bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
113016,Z小康转,xkzz,169.092,-0.71,601127,赛力斯,sls,34.28,1.66,4.77,20.170,169.96,0,-0.51,168.58,280502,shmb,C,2017-11-21,N,0,0,buy,AA-,,14.12,26.22,0.3,buy,2023-11-06,,1.364,300240.92,308519.27,1280.13,,,0,"最后交易日：2023年6月16日
最后转股日：2023年6月21日
赎回价：101.271元/张",R,14:00:55,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-05-11 开始转股,强赎登记日2023-06-16，赎回价格101.271元，如不考虑强赎纯债价值为104.09元，计算使用0.4年期 评级为AA- 债参考YTM：4.7577,N,15.0,全价：169.092 最后更新：14:00:55,2023-06-16,101.271,如不考虑强赎期权价值为72.41元,,buy
123098,一品转债,ypzz,181.966,-2.17,300723,一品红,yph,30.47,-2.93,6.13,16.840,180.94,0,0.57,182.54,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,11.79,21.89,6.6,buy,2027-01-28,3.622,4.024,13067.9,8258.02,17.45,-10.43,,0,,,14:00:54,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.7年期 评级为AA- 债参考YTM：5.9198,N,4.8,全价：181.966 最后更新：14:00:54,,,,,buy
123092,天壕转债,thzz,228.0,1.24,300332,天壕环境,thhj,11.58,0.87,2.42,5.140,225.29,0,1.2,229.2,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.2,buy,2026-12-23,3.523,4.132,3762.64,3585.3,4.0,-16.87,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,14:00:39,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.6年期 评级为A+ 债参考YTM：8.3350,N,4.23,全价：228.000 最后更新：14:00:39,,,,,buy
123118,惠城转债,hczz,333.625,-1.33,300779,惠城环保,hchb,56.13,-1.87,7.03,17.060,329.02,0,1.4,335.03,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,3.4,buy,2027-07-06,4.058,1.808,31015.59,12232.85,51.57,-22.46,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,14:00:54,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.1年期 评级为A+ 债参考YTM：8.4200,N,3.2,全价：333.625 最后更新：14:00:54,,,,,buy
110053,苏银转债,syzz,126.621,-0.34,600919,江苏银行,jsyh,7.41,-0.8,0.51,5.970,124.12,0,2.01,128.63,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.8,buy,2025-03-13,1.743,161.511,21333.59,35905.14,1.04,-5.71,,0,,,14:00:54,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.8年期 评级为AAA 债参考YTM：2.5748,N,200.0,全价：126.621 最后更新：14:00:54,,,,,buy
110061,川投转债,ctzz,168.637,-1.45,600674,川投能源,ctny,14.51,-1.83,1.85,8.800,164.89,0,2.27,170.91,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.4,buy,2025-11-10,2.406,34.8,15669.16,19976.08,2.67,-16.74,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:00:54,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.6779,N,40.0,全价：168.637 最后更新：14:00:54,,,,,buy
127069,小熊转债,xxzz,168.92,-5.04,002959,小熊电器,xxdq,89.9,-5.21,5.62,54.440,165.14,0,2.29,171.21,330301,szmb,C,2022-09-07,N,0,0,buy,AA-,,38.11,70.77,3.6,buy,2028-08-12,5.162,5.08,52159.02,25029.97,59.95,-6.37,,0,本次（2023年3月30日至2023年5月8日）不提前赎回，以2023年11月8日后首个交易日重新计算,G,14:00:54,00,,Y,N,0,0,Y,,2023-02-20 开始转股,计算使用5.2年期 评级为AA- 债参考YTM：6.1394,N,5.36,全价：168.920 最后更新：14:00:54,,,,,buy
128081,海亮转债,hlzz,128.775,0.35,002203,海亮股份,hlgf,12.08,0.5,1.83,9.620,125.57,0,2.55,131.33,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,12.0,buy,2025-11-21,2.436,27.864,3810.93,2625.98,1.06,-5.21,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.5年期 评级为AA 债参考YTM：3.1680,N,31.5,全价：128.775 最后更新：14:00:51,,,,,buy
127058,科伦转债,klzz,193.499,1.15,002422,科伦药业,klyy,30.01,1.49,2.7,16.040,187.09,0,3.43,196.93,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.8,buy,2028-03-18,4.759,20.342,24435.25,43963.82,6.17,-10.95,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,14:00:45,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.8年期 评级为AA+ 债参考YTM：3.3065,N,30.0,全价：193.499 最后更新：14:00:45,,,,,buy
113044,大秦转债,dqzz,115.509,0.04,601006,大秦铁路,dqtl,7.46,-0.13,0.86,6.700,111.34,0,3.74,119.25,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,26.5,buy,2026-12-13,3.496,299.872,20720.61,17780.37,0.6,-0.54,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.5年期 评级为AAA 债参考YTM：2.8223,N,320.0,全价：115.509 最后更新：14:00:51,,,,,buy
118021,新致转债,xzzz,211.454,2.34,688590,新致软件,xzrj,21.75,2.84,4.05,10.680,203.65,0,3.83,215.28,710401,shkc,C,2022-11-02,N,0,0,buy,A,,7.48,13.88,13.9,buy,2028-09-27,5.288,4.848,155050.9,24561.53,151.87,-10.62,,0,本次（2023年5月8日至2023年5月30日）不提前赎回，以2023年12月1日为首个交易日重新计算,G,14:00:54,00,R,Y,N,0,0,Y,,2023-04-10 开始转股,计算使用5.3年期 评级为A 债参考YTM：10.8787,N,4.85,全价：211.454 最后更新：14:00:54,,,,,buy
127065,瑞鹄转债,rhzz,178.738,0.42,002997,瑞鹄模具,rhmj,29.83,0.78,3.98,17.360,171.83,0,4.02,182.76,280205,szmb,C,2022-07-27,N,0,0,buy,A+,,12.15,22.57,12.9,buy,2028-06-22,5.022,4.392,17490.21,13901.79,22.24,-7.57,,0,本次（2022年12月28日至2023年1月18日）不提前赎回，以2023年7月18日之后的首个交易日重新起算,G,14:00:54,00,R,Y,N,0,0,Y,,2022-12-28 开始转股,计算使用5.1年期 评级为A+ 债参考YTM：8.5519,N,4.398,全价：178.738 最后更新：14:00:54,,,,,buy
110083,苏租转债,szzz,130.23,0.83,600901,江苏金租,jsjz,6.25,1.46,1.14,5.070,123.27,0,5.65,135.88,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,25.3,buy,2027-11-11,4.408,47.649,1876.91,7731.92,0.3,-3.75,,0,,,14:00:39,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.5年期 评级为AAA 债参考YTM：2.9735,N,50.0,全价：130.230 最后更新：14:00:39,,,,,buy
