bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
110057,现代转债,xdzz,128.892,3.7,600420,国药现代,gyxd,12.3,3.62,1.53,9.510,129.34,0,-0.35,128.54,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,2.3,buy,2025-03-31,,3.293,13148.88,13186.14,31.21,,,0,"最后交易日：2023年6月12日
最后转股日：2023年6月15日
赎回价：100.375元/张",R,14:00:53,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,强赎登记日2023-06-12，赎回价格100.375元，如不考虑强赎纯债价值为102.73元，计算使用1.9年期 评级为AAA 债参考YTM：2.7030,N,16.16,全价：128.892 最后更新：14:00:53,2023-06-12,100.375,如不考虑强赎期权价值为40.32元,,buy
123118,惠城转债,hczz,324.789,2.98,300779,惠城环保,hchb,55.2,2.89,7.01,17.060,323.56,0,0.38,325.17,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,3.4,buy,2027-07-06,4.088,1.809,88132.13,14396.94,151.38,-21.8,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,14:00:57,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.1年期 评级为A+ 债参考YTM：8.4706,N,3.2,全价：324.789 最后更新：14:00:57,,,,,buy
127058,科伦转债,klzz,194.105,0.05,002422,科伦药业,klyy,30.94,0.39,2.76,16.040,192.89,0,0.63,194.74,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.6,buy,2028-03-18,4.789,20.342,13081.38,23799.97,3.32,-10.94,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,14:00:54,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.8年期 评级为AA+ 债参考YTM：3.3027,N,30.0,全价：194.105 最后更新：14:00:54,,,,,buy
123092,天壕转债,thzz,231.889,-1.2,300332,天壕环境,thhj,11.84,-0.92,2.48,5.140,230.35,0,0.67,232.56,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.1,buy,2026-12-23,3.553,4.132,2889.7,3198.01,3.0,-17.14,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,14:00:57,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.6年期 评级为A+ 债参考YTM：8.4188,N,4.23,全价：231.889 最后更新：14:00:57,,,,,buy
110061,川投转债,ctzz,167.319,-0.2,600674,川投能源,ctny,14.58,-0.48,1.87,8.800,165.68,0,0.99,168.31,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.4,buy,2025-11-10,2.436,34.8,10281.05,11590.63,1.76,-16.27,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:00:53,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.8173,N,40.0,全价：167.319 最后更新：14:00:53,,,,,buy
110053,苏银转债,syzz,126.803,-0.33,600919,江苏银行,jsyh,7.46,-0.27,0.51,5.970,124.96,0,1.47,128.27,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.7,buy,2025-03-13,1.773,161.511,18062.41,27199.38,0.88,-5.69,,0,,,14:00:56,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.8年期 评级为AAA 债参考YTM：2.6807,N,200.0,全价：126.803 最后更新：14:00:56,,,,,buy
113016,小康转债,xkzz,134.199,0.35,601127,赛力斯,sls,26.66,-0.37,3.7,20.170,132.18,0,1.53,135.73,280502,shmb,C,2017-11-21,N,0,0,buy,AA-,,14.12,26.22,0.5,buy,2023-11-06,,2.004,71217.4,52733.04,261.49,,,0,"最后交易日：2023年6月16日
最后转股日：2023年6月21日
赎回价：101.271元/张",R,14:00:55,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-05-11 开始转股,强赎登记日2023-06-16，赎回价格101.271元，如不考虑强赎纯债价值为103.49元，计算使用0.5年期 评级为AA- 债参考YTM：4.9146,N,15.0,全价：134.199 最后更新：14:00:55,2023-06-16,101.271,如不考虑强赎期权价值为37.70元,,buy
128081,海亮转债,hlzz,127.685,-0.17,002203,海亮股份,hlgf,12.07,-0.08,1.83,9.620,125.47,0,1.77,129.46,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,12.0,buy,2025-11-21,2.466,27.864,3143.48,2307.95,0.88,-4.81,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.5年期 评级为AA 债参考YTM：3.2140,N,31.5,全价：127.685 最后更新：14:00:51,,,,,buy
123098,一品转债,ypzz,190.888,0.36,300723,一品红,yph,31.55,2.2,6.28,16.840,187.35,0,1.89,192.78,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,11.79,21.89,6.5,buy,2027-01-28,3.652,4.047,6491.41,3909.18,8.42,-11.52,,0,,,14:00:57,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.7年期 评级为AA- 债参考YTM：5.9953,N,4.8,全价：190.888 最后更新：14:00:57,,,,,buy
123150,九强转债,jqzz,133.825,-0.8,300406,九强生物,jqsw,22.97,0.75,4.0,17.530,131.03,0,2.13,135.96,370504,szcy,C,2022-07-20,N,0,0,buy,AA-,,12.27,22.79,14.5,buy,2028-06-30,5.074,11.211,5459.89,6817.07,3.64,-2.9,,0,,,14:00:57,00,R,Y,N,0,0,Y,,2023-01-06 开始转股,计算使用5.1年期 评级为AA- 债参考YTM：6.1468,N,11.39,全价：133.825 最后更新：14:00:57,,,,,buy
