bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
110057,现代转债,xdzz,143.665,2.11,600420,国药现代,gyxd,13.83,2.98,1.53,9.51,145.32,0,-1.14,142.53,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,6.6,buy,2025-03-31,1.91,9.394,29455.33,23161.08,21.82,-14.07,,0,,,14:00:52,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,计算使用2.0年期 评级为AAA 债参考YTM：2.8597,N,16.16,全价：143.665 最后更新：14:00:52,,,,,buy
113044,大秦转债,dqzz,118.365,2.01,601006,大秦铁路,dqtl,7.99,3.77,0.9,6.7,119.1,0,-0.62,117.75,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,26.9,buy,2026-12-13,3.614,319.968,120999.65,72719.3,3.21,-1.21,,0,,,14:00:50,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.7年期 评级为AAA 债参考YTM：3.1152,N,320.0,全价：118.365 最后更新：14:00:50,,,,,buy
110053,苏银转债,syzz,129.632,0.94,600919,江苏银行,jsyh,7.77,0.78,0.53,5.97,129.98,0,-0.27,129.36,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,16.6,buy,2025-03-13,1.86,189.38,173011.44,193316.46,7.04,-6.56,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.9年期 评级为AAA 债参考YTM：2.8451,N,200.0,全价：129.632 最后更新：14:00:51,,,,,buy
123116,万兴转债,wxzz,325.3,11.56,300624,万兴科技,wxkj,161.97,15.36,22.63,49.79,325.33,0,-0.01,325.29,710402,szcy,C,2021-07-01,N,0,0,buy,A+,,34.85,64.73,1.0,buy,2027-06-08,,1.968,698665.72,213711.69,1145.99,,,0,"最后交易日：2023年5月12日
最后转股日：2023年5月17日
赎回价：100.66元/张",R,14:00:54,00,,Y,N,0,0,Y,,2021-12-16 开始转股,强赎登记日2023-05-12，赎回价格100.660元，如不考虑强赎纯债价值为87.02元，计算使用4.1年期 评级为A+ 债参考YTM：8.5953,N,3.788,全价：325.300 最后更新：14:00:54,2023-05-12,100.660,如不考虑强赎期权价值为242.94元,,buy
127021,特发转2,tfz2,109.187,-4.18,000070,特发信息,tfxx,7.99,-4.88,3.7,7.33,109.0,0,0.17,109.36,730205,szmb,C,2020-09-04,N,0,0,buy,AA,,5.13,9.53,2.7,buy,2025-08-06,,1.784,9585.15,26084.98,49.14,,,0,"最后交易日：2023年5月5日
最后转股日：2023年5月10日
赎回价：100.76元/张",R,14:00:54,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-02-18 开始转股,强赎登记日2023-05-05，赎回价格100.760元，如不考虑强赎纯债价值为104.98元，计算使用2.3年期 评级为AA 债参考YTM：3.1528,N,5.5,全价：109.187 最后更新：14:00:54,2023-05-05,100.760,如不考虑强赎期权价值为38.12元,,buy
110083,苏租转债,szzz,129.48,-0.38,600901,江苏金租,jsjz,6.54,-0.15,1.18,5.07,128.99,0,0.38,129.86,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,25.8,buy,2027-11-11,4.526,49.98,8397.41,20502.75,1.3,-3.52,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.6年期 评级为AAA 债参考YTM：3.1721,N,50.0,全价：129.480 最后更新：14:00:51,,,,,buy
111006,嵘泰转债,rtzz,102.766,-1.96,605133,嵘泰股份,rtgf,27.93,0.98,2.79,27.34,102.16,0,0.6,103.37,280203,shmb,C,2022-09-21,N,0,0,buy,AA-,,19.14,35.54,3.4,buy,2028-08-11,,0.58,5057.41,7531.78,83.34,,,0,"最后交易日：2023年5月4日
最后转股日：2023年5月9日
赎回价：100.224元/张",R,14:00:49,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-17 开始转股,强赎登记日2023-05-04，赎回价格100.224元，如不考虑强赎纯债价值为87.38元，计算使用5.3年期 评级为AA- 债参考YTM：6.3794,N,6.507,全价：102.766 最后更新：14:00:49,2023-05-04,100.224,如不考虑强赎期权价值为61.20元,,buy
123118,惠城转债,hczz,220.34,-1.7,300779,惠城环保,hchb,37.31,-1.82,4.68,17.06,218.7,0,0.75,221.09,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,5.3,buy,2027-07-06,4.175,1.881,24393.01,6181.09,58.47,-13.6,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,14:00:54,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：8.6119,N,3.2,全价：220.340 最后更新：14:00:54,,,,,buy
127058,科伦转债,klzz,194.43,0.48,002422,科伦药业,klyy,32.02,0.69,2.85,16.65,192.31,0,1.1,195.53,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.66,21.65,5.6,buy,2028-03-18,4.877,20.904,23424.13,38104.73,5.73,-10.78,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,14:00:54,00,R,Y,N,0,0,N,2023-04-28 起暂停转股：权益分派,2022-09-26 开始转股;2023-04-28 起暂停转股：权益分派,计算使用4.9年期 评级为AA+ 债参考YTM：3.4183,N,30.0,全价：194.430 最后更新：14:00:54,,,,,buy
110077,洪城转债,hczz,132.913,2.39,600461,洪城环境,hchj,8.14,8.82,1.19,6.21,131.08,0,1.4,134.31,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,22.8,buy,2026-11-19,3.548,17.672,14088.78,22955.81,6.02,-4.55,,0,,,14:00:52,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.6年期 评级为AA+ 债参考YTM：3.2050,N,18.0,全价：132.913 最后更新：14:00:52,,,,,buy
127069,小熊转债,xxzz,157.3,0.83,002959,小熊电器,xxdq,85.61,1.41,5.62,55.23,155.01,0,1.48,158.78,330301,szmb,C,2022-09-07,N,0,0,buy,AA-,,38.66,71.8,3.8,buy,2028-08-12,5.279,5.08,18352.99,17869.23,22.75,-4.93,,0,,,14:00:54,00,,Y,N,0,0,Y,,2023-02-20 开始转股,计算使用5.3年期 评级为AA- 债参考YTM：6.3794,N,5.36,全价：157.300 最后更新：14:00:54,,,,,buy
128081,海亮转债,hlzz,128.68,-0.4,002203,海亮股份,hlgf,12.18,0.0,1.91,9.62,126.61,0,1.63,130.31,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,11.9,buy,2025-11-21,2.553,27.871,4479.05,6044.8,1.25,-4.94,,0,,,14:00:54,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.6年期 评级为AA 债参考YTM：3.3374,N,31.5,全价：128.680 最后更新：14:00:54,,,,,buy
110061,川投转债,ctzz,170.202,2.37,600674,川投能源,ctny,14.71,2.29,1.9,8.8,167.39,0,1.68,171.88,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.3,buy,2025-11-10,2.523,34.816,21913.63,31305.16,3.69,-16.33,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:00:51,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.6年期 评级为AAA 债参考YTM：2.9443,N,40.0,全价：170.202 最后更新：14:00:51,,,,,buy
