bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
128100,搜特转债,2020-04-09,28.739,-8.04,65.49,7.973,301.96,2.822,002503,*ST搜特,szmb
123136,城市转债,2022-02-15,146.962,-2.69,-4.23,3.767,574.24,4.688,300778,新城市,szcy
123118,惠城转债,2021-07-26,271.766,-0.44,-18.04,1.868,700.73,4.142,300779,惠城环保,szcy
110057,现代转债,2019-04-30,127.302,-0.19,-8.55,5.961,9.89,1.877,600420,国药现代,shmb
113585,寿仙转债,2020-07-07,201.31,-0.15,-16.62,1.0,74.48,3.066,603896,寿仙谷,shmb
127058,科伦转债,2022-04-20,197.816,-0.06,-11.17,20.89,10.2,4.844,002422,科伦药业,szmb
123148,上能转债,2022-07-01,144.888,0.09,,1.698,325.66,,300827,上能电气,szcy
110053,苏银转债,2019-04-03,128.292,0.25,-6.13,161.52,1.59,1.827,600919,江苏银行,shmb
113534,鼎胜转债,2019-04-30,229.317,0.36,-31.68,3.921,12.74,1.899,603876,鼎胜新材,shmb
113044,大秦转债,2021-01-15,115.918,0.73,-0.63,299.872,0.76,3.581,601006,大秦铁路,shmb
110061,川投转债,2019-12-02,170.248,0.89,-16.54,34.815,1.16,2.49,600674,川投能源,shmb
127028,英特转债,2021-03-10,134.088,1.02,-4.84,5.757,15.25,3.641,000411,英特集团,szmb
128081,海亮转债,2019-12-16,126.549,1.62,-4.36,27.871,0.98,2.521,002203,海亮股份,szmb
110083,苏租转债,2021-12-10,130.255,1.91,-3.68,47.649,1.55,4.493,600901,江苏金租,shmb
110077,洪城转债,2020-12-17,133.928,2.43,-4.8,17.609,3.29,3.515,600461,洪城环境,shmb
123092,天壕转债,2021-01-15,234.972,2.53,-17.2,4.142,3.65,3.608,300332,天壕环境,szcy
110068,龙净转债,2020-04-15,166.182,4.05,-12.71,18.76,18.02,2.855,600388,ST龙净,shmb
113595,花王转债,2020-08-18,111.849,4.83,3.37,2.707,29.84,3.181,603007,ST花王,shmb
118021,新致转债,2022-11-02,140.749,5.19,-3.27,4.849,42.55,5.373,688590,新致软件,shkc
123098,一品转债,2021-02-23,204.599,5.36,-13.03,4.047,89.3,3.707,300723,一品红,szcy
113057,中银转债,2022-05-10,129.378,5.48,-3.36,57.158,7.03,4.86,601881,中国银河,shmb
128091,新天转债,2020-01-17,187.83,5.55,-16.7,1.526,80.8,2.627,002873,新天药业,szmb
127069,小熊转债,2022-09-07,157.092,5.72,-4.93,5.08,11.56,5.247,002959,小熊电器,szmb
127006,敖东转债,2018-05-11,123.75,5.93,-18.32,24.064,0.47,0.827,000623,吉林敖东,szmb
123150,九强转债,2022-07-20,135.5,6.12,-3.11,11.389,2.9,5.129,300406,九强生物,szcy
113025,明泰转债,2019-05-07,181.453,6.43,-22.58,9.84,7.3,1.901,601677,明泰铝业,shmb
127063,贵轮转债,2022-05-30,128.265,7.08,-2.26,17.996,2.62,4.937,000589,贵州轮胎,szmb
110084,贵燃转债,2022-01-18,124.374,7.33,-1.75,9.994,3.06,4.619,600903,贵州燃气,shmb
128128,齐翔转2,2020-09-15,125.555,8.08,-2.87,6.795,2.05,3.263,002408,齐翔腾达,szmb
128017,金禾转债,2017-11-27,130.083,8.09,-39.99,5.516,1.49,0.463,002597,金禾实业,szmb
123025,精测转债,2019-04-19,237.88,9.24,-32.76,3.086,209.52,1.868,300567,精测电子,szcy
113537,文灿转债,2019-07-05,231.317,9.26,-27.83,1.234,36.17,2.068,603348,文灿股份,shmb
110052,贵广转债,2019-03-29,145.149,9.45,-12.21,2.883,20.51,1.805,600996,贵广网络,shmb
113021,中信转债,2019-03-19,118.7,9.5,-2.16,397.92,0.64,1.8,601998,中信银行,shmb
113631,皖天转债,2021-12-10,124.798,9.68,-1.97,9.299,2.41,4.485,603689,皖天然气,shmb
123176,精测转2,2023-03-22,181.183,9.9,-7.42,12.76,33.59,5.8,300567,精测电子,szcy
113615,金诚转债,2021-01-14,276.403,9.91,-21.63,7.638,8.54,3.605,603979,金诚信,shmb
127029,中钢转债,2021-04-23,188.26,10.13,-11.81,7.627,26.69,3.841,000928,中钢国际,szmb
113646,永吉转债,2022-05-17,140.675,10.34,-4.41,1.385,80.14,4.918,603058,永吉股份,shmb
127065,瑞鹄转债,2022-07-27,158.169,10.54,-5.15,4.392,10.97,5.107,002997,瑞鹄模具,szmb
128025,特一转债,2017-12-28,201.379,10.66,-84.73,2.116,845.7,0.559,002728,特一药业,szmb
128111,中矿转债,2020-07-07,589.235,11.17,,1.1,139.14,3.071,002738,中矿资源,szmb
123156,博汇转债,2022-09-02,130.708,11.2,-1.44,3.97,5.31,5.258,300839,博汇股份,szcy
128087,孚日转债,2020-01-16,118.979,11.48,-2.58,6.444,3.01,2.592,002083,孚日股份,szmb
128121,宏川转债,2020-08-07,127.604,11.48,-4.03,6.699,2.14,3.17,002930,宏川智慧,szmb
113582,火炬转债,2020-06-23,167.486,12.0,-12.06,4.175,3.95,3.033,603678,火炬电子,shmb
123067,斯莱转债,2020-10-15,143.782,12.5,-5.38,2.395,18.71,3.34,300382,斯莱克,szcy
113598,法兰转债,2020-08-25,151.335,12.61,-7.12,2.752,24.32,3.208,603966,法兰泰克,shmb
118003,华兴转债,2021-12-20,143.415,12.77,-4.87,7.998,22.03,4.542,688001,华兴源创,shkc
113626,伯特转债,2021-07-21,209.409,12.88,-12.7,7.806,7.5,4.121,603596,伯特利,shmb
