bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
113016,Z小康转,2017-11-21,169.092,-0.51,,1.364,1280.13,,601127,赛力斯,shmb
123098,一品转债,2021-02-23,181.966,0.57,-10.43,4.024,17.45,3.622,300723,一品红,szcy
123092,天壕转债,2021-01-15,228.0,1.2,-16.87,4.132,4.0,3.523,300332,天壕环境,szcy
123118,惠城转债,2021-07-26,333.625,1.4,-22.46,1.808,51.57,4.058,300779,惠城环保,szcy
110053,苏银转债,2019-04-03,126.621,2.01,-5.71,161.511,1.04,1.743,600919,江苏银行,shmb
110061,川投转债,2019-12-02,168.637,2.27,-16.74,34.8,2.67,2.406,600674,川投能源,shmb
127069,小熊转债,2022-09-07,168.92,2.29,-6.37,5.08,59.95,5.162,002959,小熊电器,szmb
128081,海亮转债,2019-12-16,128.775,2.55,-5.21,27.864,1.06,2.436,002203,海亮股份,szmb
127058,科伦转债,2022-04-20,193.499,3.43,-10.95,20.342,6.17,4.759,002422,科伦药业,szmb
113044,大秦转债,2021-01-15,115.509,3.74,-0.54,299.872,0.6,3.496,601006,大秦铁路,shmb
118021,新致转债,2022-11-02,211.454,3.83,-10.62,4.848,151.87,5.288,688590,新致软件,shkc
127065,瑞鹄转债,2022-07-27,178.738,4.02,-7.57,4.392,22.24,5.022,002997,瑞鹄模具,szmb
110083,苏租转债,2021-12-10,130.23,5.65,-3.75,47.649,0.3,4.408,600901,江苏金租,shmb
110068,龙净转债,2020-04-15,180.886,5.81,-15.73,18.759,3.1,2.77,600388,ST龙净,shmb
113648,巨星转债,2022-05-17,140.59,5.83,-4.06,9.998,47.99,4.863,603477,巨星农牧,shmb
128083,新北转债,2019-12-31,130.996,6.97,-5.75,8.768,5.61,2.493,002376,新北洋,szmb
127063,贵轮转债,2022-05-30,131.793,6.99,-2.85,17.995,1.16,4.852,000589,贵州轮胎,szmb
123075,贝斯转债,2020-11-23,156.046,7.03,-8.9,5.996,62.92,3.381,300580,贝斯特,szcy
127036,三花转债,2021-06-30,149.662,7.3,-6.75,29.983,6.03,3.959,002050,三花智控,szmb
113534,鼎胜转债,2019-04-30,266.033,7.34,-38.21,3.919,53.4,1.814,603876,鼎胜新材,shmb
123136,城市转债,2022-02-15,137.22,7.61,,1.797,443.48,,300778,新城市,szcy
127028,英特转债,2021-03-10,130.053,7.8,-4.12,5.757,5.29,3.556,000411,英特集团,szmb
113626,伯特转债,2021-07-21,234.933,7.93,-15.43,7.806,30.48,4.036,603596,伯特利,shmb
113628,晨丰转债,2021-09-17,129.421,8.05,-1.59,4.149,13.86,4.189,603685,晨丰科技,shmb
110084,贵燃转债,2022-01-18,128.824,8.31,-2.56,9.181,7.55,4.534,600903,贵州燃气,shmb
123156,博汇转债,2022-09-02,133.677,8.67,-1.9,3.97,5.92,5.173,300839,博汇股份,szcy
128025,特一转债,2017-12-28,196.441,8.75,-97.13,2.113,65.91,0.474,002728,特一药业,szmb
123150,九强转债,2022-07-20,139.76,9.03,-3.77,11.21,3.88,5.044,300406,九强生物,szcy
127029,中钢转债,2021-04-23,196.618,9.6,-13.09,7.627,53.85,3.756,000928,中钢国际,szmb
123164,法本转债,2022-11-14,157.257,9.69,-4.8,6.001,48.91,5.353,300925,法本信息,szcy
113057,中银转债,2022-05-10,134.258,9.72,-4.18,57.158,3.27,4.775,601881,中国银河,shmb
128111,中矿转债,2020-07-07,589.294,9.94,-41.3,1.099,64.4,2.986,002738,中矿资源,szmb
110077,洪城转债,2020-12-17,144.362,10.13,-7.0,17.468,2.16,3.43,600461,洪城环境,shmb
127006,敖东转债,2018-05-11,125.103,10.41,-21.64,24.064,0.34,0.743,000623,吉林敖东,szmb
113595,花王转债,2020-08-18,105.902,10.59,5.36,2.707,56.41,3.096,603007,ST花王,shmb
123014,凯发转债,2018-08-21,129.908,10.64,-163.88,1.157,38.6,0.112,300407,凯发电气,szcy
128114,正邦转债,2020-07-15,84.785,11.21,10.75,11.7,15.6,3.0,002157,*ST正邦,szmb
113535,大业转债,2019-06-03,124.009,11.56,-12.61,4.996,5.57,0.896,603278,大业股份,shmb
128042,凯中转债,2018-09-03,130.45,11.57,-11.59,4.154,139.05,1.123,002823,凯中精密,szmb
127012,招路转债,2019-04-30,125.507,11.98,-8.95,49.998,0.46,1.764,001965,招商公路,szmb
128087,孚日转债,2020-01-16,123.108,12.06,-4.01,6.443,1.94,2.507,002083,孚日股份,szmb
128091,新天转债,2020-01-17,191.54,12.08,-17.85,1.525,19.99,2.543,002873,新天药业,szmb
110052,贵广转债,2019-03-29,150.88,13.02,-14.73,2.883,30.58,1.721,600996,贵广网络,shmb
128106,华统转债,2020-05-08,196.935,13.1,-18.56,2.869,36.15,2.816,002840,华统股份,szmb
113631,皖天转债,2021-12-10,125.159,13.58,-2.07,9.299,1.41,4.4,603689,皖天然气,shmb
113549,白电转债,2019-12-11,124.94,13.6,-4.03,8.046,23.34,2.416,603861,白云电器,shmb
128017,金禾转债,2017-11-27,129.381,13.86,-47.8,5.516,5.2,0.378,002597,金禾实业,szmb
123162,东杰转债,2022-11-04,129.499,13.95,-1.19,5.633,4.21,5.334,300486,东杰智能,szcy
110043,无锡转债,2018-03-14,109.535,13.99,-5.17,29.213,1.48,0.625,600908,无锡银行,shmb
128082,华锋转债,2020-01-06,152.376,14.4,-9.64,2.015,25.24,2.469,002806,华锋股份,szmb
128128,齐翔转2,2020-09-15,128.105,14.6,-3.57,6.795,1.03,3.178,002408,齐翔腾达,szmb
123080,海波转债,2020-12-22,140.415,14.85,-3.33,1.489,8.45,3.463,300517,海波重科,szcy
113063,赛轮转债,2022-11-24,140.202,14.99,-3.66,20.087,1.69,5.386,601058,赛轮轮胎,shmb
110091,合力转债,2023-01-06,152.193,15.36,-5.42,20.48,1.72,5.499,600761,安徽合力,shmb
113505,杭电转债,2018-03-27,120.056,15.38,-13.94,7.497,2.65,0.721,603618,杭电股份,shmb
