bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
123075,贝斯转债,2020-11-23,157.925,-0.51,-9.33,4.117,88.99,3.345,300580,贝斯特,szcy
123098,一品转债,2021-02-23,175.05,-0.01,,2.382,60.88,,300723,一品红,szcy
118021,新致转债,2022-11-02,213.436,0.11,-10.85,4.848,172.48,5.249,688590,新致软件,shkc
127036,三花转债,2021-06-30,143.956,0.48,-5.88,29.695,9.68,3.923,002050,三花智控,szmb
113595,花王转债,2020-08-18,111.9,1.28,3.5,2.707,103.11,3.06,603007,ST花王,shmb
128114,正邦转债,2020-07-15,88.375,1.29,8.88,7.566,43.78,2.967,002157,*ST正邦,szmb
123118,惠城转债,2021-07-26,316.873,1.59,-21.64,1.808,23.65,4.022,300779,惠城环保,szcy
127058,科伦转债,2022-04-20,188.584,1.78,-10.54,20.342,4.18,4.721,002422,科伦药业,szmb
128081,海亮转债,2019-12-16,127.413,1.8,-4.86,27.861,1.61,2.397,002203,海亮股份,szmb
110061,川投转债,2019-12-02,174.815,2.08,-18.26,34.8,2.63,2.37,600674,川投能源,shmb
123092,天壕转债,2021-01-15,228.405,2.09,-17.08,4.132,3.34,3.488,300332,天壕环境,szcy
110053,苏银转债,2019-04-03,125.718,2.11,-5.43,155.24,0.64,1.707,600919,江苏银行,shmb
123014,凯发转债,2018-08-21,118.62,3.11,-143.77,1.151,22.6,0.074,300407,凯发电气,szcy
127065,瑞鹄转债,2022-07-27,180.002,3.89,-7.8,4.392,11.92,4.984,002997,瑞鹄模具,szmb
113044,大秦转债,2021-01-15,115.39,4.05,-0.51,299.872,0.27,3.46,601006,大秦铁路,shmb
127063,贵轮转债,2022-05-30,132.3,4.13,-2.95,17.995,1.39,4.816,000589,贵州轮胎,szmb
127069,小熊转债,2022-09-07,164.15,4.18,-5.88,5.045,11.49,5.123,002959,小熊电器,szmb
113648,巨星转债,2022-05-17,139.316,4.56,-3.91,9.998,8.71,4.825,603477,巨星农牧,shmb
113588,润达转债,2020-07-13,147.145,4.6,-8.83,5.487,170.8,2.967,603108,润达医疗,shmb
110068,龙净转债,2020-04-15,185.807,4.87,-16.77,18.759,9.33,2.734,600388,ST龙净,shmb
110083,苏租转债,2021-12-10,128.86,4.89,-3.54,47.649,0.72,4.37,600901,江苏金租,shmb
113534,鼎胜转债,2019-04-30,257.649,4.93,-37.73,3.919,45.74,1.778,603876,鼎胜新材,shmb
128083,新北转债,2019-12-31,131.77,5.48,-6.06,8.768,2.42,2.455,002376,新北洋,szmb
110084,贵燃转债,2022-01-18,127.427,5.65,-2.34,9.181,5.39,4.496,600903,贵州燃气,shmb
113535,大业转债,2019-06-03,123.009,5.99,-12.33,4.996,6.46,0.86,603278,大业股份,shmb
123150,九强转债,2022-07-20,141.816,6.56,-4.12,11.21,9.6,5.0,300406,九强生物,szcy
113063,赛轮转债,2022-11-24,137.406,6.87,-3.32,20.087,3.53,5.348,601058,赛轮轮胎,shmb
123162,东杰转债,2022-11-04,130.057,6.96,-1.28,5.633,6.08,5.296,300486,东杰智能,szcy
123156,博汇转债,2022-09-02,133.765,7.27,-1.93,3.97,3.89,5.134,300839,博汇股份,szcy
127029,中钢转债,2021-04-23,196.91,7.28,-13.25,7.627,12.96,3.721,000928,中钢国际,szmb
128075,远东转债,2019-10-31,131.4,7.98,-6.53,5.433,44.27,2.236,002406,远东传动,szmb
113628,晨丰转债,2021-09-17,127.154,8.53,-1.18,4.149,8.71,4.151,603685,晨丰科技,shmb
127012,招路转债,2019-04-30,125.575,8.65,-9.17,49.998,0.68,1.729,001965,招商公路,szmb
127028,英特转债,2021-03-10,131.905,9.16,-4.56,5.757,2.83,3.521,000411,英特集团,szmb
110080,东湖转债,2021-05-12,125.856,9.38,-2.56,15.491,16.92,3.786,600133,东湖高新,shmb
113626,伯特转债,2021-07-21,243.42,9.5,-16.37,7.806,6.92,4.0,603596,伯特利,shmb
113631,皖天转债,2021-12-10,127.39,9.69,-2.5,9.299,2.08,4.362,603689,皖天然气,shmb
110091,合力转债,2023-01-06,156.38,9.74,-5.94,20.478,1.86,5.46,600761,安徽合力,shmb
128106,华统转债,2020-05-08,194.999,9.76,-18.5,2.869,15.9,2.781,002840,华统股份,szmb
