bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
123136,城市转债,cszz,123.418,0.67,300778,新城市,xcs,21.9,1.72,2.82,17.440,125.57,0,-1.71,121.71,620601,szcy,C,2022-02-15,N,0,0,buy,AA-,,12.21,22.67,8.8,buy,2028-01-21,,2.948,132367.16,24947.07,362.75,,,0,"最后交易日：2023年6月29日
最后转股日：2023年7月4日
赎回价：100.23元/张",R,14:00:54,00,,Y,N,0,0,Y,,2022-07-27 开始转股,强赎登记日2023-06-29，赎回价格100.230元，如不考虑强赎纯债价值为91.70元，计算使用4.7年期 评级为AA- 债参考YTM：6.1401,N,4.6,全价：123.418 最后更新：14:00:54,2023-06-29,100.230,如不考虑强赎期权价值为76.22元,,buy
123162,东杰转债,djzz,136.157,5.96,300486,东杰智能,djzn,11.03,16.47,2.66,8.060,136.85,0,-0.51,135.65,640704,szcy,C,2022-11-04,N,0,0,buy,A,,5.64,10.48,13.4,buy,2028-10-14,5.395,5.698,205607.62,46107.65,265.96,-2.11,,0,,,14:00:57,00,,Y,N,0,0,Y,,2023-04-20 开始转股,计算使用5.4年期 评级为A 债参考YTM：10.9775,N,5.7,全价：136.157 最后更新：14:00:57,,,,,buy
110057,现代转债,xdzz,124.5,-1.14,600420,国药现代,gyxd,11.87,-1.49,1.46,9.510,124.82,0,-0.26,124.24,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,3.7,buy,2025-03-31,,5.026,6999.28,10426.76,11.07,,,0,"最后交易日：2023年6月12日
最后转股日：2023年6月15日
赎回价：100.375元/张",R,14:00:55,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,强赎登记日2023-06-12，赎回价格100.375元，如不考虑强赎纯债价值为102.63元，计算使用1.9年期 评级为AAA 债参考YTM：2.7122,N,16.16,全价：124.500 最后更新：14:00:55,2023-06-12,100.375,如不考虑强赎期权价值为37.77元,,buy
113585,寿仙转债,sxzz,199.254,-2.34,603896,寿仙谷,sxg,43.21,-2.02,4.36,21.640,199.68,0,-0.21,199.04,370201,shmb,C,2020-07-07,N,0,0,buy,AA-,,15.15,28.13,0.8,buy,2026-06-08,,0.663,8189.25,7071.87,61.33,,,0,"最后交易日：2023年5月31日
最后转股日；2023年6月5日
赎回价：100.992元/张",R,14:00:49,00,,Y,N,0,0,Y,,2020-12-15 开始转股,强赎登记日2023-05-31，赎回价格100.992元，如不考虑强赎纯债价值为98.25元，计算使用3.1年期 评级为AA- 债参考YTM：5.9081,N,3.6,全价：199.254 最后更新：14:00:49,2023-05-31,100.992,如不考虑强赎期权价值为113.43元,,buy
127058,科伦转债,klzz,192.823,-2.53,002422,科伦药业,klyy,30.95,-2.15,2.76,16.040,192.96,0,-0.07,192.75,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.7,buy,2028-03-18,4.819,20.808,12860.92,28978.22,3.18,-10.75,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,14:00:57,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.9年期 评级为AA+ 债参考YTM：3.2870,N,30.0,全价：192.823 最后更新：14:00:57,,,,,buy
123092,天壕转债,thzz,241.8,-0.19,300332,天壕环境,thhj,12.38,0.81,2.58,5.140,240.86,0,0.39,242.19,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.0,buy,2026-12-23,3.584,4.142,9104.5,5596.96,9.07,-17.98,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,14:00:57,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.6年期 评级为A+ 债参考YTM：8.4313,N,4.23,全价：241.800 最后更新：14:00:57,,,,,buy
123118,惠城转债,hczz,297.401,-1.67,300779,惠城环保,hchb,50.54,-0.32,6.48,17.060,296.25,0,0.39,297.79,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,3.8,buy,2027-07-06,4.118,1.809,90230.47,20521.45,165.45,-19.93,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,14:00:57,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：8.5022,N,3.2,全价：297.401 最后更新：14:00:57,,,,,buy
110061,川投转债,ctzz,169.837,0.4,600674,川投能源,ctny,14.87,0.13,1.91,8.800,168.98,0,0.51,170.35,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.2,buy,2025-11-10,2.466,34.8,10006.17,13387.87,1.69,-16.6,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:00:55,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.8262,N,40.0,全价：169.837 最后更新：14:00:55,,,,,buy
110084,贵燃转债,grzz,127.27,2.66,600903,贵州燃气,gzrq,9.02,10.0,3.07,7.180,125.63,0,1.31,128.58,410301,shmb,C,2022-01-18,N,0,0,buy,AA,,5.03,9.33,9.7,buy,2027-12-27,4.595,9.994,50563.64,22769.67,39.72,-2.26,,0,,,14:00:55,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-07-01 开始转股,计算使用4.6年期 评级为AA 债参考YTM：3.7175,N,10.0,全价：127.270 最后更新：14:00:55,,,,,buy
128081,海亮转债,hlzz,125.632,-0.84,002203,海亮股份,hlgf,11.93,-0.67,1.82,9.620,124.01,0,1.31,126.94,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,12.1,buy,2025-11-21,2.496,27.864,4786.72,2191.78,1.36,-4.12,,0,,,14:00:57,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.5年期 评级为AA 债参考YTM：3.1782,N,31.5,全价：125.632 最后更新：14:00:57,,,,,buy
