bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
110053,苏银转债,syzz,128.344,1.08,600919,江苏银行,jsyh,7.7,1.58,0.55,5.97,128.98,0,-0.49,127.85,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,17.6,buy,2025-03-13,1.877,199.531,230837.54,232346.37,8.93,-5.99,,0,,,13:59:53,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.9年期 评级为AAA 债参考YTM：2.8647,N,200.0,全价：128.344 最后更新：13:59:53,,,,,buy
127021,特发转2,tfz2,113.9,2.06,000070,特发信息,tfxx,8.37,1.95,3.81,7.33,114.19,0,-0.25,113.65,730205,szmb,C,2020-09-04,N,0,0,buy,AA,,5.13,9.53,2.9,buy,2025-08-06,,2.042,13852.19,18639.9,59.74,,,0,"最后交易日：2023年5月5日
最后转股日：2023年5月10日
赎回价：100.76元/张",R,13:59:51,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-02-18 开始转股,强赎登记日2023-05-05，赎回价格100.760元，如不考虑强赎纯债价值为104.90元，计算使用2.3年期 评级为AA 债参考YTM：3.1663,N,5.5,全价：113.900 最后更新：13:59:51,2023-05-05,100.760,如不考虑强赎期权价值为43.09元,,buy
110057,现代转债,xdzz,141.495,-1.93,600420,国药现代,gyxd,13.48,-1.89,1.51,9.51,141.75,0,-0.18,141.32,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,6.9,buy,2025-03-31,1.926,9.531,14530.93,18837.96,10.76,-13.27,,0,,,13:59:52,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,计算使用2.0年期 评级为AAA 债参考YTM：2.8805,N,16.16,全价：141.495 最后更新：13:59:52,,,,,buy
123118,惠城转债,hczz,225.469,-1.4,300779,惠城环保,hchb,38.34,-2.07,4.88,17.06,224.74,0,0.33,225.8,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,5.2,buy,2027-07-06,4.192,1.881,47613.99,8336.09,111.41,-14.03,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,13:59:51,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：8.5989,N,3.2,全价：225.469 最后更新：13:59:51,,,,,buy
110083,苏租转债,szzz,129.685,0.53,600901,江苏金租,jsjz,6.52,1.56,1.17,5.07,128.6,0,0.84,130.53,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,25.8,buy,2027-11-11,4.542,49.98,8966.12,16654.46,1.38,-3.55,,0,,,13:59:27,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.6年期 评级为AAA 债参考YTM：3.1543,N,50.0,全价：129.685 最后更新：13:59:27,,,,,buy
127058,科伦转债,klzz,192.708,0.63,002422,科伦药业,klyy,31.75,1.93,2.82,16.65,190.75,0,1.03,193.74,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.66,21.65,5.6,buy,2028-03-18,4.893,20.904,13684.09,36584.51,3.41,-10.58,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,13:59:51,00,R,Y,N,0,0,N,2023-04-28 起暂停转股：权益分派,2022-09-26 开始转股;2023-04-28 起暂停转股：权益分派,计算使用4.9年期 评级为AA+ 债参考YTM：3.3969,N,30.0,全价：192.708 最后更新：13:59:51,,,,,buy
113044,大秦转债,dqzz,115.99,0.1,601006,大秦铁路,dqtl,7.69,-0.65,0.86,6.7,114.63,0,1.19,117.18,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,28.0,buy,2026-12-13,3.63,319.968,44286.95,19246.03,1.19,-0.63,,0,,,13:59:51,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.7年期 评级为AAA 债参考YTM：3.1123,N,320.0,全价：115.990 最后更新：13:59:51,,,,,buy
110061,川投转债,ctzz,166.701,0.33,600674,川投能源,ctny,14.47,0.91,1.85,8.8,164.43,0,1.38,168.08,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.4,buy,2025-11-10,2.54,34.816,10493.54,15395.7,1.81,-15.53,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,13:59:53,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.6年期 评级为AAA 债参考YTM：2.9577,N,40.0,全价：166.701 最后更新：13:59:53,,,,,buy
128081,海亮转债,hlzz,128.956,0.75,002203,海亮股份,hlgf,12.15,2.36,1.89,9.62,126.3,0,2.1,131.06,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,11.9,buy,2025-11-21,2.57,27.871,4600.54,4764.19,1.28,-4.99,,0,,,13:59:51,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.6年期 评级为AA 债参考YTM：3.3517,N,31.5,全价：128.956 最后更新：13:59:51,,,,,buy
127069,小熊转债,xxzz,156.45,-0.79,002959,小熊电器,xxdq,84.58,-1.39,5.59,55.23,153.14,0,2.16,158.61,330301,szmb,C,2022-09-07,N,0,0,buy,AA-,,38.66,71.8,3.9,buy,2028-08-12,5.296,5.08,9026.87,15109.24,11.33,-4.81,,0,,,13:59:51,00,,Y,N,0,0,Y,,2023-02-20 开始转股,计算使用5.3年期 评级为AA- 债参考YTM：6.3608,N,5.36,全价：156.450 最后更新：13:59:51,,,,,buy
