bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
123098,一品转债,ypzz,185.25,1.95,300723,一品红,yph,31.21,2.09,6.22,16.840,185.33,0,-0.04,185.21,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,11.79,21.89,6.5,buy,2027-01-28,3.625,4.047,17296.44,7767.3,23.3,-10.87,,0,,,14:00:51,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.7年期 评级为AA- 债参考YTM：5.9137,N,4.8,全价：185.250 最后更新：14:00:51,,,,,buy
123092,天壕转债,thzz,224.727,0.93,300332,天壕环境,thhj,11.44,0.62,2.36,5.140,222.57,0,0.97,225.7,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.3,buy,2026-12-23,3.526,4.132,2472.41,3909.25,2.69,-16.51,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,14:00:51,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.6年期 评级为A+ 债参考YTM：8.3280,N,4.23,全价：224.727 最后更新：14:00:51,,,,,buy
127069,小熊转债,xxzz,173.5,6.75,002959,小熊电器,xxdq,93.29,8.2,5.68,54.440,171.36,0,1.25,174.75,330301,szmb,C,2022-09-07,N,0,0,buy,AA-,,38.11,70.77,3.5,buy,2028-08-12,5.164,5.08,111035.16,22102.31,127.34,-6.86,,0,本次（2023年3月30日至2023年5月8日）不提前赎回，以2023年11月8日后首个交易日重新计算,G,14:00:51,00,,Y,N,0,0,Y,,2023-02-20 开始转股,计算使用5.2年期 评级为AA- 债参考YTM：6.1327,N,5.36,全价：173.500 最后更新：14:00:51,,,,,buy
123118,惠城转债,hczz,340.878,5.93,300779,惠城环保,hchb,57.25,5.41,7.29,17.060,335.58,0,1.58,342.46,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,3.3,buy,2027-07-06,4.06,1.808,155962.03,19653.54,254.46,-22.86,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,14:00:51,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.1年期 评级为A+ 债参考YTM：8.4172,N,3.2,全价：340.878 最后更新：14:00:51,,,,,buy
110053,苏银转债,syzz,126.85,-0.39,600919,江苏银行,jsyh,7.45,-0.4,0.51,5.970,124.79,0,1.65,128.5,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.8,buy,2025-03-13,1.745,161.511,21839.38,44276.62,1.06,-5.8,,0,,,14:00:53,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.8年期 评级为AAA 债参考YTM：2.5641,N,200.0,全价：126.850 最后更新：14:00:53,,,,,buy
110061,川投转债,ctzz,170.539,-1.19,600674,川投能源,ctny,14.76,-0.74,1.88,8.800,167.73,0,1.67,172.21,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.3,buy,2025-11-10,2.408,34.8,13002.17,11760.19,2.19,-17.11,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:00:53,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.6745,N,40.0,全价：170.539 最后更新：14:00:53,,,,,buy
123075,贝斯转债,bszz,154.662,3.04,300580,贝斯特,bst,35.7,3.93,3.25,23.560,151.53,0,2.07,156.73,280203,szcy,C,2020-11-23,N,0,0,buy,AA-,,16.49,30.63,9.0,buy,2026-11-01,3.384,5.996,75318.29,22441.6,81.01,-8.65,,0,,,14:00:51,00,,Y,N,0,0,Y,,2021-05-06 开始转股,计算使用3.4年期 评级为AA- 债参考YTM：5.8633,N,6.0,全价：154.662 最后更新：14:00:51,,,,,buy
128081,海亮转债,hlzz,128.0,0.26,002203,海亮股份,hlgf,12.02,1.09,1.81,9.620,124.95,0,2.44,130.44,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,12.0,buy,2025-11-21,2.438,27.864,3045.62,2409.03,0.86,-4.96,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.5年期 评级为AA 债参考YTM：3.1545,N,31.5,全价：128.000 最后更新：14:00:51,,,,,buy
113016,小康转债,xkzz,171.5,8.94,601127,赛力斯,sls,33.67,9.85,4.66,20.170,166.93,0,2.74,174.24,280502,shmb,C,2017-11-21,N,0,0,buy,AA-,,14.12,26.22,0.3,buy,2023-11-06,,1.368,590695.26,296637.65,2461.5,,,0,"最后交易日：2023年6月16日
最后转股日：2023年6月21日
赎回价：101.271元/张",R,14:00:52,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-05-11 开始转股,强赎登记日2023-06-16，赎回价格101.271元，如不考虑强赎纯债价值为104.08元，计算使用0.4年期 评级为AA- 债参考YTM：4.7397,N,15.0,全价：171.500 最后更新：14:00:52,2023-06-16,101.271,如不考虑强赎期权价值为68.66元,,buy
127058,科伦转债,klzz,190.275,1.28,002422,科伦药业,klyy,29.65,1.37,2.64,16.040,184.85,0,2.93,193.21,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.8,buy,2028-03-18,4.762,20.342,11699.14,20959.08,3.03,-10.62,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,14:00:51,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.8年期 评级为AA+ 债参考YTM：3.3068,N,30.0,全价：190.275 最后更新：14:00:51,,,,,buy
