bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
110057,现代转债,2019-04-30,122.28,-0.27,,2.405,15.56,,600420,国药现代,shmb
123118,惠城转债,2021-07-26,343.842,-0.15,-22.92,1.808,121.12,4.082,300779,惠城环保,szcy
113016,小康转债,2017-11-21,126.529,0.84,,1.999,63.62,,601127,赛力斯,shmb
127058,科伦转债,2022-04-20,188.39,1.0,-10.38,20.342,2.71,4.784,002422,科伦药业,szmb
123150,九强转债,2022-07-20,133.542,1.08,-2.86,11.211,3.44,5.068,300406,九强生物,szcy
110061,川投转债,2019-12-02,167.225,1.28,-16.29,34.8,1.16,2.43,600674,川投能源,shmb
123092,天壕转债,2021-01-15,228.0,1.38,-16.76,4.132,1.98,3.548,300332,天壕环境,szcy
110053,苏银转债,2019-04-03,126.947,1.45,-5.77,161.511,0.6,1.767,600919,江苏银行,shmb
123164,法本转债,2022-11-14,141.563,1.55,-2.86,6.006,29.04,5.378,300925,法本信息,szcy
113534,鼎胜转债,2019-04-30,236.266,1.61,-33.64,3.919,21.2,1.838,603876,鼎胜新材,shmb
123136,城市转债,2022-02-15,135.104,1.69,,1.799,850.5,,300778,新城市,szcy
113044,大秦转债,2021-01-15,115.577,1.89,-0.55,299.872,0.66,3.521,601006,大秦铁路,shmb
123098,一品转债,2021-02-23,186.38,2.27,-10.95,4.047,7.81,3.647,300723,一品红,szcy
127069,小熊转债,2022-09-07,159.868,2.55,-5.32,5.08,11.47,5.186,002959,小熊电器,szmb
128081,海亮转债,2019-12-16,126.887,2.75,-4.57,27.864,0.45,2.46,002203,海亮股份,szmb
110083,苏租转债,2021-12-10,128.99,3.97,-3.51,47.649,0.21,4.433,600901,江苏金租,shmb
123156,博汇转债,2022-09-02,133.648,4.51,-1.89,3.97,3.51,5.197,300839,博汇股份,szcy
127028,英特转债,2021-03-10,128.967,4.65,-3.86,5.757,3.94,3.581,000411,英特集团,szmb
110068,龙净转债,2020-04-15,172.382,5.09,-14.12,18.759,1.61,2.795,600388,ST龙净,shmb
128025,特一转债,2017-12-28,199.221,6.27,-93.77,2.113,60.17,0.499,002728,特一药业,szmb
118021,新致转债,2022-11-02,223.4,6.42,-11.5,4.848,517.12,5.312,688590,新致软件,shkc
113595,花王转债,2020-08-18,110.119,7.24,3.97,2.707,286.74,3.121,603007,ST花王,shmb
110084,贵燃转债,2022-01-18,127.259,7.62,-2.28,9.181,5.62,4.559,600903,贵州燃气,shmb
128083,新北转债,2019-12-31,131.158,7.68,-5.74,8.768,3.36,2.518,002376,新北洋,szmb
127006,敖东转债,2018-05-11,125.385,8.03,-21.2,24.064,0.74,0.767,000623,吉林敖东,szmb
128111,中矿转债,2020-07-07,551.0,8.1,,1.1,34.66,3.011,002738,中矿资源,szmb
