bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
128100,搜特转债,2020-04-09,18.002,-31.42,97.58,7.84,0.0,2.803,002503,*ST搜特,szmb
113585,寿仙转债,2020-07-07,210.414,-0.28,-17.94,0.794,330.24,3.047,603896,寿仙谷,shmb
123148,上能转债,2022-07-01,138.08,-0.27,,1.35,146.09,,300827,上能电气,szcy
110057,现代转债,2019-04-30,130.965,-0.13,-10.03,5.428,6.14,1.858,600420,国药现代,shmb
127058,科伦转债,2022-04-20,200.645,0.17,-11.48,20.825,8.19,4.825,002422,科伦药业,szmb
127028,英特转债,2021-03-10,133.881,0.19,-4.82,5.757,12.9,3.622,000411,英特集团,szmb
110061,川投转债,2019-12-02,171.237,0.79,-16.85,34.8,2.77,2.471,600674,川投能源,shmb
113534,鼎胜转债,2019-04-30,225.095,0.87,-31.28,3.921,13.04,1.879,603876,鼎胜新材,shmb
110077,洪城转债,2020-12-17,131.578,0.88,-4.34,17.608,1.66,3.496,600461,洪城环境,shmb
110053,苏银转债,2019-04-03,128.6,0.89,-6.32,161.511,0.78,1.808,600919,江苏银行,shmb
123092,天壕转债,2021-01-15,242.41,0.89,-18.01,4.142,8.11,3.589,300332,天壕环境,szcy
123136,城市转债,2022-02-15,126.045,1.07,,3.226,140.94,,300778,新城市,szcy
128081,海亮转债,2019-12-16,127.837,1.39,-4.79,27.864,0.82,2.501,002203,海亮股份,szmb
123118,惠城转债,2021-07-26,304.693,1.98,-20.39,1.809,185.42,4.123,300779,惠城环保,szcy
113044,大秦转债,2021-01-15,115.84,2.93,-0.61,299.872,0.58,3.562,601006,大秦铁路,shmb
123150,九强转债,2022-07-20,136.18,3.21,-3.22,11.389,2.27,5.11,300406,九强生物,szcy
110083,苏租转债,2021-12-10,129.453,4.01,-3.56,47.649,0.24,4.474,600901,江苏金租,shmb
127069,小熊转债,2022-09-07,159.839,4.66,-5.27,5.08,6.94,5.227,002959,小熊电器,szmb
128091,新天转债,2020-01-17,190.988,5.03,-17.35,1.526,140.23,2.608,002873,新天药业,szmb
110068,龙净转债,2020-04-15,172.649,5.1,-13.98,18.76,5.48,2.836,600388,ST龙净,shmb
123098,一品转债,2021-02-23,198.89,5.14,-12.41,4.047,20.2,3.688,300723,一品红,szcy
113646,永吉转债,2022-05-17,138.594,5.88,-4.13,1.385,16.82,4.899,603058,永吉股份,shmb
123156,博汇转债,2022-09-02,136.701,6.28,-2.3,3.97,3.62,5.238,300839,博汇股份,szcy
113025,明泰转债,2019-05-07,180.927,6.45,-22.66,9.84,5.29,1.882,601677,明泰铝业,shmb
113537,文灿转债,2019-07-05,236.785,7.21,-28.88,1.234,57.12,2.049,603348,文灿股份,shmb
127006,敖东转债,2018-05-11,123.886,7.5,-18.87,24.064,0.35,0.808,000623,吉林敖东,szmb
128083,新北转债,2019-12-31,130.219,8.38,-5.38,8.768,5.2,2.559,002376,新北洋,szmb
118021,新致转债,2022-11-02,143.261,8.43,-3.6,4.849,71.13,5.353,688590,新致软件,shkc
110084,贵燃转债,2022-01-18,125.327,8.68,-1.92,9.994,1.42,4.6,600903,贵州燃气,shmb
127065,瑞鹄转债,2022-07-27,164.22,8.73,-5.88,4.392,16.49,5.088,002997,瑞鹄模具,szmb
