bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
128100,搜特转债,2020-04-09,23.459,-14.69,78.61,7.953,188.39,2.814,002503,*ST搜特,szmb
123148,上能转债,2022-07-01,142.847,-0.33,,1.581,80.61,,300827,上能电气,szcy
113585,寿仙转债,2020-07-07,201.801,-0.32,-16.73,0.819,241.03,3.058,603896,寿仙谷,shmb
110057,现代转债,2019-04-30,130.906,0.16,-9.95,5.451,10.25,1.868,600420,国药现代,shmb
127058,科伦转债,2022-04-20,200.158,0.58,-11.41,20.825,3.6,4.836,002422,科伦药业,szmb
110061,川投转债,2019-12-02,172.82,0.65,-17.09,34.81,1.14,2.482,600674,川投能源,shmb
110053,苏银转债,2019-04-03,128.901,0.85,-6.41,161.511,1.32,1.819,600919,江苏银行,shmb
113534,鼎胜转债,2019-04-30,229.6,1.16,-31.85,3.921,11.15,1.89,603876,鼎胜新材,shmb
110077,洪城转债,2020-12-17,132.19,1.22,-4.45,17.608,3.34,3.507,600461,洪城环境,shmb
128081,海亮转债,2019-12-16,127.887,1.51,-4.78,27.864,0.78,2.512,002203,海亮股份,szmb
123136,城市转债,2022-02-15,151.5,1.54,-4.87,3.372,611.68,4.679,300778,新城市,szcy
127028,英特转债,2021-03-10,134.727,1.57,-4.98,5.757,4.87,3.633,000411,英特集团,szmb
123092,天壕转债,2021-01-15,238.897,1.65,-17.63,4.142,7.61,3.6,300332,天壕环境,szcy
113044,大秦转债,2021-01-15,116.305,2.13,-0.72,299.872,0.82,3.573,601006,大秦铁路,shmb
123118,惠城转债,2021-07-26,288.512,2.46,-19.26,1.84,130.56,4.134,300779,惠城环保,szcy
110083,苏租转债,2021-12-10,130.702,4.03,-3.76,47.649,0.53,4.485,600901,江苏金租,shmb
123150,九强转债,2022-07-20,136.353,4.84,-3.23,11.389,3.65,5.121,300406,九强生物,szcy
118021,新致转债,2022-11-02,142.997,4.96,-3.56,4.849,27.36,5.364,688590,新致软件,shkc
128091,新天转债,2020-01-17,185.376,5.18,-16.32,1.526,48.5,2.619,002873,新天药业,szmb
110068,龙净转债,2020-04-15,174.177,5.28,-14.19,18.76,10.86,2.847,600388,ST龙净,shmb
123098,一品转债,2021-02-23,201.685,5.69,-12.71,4.047,19.31,3.699,300723,一品红,szcy
127069,小熊转债,2022-09-07,159.72,5.73,-5.25,5.08,15.43,5.238,002959,小熊电器,szmb
113057,中银转债,2022-05-10,129.607,6.8,-3.4,57.158,3.86,4.852,601881,中国银河,shmb
113646,永吉转债,2022-05-17,141.126,7.33,-4.48,1.385,40.31,4.91,603058,永吉股份,shmb
113025,明泰转债,2019-05-07,178.529,7.34,-21.99,9.84,4.54,1.893,601677,明泰铝业,shmb
