bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
128100,搜特转债,2020-04-09,27.019,-9.94,69.38,7.969,174.91,2.819,002503,*ST搜特,szmb
113585,寿仙转债,2020-07-07,196.075,-0.37,-15.91,0.989,64.8,3.063,603896,寿仙谷,shmb
123148,上能转债,2022-07-01,144.702,-0.26,,1.674,139.42,,300827,上能电气,szcy
110057,现代转债,2019-04-30,127.84,-0.1,-8.77,5.569,9.46,1.874,600420,国药现代,shmb
123136,城市转债,2022-02-15,140.355,0.24,-3.28,3.381,246.21,4.685,300778,新城市,szcy
127058,科伦转债,2022-04-20,196.506,0.25,-11.05,20.825,2.67,4.841,002422,科伦药业,szmb
113534,鼎胜转债,2019-04-30,229.5,0.61,-31.75,3.921,16.36,1.896,603876,鼎胜新材,shmb
110053,苏银转债,2019-04-03,127.945,0.63,-6.0,161.52,1.46,1.825,600919,江苏银行,shmb
110061,川投转债,2019-12-02,171.946,0.81,-16.89,34.815,1.28,2.488,600674,川投能源,shmb
127028,英特转债,2021-03-10,134.827,0.82,-4.99,5.757,5.56,3.638,000411,英特集团,szmb
123118,惠城转债,2021-07-26,284.484,1.03,-18.96,1.84,552.88,4.14,300779,惠城环保,szcy
110077,洪城转债,2020-12-17,133.38,1.26,-4.69,17.609,4.17,3.512,600461,洪城环境,shmb
113044,大秦转债,2021-01-15,116.08,1.26,-0.67,299.872,0.95,3.578,601006,大秦铁路,shmb
128081,海亮转债,2019-12-16,127.384,1.44,-4.62,27.871,0.81,2.518,002203,海亮股份,szmb
123092,天壕转债,2021-01-15,235.368,2.44,-17.26,4.142,2.64,3.605,300332,天壕环境,szcy
110083,苏租转债,2021-12-10,129.404,3.16,-3.54,47.649,0.72,4.49,600901,江苏金租,shmb
110068,龙净转债,2020-04-15,170.73,3.93,-13.56,18.76,12.75,2.852,600388,ST龙净,shmb
123098,一品转债,2021-02-23,201.39,4.73,-12.66,4.047,17.93,3.704,300723,一品红,szcy
118021,新致转债,2022-11-02,142.001,4.88,-3.43,4.849,63.0,5.37,688590,新致软件,shkc
113057,中银转债,2022-05-10,129.783,5.55,-3.43,57.158,5.07,4.858,601881,中国银河,shmb
128091,新天转债,2020-01-17,185.3,5.8,-16.27,1.526,22.33,2.625,002873,新天药业,szmb
123150,九强转债,2022-07-20,135.035,5.99,-3.04,11.389,1.76,5.126,300406,九强生物,szcy
127006,敖东转债,2018-05-11,123.357,6.34,-18.04,24.064,0.43,0.825,000623,吉林敖东,szmb
113025,明泰转债,2019-05-07,180.742,6.66,-22.44,9.84,3.04,1.899,601677,明泰铝业,shmb
127069,小熊转债,2022-09-07,157.129,6.7,-4.94,5.08,5.25,5.244,002959,小熊电器,szmb
110084,贵燃转债,2022-01-18,124.773,7.8,-1.82,9.994,1.83,4.616,600903,贵州燃气,shmb
128128,齐翔转2,2020-09-15,127.376,8.34,-3.31,6.795,1.89,3.26,002408,齐翔腾达,szmb
113595,花王转债,2020-08-18,109.9,8.45,3.96,2.707,25.04,3.178,603007,ST花王,shmb
123156,博汇转债,2022-09-02,135.0,8.88,-2.06,3.97,11.02,5.255,300839,博汇股份,szcy
123176,精测转2,2023-03-22,181.554,8.93,-7.46,12.76,16.77,5.797,300567,精测电子,szcy
110052,贵广转债,2019-03-29,149.636,9.1,-13.7,2.883,272.44,1.803,600996,贵广网络,shmb
123025,精测转债,2019-04-19,241.145,9.54,-33.28,3.086,126.56,1.866,300567,精测电子,szcy
127063,贵轮转债,2022-05-30,128.317,9.71,-2.27,17.996,0.9,4.934,000589,贵州轮胎,szmb
113021,中信转债,2019-03-19,118.961,9.74,-2.28,397.92,0.4,1.797,601998,中信银行,shmb
113615,金诚转债,2021-01-14,270.439,9.77,-21.16,7.638,5.22,3.603,603979,金诚信,shmb
128087,孚日转债,2020-01-16,122.06,9.9,-3.56,6.444,35.79,2.589,002083,孚日股份,szmb
