bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
110053,苏银转债,2019-04-03,128.344,-0.49,-5.99,199.531,8.93,1.877,600919,江苏银行,shmb
127021,特发转2,2020-09-04,113.9,-0.25,,2.042,59.74,,000070,特发信息,szmb
110057,现代转债,2019-04-30,141.495,-0.18,-13.27,9.531,10.76,1.926,600420,国药现代,shmb
123118,惠城转债,2021-07-26,225.469,0.33,-14.03,1.881,111.41,4.192,300779,惠城环保,szcy
110083,苏租转债,2021-12-10,129.685,0.84,-3.55,49.98,1.38,4.542,600901,江苏金租,shmb
127058,科伦转债,2022-04-20,192.708,1.03,-10.58,20.904,3.41,4.893,002422,科伦药业,szmb
113044,大秦转债,2021-01-15,115.99,1.19,-0.63,319.968,1.19,3.63,601006,大秦铁路,shmb
110061,川投转债,2019-12-02,166.701,1.38,-15.53,34.816,1.81,2.54,600674,川投能源,shmb
128081,海亮转债,2019-12-16,128.956,2.1,-4.99,27.871,1.28,2.57,002203,海亮股份,szmb
127069,小熊转债,2022-09-07,156.45,2.16,-4.81,5.08,11.33,5.296,002959,小熊电器,szmb
111006,嵘泰转债,2022-09-21,104.384,2.29,,0.893,71.63,,605133,嵘泰股份,shmb
123116,万兴转债,2021-07-01,289.406,2.63,,2.044,1325.12,,300624,万兴科技,szcy
123148,上能转债,2022-07-01,157.319,2.81,-5.54,3.939,115.13,5.134,300827,上能电气,szcy
113534,鼎胜转债,2019-04-30,251.15,3.33,-34.18,3.933,39.21,1.948,603876,鼎胜新材,shmb
110068,龙净转债,2020-04-15,166.611,3.5,-12.59,18.76,2.22,2.904,600388,ST龙净,shmb
123092,天壕转债,2021-01-15,246.2,3.56,-18.06,4.142,7.46,3.658,300332,天壕环境,szcy
128128,齐翔转2,2020-09-15,131.752,5.29,-4.26,6.795,0.0,3.312,002408,齐翔腾达,szmb
123176,精测转2,2023-03-22,170.44,5.59,-6.38,12.76,31.04,5.849,300567,精测电子,szcy
113595,花王转债,2020-08-18,118.717,5.74,1.39,2.707,55.48,3.23,603007,ST花王,shmb
113585,寿仙转债,2020-07-07,225.164,6.2,-19.38,1.001,94.32,3.115,603896,寿仙谷,shmb
123025,精测转债,2019-04-19,226.646,6.3,-30.31,3.086,123.92,1.918,300567,精测电子,szcy
123150,九强转债,2022-07-20,139.85,6.37,-3.68,11.389,3.53,5.178,300406,九强生物,szcy
110075,南航转债,2020-11-03,133.221,7.31,-5.59,58.96,1.42,3.466,600029,南方航空,shmb
127028,英特转债,2021-03-10,132.316,7.79,-4.43,5.758,6.75,3.69,000411,英特集团,szmb
110077,洪城转债,2020-12-17,129.948,8.03,-3.91,17.672,1.36,3.564,600461,洪城环境,shmb
127006,敖东转债,2018-05-11,127.249,9.18,-19.94,24.064,1.58,0.877,000623,吉林敖东,szmb
123136,城市转债,2022-02-15,132.448,9.21,-2.03,4.483,111.74,4.737,300778,新城市,szcy
110052,贵广转债,2019-03-29,157.25,9.52,-15.65,2.883,95.26,1.855,600996,贵广网络,shmb
123098,一品转债,2021-02-23,208.479,9.77,-13.31,4.047,19.14,3.756,300723,一品红,szcy
128114,正邦转债,2020-07-15,80.8,9.96,12.0,11.897,3.79,3.137,002157,正邦科技,szmb
127065,瑞鹄转债,2022-07-27,155.362,10.22,-4.77,4.392,18.75,5.156,002997,瑞鹄模具,szmb
128017,金禾转债,2017-11-27,133.126,10.23,-39.8,5.516,3.86,0.512,002597,金禾实业,szmb
128091,新天转债,2020-01-17,183.6,10.27,-15.68,1.526,50.84,2.677,002873,新天药业,szmb
128049,华源转债,2018-12-20,128.874,11.09,-8.56,3.631,10.17,1.586,002787,华源控股,szmb
127063,贵轮转债,2022-05-30,130.0,11.15,-2.5,17.996,1.19,4.986,000589,贵州轮胎,szmb
123156,博汇转债,2022-09-02,139.196,11.43,-2.61,3.97,8.2,5.307,300839,博汇股份,szcy
128111,中矿转债,2020-07-07,529.59,11.46,,1.1,96.9,3.121,002738,中矿资源,szmb
113025,明泰转债,2019-05-07,201.327,11.51,-26.14,9.84,4.64,1.951,601677,明泰铝业,shmb
113598,法兰转债,2020-08-25,170.812,11.52,-10.46,2.752,41.3,3.258,603966,法兰泰克,shmb
113615,金诚转债,2021-01-14,297.194,11.54,-22.93,7.638,4.44,3.655,603979,金诚信,shmb
110043,无锡转债,2018-03-14,113.247,12.25,-8.43,29.213,1.85,0.759,600908,无锡银行,shmb
127014,北方转债,2019-11-21,260.387,12.52,-28.73,5.341,344.55,2.49,000065,北方国际,szmb
113537,文灿转债,2019-07-05,232.162,12.69,-27.39,1.234,93.09,2.118,603348,文灿股份,shmb
110084,贵燃转债,2022-01-18,124.19,12.73,-1.7,9.994,1.21,4.668,600903,贵州燃气,shmb
113626,伯特转债,2021-07-21,201.408,12.86,-11.72,7.806,20.92,4.17,603596,伯特利,shmb
111002,特纸转债,2021-12-30,131.701,12.89,-2.61,6.62,3.32,4.616,605007,五洲特纸,shmb
128106,华统转债,2020-05-08,213.494,13.0,-20.03,2.869,12.13,2.951,002840,华统股份,szmb
113648,巨星转债,2022-05-17,133.992,13.11,-3.01,9.998,5.76,4.997,603477,巨星农牧,shmb
123107,温氏转债,2021-04-21,127.531,13.31,-3.25,77.387,0.7,3.918,300498,温氏股份,szcy
128074,游族转债,2019-10-21,147.525,13.43,-8.89,6.823,360.03,2.408,002174,游族网络,szmb
127012,招路转债,2019-04-30,125.8,13.59,-8.45,49.998,1.42,1.899,001965,招商公路,szmb
110060,天路转债,2019-11-28,142.986,13.63,-9.02,7.059,38.55,2.501,600326,西藏天路,shmb
123067,斯莱转债,2020-10-15,147.837,13.7,-6.09,2.395,13.0,3.389,300382,斯莱克,szcy
127029,中钢转债,2021-04-23,181.13,13.77,-10.78,8.186,34.67,3.89,000928,中钢国际,szmb
110080,东湖转债,2021-05-12,122.7,13.92,-1.81,15.491,1.47,3.956,600133,东湖高新,shmb
128083,新北转债,2019-12-31,127.829,13.95,-4.56,8.768,2.56,2.627,002376,新北洋,szmb
113039,嘉泽转债,2020-09-17,162.853,14.0,-10.77,2.879,6.08,3.323,601619,嘉泽新能,shmb
113664,大元转债,2023-01-04,158.43,14.16,-4.77,4.5,20.45,5.611,603757,大元泵业,shmb
128034,江银转债,2018-02-14,112.501,14.44,-7.73,17.58,2.49,0.748,002807,江阴银行,szmb
127032,苏行转债,2021-05-12,120.914,14.63,-1.39,49.995,1.7,3.959,002966,苏州银行,szmb
128025,特一转债,2017-12-28,210.4,14.71,-81.61,2.116,357.81,0.608,002728,特一药业,szmb
128087,孚日转债,2020-01-16,121.085,14.74,-3.19,6.444,1.52,2.641,002083,孚日股份,szmb
113582,火炬转债,2020-06-23,177.079,14.91,-13.48,4.175,5.12,3.082,603678,火炬电子,shmb
128141,旺能转债,2021-01-18,126.252,15.56,-2.74,12.701,0.87,3.641,002034,旺能环境,szmb
113021,中信转债,2019-03-19,116.45,15.73,-1.07,399.997,0.69,1.849,601998,中信银行,shmb
113646,永吉转债,2022-05-17,151.55,15.77,-5.81,1.459,57.89,4.967,603058,永吉股份,shmb
128095,恩捷转债,2020-02-28,186.253,15.83,-16.49,4.537,30.75,2.795,002812,恩捷股份,szmb
113594,淳中转债,2020-08-28,142.224,15.87,-5.19,2.997,82.64,3.23,603516,淳中科技,shmb
128121,宏川转债,2020-08-07,128.524,15.87,-4.19,6.699,3.75,3.219,002930,宏川智慧,szmb
127020,中金转债,2020-08-14,128.389,16.11,-3.91,30.228,0.7,3.227,000060,中金岭南,szmb
128048,张行转债,2018-11-29,117.389,16.11,-3.71,24.97,0.82,1.545,002839,张家港行,szmb
123063,大禹转债,2020-08-20,127.501,16.4,-0.5,6.346,2.86,3.249,300021,大禹节水,szcy
123031,晶瑞转债,2019-09-26,411.9,16.54,,0.529,395.06,2.34,300655,晶瑞电材,szcy
110074,精达转债,2020-09-21,139.021,17.12,-5.35,5.095,3.67,3.31,600577,精达股份,shmb
113057,中银转债,2022-05-10,126.16,17.41,-2.83,77.997,3.88,4.91,601881,中国银河,shmb
123184,天阳转债,2023-04-18,131.0,18.24,-1.45,9.75,11.47,5.907,300872,天阳科技,szcy
113504,艾华转债,2018-03-23,127.136,18.47,-19.63,4.627,5.81,0.847,603989,艾华集团,shmb
128130,景兴转债,2020-09-18,118.316,18.67,-1.05,9.986,0.44,3.342,002067,景兴纸业,szmb
128140,润建转债,2020-12-29,191.66,18.71,-13.56,10.894,9.64,3.605,002929,润建股份,szmb
110079,杭银转债,2021-04-23,117.63,18.95,-1.31,149.985,2.53,3.921,600926,杭州银行,shmb
110048,福能转债,2018-12-28,183.0,18.99,-26.96,12.76,4.23,1.611,600483,福能股份,shmb
110091,合力转债,2023-01-06,162.305,19.0,-6.39,20.48,1.53,5.63,600761,安徽合力,shmb
111007,永和转债,2022-11-01,146.438,19.08,-3.6,7.999,5.67,5.46,605020,永和股份,shmb
110047,山鹰转债,2018-12-10,117.745,19.24,-1.51,22.455,0.15,1.57,600567,山鹰国际,shmb
113631,皖天转债,2021-12-10,119.776,19.31,-1.04,9.299,1.15,4.534,603689,皖天然气,shmb
113027,华钰转债,2019-07-10,157.939,19.33,-14.69,2.386,18.06,2.129,601020,华钰矿业,shmb
110063,鹰19转债,2020-01-03,117.931,19.42,-1.14,18.092,0.17,2.627,600567,山鹰国际,shmb
110058,永鼎转债,2019-05-08,155.219,19.44,-15.47,2.604,695.11,1.967,600105,永鼎股份,shmb
113058,友发转债,2022-04-26,121.579,19.58,-0.83,20.0,0.66,4.926,601686,友发集团,shmb
123130,设研转债,2021-12-02,129.456,19.64,-2.28,3.755,7.17,4.542,300732,设研院,szcy
113649,丰山转债,2022-07-21,125.318,19.68,-0.79,4.994,2.81,5.17,603810,丰山集团,shmb
113050,南银转债,2021-07-01,117.199,19.94,-1.33,166.16,0.9,4.132,601009,南京银行,shmb
123085,万顺转2,2020-12-28,129.299,20.01,-3.89,5.712,2.22,3.622,300057,万顺新材,szcy
113017,吉视转债,2018-01-15,115.206,20.05,-12.0,11.349,5.58,0.666,601929,吉视传媒,shmb
128082,华锋转债,2020-01-06,141.1,20.06,-6.39,2.016,9.1,2.603,002806,华锋股份,szmb
128133,奇正转债,2020-10-27,126.912,20.15,-2.58,7.994,8.33,3.403,002287,奇正藏药,szmb
127027,能化转债,2021-01-22,122.381,20.2,-1.91,19.464,0.7,3.619,000552,甘肃能化,szmb
118023,广大转债,2022-11-09,126.401,20.26,-0.95,15.5,4.37,5.466,688186,广大特材,shkc
118021,新致转债,2022-11-02,138.56,20.31,-2.95,4.85,8.11,5.422,688590,新致软件,shkc
123158,宙邦转债,2022-10-21,138.99,20.5,-3.48,19.696,2.01,5.419,300037,新宙邦,szcy
113063,赛轮转债,2022-11-24,137.137,20.6,-3.18,20.09,1.04,5.521,601058,赛轮轮胎,shmb
127043,川恒转债,2021-09-23,129.898,20.62,-1.75,10.443,2.47,4.29,002895,川恒股份,szmb
127064,杭氧转债,2022-07-05,167.899,20.72,-7.71,11.368,7.31,5.063,002430,杭氧股份,szmb
110085,通22转债,2022-03-18,124.651,20.78,-1.99,119.843,0.44,4.83,600438,通威股份,shmb
123164,法本转债,2022-11-14,154.166,20.98,-4.33,6.006,50.71,5.488,300925,法本信息,szcy
113051,节能转债,2021-07-22,127.699,21.0,-2.68,29.988,0.27,4.151,601016,节能风电,shmb
127018,本钢转债,2020-08-04,124.268,21.2,0.77,56.31,0.34,3.17,000761,本钢板材,szmb
111012,福新转债,2023-02-07,130.046,21.31,-1.21,4.29,1.73,5.69,605488,福莱新材,shmb
123162,东杰转债,2022-11-04,124.262,21.84,-0.39,5.7,0.73,5.468,300486,东杰智能,szcy
127036,三花转债,2021-06-30,133.166,22.31,-3.73,29.984,1.42,4.093,002050,三花智控,szmb
113647,禾丰转债,2022-05-18,122.36,22.48,-0.94,14.67,4.83,4.989,603609,禾丰股份,shmb
111005,富春转债,2022-07-25,126.358,22.67,-2.12,5.7,1.77,5.159,605189,富春染织,shmb
123146,中环转2,2022-05-26,117.743,22.67,0.56,8.64,0.64,5.027,300692,中环环保,szcy
113055,成银转债,2022-04-06,120.836,22.69,-1.76,62.832,0.37,4.852,601838,成都银行,shmb
118030,睿创转债,2023-02-10,155.558,22.71,-5.25,15.64,11.05,5.677,688002,睿创微纳,shkc
127045,牧原转债,2021-09-10,123.859,22.87,-2.58,95.436,0.82,4.304,002714,牧原股份,szmb
113062,常银转债,2022-10-17,118.5,22.91,-1.29,59.999,0.99,5.389,601128,常熟银行,shmb
123089,九洲转2,2021-01-08,125.5,23.09,-1.24,3.06,1.74,3.649,300040,九洲集团,szcy
123112,万讯转债,2021-04-23,132.513,23.2,-1.84,2.266,11.2,3.945,300112,万讯自控,szcy
113634,珀莱转债,2022-01-04,148.799,23.31,-4.66,7.508,2.57,4.616,603605,珀莱雅,shmb
123147,中辰转债,2022-06-21,121.202,23.42,-0.18,5.705,2.29,5.096,300933,中辰股份,szcy
123012,万顺转债,2018-08-29,149.701,23.44,-23.68,1.221,7.48,1.23,300057,万顺新材,szcy
113591,胜达转债,2020-07-23,123.723,23.58,-0.71,4.743,2.82,3.175,603687,大胜达,shmb
127037,银轮转债,2021-07-09,156.187,23.77,-7.36,6.995,5.05,4.104,002126,银轮股份,szmb
123075,贝斯转债,2020-11-23,126.695,23.91,-2.89,5.996,3.78,3.515,300580,贝斯特,szcy
113013,国君转债,2017-07-24,105.091,24.0,-0.46,69.899,2.08,0.189,601211,国泰君安,shmb
127039,北港转债,2021-07-23,130.0,24.08,-3.41,17.631,1.09,4.17,000582,北部湾港,szmb
