bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
113057,中银转债,2022-05-10,139.0,-4.94,-4.78,74.545,85.34,4.879,601881,中国银河,shmb
127029,中钢转债,2021-04-23,203.416,-2.6,-13.53,8.186,210.38,3.86,000928,中钢国际,szmb
123148,上能转债,2022-07-01,138.867,-1.58,,3.03,113.46,,300827,上能电气,szcy
110057,现代转债,2019-04-30,131.06,-1.55,-9.87,8.125,35.48,1.896,600420,国药现代,shmb
110083,苏租转债,2021-12-10,137.664,-0.86,-4.85,49.09,10.71,4.512,600901,江苏金租,shmb
123136,城市转债,2022-02-15,140.954,-0.84,-3.35,4.013,208.5,4.707,300778,新城市,szcy
113021,中信转债,2019-03-19,121.447,-0.39,-3.38,399.995,4.4,1.819,601998,中信银行,shmb
110053,苏银转债,2019-04-03,130.046,-0.08,-6.77,163.52,6.58,1.847,600919,江苏银行,shmb
113044,大秦转债,2021-01-15,117.609,0.0,-1.03,301.399,2.68,3.6,601006,大秦铁路,shmb
123116,万兴转债,2021-07-01,299.62,0.19,,1.89,1124.7,,300624,万兴科技,szcy
128081,海亮转债,2019-12-16,128.0,1.18,-4.76,27.871,2.21,2.54,002203,海亮股份,szmb
123118,惠城转债,2021-07-26,204.165,1.25,-12.02,1.881,90.64,4.162,300779,惠城环保,szcy
127058,科伦转债,2022-04-20,190.109,1.32,-10.39,20.904,2.84,4.863,002422,科伦药业,szmb
110061,川投转债,2019-12-02,171.06,1.37,-16.57,34.816,1.99,2.51,600674,川投能源,shmb
113534,鼎胜转债,2019-04-30,236.4,1.47,-32.51,3.933,22.26,1.918,603876,鼎胜新材,shmb
123092,天壕转债,2021-01-15,232.833,1.94,-16.91,4.142,3.03,3.627,300332,天壕环境,szcy
110077,洪城转债,2020-12-17,138.004,2.02,-5.59,17.672,7.48,3.534,600461,洪城环境,shmb
113595,花王转债,2020-08-18,119.921,2.33,1.07,2.707,15.72,3.2,603007,ST花王,shmb
110068,龙净转债,2020-04-15,155.097,2.54,-10.48,18.76,3.41,2.874,600388,ST龙净,shmb
127028,英特转债,2021-03-10,135.241,4.13,-5.04,5.758,8.41,3.66,000411,英特集团,szmb
127069,小熊转债,2022-09-07,154.07,4.4,-4.56,5.08,26.89,5.266,002959,小熊电器,szmb
127006,敖东转债,2018-05-11,126.583,4.7,-20.13,24.064,3.2,0.847,000623,吉林敖东,szmb
113585,寿仙转债,2020-07-07,218.197,4.81,-18.71,1.001,123.68,3.085,603896,寿仙谷,shmb
113025,明泰转债,2019-05-07,184.998,5.28,-23.16,9.84,10.58,1.921,601677,明泰铝业,shmb
110052,贵广转债,2019-03-29,150.378,5.76,-13.78,2.883,63.13,1.825,600996,贵广网络,shmb
128091,新天转债,2020-01-17,189.099,5.76,-16.8,1.526,59.35,2.647,002873,新天药业,szmb
128017,金禾转债,2017-11-27,128.927,5.85,-36.89,5.516,8.29,0.482,002597,金禾实业,szmb
123150,九强转债,2022-07-20,131.4,6.27,-2.51,11.389,4.05,5.148,300406,九强生物,szcy
128128,齐翔转2,2020-09-15,129.082,6.29,-3.69,6.795,4.24,3.282,002408,齐翔腾达,szmb
127063,贵轮转债,2022-05-30,131.291,6.51,-2.72,17.996,3.42,4.956,000589,贵州轮胎,szmb
127065,瑞鹄转债,2022-07-27,148.991,8.09,-4.0,4.392,9.36,5.126,002997,瑞鹄模具,szmb
123130,设研转债,2021-12-02,132.636,8.5,-2.83,3.755,45.04,4.512,300732,设研院,szcy
123025,精测转债,2019-04-19,218.15,8.91,-29.28,3.086,173.53,1.888,300567,精测电子,szcy
118021,新致转债,2022-11-02,140.814,9.14,-3.26,4.85,9.35,5.392,688590,新致软件,shkc
113537,文灿转债,2019-07-05,219.19,9.17,-25.68,1.234,28.96,2.088,603348,文灿股份,shmb
113646,永吉转债,2022-05-17,151.79,9.38,-5.88,1.458,126.19,4.937,603058,永吉股份,shmb
113615,金诚转债,2021-01-14,280.046,9.45,-21.81,7.638,3.09,3.625,603979,金诚信,shmb
123098,一品转债,2021-02-23,198.972,9.7,-12.3,4.047,11.05,3.726,300723,一品红,szcy
128121,宏川转债,2020-08-07,129.083,10.98,-4.36,6.699,3.04,3.189,002930,宏川智慧,szmb
110043,无锡转债,2018-03-14,116.533,11.01,-12.4,29.213,5.02,0.729,600908,无锡银行,shmb
127012,招路转债,2019-04-30,125.484,11.01,-8.47,49.998,2.27,1.868,001965,招商公路,szmb
128048,张行转债,2018-11-29,119.139,11.05,-4.73,24.97,3.15,1.515,002839,张家港行,szmb
110084,贵燃转债,2022-01-18,122.879,11.12,-1.48,9.994,1.86,4.638,600903,贵州燃气,shmb
113598,法兰转债,2020-08-25,150.67,11.16,-6.95,2.752,23.28,3.227,603966,法兰泰克,shmb
127014,北方转债,2019-11-21,262.611,11.69,-29.27,5.34,117.82,2.46,000065,北方国际,szmb
123156,博汇转债,2022-09-02,133.631,11.73,-1.86,3.97,5.06,5.277,300839,博汇股份,szcy
127032,苏行转债,2021-05-12,122.279,11.75,-1.69,49.995,2.86,3.929,002966,苏州银行,szmb
123176,精测转2,2023-03-22,169.522,11.79,-6.32,12.76,28.69,5.819,300567,精测电子,szcy
110080,东湖转债,2021-05-12,122.27,11.92,-1.73,15.491,3.45,3.926,600133,东湖高新,shmb
111002,特纸转债,2021-12-30,127.96,12.1,-2.01,6.62,12.08,4.586,605007,五洲特纸,shmb
128083,新北转债,2019-12-31,125.666,12.17,-3.97,8.768,1.7,2.597,002376,新北洋,szmb
128034,江银转债,2018-02-14,115.9,12.37,-11.9,17.58,4.18,0.718,002807,江阴银行,szmb
123067,斯莱转债,2020-10-15,141.044,12.38,-4.79,2.395,11.14,3.359,300382,斯莱克,szcy
113631,皖天转债,2021-12-10,123.932,12.74,-1.81,9.299,3.94,4.504,603689,皖天然气,shmb
123164,法本转债,2022-11-14,148.402,12.8,-3.67,6.006,11.36,5.458,300925,法本信息,szcy
128114,正邦转债,2020-07-15,70.747,12.82,17.18,11.897,8.65,3.107,002157,*ST正邦,szmb
123031,晶瑞转债,2019-09-26,393.4,12.84,,0.529,275.37,2.31,300655,晶瑞电材,szcy
128095,恩捷转债,2020-02-28,176.0,12.94,-14.92,4.537,24.28,2.764,002812,恩捷股份,szmb
127020,中金转债,2020-08-14,127.162,12.98,-3.65,30.228,0.98,3.197,000060,中金岭南,szmb
110045,海澜转债,2018-07-31,124.502,13.07,-10.54,29.495,3.58,1.181,600398,海澜之家,shmb
128141,旺能转债,2021-01-18,124.601,13.25,-2.41,12.701,2.58,3.611,002034,旺能环境,szmb
123063,大禹转债,2020-08-20,126.71,13.27,-0.31,6.346,4.44,3.219,300021,大禹节水,szcy
128111,中矿转债,2020-07-07,528.401,13.39,,1.1,38.19,3.09,002738,中矿资源,szmb
128087,孚日转债,2020-01-16,119.784,13.51,-2.82,6.444,1.54,2.611,002083,孚日股份,szmb
113664,大元转债,2023-01-04,142.965,13.57,-3.0,4.5,7.04,5.581,603757,大元泵业,shmb
110060,天路转债,2019-11-28,137.0,13.71,-7.52,7.059,52.86,2.471,600326,西藏天路,shmb
110075,南航转债,2020-11-03,130.14,13.73,-4.99,58.96,1.17,3.436,600029,南方航空,shmb
128074,游族转债,2019-10-21,148.326,14.0,-9.21,6.823,180.75,2.378,002174,游族网络,szmb
110048,福能转债,2018-12-28,189.5,14.09,-29.0,12.76,3.38,1.581,600483,福能股份,shmb
113582,火炬转债,2020-06-23,172.281,14.5,-12.81,4.175,3.75,3.052,603678,火炬电子,shmb
128025,特一转债,2017-12-28,189.998,14.56,-76.49,2.116,119.97,0.578,002728,特一药业,szmb
111007,永和转债,2022-11-01,136.943,14.58,-2.4,7.999,7.01,5.43,605020,永和股份,shmb
113648,巨星转债,2022-05-17,132.084,14.6,-2.74,9.998,7.67,4.967,603477,巨星农牧,shmb
128130,景兴转债,2020-09-18,117.7,14.66,-0.9,9.986,1.16,3.312,002067,景兴纸业,szmb
113039,嘉泽转债,2020-09-17,159.473,14.74,-10.29,2.879,5.78,3.293,601619,嘉泽新能,shmb
123014,凯发转债,2018-08-21,133.789,14.78,-96.16,1.16,120.72,0.216,300407,凯发电气,szcy
110074,精达转债,2020-09-21,135.428,14.84,-4.63,5.095,3.13,3.279,600577,精达股份,shmb
128106,华统转债,2020-05-08,216.56,15.11,-20.61,2.869,51.42,2.921,002840,华统股份,szmb
128132,交建转债,2020-10-16,134.81,15.45,-4.39,8.486,75.76,3.353,002941,新疆交建,szmb
118003,华兴转债,2021-12-20,143.366,15.53,-4.84,7.998,70.21,4.562,688001,华兴源创,shkc
123107,温氏转债,2021-04-21,127.395,15.55,-3.25,77.387,0.79,3.888,300498,温氏股份,szcy
113058,友发转债,2022-04-26,121.238,15.62,-0.77,20.0,1.24,4.896,601686,友发集团,shmb
110055,伊力转债,2019-04-04,206.111,15.83,-28.31,2.434,59.01,1.852,600197,伊力特,shmb
113027,华钰转债,2019-07-10,152.71,15.9,-13.48,2.386,14.86,2.099,601020,华钰矿业,shmb
113017,吉视转债,2018-01-15,117.99,15.91,-15.98,11.349,7.87,0.636,601929,吉视传媒,shmb
110047,山鹰转债,2018-12-10,116.575,16.09,-0.89,22.455,0.97,1.54,600567,山鹰国际,shmb
113594,淳中转债,2020-08-28,140.202,16.22,-4.81,2.997,13.27,3.2,603516,淳中科技,shmb
123140,天地转债,2022-03-30,138.389,16.22,-3.32,1.719,14.0,4.852,300743,天地数码,szcy
127018,本钢转债,2020-08-04,124.995,16.45,0.58,56.31,1.17,3.14,000761,本钢板材,szmb
110063,鹰19转债,2020-01-03,116.959,16.47,-0.83,18.092,0.7,2.597,600567,山鹰国际,shmb
113626,伯特转债,2021-07-21,196.77,16.66,-11.3,7.806,4.07,4.14,603596,伯特利,shmb
110079,杭银转债,2021-04-23,120.364,16.76,-1.91,149.985,1.36,3.89,600926,杭州银行,shmb
113527,维格转债,2019-02-19,131.099,17.16,-6.49,2.862,20.99,1.712,603518,锦泓集团,shmb
127027,能化转债,2021-01-22,124.241,17.16,-2.34,19.464,1.43,3.589,000552,甘肃能化,szmb
128082,华锋转债,2020-01-06,136.865,17.22,-5.33,2.016,7.21,2.573,002806,华锋股份,szmb
128140,润建转债,2020-12-29,177.5,17.91,-11.77,10.894,3.96,3.575,002929,润建股份,szmb
111012,福新转债,2023-02-07,128.645,18.04,-1.03,4.29,1.58,5.66,605488,福莱新材,shmb
113060,浙22转债,2022-07-08,124.82,18.18,-2.53,69.998,11.72,5.104,601878,浙商证券,shmb
113013,国君转债,2017-07-24,106.5,18.36,-8.86,69.899,10.45,0.159,601211,国泰君安,shmb
113050,南银转债,2021-07-01,117.25,18.85,-1.35,166.16,0.85,4.101,601009,南京银行,shmb
110058,永鼎转债,2019-05-08,140.43,18.95,-11.19,2.604,216.61,1.937,600105,永鼎股份,shmb
123146,中环转2,2022-05-26,116.702,19.09,0.69,8.64,1.53,4.997,300692,中环环保,szcy
123184,天阳转债,2023-04-18,131.78,19.31,-1.56,9.75,6.15,5.877,300872,天阳科技,szcy
123085,万顺转2,2020-12-28,124.0,19.72,-2.77,5.712,3.75,3.592,300057,万顺新材,szcy
118030,睿创转债,2023-02-10,151.6,19.73,-4.84,15.64,1.51,5.647,688002,睿创微纳,shkc
123050,聚飞转债,2020-05-15,130.451,19.86,-2.29,3.746,9.1,2.932,300303,聚飞光电,szcy
111005,富春转债,2022-07-25,123.595,19.87,-1.7,5.7,1.57,5.129,605189,富春染织,shmb
113504,艾华转债,2018-03-23,123.303,19.97,-17.2,4.627,3.37,0.816,603989,艾华集团,shmb
113051,节能转债,2021-07-22,129.07,20.09,-2.96,29.988,0.49,4.121,601016,节能风电,shmb
123089,九洲转2,2021-01-08,123.179,20.19,-0.73,3.06,3.89,3.619,300040,九洲集团,szcy
127039,北港转债,2021-07-23,131.507,20.58,-3.71,17.631,5.43,4.14,000582,北部湾港,szmb
127043,川恒转债,2021-09-23,128.1,20.63,-1.44,10.443,3.57,4.26,002895,川恒股份,szmb
118016,京源转债,2022-08-25,116.232,20.84,0.9,3.33,3.79,5.247,688096,京源环保,shkc
113055,成银转债,2022-04-06,121.802,20.85,-1.94,55.885,0.55,4.822,601838,成都银行,shmb
123162,东杰转债,2022-11-04,122.716,20.92,-0.16,5.7,1.13,5.438,300486,东杰智能,szcy
113649,丰山转债,2022-07-21,119.939,21.26,0.08,4.994,2.62,5.14,603810,丰山集团,shmb
113516,苏农转债,2018-08-20,116.859,21.28,-3.57,12.885,1.71,1.233,603323,苏农银行,shmb
128049,华源转债,2018-12-20,116.888,21.33,-2.74,3.631,15.51,1.556,002787,华源控股,szmb
113062,常银转债,2022-10-17,117.926,21.38,-1.21,59.999,0.6,5.359,601128,常熟银行,shmb
128075,远东转债,2019-10-31,121.423,21.66,-2.92,5.433,3.48,2.378,002406,远东传动,szmb
128133,奇正转债,2020-10-27,123.1,21.79,-1.7,7.994,3.01,3.373,002287,奇正藏药,szmb
123080,海波转债,2020-12-22,130.803,22.02,-1.25,1.489,7.04,3.567,300517,海波重科,szcy
127007,湖广转债,2018-08-01,132.603,22.1,-15.44,3.683,14.47,1.14,000665,湖北广电,szmb
113647,禾丰转债,2022-05-18,120.697,22.37,-0.67,14.67,1.87,4.959,603609,禾丰股份,shmb
123141,宏丰转债,2022-04-08,118.879,22.52,0.41,3.211,2.73,4.855,300283,温州宏丰,szcy
118023,广大转债,2022-11-09,123.432,22.54,-0.51,15.5,3.07,5.436,688186,广大特材,shkc
123048,应急转债,2020-05-11,127.439,22.6,-4.59,3.79,108.37,2.921,300527,中船应急,szcy
127064,杭氧转债,2022-07-05,164.0,22.65,-7.32,11.368,8.12,5.033,002430,杭氧股份,szmb
127036,三花转债,2021-06-30,131.634,22.76,-3.47,29.984,0.73,4.063,002050,三花智控,szmb
110085,通22转债,2022-03-18,123.038,22.78,-1.73,119.842,0.48,4.8,600438,通威股份,shmb
113024,核建转债,2019-04-26,125.565,22.79,-8.17,29.951,5.84,1.915,601611,中国核建,shmb
123188,水羊转债,2023-04-25,132.1,22.79,-1.43,6.95,5.5,5.91,300740,水羊股份,szcy
123112,万讯转债,2021-04-23,128.164,22.82,-1.0,2.266,6.77,3.915,300112,万讯自控,szcy
123052,飞鹿转债,2020-07-03,135.993,23.12,-2.52,1.503,4.15,3.074,300665,飞鹿股份,szcy
127005,长证转债,2018-04-11,113.092,23.19,-8.48,49.964,9.93,0.844,000783,长江证券,szmb
123012,万顺转债,2018-08-29,143.798,23.34,-21.58,1.221,4.68,1.2,300057,万顺新材,szcy
113563,柳药转债,2020-02-24,128.188,23.39,-5.19,8.017,2.43,2.69,603368,柳药集团,shmb
123147,中辰转债,2022-06-21,120.066,23.4,0.01,5.705,1.58,5.066,300933,中辰股份,szcy
123114,三角转债,2021-06-11,138.501,23.53,-3.44,9.006,1.66,4.044,300775,三角防务,szcy
113660,寿22转债,2022-12-12,146.36,23.69,-3.93,3.98,5.13,5.529,603896,寿仙谷,shmb
123120,隆华转债,2021-08-23,129.52,23.77,-1.69,7.981,1.08,4.225,300263,隆华科技,szcy
110092,三房转债,2023-02-07,117.332,23.9,-0.34,25.0,0.24,5.666,600370,三房巷,shmb
127070,大中转债,2022-10-11,127.822,24.0,-1.68,15.198,0.98,5.279,001203,大中矿业,szmb
128026,众兴转债,2018-01-03,115.485,24.08,-13.76,4.084,4.85,0.597,002772,众兴菌业,szmb
123158,宙邦转债,2022-10-21,130.776,24.2,-2.38,19.696,1.09,5.389,300037,新宙邦,szcy
113591,胜达转债,2020-07-23,120.774,24.33,0.06,4.743,1.75,3.145,603687,大胜达,shmb
127045,牧原转债,2021-09-10,123.486,24.38,-2.52,95.436,0.23,4.274,002714,牧原股份,szmb
128044,岭南转债,2018-09-04,120.816,24.44,-8.03,6.568,5.29,1.268,002717,岭南股份,szmb
113597,佳力转债,2020-08-21,141.457,24.72,-4.26,2.98,59.03,3.225,603912,佳力图,shmb
127074,麦米转2,2022-11-09,124.784,24.99,-0.68,12.2,1.42,5.436,002851,麦格米特,szmb
128021,兄弟转债,2017-12-27,114.157,25.52,-12.85,2.651,2.97,0.556,002562,兄弟科技,szmb
128033,迪龙转债,2018-01-29,118.84,25.85,-16.99,2.972,6.12,0.636,002658,雪迪龙,szmb
128037,岩土转债,2018-04-25,115.8,25.96,-7.91,6.019,2.74,0.852,002542,中化岩土,szmb
123071,天能转债,2020-11-25,133.842,26.2,-3.15,6.941,4.63,3.452,300569,天能重工,szcy
113526,联泰转债,2019-02-18,126.491,26.27,-9.01,1.927,4.4,1.71,603797,联泰环保,shmb
127040,国泰转债,2021-08-10,116.368,26.31,-0.87,39.873,0.39,4.162,002091,江苏国泰,szmb
127054,双箭转债,2022-03-15,119.138,26.35,-0.42,5.136,1.94,4.764,002381,双箭股份,szmb
123177,测绘转债,2023-03-24,129.743,26.37,-1.34,4.067,9.97,5.819,300826,测绘股份,szcy
111000,起帆转债,2021-06-17,131.55,26.64,-2.27,9.993,2.51,4.044,605222,起帆电缆,shmb
128042,凯中转债,2018-09-03,116.495,26.67,-1.91,4.154,3.06,1.227,002823,凯中精密,szmb
113634,珀莱转债,2022-01-04,143.8,26.84,-3.97,7.508,1.44,4.586,603605,珀莱雅,shmb
127078,优彩转债,2023-01-09,116.593,27.15,0.75,6.0,0.59,5.603,002998,优彩资源,szmb
113063,赛轮转债,2022-11-24,134.205,27.17,-2.81,20.09,1.25,5.49,601058,赛轮轮胎,shmb
128076,金轮转债,2019-11-08,126.0,27.28,-4.34,2.136,3.51,2.436,002722,物产金轮,szmb
110091,合力转债,2023-01-06,149.154,27.32,-4.98,20.48,2.57,5.6,600761,安徽合力,shmb
123127,耐普转债,2021-11-19,121.27,27.32,-1.05,3.998,3.88,4.477,300818,耐普矿机,szcy
113064,东材转债,2022-12-12,131.235,27.33,-2.08,14.0,0.67,5.526,601208,东材科技,shmb
118028,会通转债,2023-01-04,122.15,27.48,-0.28,8.3,0.37,5.581,688219,会通股份,shkc
123078,飞凯转债,2020-12-16,144.899,27.6,-6.57,6.183,3.23,3.556,300398,飞凯材料,szcy
127083,山路转债,2023-04-26,124.899,27.71,-1.79,48.36,2.19,5.879,000498,山东路桥,szmb
113663,新化转债,2022-12-16,124.883,27.76,-0.68,6.5,1.65,5.559,603867,新化股份,shmb
127084,柳工转2,2023-04-20,125.321,27.76,-1.12,30.0,3.43,5.888,000528,柳工,szmb
123002,国祯转债,2017-12-25,115.007,27.89,-14.37,2.521,8.94,0.545,300388,节能国祯,szcy
123075,贝斯转债,2020-11-23,123.082,28.2,-2.09,5.996,1.94,3.485,300580,贝斯特,szcy
113654,永02转债,2022-09-01,125.905,28.46,-1.22,6.104,1.78,5.244,603901,永创智能,shmb
