bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
110057,现代转债,xdzz,126.888,-3.68,600420,国药现代,gyxd,12.2,-3.1,1.46,9.51,128.39,0,-1.17,125.72,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,5.5,buy,2025-03-31,1.893,7.438,25185.19,22135.86,26.4,-8.32,,0,公告要强赎,O,14:00:55,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,已公告要强赎，如不考虑强赎纯债价值为102.35元，计算使用1.9年期 评级为AAA 债参考YTM：2.8010,N,16.16,全价：126.888 最后更新：14:00:55,,,如不考虑强赎期权价值为40.46元,,buy
113057,中银转债,zyzz,130.021,-6.06,601881,中国银河,zgyh,13.06,-9.99,1.25,9.93,131.52,0,-1.14,128.88,490101,shmb,C,2022-05-10,N,0,0,buy,AAA,,,12.91,6.9,buy,2028-03-24,4.877,57.906,268883.28,404780.32,34.78,-3.45,,0,,,14:00:55,00,R,Y,N,0,0,Y,,2022-09-30 开始转股,计算使用4.9年期 评级为AAA 债参考YTM：3.1271,N,78.0,全价：130.021 最后更新：14:00:55,,,,,buy
110083,苏租转债,szzz,133.989,-2.02,600901,江苏金租,jsjz,6.82,-3.26,1.22,5.07,134.52,0,-0.39,133.6,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,23.7,buy,2027-11-11,4.51,47.934,21475.68,41867.69,3.32,-4.27,,0,,,14:00:50,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.6年期 评级为AAA 债参考YTM：3.1124,N,50.0,全价：133.989 最后更新：14:00:50,,,,,buy
123116,万兴转债,wxzz,262.006,-8.8,300624,万兴科技,wxkj,130.77,-9.18,19.31,49.79,262.64,0,-0.24,261.77,710402,szcy,C,2021-07-01,N,0,0,buy,A+,,34.85,64.73,1.2,buy,2027-06-08,,1.847,402747.59,216641.71,794.99,,,0,"最后交易日：2023年5月12日
最后转股日：2023年5月17日
赎回价：100.66元/张",R,14:00:54,00,,Y,N,0,0,Y,,2021-12-16 开始转股,强赎登记日2023-05-12，赎回价格100.660元，如不考虑强赎纯债价值为87.49元，计算使用4.1年期 评级为A+ 债参考YTM：8.5036,N,3.788,全价：262.006 最后更新：14:00:54,2023-05-12,100.660,如不考虑强赎期权价值为202.18元,,buy
123148,上能转债,snzz,141.428,2.32,300827,上能电气,sndq,51.38,1.08,11.39,36.31,141.5,0,-0.05,141.38,630503,szcy,C,2022-07-01,N,0,0,buy,A+,,25.42,47.2,2.6,buy,2028-06-14,,2.288,82233.96,35964.31,259.49,,,0,"最后交易日：2023年5月24日
最后转股日：2023年5月29日
赎回价：100.29元/张",R,14:00:54,00,R,Y,N,0,0,Y,,2022-12-20 开始转股,强赎登记日2023-05-24，赎回价格100.290元，如不考虑强赎纯债价值为77.88元，计算使用5.2年期 评级为A+ 债参考YTM：8.7212,N,4.2,全价：141.428 最后更新：14:00:54,2023-05-24,100.290,如不考虑强赎期权价值为95.62元,,buy
123118,惠城转债,hczz,212.987,4.36,300779,惠城环保,hchb,36.29,5.52,4.61,17.06,212.78,0,0.1,213.09,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,5.5,buy,2027-07-06,4.159,1.881,82964.99,10253.45,209.1,-12.93,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,14:00:54,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：8.5170,N,3.2,全价：212.987 最后更新：14:00:54,,,,,buy
110053,苏银转债,syzz,127.47,-1.05,600919,江苏银行,jsyh,7.6,-1.3,0.52,5.97,127.14,0,0.26,127.73,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.5,buy,2025-03-13,1.844,161.575,45971.64,118333.3,2.22,-5.74,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.9年期 评级为AAA 债参考YTM：2.8010,N,200.0,全价：127.470 最后更新：14:00:51,,,,,buy
113044,大秦转债,dqzz,116.722,-0.07,601006,大秦铁路,dqtl,7.79,-0.51,0.88,6.7,116.27,0,0.39,117.11,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,25.9,buy,2026-12-13,3.597,299.891,34787.91,39547.81,1.0,-0.82,,0,,,14:00:49,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.6年期 评级为AAA 债参考YTM：3.0231,N,320.0,全价：116.722 最后更新：14:00:49,,,,,buy
113534,鼎胜转债,dszz,238.265,1.24,603876,鼎胜新材,dsxc,35.54,2.33,2.74,14.98,237.25,0,0.43,238.7,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,10.49,19.47,2.3,buy,2025-04-08,1.915,3.933,30216.08,19260.78,32.38,-32.83,,0,本次（2023年1月16日至2023年2月10日）不提前赎回，以2023年5月10日后的首个交易日重新起算,G,14:00:54,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用2.0年期 评级为AA- 债参考YTM：5.4204,N,12.54,全价：238.265 最后更新：14:00:54,,,,,buy
110077,洪城转债,hczz,135.9,-0.79,600461,洪城环境,hchj,8.38,0.24,1.23,6.21,134.94,0,0.71,136.61,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,21.0,buy,2026-11-19,3.532,17.672,4689.18,9087.93,1.94,-5.17,,0,,,14:00:50,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.6年期 评级为AA+ 债参考YTM：3.1489,N,18.0,全价：135.900 最后更新：14:00:50,,,,,buy
