bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
111006,嵘泰转债,rtzz,130.139,-4.06,605133,嵘泰股份,rtgf,36.01,-5.36,3.24,27.34,131.71,0,-1.19,128.95,280203,shmb,C,2022-09-21,N,0,0,buy,AA-,,19.14,35.54,38.8,buy,2028-08-11,5.375,5.582,49544.67,22985.93,67.07,-1.48,,0,公告要强赎,O,14:59:59,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-17 开始转股,已公告要强赎，如不考虑强赎纯债价值为86.21元，计算使用5.4年期 评级为AA- 债参考YTM：6.5300,N,6.507,全价：130.139 最后更新：14:59:59,,,如不考虑强赎期权价值为86.80元,,buy
123057,美联转债,mlzz,165.2,-0.59,300586,美联新材,mlxc,15.71,-0.7,5.13,9.5,165.37,0,-0.1,165.1,220503,szcy,C,2020-07-27,N,0,0,buy,AA-,,6.65,12.35,2.1,buy,2026-06-30,,1.308,12757.47,10232.85,58.62,,,0,"最后交易日：2023年4月7日
最后转股日：2023年4月12日
赎回价：100.784元/张",R,15:34:24,00,R,Y,N,0,0,Y,,2021-01-07 开始转股,强赎登记日2023-04-07，赎回价格100.784元，如不考虑强赎纯债价值为96.82元，计算使用3.3年期 评级为AA- 债参考YTM：6.1338,N,2.07,全价：165.200 最后更新：15:34:24,2023-04-07,100.784,如不考虑强赎期权价值为95.16元,,buy
123118,惠城转债,hczz,223.2,0.26,300779,惠城环保,hchb,38.1,-2.18,5.48,17.06,223.33,0,-0.06,223.14,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,6.6,buy,2027-07-06,4.274,2.314,40370.49,8010.34,77.74,-13.57,,0,,,15:34:54,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.6561,N,3.2,全价：223.200 最后更新：15:34:54,,,,,buy
128078,太极转债,tjzz,187.583,1.78,002368,太极股份,tjgf,41.32,1.82,6.6,22.02,187.65,0,-0.03,187.55,710301,szmb,C,2019-11-08,N,0,0,buy,AA,,15.41,28.63,1.8,buy,2025-10-21,,4.43,121124.22,129258.04,146.87,,,0,"最后交易日：2023年4月17日
最后转股日：2023年4月20日
赎回价：100.75元/张",R,15:35:00,00,R,Y,N,0,0,Y,,2020-04-27 开始转股,强赎登记日2023-04-17，赎回价格100.750元，如不考虑强赎纯债价值为105.83元，计算使用2.6年期 评级为AA 债参考YTM：3.4537,N,10.0,全价：187.583 最后更新：15:35:00,2023-04-17,100.750,如不考虑强赎期权价值为108.84元,,buy
123083,朗新转债,lxzz,181.333,-2.93,300682,朗新科技,lxkj,27.29,-3.94,4.36,15.2,179.54,0,1.0,182.33,710301,szcy,C,2021-01-06,N,0,0,buy,AA,,10.64,19.76,1.3,buy,2026-12-09,,3.613,23933.37,34570.27,35.44,,,0,"最后交易日：2023年4月17日
最后转股日：2023年4月20日
赎回价：100.36元/张",R,15:34:39,00,R,Y,N,0,0,Y,,2021-06-15 开始转股,强赎登记日2023-04-17，赎回价格100.360元，如不考虑强赎纯债价值为99.99元，计算使用3.8年期 评级为AA 债参考YTM：3.7560,N,8.0,全价：181.333 最后更新：15:34:39,2023-04-17,100.360,如不考虑强赎期权价值为104.07元,,buy
113595,花王转债,hwzz,127.892,-3.08,603007,ST花王,sthw,5.64,-3.59,4.15,4.48,125.89,0,1.59,129.48,620307,shmb,C,2020-08-18,N,0,0,buy,B+,,3.14,5.82,16.4,buy,2026-07-20,3.312,3.076,33176.56,6409.62,83.89,-0.95,,0,,,15:00:00,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-01-27 开始转股,,N,3.3,全价：127.892 最后更新：15:00:00,,,,,buy
128114,正邦转债,zbzz,91.692,-0.63,002157,正邦科技,zbkj,3.26,-1.51,141.74,3.62,90.06,0,1.82,93.51,110702,szmb,C,2020-07-15,N,0,0,buy,B,,2.53,4.71,16.5,buy,2026-06-16,3.219,13.105,3749.23,7500.81,3.12,7.26,,0,,,15:34:15,00,R,Y,N,3,3,Y,转股价下修3次，成功下修3次,2020-12-23 开始转股,计算使用3.3年期 评级为B 债参考YTM：36.9338,N,16.0,全价：91.692 最后更新：15:34:15,,,,,buy
110061,川投转债,ctzz,150.724,-0.53,600674,川投能源,ctny,13.01,-0.69,1.79,8.8,147.84,0,1.95,152.67,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,6.0,buy,2025-11-10,2.622,34.819,5476.35,5418.25,1.04,-11.7,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:59:54,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.7年期 评级为AAA 债参考YTM：3.0664,N,40.0,全价：150.724 最后更新：14:59:54,,,,,buy
127058,科伦转债,klzz,169.157,-0.73,002422,科伦药业,klyy,27.59,-1.75,2.72,16.65,165.71,0,2.08,171.24,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.66,21.65,6.5,buy,2028-03-18,4.975,20.949,15525.33,38788.2,4.38,-8.01,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:09,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用5.0年期 评级为AA+ 债参考YTM：3.5740,N,30.0,全价：169.157 最后更新：15:34:09,,,,,buy
110052,贵广转债,ggzz,164.834,-0.98,600996,贵广网络,ggwl,12.62,-0.63,3.07,7.94,158.94,0,3.71,168.54,721001,shmb,C,2019-03-29,N,0,0,buy,AA+,,5.56,10.32,1.9,buy,2025-03-05,1.937,2.893,13214.42,26151.54,27.68,-17.09,,0,,,14:59:55,00,R,Y,N,0,0,Y,,2019-09-11 开始转股,计算使用2.0年期 评级为AA+ 债参考YTM：3.0808,N,16.0,全价：164.834 最后更新：14:59:55,,,,,buy
