bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
123118,惠城转债,hczz,202.0,-2.13,300779,惠城环保,hchb,34.81,-1.97,4.86,17.06,204.04,0,-1.0,201.0,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,6.5,buy,2027-07-06,4.211,2.119,26385.99,11720.91,61.39,-11.66,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,15:34:33,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.6326,N,3.2,全价：202.000 最后更新：15:34:33,,,,,buy
123077,汉得转债,hdzz,118.6,-7.36,300170,汉得信息,hdxx,11.75,-7.7,2.65,9.82,119.65,0,-0.88,117.72,710301,szcy,C,2020-12-15,N,0,0,buy,AA,,6.87,12.77,2.7,buy,2026-11-23,,2.675,46139.67,124295.29,137.9,,,0,"最后交易日：2023年4月24日
最后转股日：2023年4月27日
赎回价：100.43元/张",R,15:34:06,00,R,Y,N,0,0,Y,,2021-05-27 开始转股,强赎登记日2023-04-24，赎回价格100.430元，如不考虑强赎纯债价值为109.50元，计算使用3.6年期 评级为AA 债参考YTM：3.7072,N,9.37,全价：118.600 最后更新：15:34:06,2023-04-24,100.430,如不考虑强赎期权价值为55.53元,,buy
123116,万兴转债,wxzz,229.005,5.38,300624,万兴科技,wxkj,115.0,6.43,16.68,49.79,230.97,0,-0.85,228.16,710402,szcy,C,2021-07-01,N,0,0,buy,A+,,34.85,64.73,1.6,buy,2027-06-08,,2.129,911317.65,276907.33,1804.94,,,0,"最后交易日：2023年5月12日
最后转股日：2023年5月17日
赎回价：100.66元/张",R,15:34:27,00,,Y,N,0,0,Y,,2021-12-16 开始转股,强赎登记日2023-05-12，赎回价格100.660元，如不考虑强赎纯债价值为86.75元，计算使用4.2年期 评级为A+ 债参考YTM：8.6180,N,3.788,全价：229.005 最后更新：15:34:27,2023-05-12,100.660,如不考虑强赎期权价值为166.42元,,buy
110057,现代转债,xdzz,138.876,1.57,600420,国药现代,gyxd,13.3,0.99,1.51,9.51,139.85,0,-0.7,138.18,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,9.0,buy,2025-03-31,1.945,12.261,52728.55,38627.69,31.06,-12.3,,0,,,14:59:58,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,计算使用2.0年期 评级为AAA 债参考YTM：2.9105,N,16.16,全价：138.876 最后更新：14:59:58,,,,,buy
127021,特发转2,tfz2,125.5,-5.63,000070,特发信息,tfxx,9.23,-5.91,4.2,7.33,125.92,0,-0.33,125.17,730205,szmb,C,2020-09-04,N,0,0,buy,AA,,5.13,9.53,3.2,buy,2025-08-06,,2.489,28697.52,44781.06,89.09,,,0,"最后交易日：2023年5月5日
最后转股日：2023年5月10日
赎回价：100.76元/张",R,15:34:30,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-02-18 开始转股,强赎登记日2023-05-05，赎回价格100.760元，如不考虑强赎纯债价值为104.75元，计算使用2.3年期 评级为AA 债参考YTM：3.2033,N,5.5,全价：125.500 最后更新：15:34:30,2023-05-05,100.760,如不考虑强赎期权价值为52.65元,,buy
113595,花王转债,hwzz,125.422,-0.67,603007,ST花王,sthw,5.61,-1.06,4.19,4.48,125.22,0,0.16,125.58,620307,shmb,C,2020-08-18,N,0,0,buy,B+,,3.14,5.83,14.3,buy,2026-07-20,3.249,2.71,12194.15,2829.82,35.82,-0.36,,0,,,14:59:56,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-01-27 开始转股,,N,3.3,全价：125.422 最后更新：14:59:56,,,,,buy
127069,小熊转债,xxzz,152.8,-2.52,002959,小熊电器,xxdq,84.01,-3.63,5.54,55.23,152.11,0,0.45,153.25,330301,szmb,C,2022-09-07,N,0,0,buy,AA-,,38.66,71.8,4.0,buy,2028-08-12,5.315,5.233,25934.33,24541.51,31.83,-4.36,,0,,,15:35:00,00,,Y,N,0,0,Y,,2023-02-20 开始转股,计算使用5.4年期 评级为AA- 债参考YTM：6.3958,N,5.36,全价：152.800 最后更新：15:35:00,,,,,buy
111006,嵘泰转债,rtzz,102.995,-1.09,605133,嵘泰股份,rtgf,28.03,-1.99,2.64,27.34,102.52,0,0.46,103.46,280203,shmb,C,2022-09-21,N,0,0,buy,AA-,,19.14,35.54,20.7,buy,2028-08-11,,3.002,19875.62,6972.97,63.94,,,0,"最后交易日：2023年5月4日
最后转股日：2023年5月9日
赎回价：100.224元/张",R,14:59:59,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-17 开始转股,强赎登记日2023-05-04，赎回价格100.224元，如不考虑强赎纯债价值为87.12元，计算使用5.4年期 评级为AA- 债参考YTM：6.3958,N,6.507,全价：102.995 最后更新：14:59:59,2023-05-04,100.224,如不考虑强赎期权价值为62.04元,,buy
123148,上能转债,snzz,151.53,-0.57,300827,上能电气,sndq,54.7,1.58,13.34,36.31,150.65,0,0.59,152.12,630503,szcy,C,2022-07-01,N,0,0,buy,A+,,25.42,47.2,4.5,buy,2028-06-14,5.153,4.195,81813.14,43314.15,127.26,-4.81,,0,,,15:34:27,00,R,Y,N,0,0,Y,,2022-12-20 开始转股,计算使用5.2年期 评级为A+ 债参考YTM：8.7681,N,4.2,全价：151.530 最后更新：15:34:27,,,,,buy
110053,苏银转债,syzz,124.808,-0.69,600919,江苏银行,jsyh,7.39,-1.07,0.53,5.97,123.79,0,0.83,125.64,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,18.4,buy,2025-03-13,1.896,199.98,22882.06,55512.31,0.91,-4.51,,0,,,14:59:59,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.9年期 评级为AAA 债参考YTM：2.8940,N,200.0,全价：124.808 最后更新：14:59:59,,,,,buy
