bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
128100,搜特转债,stzz,24.8,-4.98,002503,*ST搜特,syt,0.46,-4.17,6.67,1.600,28.75,0,-13.74,11.06,350209,szmb,C,2020-04-09,N,0,0,buy,CCC,,1.12,2.08,65.4,buy,2026-03-11,2.816,7.963,84068.93,55.44,406.31,74.91,,0,,,15:34:27,00,,Y,N,2,2,Y,转股价下修2次，成功下修2次,2020-09-18 开始转股,计算使用2.9年期 评级为CCC 债参考YTM：45.6570,N,8.0,全价：24.800 最后更新：15:34:27,,,,,buy
113585,寿仙转债,sxzz,194.761,-0.86,603896,寿仙谷,sxg,42.23,-1.05,4.22,21.640,195.15,0,-0.2,194.56,370201,shmb,C,2020-07-07,N,0,0,buy,AA-,,15.15,28.13,1.0,buy,2026-06-08,3.06,0.853,8936.23,10425.58,53.48,-15.73,,0,公告要强赎,O,14:59:42,00,,Y,N,0,0,Y,,2020-12-15 开始转股,已公告要强赎，如不考虑强赎纯债价值为98.04元，计算使用3.1年期 评级为AA- 债参考YTM：5.9461,N,3.6,全价：194.761 最后更新：14:59:42,,,如不考虑强赎期权价值为107.47元,,buy
123148,上能转债,snzz,142.817,-1.85,300827,上能电气,sndq,51.94,-2.0,11.45,36.310,143.05,0,-0.16,142.66,630503,szcy,C,2022-07-01,N,0,0,buy,A+,,25.42,47.2,1.8,buy,2028-06-14,,1.6,17358.85,25570.89,75.8,,,0,"最后交易日：2023年5月24日
最后转股日：2023年5月29日
赎回价：100.29元/张",R,15:34:12,00,R,Y,N,0,0,Y,,2022-12-20 开始转股,强赎登记日2023-05-24，赎回价格100.290元，如不考虑强赎纯债价值为78.30元，计算使用5.1年期 评级为A+ 债参考YTM：8.6432,N,4.2,全价：142.817 最后更新：15:34:12,2023-05-24,100.290,如不考虑强赎期权价值为95.46元,,buy
110077,洪城转债,hczz,134.09,-0.04,600461,洪城环境,hchj,8.32,1.46,1.23,6.210,133.98,0,0.08,134.17,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,21.1,buy,2026-11-19,3.51,17.609,10300.48,7267.61,4.36,-4.84,,0,,,14:59:50,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.6年期 评级为AA+ 债参考YTM：3.1304,N,18.0,全价：134.090 最后更新：14:59:50,,,,,buy
110057,现代转债,xdzz,128.576,0.36,600420,国药现代,gyxd,12.21,0.16,1.49,9.510,128.39,0,0.14,128.72,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,4.0,buy,2025-03-31,1.871,5.457,8027.5,9945.82,11.39,-9.06,,0,公告要强赎,O,14:59:59,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,已公告要强赎，如不考虑强赎纯债价值为102.52元，计算使用1.9年期 评级为AAA 债参考YTM：2.7444,N,16.16,全价：128.576 最后更新：14:59:59,,,如不考虑强赎期权价值为40.19元,,buy
110053,苏银转债,syzz,129.261,0.83,600919,江苏银行,jsyh,7.69,1.32,0.53,5.970,128.81,0,0.35,129.61,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.3,buy,2025-03-13,1.822,161.52,55367.04,91331.87,2.65,-6.54,,0,,,15:00:00,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.9年期 评级为AAA 债参考YTM：2.7444,N,200.0,全价：129.261 最后更新：15:00:00,,,,,buy
113044,大秦转债,dqzz,116.848,0.44,601006,大秦铁路,dqtl,7.78,1.04,0.89,6.700,116.12,0,0.63,117.48,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,25.5,buy,2026-12-13,3.575,299.872,34612.21,40176.27,0.99,-0.85,,0,,,14:59:55,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.6年期 评级为AAA 债参考YTM：2.9780,N,320.0,全价：116.848 最后更新：14:59:55,,,,,buy
110061,川投转债,ctzz,175.452,1.87,600674,川投能源,ctny,15.34,1.93,1.96,8.800,174.32,0,0.65,176.1,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.1,buy,2025-11-10,2.485,34.81,27289.02,30170.27,4.49,-17.59,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:59:56,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.8372,N,40.0,全价：175.452 最后更新：14:59:56,,,,,buy
127058,科伦转债,klzz,200.799,1.47,002422,科伦药业,klyy,31.98,1.27,2.85,16.040,199.38,0,0.71,201.51,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.5,buy,2028-03-18,4.838,20.825,19784.04,36143.45,4.75,-11.46,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:21,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.9年期 评级为AA+ 债参考YTM：3.3026,N,30.0,全价：200.799 最后更新：15:34:21,,,,,buy
113534,鼎胜转债,dszz,228.77,0.07,603876,鼎胜新材,dsxc,33.9,-0.29,2.57,14.980,226.3,0,1.09,229.86,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,10.49,19.47,2.4,buy,2025-04-08,1.893,3.921,10562.97,13436.5,11.8,-31.68,,0,,,14:59:58,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用1.9年期 评级为AA- 债参考YTM：5.3510,N,12.54,全价：228.770 最后更新：14:59:58,,,,,buy
127028,英特转债,ytzz,135.7,1.04,000411,英特集团,ytjt,13.51,0.45,1.83,10.110,133.63,0,1.55,137.25,370402,szmb,C,2021-03-10,N,0,0,buy,AA+,,7.08,13.14,14.2,buy,2027-01-04,3.636,5.757,10115.71,6537.5,13.05,-5.16,,0,,,15:34:30,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-07-12 开始转股,计算使用3.7年期 评级为AA+ 债参考YTM：3.1413,N,6.0,全价：135.700 最后更新：15:34:30,,,,,buy
128081,海亮转债,hlzz,127.668,-0.1,002203,海亮股份,hlgf,12.08,0.0,1.83,9.620,125.57,0,1.67,129.34,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,12.0,buy,2025-11-21,2.515,27.864,4819.81,3740.16,1.35,-4.71,,0,,,15:34:06,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.6年期 评级为AA 债参考YTM：3.2804,N,31.5,全价：127.668 最后更新：15:34:06,,,,,buy
123118,惠城转债,hczz,290.5,1.5,300779,惠城环保,hchb,48.72,0.91,6.2,17.060,285.58,0,1.72,292.22,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,4.0,buy,2027-07-06,4.137,1.84,189072.64,32835.78,354.12,-19.39,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,15:34:39,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：8.4988,N,3.2,全价：290.500 最后更新：15:34:39,,,,,buy
123092,天壕转债,thzz,237.0,0.5,300332,天壕环境,thhj,11.91,0.34,2.49,5.140,231.71,0,2.28,239.28,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.1,buy,2026-12-23,3.603,4.142,4154.04,4615.53,4.24,-17.43,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,15:34:18,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.7年期 评级为A+ 债参考YTM：8.4570,N,4.23,全价：237.000 最后更新：15:34:18,,,,,buy
110068,龙净转债,ljzz,167.042,-1.85,600388,ST龙净,ljhb,16.65,-1.19,2.35,10.300,161.65,0,3.34,170.38,760201,shmb,C,2020-04-15,N,0,0,buy,AA+,,7.21,13.39,10.4,buy,2026-03-23,2.849,18.76,17871.03,8319.68,5.66,-12.9,,0,本次（2023年2月17日至2023年3月9日）不提前赎回，以2023年6月9日之后的首个交易日重新起算,G,14:59:56,00,,Y,N,0,0,Y,,2020-09-30 开始转股,计算使用2.9年期 评级为AA+ 债参考YTM：3.0351,N,20.0,全价：167.042 最后更新：14:59:56,,,,,buy
110083,苏租转债,szzz,131.547,1.34,600901,江苏金租,jsjz,6.45,0.78,1.16,5.070,127.22,0,3.4,134.95,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,24.9,buy,2027-11-11,4.488,47.649,8143.3,13382.57,1.31,-3.9,,0,,,14:59:57,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.5年期 评级为AAA 债参考YTM：3.0582,N,50.0,全价：131.547 最后更新：14:59:57,,,,,buy
123136,城市转债,cszz,143.963,2.03,300778,新城市,xcs,24.11,-2.11,3.08,17.440,138.25,0,4.14,148.1,620601,szcy,C,2022-02-15,N,0,0,buy,AA-,,12.21,22.67,9.1,buy,2028-01-21,4.682,3.372,108511.16,25603.62,226.29,-3.81,,0,,,15:34:54,00,,Y,N,0,0,Y,,2022-07-27 开始转股,计算使用4.7年期 评级为AA- 债参考YTM：6.1480,N,4.6,全价：143.963 最后更新：15:34:54,,,,,buy
118021,新致转债,xzzz,143.244,0.72,688590,新致软件,xzrj,14.53,0.21,2.71,10.680,136.05,0,5.29,148.53,710401,shkc,C,2022-11-02,N,0,0,buy,A,,7.48,13.88,20.7,buy,2028-09-27,5.367,4.849,33865.43,14222.18,48.38,-3.59,,0,,,14:59:59,00,R,Y,N,0,0,Y,,2023-04-10 开始转股,计算使用5.4年期 评级为A 债参考YTM：10.9918,N,4.85,全价：143.244 最后更新：14:59:59,,,,,buy
128091,新天转债,xtzz,184.155,-0.45,002873,新天药业,xtyy,14.33,-0.56,2.87,8.210,174.54,0,5.51,189.67,370201,szmb,C,2020-01-17,N,0,0,buy,A+,,5.75,10.67,4.8,buy,2025-12-30,2.622,1.526,6529.5,3451.45,23.15,-16.09,,0,本次（2023年1月3日至2023年1月30日）不提前赎回，以2023年6月30日后首个交易日重新计算,G,15:34:09,00,,Y,N,0,0,Y,,2020-07-06 开始转股,计算使用2.7年期 评级为A+ 债参考YTM：8.1817,N,1.77,全价：184.155 最后更新：15:34:09,,,,,buy
123150,九强转债,jqzz,135.932,0.08,300406,九强生物,jqsw,22.65,-0.31,3.95,17.630,128.47,0,5.8,141.73,370504,szcy,C,2022-07-20,N,0,0,buy,AA-,,12.34,22.92,14.9,buy,2028-06-30,5.123,11.389,4683.65,4759.85,3.04,-3.17,,0,,,15:34:06,00,R,Y,N,0,0,N,2023-05-15 至 2023-05-19 期间暂停转股：权益分派,2023-01-06 开始转股;2023-05-15 至 2023-05-19 期间暂停转股：权益分派,计算使用5.2年期 评级为AA- 债参考YTM：6.2316,N,11.39,全价：135.932 最后更新：15:34:06,,,,,buy
