bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
123136,城市转债,cszz,130.0,2.06,300778,新城市,xcs,22.79,1.97,2.91,17.440,130.68,0,-0.52,129.48,620601,szcy,C,2022-02-15,N,0,0,buy,AA-,,12.21,22.67,5.8,buy,2028-01-21,,2.013,54205.89,29493.34,209.0,,,0,"最后交易日：2023年6月29日
最后转股日：2023年7月4日
赎回价：100.23元/张",R,15:34:54,00,,Y,N,0,0,Y,,2022-07-27 开始转股,强赎登记日2023-06-29，赎回价格100.230元，如不考虑强赎纯债价值为91.89元，计算使用4.7年期 评级为AA- 债参考YTM：6.1168,N,4.6,全价：130.000 最后更新：15:34:54,2023-06-29,100.230,如不考虑强赎期权价值为79.16元,,buy
123092,天壕转债,thzz,233.4,-1.21,300332,天壕环境,thhj,12.03,-0.91,2.52,5.140,234.05,0,-0.28,233.12,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.1,buy,2026-12-23,3.564,4.14,4803.1,5501.05,4.92,-17.24,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,15:34:30,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.6年期 评级为A+ 债参考YTM：8.4227,N,4.23,全价：233.400 最后更新：15:34:30,,,,,buy
110057,现代转债,xdzz,125.525,-1.73,600420,国药现代,gyxd,11.96,-1.89,1.48,9.510,125.76,0,-0.19,125.34,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,2.6,buy,2025-03-31,,3.623,4971.18,10519.44,10.83,,,0,"最后交易日：2023年6月12日
最后转股日：2023年6月15日
赎回价：100.375元/张",R,14:59:59,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,强赎登记日2023-06-12，赎回价格100.375元，如不考虑强赎纯债价值为102.66元，计算使用1.9年期 评级为AAA 债参考YTM：2.7276,N,16.16,全价：125.525 最后更新：14:59:59,2023-06-12,100.375,如不考虑强赎期权价值为37.59元,,buy
123118,惠城转债,hczz,310.5,-3.34,300779,惠城环保,hchb,52.95,-3.46,6.74,17.060,310.38,0,0.04,310.54,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,3.6,buy,2027-07-06,4.099,1.809,55716.09,24702.64,98.08,-20.87,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,15:34:42,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.1年期 评级为A+ 债参考YTM：8.4692,N,3.2,全价：310.500 最后更新：15:34:42,,,,,buy
127058,科伦转债,klzz,192.61,-0.2,002422,科伦药业,klyy,30.82,-0.48,2.75,16.040,192.14,0,0.24,192.85,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.6,buy,2028-03-18,4.8,20.371,17640.07,34382.02,4.5,-10.77,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:48,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.8年期 评级为AA+ 债参考YTM：3.3012,N,30.0,全价：192.610 最后更新：15:34:48,,,,,buy
110061,川投转债,ctzz,166.689,-2.22,600674,川投能源,ctny,14.59,-2.08,1.87,8.800,165.8,0,0.54,167.23,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.3,buy,2025-11-10,2.447,34.8,10509.32,21881.02,1.8,-16.07,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:59:58,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.8398,N,40.0,全价：166.689 最后更新：14:59:58,,,,,buy
113016,小康转债,xkzz,126.557,-1.04,601127,赛力斯,sls,25.38,-1.55,3.52,20.170,125.83,0,0.58,127.14,280502,shmb,C,2017-11-21,N,0,0,buy,AA-,,14.12,26.22,0.5,buy,2023-11-06,,2.01,50471.12,50444.48,195.14,,,0,"最后交易日：2023年6月16日
最后转股日：2023年6月21日
赎回价：101.271元/张",R,14:59:58,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-05-11 开始转股,强赎登记日2023-06-16，赎回价格101.271元，如不考虑强赎纯债价值为103.49元，计算使用0.5年期 评级为AA- 债参考YTM：4.9024,N,15.0,全价：126.557 最后更新：14:59:58,2023-06-16,101.271,如不考虑强赎期权价值为33.01元,,buy
128114,正邦转债,zbzz,63.555,-2.82,002157,*ST正邦,zbkj,2.28,-4.6,99.13,3.620,62.98,0,0.91,64.47,110702,szmb,C,2020-07-15,N,0,0,buy,CCC,,2.53,4.71,21.2,buy,2026-06-16,3.044,11.765,55691.3,16843.32,73.35,21.94,,0,,,15:34:57,00,,Y,N,3,3,Y,转股价下修3次，成功下修3次,2020-12-23 开始转股,计算使用3.1年期 评级为CCC 债参考YTM：45.6981,N,16.0,全价：63.555 最后更新：15:34:57,,,,,buy
123150,九强转债,jqzz,136.1,-2.16,300406,九强生物,jqsw,23.6,-3.87,4.11,17.530,134.63,0,1.09,137.19,370504,szcy,C,2022-07-20,N,0,0,buy,AA-,,12.27,22.79,14.1,buy,2028-06-30,5.085,11.211,9576.17,14824.94,6.22,-3.22,,0,,,15:35:00,00,R,Y,N,0,0,Y,,2023-01-06 开始转股,计算使用5.1年期 评级为AA- 债参考YTM：6.1704,N,11.39,全价：136.100 最后更新：15:35:00,,,,,buy
110053,苏银转债,syzz,125.967,-0.14,600919,江苏银行,jsyh,7.41,-0.13,0.51,5.970,124.12,0,1.49,127.46,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.8,buy,2025-03-13,1.784,161.511,17730.82,45893.84,0.87,-5.3,,0,,,14:59:56,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.8年期 评级为AAA 债参考YTM：2.7093,N,200.0,全价：125.967 最后更新：14:59:56,,,,,buy
