bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
123112,万讯转债,2021-04-23,140.3,-1.38,-3.24,2.36,92.84,3.992,300112,万讯自控,szcy
123077,汉得转债,2020-12-15,126.612,-0.85,,7.692,62.17,,300170,汉得信息,szcy
123083,朗新转债,2021-01-06,159.5,-0.48,,2.288,35.72,,300682,朗新科技,szcy
123116,万兴转债,2021-07-01,149.29,-0.36,,3.755,547.12,,300624,万兴科技,szcy
128078,太极转债,2019-11-08,193.095,-0.26,,2.005,250.15,,002368,太极股份,szmb
123118,惠城转债,2021-07-26,230.0,-0.08,-14.3,2.161,38.72,4.238,300779,惠城环保,szcy
110061,川投转债,2019-12-02,157.647,0.24,-13.4,34.818,3.25,2.586,600674,川投能源,shmb
113595,花王转债,2020-08-18,126.961,0.67,-0.73,3.021,105.05,3.277,603007,ST花王,shmb
128111,中矿转债,2020-07-07,661.807,0.75,,1.142,275.0,3.167,002738,中矿资源,szmb
128114,正邦转债,2020-07-15,92.811,0.89,6.92,11.898,2.84,3.184,002157,正邦科技,szmb
127058,科伦转债,2022-04-20,179.3,1.44,-9.15,20.949,6.08,4.94,002422,科伦药业,szmb
111006,嵘泰转债,2022-09-21,114.199,1.53,1.0,3.569,36.84,5.34,605133,嵘泰股份,shmb
110068,龙净转债,2020-04-15,173.145,2.61,-13.55,18.888,9.01,2.951,600388,ST龙净,shmb
110057,现代转债,2019-04-30,133.402,2.81,-10.32,16.155,9.97,1.973,600420,国药现代,shmb
110075,南航转债,2020-11-03,134.556,3.26,-5.79,58.96,1.42,3.512,600029,南方航空,shmb
110053,苏银转债,2019-04-03,122.766,4.26,-3.62,199.98,0.61,1.923,600919,江苏银行,shmb
128081,海亮转债,2019-12-16,126.999,4.78,-4.34,28.157,0.66,2.616,002203,海亮股份,szmb
123092,天壕转债,2021-01-15,240.38,4.8,-17.31,4.142,4.08,3.704,300332,天壕环境,szcy
113648,巨星转债,2022-05-17,139.175,4.83,-3.66,9.998,21.12,5.044,603477,巨星农牧,shmb
113534,鼎胜转债,2019-04-30,280.869,5.26,-37.17,3.933,14.18,1.995,603876,鼎胜新材,shmb
123107,温氏转债,2021-04-21,130.411,5.75,-3.76,77.387,2.05,3.964,300498,温氏股份,szcy
113044,大秦转债,2021-01-15,112.555,5.92,0.21,319.987,0.4,3.677,601006,大秦铁路,shmb
127021,特发转2,2020-09-04,140.282,6.56,-9.17,4.158,38.61,2.323,000070,特发信息,szmb
110052,贵广转债,2019-03-29,163.059,6.65,-16.91,2.883,153.65,1.901,600996,贵广网络,shmb
123098,一品转债,2021-02-23,192.789,6.8,-11.32,4.047,14.94,3.803,300723,一品红,szcy
128106,华统转债,2020-05-08,233.9,7.03,-22.18,2.869,39.62,2.997,002840,华统股份,szmb
110083,苏租转债,2021-12-10,127.39,7.47,-3.13,49.98,0.22,4.589,600901,江苏金租,shmb
128017,金禾转债,2017-11-27,154.638,7.65,-56.27,5.517,3.64,0.559,002597,金禾实业,szmb
113585,寿仙转债,2020-07-07,243.637,8.6,-21.13,1.001,39.64,3.162,603896,寿仙谷,shmb
128083,新北转债,2019-12-31,131.28,8.85,-5.44,8.768,9.26,2.674,002376,新北洋,szmb
128128,齐翔转2,2020-09-15,137.444,9.53,-5.42,6.795,0.94,3.359,002408,齐翔腾达,szmb
113647,禾丰转债,2022-05-18,131.702,10.04,-2.35,14.67,2.32,5.036,603609,禾丰股份,shmb
127029,中钢转债,2021-04-23,163.8,10.66,-8.32,8.186,40.81,3.937,000928,中钢国际,szmb
128091,新天转债,2020-01-17,193.846,10.75,-17.13,1.526,29.75,2.723,002873,新天药业,szmb
110077,洪城转债,2020-12-17,126.023,11.32,-3.03,17.672,1.07,3.611,600461,洪城环境,shmb
111010,立昂转债,2022-12-07,140.395,11.64,-3.24,33.9,6.25,5.597,605358,立昂微,shmb
113537,文灿转债,2019-07-05,284.812,11.88,-33.57,1.234,20.68,2.164,603348,文灿股份,shmb
127069,小熊转债,2022-09-07,146.625,11.94,-3.59,5.358,26.03,5.342,002959,小熊电器,szmb
128141,旺能转债,2021-01-18,126.917,12.04,-2.85,12.701,1.25,3.688,002034,旺能环境,szmb
123050,聚飞转债,2020-05-15,139.5,12.05,-4.19,3.746,67.5,3.008,300303,聚飞光电,szcy
123164,法本转债,2022-11-14,158.3,12.26,-4.76,6.007,16.63,5.532,300925,法本信息,szcy
113615,金诚转债,2021-01-14,282.083,12.46,-21.56,7.638,23.06,3.701,603979,金诚信,shmb
113582,火炬转债,2020-06-23,196.085,12.87,-16.11,4.175,6.94,3.129,603678,火炬电子,shmb
113027,华钰转债,2019-07-10,169.586,13.39,-17.19,2.386,113.83,2.175,601020,华钰矿业,shmb
113504,艾华转债,2018-03-23,133.569,13.44,-23.11,4.627,4.03,0.893,603989,艾华集团,shmb
123085,万顺转2,2020-12-28,136.651,13.51,-5.3,5.712,3.9,3.668,300057,万顺新材,szcy
118021,新致转债,2022-11-02,141.659,13.67,-3.33,4.85,11.84,5.468,688590,新致软件,shkc
110048,福能转债,2018-12-28,187.495,13.69,-27.38,12.76,2.5,1.658,600483,福能股份,shmb
110084,贵燃转债,2022-01-18,122.928,13.74,-1.47,9.994,2.22,4.715,600903,贵州燃气,shmb
127006,敖东转债,2018-05-11,123.8,13.76,-16.45,24.064,1.91,0.923,000623,吉林敖东,szmb
127012,招路转债,2019-04-30,120.35,14.28,-6.13,49.998,0.43,1.945,001965,招商公路,szmb
113626,伯特转债,2021-07-21,209.298,14.46,-12.41,7.806,3.15,4.216,603596,伯特利,shmb
113598,法兰转债,2020-08-25,179.034,14.6,-11.61,2.752,123.64,3.304,603966,法兰泰克,shmb
128087,孚日转债,2020-01-16,123.51,14.94,-3.86,6.444,2.5,2.688,002083,孚日股份,szmb
113039,嘉泽转债,2020-09-17,161.949,15.04,-10.48,2.879,25.49,3.37,601619,嘉泽新能,shmb
128049,华源转债,2018-12-20,129.924,15.37,-8.78,3.631,10.16,1.633,002787,华源控股,szmb
128133,奇正转债,2020-10-27,129.659,15.42,-3.16,7.994,4.44,3.449,002287,奇正藏药,szmb
123158,宙邦转债,2022-10-21,145.551,15.45,-4.27,19.697,4.67,5.466,300037,新宙邦,szcy
113634,珀莱转债,2022-01-04,145.4,16.09,-4.14,7.508,1.77,4.663,603605,珀莱雅,shmb
110074,精达转债,2020-09-21,140.155,16.22,-5.51,5.095,18.44,3.356,600577,精达股份,shmb
110043,无锡转债,2018-03-14,111.299,16.25,-5.91,29.213,1.11,0.805,600908,无锡银行,shmb
110091,合力转债,2023-01-06,156.398,16.27,-5.71,20.48,2.42,5.677,600761,安徽合力,shmb
127050,麒麟转债,2021-12-06,131.594,16.27,-2.98,21.989,1.68,4.589,002984,森麒麟,szmb
127028,英特转债,2021-03-10,132.571,16.35,-4.42,5.758,4.6,3.737,000411,英特集团,szmb
127063,贵轮转债,2022-05-30,126.922,16.54,-1.96,17.996,2.26,5.033,000589,贵州轮胎,szmb
123156,博汇转债,2022-09-02,139.3,16.73,-2.6,3.97,9.94,5.353,300839,博汇股份,szcy
123067,斯莱转债,2020-10-15,172.698,17.01,-10.23,2.395,11.88,3.436,300382,斯莱克,szcy
