bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,short_maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
128111,中矿转债,zkzz,670.4,0.42,002738,中矿资源,zkzy,68.57,0.28,5.11,11.01,622.8,0,7.64,678.04,240504,szmb,C,2020-07-07,N,0,0,buy,AA-,,7.71,14.31,0.4,buy,26-06-10,3.227,1.147,34895.83,57393.74,45.55,,,0,本次（2022年8月29日至2022年9月19日）不提前赎回，以2023年9月19日后首个交易日起重新计算,G,15:34:54,00,R,Y,N,0,0,Y,,2020-12-17 开始转股,计算使用3.3年期 评级为AA- 债参考YTM：6.1582,N,8.0,全价：670.400 最后更新：15:34:54,,,,,buy
110083,苏租转债,szzz,125.652,-0.82,600901,江苏金租,jsjz,5.9,-1.17,1.15,5.07,116.37,0,7.98,133.63,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,28.5,buy,27-11-11,4.649,49.98,3313.11,10844.58,0.53,-2.8,,0,,,14:59:42,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.7年期 评级为AAA 债参考YTM：3.2782,N,50.0,全价：125.652 最后更新：14:59:42,,,,,buy
128141,旺能转债,wnzz,127.746,1.23,002034,旺能环境,wnhj,18.51,2.89,1.37,15.67,118.12,0,8.15,135.9,760103,szmb,C,2021-01-18,N,0,0,buy,AA,,10.97,20.37,16.1,buy,26-12-17,3.748,12.701,7603.11,9222.51,4.69,-2.98,,0,,,15:34:33,00,R,Y,N,0,0,Y,,2021-06-23 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7997,N,14.0,全价：127.746 最后更新：15:34:33,,,,,buy
113615,金诚转债,jczz,263.888,0.68,603979,金诚信,jcx,30.62,-0.2,3.11,12.55,243.98,0,8.16,272.05,620404,shmb,C,2021-01-14,N,0,0,buy,AA,,8.79,16.32,4.1,buy,26-12-22,3.762,7.638,13891.81,10959.65,6.88,-19.83,,0,本次（2022年12月16日至2023年1月6日）不提前赎回，以2023年7月7日为首个交易日重新计算,G,14:59:49,00,R,Y,N,0,0,Y,,2021-06-29 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7997,N,10.0,全价：263.888 最后更新：14:59:49,,,,,buy
113626,伯特转债,btzz,200.378,3.4,603596,伯特利,btl,66.4,3.43,6.94,35.88,185.06,0,8.28,208.66,280203,shmb,C,2021-07-21,N,0,0,buy,AA,,25.12,46.64,2.9,buy,27-06-28,4.277,7.806,45278.36,42625.78,28.96,-11.34,,0,本次（2023年2月16日至2023年3月8日）不提前赎回，以2023年9月9日为首个交易日重新计算,G,14:59:58,00,R,Y,N,0,0,Y,,2022-01-05 开始转股,计算使用4.3年期 评级为AA 债参考YTM：3.8699,N,9.02,全价：200.378 最后更新：14:59:58,,,,,buy
110084,贵燃转债,grzz,124.444,0.27,600903,贵州燃气,gzrq,8.23,-0.84,3.31,7.18,114.62,0,8.57,133.01,410301,shmb,C,2022-01-18,N,0,0,buy,AA,,5.03,9.33,10.7,buy,27-12-27,4.775,9.995,10104.22,9137.83,8.11,-1.71,,0,,,14:59:57,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-07-01 开始转股,计算使用4.8年期 评级为AA 债参考YTM：3.9935,N,10.0,全价：124.444 最后更新：14:59:57,,,,,buy
110077,洪城转债,hczz,125.67,-0.35,600461,洪城环境,hchj,7.17,-0.42,1.19,6.21,115.46,0,8.84,134.51,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,25.9,buy,26-11-19,3.671,17.672,2241.15,2438.4,1.01,-2.91,,0,,,14:59:41,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.7年期 评级为AA+ 债参考YTM：3.3413,N,18.0,全价：125.670 最后更新：14:59:41,,,,,buy
128128,齐翔转2,qxz2,137.05,0.15,002408,齐翔腾达,qxtd,7.16,0.0,1.47,5.69,125.83,0,8.91,145.96,750303,szmb,C,2020-09-15,N,0,0,buy,AA,,3.98,7.4,3.4,buy,26-08-19,3.419,6.795,703.46,8080.16,0.76,-5.24,,0,,,15:34:09,00,R,Y,N,0,0,Y,,2021-02-26 开始转股,计算使用3.5年期 评级为AA 债参考YTM：3.7818,N,29.9,全价：137.050 最后更新：15:34:09,,,,,buy
123098,一品转债,ypzz,201.696,0.98,300723,一品红,yph,46.74,-0.85,6.57,25.3,184.74,0,9.18,210.88,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,17.71,32.89,6.5,buy,27-01-28,3.863,4.047,51216.63,11745.67,64.06,-12.2,,0,本次（2022年11月9日至2022年11月29日）不提前赎回，以2023年5月29日后首个交易日重新计算,G,15:34:18,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.9年期 评级为AA- 债参考YTM：6.2069,N,4.8,全价：201.696 最后更新：15:34:18,,,,,buy
128017,金禾转债,jhzz,155.7,1.1,002597,金禾实业,jhsy,30.36,0.7,2.57,21.33,142.33,0,9.39,165.09,220315,szmb,C,2017-11-27,N,0,0,buy,AA,,14.93,27.73,3.3,buy,23-11-01,0.619,5.518,2042.61,9164.61,2.39,-51.57,,0,2022年1月25日公告：本次（2022年1月1日至2022年1月24日）不提前赎回，至存续期结束前2023年11月1日均不提前赎回,G,15:34:30,00,R,Y,N,0,0,Y,,2018-08-07 开始转股,计算使用0.7年期 评级为AA 债参考YTM：2.8980,N,6.0,全价：155.700 最后更新：15:34:30,,,,,buy
123116,万兴转债,wxzz,159.134,0.85,300624,万兴科技,wxkj,72.4,2.91,10.87,49.79,145.41,0,9.44,168.57,710402,szcy,C,2021-07-01,N,0,0,buy,A+,,34.85,64.73,4.6,buy,27-06-08,4.222,3.78,299102.64,132701.7,502.83,-6.42,,0,,,15:34:18,00,,Y,N,0,0,Y,,2021-12-16 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.7114,N,3.788,全价：159.134 最后更新：15:34:18,,,,,buy
128087,孚日转债,frzz,124.08,-0.63,002083,孚日股份,frgf,4.71,-1.26,1.03,4.16,113.22,0,9.59,133.67,350102,szmb,C,2020-01-16,N,0,0,buy,AA-,,2.91,5.41,16.9,buy,25-12-17,2.748,6.445,2960.08,3742.08,3.68,-3.94,,0,,,15:34:33,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2020-06-23 开始转股,计算使用2.8年期 评级为AA- 债参考YTM：5.9840,N,6.5,全价：124.080 最后更新：15:34:33,,,,,buy
110048,福能转债,fnzz,193.026,-0.66,600483,福能股份,fngf,13.42,-2.04,1.4,7.64,175.65,0,9.89,202.92,410110,shmb,C,2018-12-28,N,0,0,buy,AA+,,5.35,9.93,5.4,buy,24-12-06,1.718,12.76,13178.96,22145.25,5.37,-27.8,,0,本次（2022年12月19日至2023年1月9日）不提前赎回，至2023年7月9日均不行使提前赎回权利,G,14:59:50,00,R,Y,N,0,0,Y,,2019-06-13 开始转股,计算使用1.8年期 评级为AA+ 债参考YTM：3.0642,N,28.3,全价：193.026 最后更新：14:59:50,,,,,buy
113504,艾华转债,ahzz,137.002,1.17,603989,艾华集团,ahjt,25.5,1.43,3.15,20.51,124.33,0,10.19,147.19,270203,shmb,C,2018-03-23,N,0,0,buy,AA,,14.36,26.66,4.5,buy,24-03-02,0.953,4.627,2350.26,3521.23,3.72,-23.75,,0,,,14:59:56,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-09-08 开始转股,计算使用1.0年期 评级为AA 债参考YTM：2.9843,N,6.91,全价：137.002 最后更新：14:59:56,,,,,buy
111004,明新转债,mxzz,129.832,2.18,605068,明新旭腾,mxxt,28.85,5.64,2.52,24.51,117.71,0,10.3,140.13,280202,shmb,C,2022-04-25,N,0,0,buy,AA-,,17.16,31.86,41.3,buy,28-03-30,5.033,6.729,8389.0,4778.89,9.63,-1.42,,0,,,14:59:58,00,,Y,N,0,0,Y,,2022-10-10 开始转股,计算使用5.1年期 评级为AA- 债参考YTM：6.4742,N,6.73,全价：129.832 最后更新：14:59:58,,,,,buy
113654,永02转债,y02zz,129.593,-0.31,603901,永创智能,yczn,16.5,-0.72,3.14,14.07,117.27,0,10.51,140.1,640208,shmb,C,2022-09-01,N,0,0,buy,AA-,,9.85,18.29,7.7,buy,28-08-04,5.381,6.104,4697.43,2013.48,5.93,-1.73,,0,,,14:59:51,00,,Y,N,0,0,Y,,2023-02-10 开始转股,计算使用5.4年期 评级为AA- 债参考YTM：6.5326,N,6.105,全价：129.593 最后更新：14:59:51,,,,,buy
123164,法本转债,fbzz,151.91,-0.89,300925,法本信息,fbxx,15.28,1.13,4.27,11.12,137.41,38,10.55,162.46,710401,szcy,C,2022-11-14,N,0,0,buy,A+,,7.78,14.46,19.6,buy,28-10-20,5.592,6.007,42407.07,44936.37,44.67,-3.99,,0,,,15:34:39,00,R,Y,N,0,0,Y,,未到转股期；2023-04-27 开始转股,计算使用5.6年期 评级为A+ 债参考YTM：9.0026,N,6.01,全价：151.910 最后更新：15:34:39,,,,,buy
123112,万讯转债,wxzz,149.479,4.99,300112,万讯自控,wxzk,11.79,6.89,2.86,8.73,135.05,0,10.68,160.16,640107,szcy,C,2021-04-23,N,0,0,buy,AA-,,6.11,11.35,9.1,buy,27-04-07,4.052,2.452,49482.33,33668.81,137.59,-4.61,,0,,,15:34:21,00,,Y,N,0,0,Y,,2021-10-14 开始转股,计算使用4.1年期 评级为AA- 债参考YTM：6.2318,N,2.457,全价：149.479 最后更新：15:34:21,,,,,buy
123085,万顺转2,wsz2,136.8,1.22,300057,万顺新材,wsxc,8.29,0.73,1.94,6.72,123.36,0,10.89,147.69,240301,szcy,C,2020-12-28,N,0,0,buy,AA-,,4.7,8.74,12.5,buy,26-12-10,3.729,5.712,6340.72,6592.79,8.18,-5.25,,0,本次不提前赎回，以2024年1月1日后首个交易日重新计算,G,15:35:00,00,R,Y,N,0,0,Y,,2021-06-17 开始转股,计算使用3.8年期 评级为AA- 债参考YTM：6.1997,N,9.0,全价：136.800 最后更新：15:35:00,,,,,buy
127063,贵轮转债,glzz,127.339,0.68,000589,贵州轮胎,gzlt,5.28,0.76,0.94,4.6,114.78,0,10.94,138.28,280204,szmb,C,2022-05-30,N,0,0,buy,AA,,3.22,5.98,30.6,buy,28-04-21,5.093,17.996,4997.64,8566.8,2.18,-2.0,,0,,,15:34:15,00,R,Y,N,0,0,Y,,2022-10-28 开始转股,计算使用5.1年期 评级为AA 债参考YTM：4.0634,N,18.0,全价：127.339 最后更新：15:34:15,,,,,buy
128140,润建转债,rjzz,199.05,-1.46,002929,润建股份,rjgf,46.98,-2.93,2.6,26.2,179.31,0,11.01,210.06,730103,szmb,C,2020-12-29,N,0,0,buy,AA,,18.34,34.06,14.5,buy,26-12-04,3.712,10.894,14226.67,11197.12,6.51,-14.09,,0,本次（2022年12月1日至2022年12月30日）不提前赎回，至2023年6月30日均不提前赎回,G,15:34:06,00,,Y,N,0,0,Y,,2021-06-15 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7997,N,10.9,全价：199.050 最后更新：15:34:06,,,,,buy
128106,华统转债,htzz,200.978,-3.47,002840,华统股份,htgf,16.02,-4.01,3.69,8.85,181.02,0,11.03,212.01,340401,szmb,C,2020-05-08,N,0,0,buy,AA,,6.2,11.51,3.9,buy,26-04-09,3.058,2.869,11675.94,14038.59,20.11,-17.63,,0,本次（2023年1月18日至2023年2月14日）不提前赎回，以2023年8月14日后首个交易日重新计算,G,15:34:45,00,R,Y,N,0,0,Y,,2020-10-16 开始转股,计算使用3.1年期 评级为AA 债参考YTM：3.7116,N,5.5,全价：200.978 最后更新：15:34:45,,,,,buy
128091,新天转债,xtzz,194.0,-4.03,002873,新天药业,xtyy,14.32,-4.72,3.29,8.21,174.42,0,11.22,205.22,370201,szmb,C,2020-01-17,N,0,0,buy,A+,,5.75,10.67,4.8,buy,25-12-30,2.784,1.526,23222.4,15248.22,78.42,-16.81,,0,本次（2023年1月3日至2023年1月30日）不提前赎回，以2023年6月30日后首个交易日重新计算,G,15:34:36,00,,Y,N,0,0,Y,,2020-07-06 开始转股,计算使用2.8年期 评级为A+ 债参考YTM：8.4243,N,1.77,全价：194.000 最后更新：15:34:36,,,,,buy
127050,麒麟转债,qlzz,131.2,1.16,002984,森麒麟,sql,33.62,3.61,2.87,28.52,117.88,0,11.3,142.5,280204,szmb,C,2021-12-06,N,0,0,buy,AA,,19.96,37.08,22.2,buy,27-11-11,4.649,21.989,16526.41,36789.94,5.73,-2.88,,0,,,15:34:30,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-05-17 开始转股,计算使用4.7年期 评级为AA 债参考YTM：3.9679,N,21.99,全价：131.200 最后更新：15:34:30,,,,,buy
113598,法兰转债,flzz,166.747,0.15,603966,法兰泰克,fltk,14.19,0.71,3.08,9.48,149.68,0,11.4,178.15,640203,shmb,C,2020-08-25,N,0,0,buy,AA-,,6.64,12.32,6.5,buy,26-07-30,3.364,2.752,10708.63,6381.9,23.34,-9.49,,0,本次（2023年2月9日至2023年3月1日）不提前赎回，以2023年6月1日之后的首个交易日重新起算,G,14:59:48,00,,Y,N,0,0,Y,,2021-02-08 开始转股,计算使用3.4年期 评级为AA- 债参考YTM：6.1721,N,3.3,全价：166.747 最后更新：14:59:48,,,,,buy
123156,博汇转债,bhzz,133.9,-0.7,300839,博汇股份,bhgf,18.03,-1.96,3.36,15.05,119.8,0,11.77,145.67,750303,szcy,C,2022-09-02,N,0,0,buy,A+,,10.54,19.57,27.8,buy,28-08-16,5.414,3.97,3614.75,4219.29,6.83,-1.85,,0,,,15:34:54,00,,Y,N,0,0,Y,,2023-02-22 开始转股,计算使用5.5年期 评级为A+ 债参考YTM：8.9886,N,3.97,全价：133.900 最后更新：15:34:54,,,,,buy
