bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
128100,搜特转债,stzz,28.5,-6.25,002503,*ST搜特,syt,0.5,-5.66,7.25,1.6,31.25,0,-8.8,19.7,350209,szmb,C,2020-04-09,N,0,0,buy,CCC,,1.12,2.08,60.3,buy,2026-03-11,2.822,7.973,108150.14,38.81,459.11,66.0,,0,,,15:34:24,00,,Y,N,2,2,Y,转股价下修2次，成功下修2次,2020-09-18 开始转股,计算使用2.9年期 评级为CCC 债参考YTM：45.6655,N,8.0,全价：28.500 最后更新：15:34:24,,,,,buy
123136,城市转债,cszz,145.333,4.03,300778,新城市,xcs,25.68,4.48,3.28,17.44,147.25,0,-1.3,144.03,620601,szcy,C,2022-02-15,N,0,0,buy,AA-,,12.21,22.67,9.6,buy,2028-01-21,4.688,3.767,377744.46,55090.73,688.54,-4.0,,0,,,15:34:18,00,,Y,N,0,0,Y,,2022-07-27 开始转股,计算使用4.7年期 评级为AA- 债参考YTM：6.1353,N,4.6,全价：145.333 最后更新：15:34:18,,,,,buy
113585,寿仙转债,sxzz,200.059,-4.68,603896,寿仙谷,sxg,43.43,-2.03,4.34,21.64,200.69,0,-0.32,199.74,370201,shmb,C,2020-07-07,N,0,0,buy,AA-,,15.15,28.13,1.2,buy,2026-06-08,3.066,1.0,17434.21,8794.72,85.68,-16.45,,0,公告要强赎,O,15:00:00,00,,Y,N,0,0,Y,,2020-12-15 开始转股,已公告要强赎，如不考虑强赎纯债价值为98.02元，计算使用3.1年期 评级为AA- 债参考YTM：5.9420,N,3.6,全价：200.059 最后更新：15:00:00,,,如不考虑强赎期权价值为112.70元,,buy
123118,惠城转债,hczz,272.12,10.62,300779,惠城环保,hchb,46.57,10.93,5.89,17.06,272.98,0,-0.31,271.81,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,4.3,buy,2027-07-06,4.142,1.868,392311.7,44683.51,791.53,-18.06,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,15:34:15,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：8.4706,N,3.2,全价：272.120 最后更新：15:34:15,,,,,buy
110057,现代转债,xdzz,127.256,-1.05,600420,国药现代,gyxd,12.13,-0.9,1.48,9.51,127.55,0,-0.23,127.03,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,4.3,buy,2025-03-31,1.877,5.961,8620.8,10092.44,11.31,-8.53,,0,公告要强赎,O,14:59:59,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,已公告要强赎，如不考虑强赎纯债价值为102.52元，计算使用1.9年期 评级为AAA 债参考YTM：2.7383,N,16.16,全价：127.256 最后更新：14:59:59,,,如不考虑强赎期权价值为39.58元,,buy
123148,上能转债,snzz,145.3,0.45,300827,上能电气,sndq,52.85,0.46,11.65,36.31,145.55,0,-0.17,145.13,630503,szcy,C,2022-07-01,N,0,0,buy,A+,,25.42,47.2,1.9,buy,2028-06-14,,1.698,89168.23,43600.93,354.83,,,0,"最后交易日：2023年5月24日
最后转股日：2023年5月29日
赎回价：100.29元/张",R,15:34:27,00,R,Y,N,0,0,Y,,2022-12-20 开始转股,强赎登记日2023-05-24，赎回价格100.290元，如不考虑强赎纯债价值为78.26元，计算使用5.1年期 评级为A+ 债参考YTM：8.6436,N,4.2,全价：145.300 最后更新：15:34:27,2023-05-24,100.290,如不考虑强赎期权价值为98.13元,,buy
127058,科伦转债,klzz,197.51,2.6,002422,科伦药业,klyy,31.67,3.29,2.82,16.04,197.44,0,0.03,197.54,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.6,buy,2028-03-18,4.844,20.89,45443.26,74005.91,11.01,-11.14,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:36,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.9年期 评级为AA+ 债参考YTM：3.2979,N,30.0,全价：197.510 最后更新：15:34:36,,,,,buy
113534,鼎胜转债,dszz,229.224,-1.97,603876,鼎胜新材,dsxc,34.22,-2.48,2.6,14.98,228.44,0,0.34,229.56,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,10.49,19.47,2.3,buy,2025-04-08,1.899,3.921,13894.4,15682.47,15.31,-31.67,,0,,,14:59:58,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用1.9年期 评级为AA- 债参考YTM：5.3499,N,12.54,全价：229.224 最后更新：14:59:58,,,,,buy
110053,苏银转债,syzz,128.255,-0.02,600919,江苏银行,jsyh,7.62,-0.26,0.52,5.97,127.64,0,0.48,128.74,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.4,buy,2025-03-13,1.827,161.52,44381.87,77087.22,2.14,-6.12,,0,,,14:59:56,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.9年期 评级为AAA 债参考YTM：2.7383,N,200.0,全价：128.255 最后更新：14:59:56,,,,,buy
110061,川投转债,ctzz,170.105,-0.01,600674,川投能源,ctny,14.86,0.47,1.9,8.8,168.86,0,0.74,170.85,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.3,buy,2025-11-10,2.49,34.815,8760.22,16478.7,1.47,-16.51,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:59:59,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.8338,N,40.0,全价：170.105 最后更新：14:59:59,,,,,buy
