bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
111006,嵘泰转债,rtzz,123.779,-4.89,605133,嵘泰股份,rtgf,34.06,-5.42,3.07,27.34,124.58,0,-0.64,123.14,280203,shmb,C,2022-09-21,N,0,0,buy,AA-,,19.14,35.54,31.7,buy,2028-08-11,5.373,4.679,32249.66,24475.08,54.49,-0.54,,0,公告要强赎,O,15:00:00,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-17 开始转股,已公告要强赎，如不考虑强赎纯债价值为86.28元，计算使用5.4年期 评级为AA- 债参考YTM：6.5154,N,6.507,全价：123.779 最后更新：15:00:00,,,如不考虑强赎期权价值为80.84元,,buy
123118,惠城转债,hczz,218.0,-2.33,300779,惠城环保,hchb,37.39,-1.86,5.49,17.06,219.17,0,-0.53,217.47,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,6.6,buy,2027-07-06,4.271,2.272,22970.37,13090.93,46.29,-13.09,,0,,,15:34:15,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.6661,N,3.2,全价：218.000 最后更新：15:34:15,,,,,buy
123057,美联转债,mlzz,162.431,-1.68,300586,美联新材,mlxc,15.49,-1.4,5.06,9.5,163.05,0,-0.38,162.05,220503,szcy,C,2020-07-27,N,0,0,buy,AA-,,6.65,12.35,2.0,buy,2026-06-30,,1.203,8740.74,10695.93,44.6,,,0,"最后交易日：2023年4月7日
最后转股日：2023年4月12日
赎回价：100.784元/张",R,15:34:12,00,R,Y,N,0,0,Y,,2021-01-07 开始转股,强赎登记日2023-04-07，赎回价格100.784元，如不考虑强赎纯债价值为96.83元，计算使用3.3年期 评级为AA- 债参考YTM：6.1356,N,2.07,全价：162.431 最后更新：15:34:12,2023-04-07,100.784,如不考虑强赎期权价值为93.16元,,buy
128078,太极转债,tjzz,187.31,-0.15,002368,太极股份,tjgf,41.38,0.15,6.61,22.02,187.92,0,-0.32,186.99,710301,szmb,C,2019-11-08,N,0,0,buy,AA,,15.41,28.63,1.7,buy,2025-10-21,,4.061,96719.57,93147.88,126.5,,,0,"最后交易日：2023年4月17日
最后转股日：2023年4月20日
赎回价：100.75元/张",R,15:34:24,00,R,Y,N,0,0,Y,,2020-04-27 开始转股,强赎登记日2023-04-17，赎回价格100.750元，如不考虑强赎纯债价值为105.87元，计算使用2.6年期 评级为AA 债参考YTM：3.4400,N,10.0,全价：187.310 最后更新：15:34:24,2023-04-17,100.750,如不考虑强赎期权价值为109.03元,,buy
123083,朗新转债,lxzz,175.664,-3.13,300682,朗新科技,lxkj,26.7,-2.16,4.27,15.2,175.66,0,0.0,175.66,710301,szcy,C,2021-01-06,N,0,0,buy,AA,,10.64,19.76,1.3,buy,2026-12-09,,3.586,9447.72,26768.15,14.8,,,0,"最后交易日：2023年4月17日
最后转股日：2023年4月20日
赎回价：100.36元/张",R,15:34:12,00,R,Y,N,0,0,Y,,2021-06-15 开始转股,强赎登记日2023-04-17，赎回价格100.360元，如不考虑强赎纯债价值为99.98元，计算使用3.7年期 评级为AA 债参考YTM：3.7582,N,8.0,全价：175.664 最后更新：15:34:12,2023-04-17,100.360,如不考虑强赎期权价值为100.72元,,buy
113595,花王转债,hwzz,128.02,0.1,603007,ST花王,sthw,5.66,0.35,4.17,4.48,126.34,0,1.33,129.35,620307,shmb,C,2020-08-18,N,0,0,buy,B+,,3.14,5.82,16.3,buy,2026-07-20,3.31,3.075,34666.61,4338.06,87.93,-0.98,,0,,,15:00:00,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-01-27 开始转股,,N,3.3,全价：128.020 最后更新：15:00:00,,,,,buy
123077,汉得转债,hdzz,141.45,-5.89,300170,汉得信息,hdxx,13.68,-2.43,3.06,9.82,139.31,0,1.54,142.99,710301,szcy,C,2020-12-15,N,0,0,buy,AA,,6.87,12.77,8.3,buy,2026-11-23,3.655,9.367,63843.66,80391.76,47.57,-3.49,,0,,,15:34:09,00,R,Y,N,0,0,Y,,2021-05-27 开始转股,计算使用3.7年期 评级为AA 债参考YTM：3.7582,N,9.37,全价：141.450 最后更新：15:34:09,,,,,buy
127058,科伦转债,klzz,170.4,0.73,002422,科伦药业,klyy,27.88,1.05,2.75,16.65,167.45,0,1.76,172.16,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.66,21.65,6.4,buy,2028-03-18,4.973,20.949,14198.76,32192.63,3.99,-8.15,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:42,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用5.0年期 评级为AA+ 债参考YTM：3.5606,N,30.0,全价：170.400 最后更新：15:34:42,,,,,buy
128114,正邦转债,zbzz,91.599,-0.1,002157,正邦科技,zbkj,3.25,-0.31,141.3,3.62,89.78,0,2.03,93.63,110702,szmb,C,2020-07-15,N,0,0,buy,B,,2.53,4.71,16.6,buy,2026-06-16,3.216,13.105,3691.52,5803.82,3.07,7.3,,0,,,15:34:12,00,R,Y,N,3,3,Y,转股价下修3次，成功下修3次,2020-12-23 开始转股,计算使用3.3年期 评级为B 债参考YTM：36.9356,N,16.0,全价：91.599 最后更新：15:34:12,,,,,buy
110061,川投转债,ctzz,154.243,2.33,600674,川投能源,ctny,13.29,2.15,1.83,8.8,151.02,0,2.13,156.37,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.9,buy,2025-11-10,2.619,34.818,8857.67,9223.09,1.67,-12.5,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,15:00:00,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.7年期 评级为AAA 债参考YTM：3.0618,N,40.0,全价：154.243 最后更新：15:00:00,,,,,buy
