bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
110057,现代转债,2019-04-30,129.449,-0.32,,3.293,38.48,,600420,国药现代,shmb
123118,惠城转债,2021-07-26,323.013,-0.15,-21.69,1.809,187.43,4.088,300779,惠城环保,szcy
128114,正邦转债,2020-07-15,65.201,0.44,20.97,11.758,43.18,3.033,002157,*ST正邦,szmb
127058,科伦转债,2022-04-20,194.125,0.7,-10.94,20.342,3.73,4.789,002422,科伦药业,szmb
123092,天壕转债,2021-01-15,231.55,0.78,-17.1,4.132,4.13,3.553,300332,天壕环境,szcy
110061,川投转债,2019-12-02,167.106,1.0,-16.23,34.8,1.96,2.436,600674,川投能源,shmb
113016,小康转债,2017-11-21,133.24,1.15,,2.004,290.33,,601127,赛力斯,shmb
110053,苏银转债,2019-04-03,126.971,1.34,-5.76,161.511,1.08,1.773,600919,江苏银行,shmb
123136,城市转债,2022-02-15,129.5,1.46,,1.824,79.68,,300778,新城市,szcy
123150,九强转债,2022-07-20,133.9,1.7,-2.91,11.211,5.25,5.074,300406,九强生物,szcy
123098,一品转债,2021-02-23,191.79,1.98,-11.64,4.047,10.93,3.652,300723,一品红,szcy
128081,海亮转债,2019-12-16,128.0,2.02,-4.91,27.864,1.2,2.466,002203,海亮股份,szmb
127028,英特转债,2021-03-10,130.909,2.36,-4.26,5.757,3.53,3.586,000411,英特集团,szmb
113044,大秦转债,2021-01-15,115.048,3.19,-0.42,299.872,0.9,3.526,601006,大秦铁路,shmb
123156,博汇转债,2022-09-02,136.0,3.62,-2.22,3.97,4.93,5.203,300839,博汇股份,szcy
110084,贵燃转债,2022-01-18,128.428,3.72,-2.47,9.181,18.89,4.564,600903,贵州燃气,shmb
110083,苏租转债,2021-12-10,129.823,3.98,-3.65,47.649,0.55,4.438,600901,江苏金租,shmb
128025,特一转债,2017-12-28,204.3,4.37,-95.47,2.113,110.95,0.504,002728,特一药业,szmb
113534,鼎胜转债,2019-04-30,236.326,4.43,-33.56,3.919,16.52,1.844,603876,鼎胜新材,shmb
110068,龙净转债,2020-04-15,175.133,5.18,-14.59,18.759,4.98,2.8,600388,ST龙净,shmb
127069,小熊转债,2022-09-07,158.2,5.35,-5.11,5.08,9.26,5.192,002959,小熊电器,szmb
118021,新致转债,2022-11-02,223.717,6.29,-11.51,4.848,251.93,5.318,688590,新致软件,shkc
123164,法本转债,2022-11-14,151.489,7.3,-4.1,6.006,14.68,5.384,300925,法本信息,szcy
127006,敖东转债,2018-05-11,126.037,7.44,-21.59,24.064,2.23,0.773,000623,吉林敖东,szmb
127063,贵轮转债,2022-05-30,130.4,8.08,-2.62,17.996,7.21,4.882,000589,贵州轮胎,szmb
128111,中矿转债,2020-07-07,565.29,8.08,-40.12,1.1,60.81,3.016,002738,中矿资源,szmb
110077,洪城转债,2020-12-17,147.594,8.21,-7.54,17.468,5.89,3.46,600461,洪城环境,shmb
128083,新北转债,2019-12-31,132.873,8.28,-6.22,8.768,3.17,2.523,002376,新北洋,szmb
123075,贝斯转债,2020-11-23,135.17,8.39,-4.84,5.996,19.26,3.411,300580,贝斯特,szcy
113505,杭电转债,2018-03-27,122.214,9.08,-15.49,7.497,15.33,0.751,603618,杭电股份,shmb
128091,新天转债,2020-01-17,196.048,9.27,-18.41,1.525,16.06,2.573,002873,新天药业,szmb
128128,齐翔转2,2020-09-15,129.674,9.8,-3.91,6.795,5.08,3.208,002408,齐翔腾达,szmb
127065,瑞鹄转债,2022-07-27,171.68,9.85,-6.76,4.392,10.27,5.052,002997,瑞鹄模具,szmb
128087,孚日转债,2020-01-16,124.469,9.93,-4.38,6.443,4.43,2.537,002083,孚日股份,szmb
113626,伯特转债,2021-07-21,217.064,10.46,-13.64,7.806,16.42,4.066,603596,伯特利,shmb
123140,天地转债,2022-03-30,149.099,10.52,-4.89,1.719,480.97,4.778,300743,天地数码,szcy
123014,凯发转债,2018-08-21,132.53,10.63,-140.97,1.159,23.27,0.142,300407,凯发电气,szcy
113631,皖天转债,2021-12-10,124.144,10.68,-1.88,9.299,3.93,4.43,603689,皖天然气,shmb
128017,金禾转债,2017-11-27,129.808,11.42,-44.95,5.516,5.48,0.408,002597,金禾实业,szmb
113594,淳中转债,2020-08-28,151.074,11.75,-7.21,2.997,16.36,3.126,603516,淳中科技,shmb
113057,中银转债,2022-05-10,130.558,11.76,-3.59,57.158,1.99,4.805,601881,中国银河,shmb
113595,花王转债,2020-08-18,104.74,11.99,5.68,2.707,75.3,3.126,603007,ST花王,shmb
127012,招路转债,2019-04-30,124.5,12.54,-8.39,49.998,0.57,1.795,001965,招商公路,szmb
113537,文灿转债,2019-07-05,239.1,12.55,-29.65,1.234,42.18,2.014,603348,文灿股份,shmb
113582,火炬转债,2020-06-23,153.554,12.73,-9.83,4.173,9.77,2.978,603678,火炬电子,shmb
113025,明泰转债,2019-05-07,198.158,13.11,-26.77,9.84,19.58,1.847,601677,明泰铝业,shmb
113021,中信转债,2019-03-19,119.141,13.16,-2.44,397.92,0.52,1.745,601998,中信银行,shmb
128121,宏川转债,2020-08-07,127.806,13.54,-4.15,6.699,1.06,3.115,002930,宏川智慧,szmb
127029,中钢转债,2021-04-23,186.0,13.61,-11.69,7.627,17.04,3.786,000928,中钢国际,szmb
113615,金诚转债,2021-01-14,280.864,13.78,-22.28,7.638,14.02,3.551,603979,金诚信,shmb
123162,东杰转债,2022-11-04,127.76,13.78,-0.92,5.633,7.89,5.364,300486,东杰智能,szcy
113646,永吉转债,2022-05-17,143.09,13.87,-4.8,1.384,340.39,4.863,603058,永吉股份,shmb
110052,贵广转债,2019-03-29,144.778,14.04,-12.43,2.883,30.35,1.751,600996,贵广网络,shmb
110043,无锡转债,2018-03-14,111.88,14.32,-8.02,29.213,0.93,0.655,600908,无锡银行,shmb
128034,江银转债,2018-02-14,111.015,14.33,-7.02,17.579,1.19,0.644,002807,江阴银行,szmb
123067,斯莱转债,2020-10-15,141.11,14.54,-4.91,2.395,11.94,3.285,300382,斯莱克,szcy
123112,万讯转债,2021-04-23,137.45,14.78,-2.84,2.266,10.3,3.841,300112,万讯自控,szcy
113027,华钰转债,2019-07-10,155.729,15.27,-14.79,2.386,73.69,2.025,601020,华钰矿业,shmb
128033,迪龙转债,2018-01-29,128.09,15.47,-30.69,2.972,6.88,0.562,002658,雪迪龙,szmb
113063,赛轮转债,2022-11-24,135.876,15.77,-3.07,20.087,3.83,5.416,601058,赛轮轮胎,shmb
128082,华锋转债,2020-01-06,142.91,15.88,-7.14,2.016,15.53,2.499,002806,华锋股份,szmb
128130,景兴转债,2020-09-18,117.94,15.89,-0.98,9.986,1.2,3.238,002067,景兴纸业,szmb
128106,华统转债,2020-05-08,199.25,16.09,-18.72,2.869,24.37,2.847,002840,华统股份,szmb
123089,九洲转2,2021-01-08,128.87,16.27,-2.03,3.06,6.65,3.545,300040,九洲集团,szcy
123192,科思转债,2023-05-11,177.19,16.48,-6.49,7.249,12.05,5.858,300856,科思股份,szcy
110080,东湖转债,2021-05-12,119.617,16.62,-1.19,15.491,0.97,3.852,600133,东湖高新,shmb
128048,张行转债,2018-11-29,116.4,16.67,-3.4,24.97,0.42,1.441,002839,张家港行,szmb
110074,精达转债,2020-09-21,139.341,16.77,-5.59,5.094,1.36,3.205,600577,精达股份,shmb
113628,晨丰转债,2021-09-17,124.099,16.87,-0.57,4.15,5.21,4.219,603685,晨丰科技,shmb
128075,远东转债,2019-10-31,124.8,16.94,-4.18,5.433,8.83,2.304,002406,远东传动,szmb
113039,嘉泽转债,2020-09-17,160.919,17.03,-10.77,2.879,8.55,3.219,601619,嘉泽新能,shmb
123141,宏丰转债,2022-04-08,124.066,17.11,-0.5,3.211,3.32,4.781,300283,温州宏丰,szcy
123063,大禹转债,2020-08-20,125.3,17.18,0.05,6.346,2.01,3.145,300021,大禹节水,szcy
118016,京源转债,2022-08-25,117.255,17.25,0.74,3.33,3.47,5.173,688096,京源环保,shkc
113648,巨星转债,2022-05-17,132.542,17.38,-2.85,9.998,4.6,4.893,603477,巨星农牧,shmb
113504,艾华转债,2018-03-23,127.668,17.42,-22.87,4.627,1.87,0.742,603989,艾华集团,shmb
113663,新化转债,2022-12-16,135.687,17.43,-2.21,6.5,4.86,5.488,603867,新化股份,shmb
127020,中金转债,2020-08-14,127.027,17.45,-3.7,30.228,1.51,3.123,000060,中金岭南,szmb
128133,奇正转债,2020-10-27,127.789,17.49,-2.87,7.994,2.94,3.299,002287,奇正藏药,szmb
128141,旺能转债,2021-01-18,123.7,17.5,-2.25,12.701,0.7,3.537,002034,旺能环境,szmb
123052,飞鹿转债,2020-07-03,140.131,17.55,-3.93,1.503,8.3,3.0,300665,飞鹿股份,szcy
128140,润建转债,2020-12-29,188.086,17.55,-13.47,10.894,5.66,3.501,002929,润建股份,szmb
113058,友发转债,2022-04-26,119.901,17.58,-0.55,20.0,0.72,4.822,601686,友发集团,shmb
123146,中环转2,2022-05-26,122.956,17.6,-0.38,8.64,2.31,4.923,300692,中环环保,szcy
127036,三花转债,2021-06-30,142.29,17.61,-5.5,29.984,2.31,3.989,002050,三花智控,szmb
113527,维格转债,2019-02-19,130.679,17.86,-6.59,2.862,7.61,1.638,603518,锦泓集团,shmb
110055,伊力转债,2019-04-04,206.302,17.89,-29.34,2.434,19.4,1.778,600197,伊力特,shmb
110045,海澜转债,2018-07-31,123.218,17.98,-10.36,29.495,2.95,1.107,600398,海澜之家,shmb
123025,精测转债,2019-04-19,235.0,17.98,-33.1,3.086,206.88,1.814,300567,精测电子,szcy
123158,宙邦转债,2022-10-21,134.018,17.99,-2.87,19.695,2.52,5.315,300037,新宙邦,szcy
110048,福能转债,2018-12-28,191.03,18.08,-30.56,12.76,2.16,1.507,600483,福能股份,shmb
111012,福新转债,2023-02-07,131.764,18.17,-1.47,4.29,5.92,5.586,605488,福莱新材,shmb
127070,大中转债,2022-10-11,125.724,18.24,-1.38,15.194,3.78,5.205,001203,大中矿业,szmb
123050,聚飞转债,2020-05-15,139.648,18.27,-4.69,3.746,17.16,2.858,300303,聚飞光电,szcy
123085,万顺转2,2020-12-28,127.69,18.29,-3.65,5.712,3.49,3.518,300057,万顺新材,szcy
127032,苏行转债,2021-05-12,119.8,18.4,-1.19,49.995,0.88,3.855,002966,苏州银行,szmb
111005,富春转债,2022-07-25,126.372,18.45,-2.16,5.699,4.55,5.055,605189,富春染织,shmb
110090,爱迪转债,2022-10-28,137.105,18.53,-3.38,15.698,3.65,5.307,600933,爱柯迪,shmb
113535,大业转债,2019-06-03,120.934,18.58,-9.76,4.996,10.24,0.926,603278,大业股份,shmb
127027,能化转债,2021-01-22,119.798,18.72,-1.35,19.464,1.94,3.515,000552,甘肃能化,szmb
118003,华兴转债,2021-12-20,145.557,18.73,-5.24,7.998,17.63,4.488,688001,华兴源创,shkc
113664,大元转债,2023-01-04,148.317,19.12,-3.7,4.5,7.11,5.507,603757,大元泵业,shmb
123071,天能转债,2020-11-25,136.5,19.13,-3.8,6.941,4.82,3.378,300569,天能重工,szcy
110060,天路转债,2019-11-28,130.365,19.15,-5.78,7.059,5.94,2.397,600326,西藏天路,shmb
123130,设研转债,2021-12-02,131.1,19.25,-2.62,3.755,6.93,4.438,300732,设研院,szcy
113549,白电转债,2019-12-11,119.77,19.37,-2.28,8.046,3.01,2.447,603861,白云电器,shmb
123099,普利转债,2021-03-08,124.81,19.45,-0.52,8.496,16.91,3.682,300630,普利制药,szcy
123031,晶瑞转债,2019-09-26,398.0,19.82,-43.17,0.529,82.93,2.236,300655,晶瑞电材,szcy
113598,法兰转债,2020-08-25,156.256,20.04,-8.2,2.752,4.4,3.153,603966,法兰泰克,shmb
113649,丰山转债,2022-07-21,124.363,20.1,-0.65,4.994,1.57,5.066,603810,丰山集团,shmb
123188,水羊转债,2023-04-25,145.37,20.28,-3.09,6.95,19.09,5.836,300740,水羊股份,szcy
128095,恩捷转债,2020-02-28,175.51,20.42,-15.21,4.537,17.4,2.69,002812,恩捷股份,szmb
113051,节能转债,2021-07-22,127.652,20.63,-2.74,29.988,0.25,4.047,601016,节能风电,shmb
128042,凯中转债,2018-09-03,119.71,20.67,-4.35,4.154,2.38,1.153,002823,凯中精密,szmb
127018,本钢转债,2020-08-04,122.611,21.08,1.25,56.31,0.44,3.066,000761,本钢板材,szmb
111007,永和转债,2022-11-01,137.265,21.09,-2.48,7.999,5.92,5.356,605020,永和股份,shmb
123120,隆华转债,2021-08-23,131.0,21.26,-2.0,7.981,0.53,4.151,300263,隆华科技,szcy
127014,北方转债,2019-11-21,236.0,21.42,-26.8,5.34,16.55,2.386,000065,北方国际,szmb
123080,海波转债,2020-12-22,135.45,21.5,-2.28,1.489,6.46,3.493,300517,海波重科,szcy
123038,联得转债,2020-01-22,147.901,21.78,-8.97,1.472,148.85,2.556,300545,联得装备,szcy
110047,山鹰转债,2018-12-10,115.316,22.01,-0.19,22.455,0.61,1.466,600567,山鹰国际,shmb
110063,鹰19转债,2020-01-03,115.377,22.07,-0.31,18.092,0.68,2.523,600567,山鹰国际,shmb
127054,双箭转债,2022-03-15,122.499,22.17,-1.03,5.136,4.03,4.69,002381,双箭股份,szmb
123176,精测转2,2023-03-22,184.0,22.2,-7.74,12.76,22.73,5.745,300567,精测电子,szcy
123160,泰福转债,2022-10-25,118.15,22.27,0.54,3.349,4.75,5.321,300992,泰福泵业,szcy
128026,众兴转债,2018-01-03,116.59,22.31,-17.37,4.084,2.92,0.523,002772,众兴菌业,szmb
118030,睿创转债,2023-02-10,150.897,22.61,-4.82,15.64,1.47,5.573,688002,睿创微纳,shkc
113591,胜达转债,2020-07-23,123.78,22.94,-0.75,4.743,3.88,3.071,603687,大胜达,shmb
123167,商络转债,2022-12-09,125.396,23.26,-0.59,3.965,8.55,5.458,300975,商络电子,szcy
123147,中辰转债,2022-06-21,123.0,23.32,-0.54,5.705,1.02,4.992,300933,中辰股份,szcy
127037,银轮转债,2021-07-09,163.428,23.38,-8.68,6.994,5.8,4.0,002126,银轮股份,szmb
110058,永鼎转债,2019-05-08,158.562,23.52,-17.23,2.604,901.08,1.863,600105,永鼎股份,shmb
113634,珀莱转债,2022-01-04,146.976,23.67,-4.51,7.508,1.1,4.512,603605,珀莱雅,shmb
