bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
113057,中银转债,2022-05-10,138.413,-5.28,-4.69,74.545,105.83,4.879,601881,中国银河,shmb
113021,中信转债,2019-03-19,120.388,-2.38,-2.9,399.995,5.43,1.819,601998,中信银行,shmb
127029,中钢转债,2021-04-23,198.5,-2.16,-12.97,8.186,238.17,3.86,000928,中钢国际,szmb
110083,苏租转债,2021-12-10,136.748,-1.66,-4.71,49.09,11.7,4.512,600901,江苏金租,shmb
123148,上能转债,2022-07-01,138.215,-1.27,,3.03,129.09,,300827,上能电气,szcy
123116,万兴转债,2021-07-01,287.3,-0.66,,1.89,1325.05,,300624,万兴科技,szcy
110057,现代转债,2019-04-30,131.731,-0.5,-10.11,8.125,43.69,1.896,600420,国药现代,shmb
110053,苏银转债,2019-04-03,128.826,-0.12,-6.28,163.52,8.37,1.847,600919,江苏银行,shmb
113044,大秦转债,2021-01-15,116.799,-0.06,-0.84,301.399,3.39,3.6,601006,大秦铁路,shmb
127058,科伦转债,2022-04-20,191.0,0.96,-10.48,20.904,3.38,4.863,002422,科伦药业,szmb
123136,城市转债,2022-02-15,139.35,1.22,-3.11,4.013,255.57,4.707,300778,新城市,szcy
123118,惠城转债,2021-07-26,204.094,1.25,-12.01,1.881,104.16,4.162,300779,惠城环保,szcy
113534,鼎胜转债,2019-04-30,235.337,1.51,-32.35,3.933,26.76,1.918,603876,鼎胜新材,shmb
128081,海亮转债,2019-12-16,127.9,1.52,-4.73,27.871,2.92,2.54,002203,海亮股份,szmb
110061,川投转债,2019-12-02,170.838,1.65,-16.53,34.816,2.71,2.51,600674,川投能源,shmb
110077,洪城转债,2020-12-17,136.988,1.76,-5.39,17.672,8.5,3.534,600461,洪城环境,shmb
123092,天壕转债,2021-01-15,231.3,1.96,-16.76,4.142,3.64,3.627,300332,天壕环境,szcy
113595,花王转债,2020-08-18,118.727,2.48,1.4,2.707,23.8,3.2,603007,ST花王,shmb
110068,龙净转债,2020-04-15,154.834,2.76,-10.43,18.76,4.24,2.874,600388,ST龙净,shmb
127069,小熊转债,2022-09-07,154.0,4.04,-4.55,5.08,31.29,5.266,002959,小熊电器,szmb
127028,英特转债,2021-03-10,134.049,4.57,-4.81,5.758,9.66,3.66,000411,英特集团,szmb
