bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,short_maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
127058,科伦转债,klzz,165.0,-1.14,002422,科伦药业,klyy,26.68,-1.48,2.63,16.65,160.24,0,2.97,167.97,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.66,21.65,6.7,buy,28-03-18,4.989,20.949,14227.86,35048.44,4.11,-7.52,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:12,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用5.0年期 评级为AA+ 债参考YTM：3.6030,N,30.0,全价：165.000 最后更新：15:34:12,,,,,buy
123092,天壕转债,thzz,234.123,0.17,300332,天壕环境,thhj,11.66,-0.51,2.64,5.14,226.85,0,3.21,237.33,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.2,buy,26-12-23,3.753,4.142,2002.57,2919.37,2.07,-16.51,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,15:34:27,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.8年期 评级为A+ 债参考YTM：8.5953,N,4.23,全价：234.123 最后更新：15:34:27,,,,,buy
110053,苏银转债,syzz,122.14,-0.38,600919,江苏银行,jsyh,7.06,-1.26,0.51,5.97,118.26,0,3.28,125.42,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,19.3,buy,25-03-13,1.973,199.99,25843.38,26826.4,1.06,-3.27,,0,,,14:59:59,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用2.0年期 评级为AAA 债参考YTM：2.9579,N,200.0,全价：122.140 最后更新：14:59:59,,,,,buy
123077,汉得转债,hdzz,161.056,3.27,300170,汉得信息,hdxx,15.24,4.17,3.41,9.82,155.19,0,3.78,164.84,710301,szcy,C,2020-12-15,N,0,0,buy,AA,,6.87,12.77,7.4,buy,26-11-23,3.671,9.367,122796.66,142670.68,82.17,-6.88,,0,,,15:34:51,00,R,Y,N,0,0,Y,,2021-05-27 开始转股,计算使用3.7年期 评级为AA 债参考YTM：3.7508,N,9.37,全价：161.056 最后更新：15:34:51,,,,,buy
113534,鼎胜转债,dszz,287.58,1.3,603876,鼎胜新材,dsxc,41.5,1.57,3.42,14.98,277.04,0,3.81,291.39,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,10.49,19.47,1.9,buy,25-04-08,2.044,3.933,37491.88,26929.25,33.14,-37.03,,0,本次（2023年1月16日至2023年2月10日）不提前赎回，以2023年5月10日后的首个交易日重新起算,G,15:00:00,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用2.1年期 评级为AA- 债参考YTM：5.5569,N,12.54,全价：287.580 最后更新：15:00:00,,,,,buy
113044,大秦转债,dqzz,112.937,-0.03,601006,大秦铁路,dqtl,7.28,-0.55,0.84,6.7,108.66,0,3.94,116.88,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,29.6,buy,26-12-13,3.726,319.988,19098.62,25892.78,0.53,0.11,,0,,,14:59:59,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.8年期 评级为AAA 债参考YTM：3.1684,N,320.0,全价：112.937 最后更新：14:59:59,,,,,buy
111006,嵘泰转债,rtzz,138.539,0.65,605133,嵘泰股份,rtgf,36.42,0.36,3.28,27.34,133.21,0,4.0,142.54,280203,shmb,C,2022-09-21,N,0,0,buy,AA-,,19.14,35.54,44.7,buy,28-08-11,5.389,6.505,25877.94,12425.93,28.77,-2.63,,0,,,14:59:59,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-17 开始转股,计算使用5.4年期 评级为AA- 债参考YTM：6.5302,N,6.507,全价：138.539 最后更新：14:59:59,,,,,buy
110068,龙净转债,ljzz,165.804,-0.18,600388,ST龙净,ljhb,16.31,0.37,2.37,10.3,158.35,0,4.71,170.51,760201,shmb,C,2020-04-15,N,0,0,buy,AA+,,7.21,13.39,10.8,buy,26-03-23,3.0,18.888,16790.8,18881.5,5.27,-12.06,,0,本次（2023年2月17日至2023年3月9日）不提前赎回，以2023年6月9日之后的首个交易日重新起算,G,14:59:58,00,,Y,N,0,0,Y,,2020-09-30 开始转股,计算使用3.0年期 评级为AA+ 债参考YTM：3.2159,N,20.0,全价：165.804 最后更新：14:59:58,,,,,buy
110083,苏租转债,szzz,127.917,-0.09,600901,江苏金租,jsjz,6.16,-0.81,1.2,5.07,121.5,0,5.28,133.2,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,27.3,buy,27-11-11,4.638,49.98,2910.4,9973.8,0.45,-3.18,,0,,,14:59:54,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.7年期 评级为AAA 债参考YTM：3.3076,N,50.0,全价：127.917 最后更新：14:59:54,,,,,buy
123098,一品转债,ypzz,182.798,-3.08,300723,一品红,yph,43.76,-2.15,6.15,25.3,172.96,0,5.69,188.49,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,17.71,32.89,7.0,buy,27-01-28,3.852,4.047,11436.08,4890.04,15.23,-9.93,,0,本次（2022年11月9日至2022年11月29日）不提前赎回，以2023年5月29日后首个交易日重新计算,G,15:34:39,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.9年期 评级为AA- 债参考YTM：6.1602,N,4.8,全价：182.798 最后更新：15:34:39,,,,,buy
113504,艾华转债,ahzz,140.4,-0.3,603989,艾华集团,ahjt,27.15,-0.04,3.35,20.51,132.37,0,6.06,146.46,270203,shmb,C,2018-03-23,N,0,0,buy,AA,,14.36,26.66,4.3,buy,24-03-02,0.942,4.627,5729.68,5023.63,8.77,-26.01,,0,,,14:59:50,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-09-08 开始转股,计算使用1.0年期 评级为AA 债参考YTM：2.9463,N,6.91,全价：140.400 最后更新：14:59:50,,,,,buy
123116,万兴转债,wxzz,165.49,5.14,300624,万兴科技,wxkj,77.02,7.29,11.56,49.79,154.69,0,6.98,172.47,710402,szcy,C,2021-07-01,N,0,0,buy,A+,,34.85,64.73,4.4,buy,27-06-08,4.211,3.78,614849.28,166426.4,959.48,-7.32,,0,,,15:34:42,00,,Y,N,0,0,Y,,2021-12-16 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.6632,N,3.788,全价：165.490 最后更新：15:34:42,,,,,buy
113585,寿仙转债,sxzz,244.664,-2.83,603896,寿仙谷,sxg,49.2,-3.59,5.75,21.64,227.36,0,7.61,252.27,370201,shmb,C,2020-07-07,N,0,0,buy,AA-,,15.15,28.13,1.0,buy,26-06-08,3.211,1.001,14930.79,24705.51,60.62,-20.95,,0,本次（2022年9月22日至2022年10月19日）不提前赎回，以2023年4月20日为首个交易日重新计算,G,14:59:59,00,,Y,N,0,0,Y,,2020-12-15 开始转股,计算使用3.3年期 评级为AA- 债参考YTM：6.1189,N,3.6,全价：244.664 最后更新：14:59:59,,,,,buy
127014,北方转债,bfzz,221.0,-2.64,000065,北方国际,bfgj,15.98,-0.37,2.06,7.8,204.87,0,7.87,228.87,620403,szmb,C,2019-11-21,N,0,0,buy,AA+,,5.46,10.14,3.7,buy,25-10-23,2.586,5.343,333213.48,143352.84,274.38,-23.04,,0,,,15:34:54,00,R,Y,N,0,0,Y,,2020-04-30 开始转股,计算使用2.6年期 评级为AA+ 债参考YTM：3.1612,N,5.78,全价：221.000 最后更新：15:34:54,,,,,buy
123112,万讯转债,wxzz,151.99,2.21,300112,万讯自控,wxzk,12.3,4.68,2.98,8.73,140.89,0,7.88,159.87,640107,szcy,C,2021-04-23,N,0,0,buy,AA-,,6.11,11.35,8.7,buy,27-04-07,4.041,2.452,125877.89,41381.71,335.15,-5.02,,0,,,15:34:48,00,,Y,N,0,0,Y,,2021-10-14 开始转股,计算使用4.1年期 评级为AA- 债参考YTM：6.1794,N,2.457,全价：151.990 最后更新：15:34:48,,,,,buy
127029,中钢转债,zgzz,156.2,-3.34,000928,中钢国际,zggj,8.0,-5.21,1.62,5.54,144.4,0,8.17,164.37,620403,szmb,C,2021-04-23,N,0,0,buy,AA+,,3.88,7.2,8.0,buy,27-03-18,3.986,8.186,23503.25,40242.88,18.01,-7.1,,0,本次（2023年2月2日起至3月10日）不提前赎回，自2023年9月11日起重新计算,G,15:34:03,00,R,Y,N,0,0,Y,,2021-09-27 开始转股,计算使用4.0年期 评级为AA+ 债参考YTM：3.3372,N,9.6,全价：156.200 最后更新：15:34:03,,,,,buy
110077,洪城转债,hczz,127.696,0.19,600461,洪城环境,hchj,7.32,-0.14,1.21,6.21,117.87,0,8.33,136.03,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,25.4,buy,26-11-19,3.66,17.672,1761.9,3684.44,0.78,-3.35,,0,,,14:58:03,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.7年期 评级为AA+ 债参考YTM：3.3024,N,18.0,全价：127.696 最后更新：14:58:03,,,,,buy
128128,齐翔转2,qxz2,137.301,-0.55,002408,齐翔腾达,qxtd,7.19,0.28,1.47,5.69,126.36,0,8.66,145.96,750303,szmb,C,2020-09-15,N,0,0,buy,AA,,3.98,7.4,3.4,buy,26-08-19,3.408,6.795,1475.52,25656.28,1.57,-5.31,,0,,,15:34:42,00,R,Y,N,0,0,Y,,2021-02-26 开始转股,计算使用3.5年期 评级为AA 债参考YTM：3.7402,N,29.9,全价：137.301 最后更新：15:34:42,,,,,buy
127021,特发转2,tfz2,154.441,4.96,000070,特发信息,tfxx,10.41,9.81,4.74,7.33,142.02,0,8.75,163.19,730205,szmb,C,2020-09-04,N,0,0,buy,AA,,5.13,9.53,4.8,buy,25-08-06,2.373,4.159,557507.66,168508.37,852.35,-12.64,,0,,,15:34:57,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-02-18 开始转股,计算使用2.4年期 评级为AA 债参考YTM：3.3120,N,5.5,全价：154.441 最后更新：15:34:57,,,,,buy
128017,金禾转债,jhzz,158.003,-0.87,002597,金禾实业,jhsy,30.87,0.26,2.61,21.33,144.73,0,9.17,167.17,220315,szmb,C,2017-11-27,N,0,0,buy,AA,,14.93,27.73,3.2,buy,23-11-01,0.608,5.518,2818.69,9409.75,3.21,-54.13,,0,2022年1月25日公告：本次（2022年1月1日至2022年1月24日）不提前赎回，至存续期结束前2023年11月1日均不提前赎回,G,15:34:18,00,R,Y,N,0,0,Y,,2018-08-07 开始转股,计算使用0.7年期 评级为AA 债参考YTM：2.8620,N,6.0,全价：158.003 最后更新：15:34:18,,,,,buy
113626,伯特转债,btzz,214.688,0.99,603596,伯特利,btl,70.52,0.24,6.9,35.88,196.54,0,9.23,223.92,280203,shmb,C,2021-07-21,N,0,0,buy,AA,,25.12,46.64,2.7,buy,27-06-28,4.266,7.806,13971.63,30260.84,8.38,-12.8,,0,本次（2023年2月16日至2023年3月8日）不提前赎回，以2023年9月9日为首个交易日重新计算,G,14:59:59,00,R,Y,N,0,0,Y,,2022-01-05 开始转股,计算使用4.3年期 评级为AA 债参考YTM：3.8219,N,9.02,全价：214.688 最后更新：14:59:59,,,,,buy
110048,福能转债,fnzz,190.182,-0.1,600483,福能股份,fngf,13.19,0.69,1.37,7.64,172.64,0,10.16,200.34,410110,shmb,C,2018-12-28,N,0,0,buy,AA+,,5.35,9.93,5.5,buy,24-12-06,1.707,12.76,5962.16,17743.08,2.46,-27.32,,0,本次（2022年12月19日至2023年1月9日）不提前赎回，至2023年7月9日均不行使提前赎回权利,G,14:59:58,00,R,Y,N,0,0,Y,,2019-06-13 开始转股,计算使用1.8年期 评级为AA+ 债参考YTM：3.0360,N,28.3,全价：190.182 最后更新：14:59:58,,,,,buy
128083,新北转债,xbzz,130.792,0.54,002376,新北洋,xby,7.88,1.29,1.55,6.65,118.5,0,10.38,141.17,710103,szmb,C,2019-12-31,N,0,0,buy,AA,,4.66,8.65,17.6,buy,25-12-12,2.723,8.768,2190.28,4257.34,1.92,-5.21,,0,,,15:34:48,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2020-06-18 开始转股,计算使用2.8年期 评级为AA 债参考YTM：3.5542,N,8.77,全价：130.792 最后更新：15:34:48,,,,,buy
128087,孚日转债,frzz,125.333,-0.61,002083,孚日股份,frgf,4.72,-1.26,1.03,4.16,113.46,0,10.46,135.79,350102,szmb,C,2020-01-16,N,0,0,buy,AA-,,2.91,5.41,16.8,buy,25-12-17,2.737,6.444,4076.15,3795.27,5.04,-4.31,,0,,,15:34:54,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2020-06-23 开始转股,计算使用2.8年期 评级为AA- 债参考YTM：5.9531,N,6.5,全价：125.333 最后更新：15:34:54,,,,,buy
123085,万顺转2,wsz2,140.717,0.07,300057,万顺新材,wsxc,8.55,0.35,2.0,6.72,127.23,0,10.6,151.32,240301,szcy,C,2020-12-28,N,0,0,buy,AA-,,4.7,8.74,12.1,buy,26-12-10,3.718,5.712,2881.53,5212.4,3.58,-5.99,,0,本次不提前赎回，以2024年1月1日后首个交易日重新计算,G,15:34:30,00,R,Y,N,0,0,Y,,2021-06-17 开始转股,计算使用3.8年期 评级为AA- 债参考YTM：6.1553,N,9.0,全价：140.717 最后更新：15:34:30,,,,,buy
128141,旺能转债,wnzz,129.185,-0.2,002034,旺能环境,wnhj,18.29,-0.92,1.35,15.67,116.72,0,10.68,139.87,760103,szmb,C,2021-01-18,N,0,0,buy,AA,,10.97,20.37,16.3,buy,26-12-17,3.737,12.701,2548.25,3064.38,1.55,-3.28,,0,,,15:34:27,00,R,Y,N,0,0,Y,,2021-06-23 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7550,N,14.0,全价：129.185 最后更新：15:34:27,,,,,buy
128111,中矿转债,zkzz,700.5,-1.05,002738,中矿资源,zkzy,69.65,-2.86,5.19,11.01,632.61,0,10.73,711.23,240504,szmb,C,2020-07-07,N,0,0,buy,AA-,,7.71,14.31,0.4,buy,26-06-10,3.216,1.147,50929.02,89686.63,62.85,,,0,本次（2022年8月29日至2022年9月19日）不提前赎回，以2023年9月19日后首个交易日起重新计算,G,15:34:06,00,R,Y,N,0,0,Y,,2020-12-17 开始转股,计算使用3.3年期 评级为AA- 债参考YTM：6.1189,N,8.0,全价：700.500 最后更新：15:34:06,,,,,buy
110075,南航转债,nhzz,134.5,-0.06,600029,南方航空,nfhk,7.48,-2.09,2.63,6.17,121.23,0,10.94,145.44,421001,shmb,C,2020-11-03,N,0,0,buy,AAA,,4.32,8.02,7.7,buy,26-10-14,3.562,58.96,6762.26,43793.08,0.85,-5.7,,0,,,14:59:54,00,R,Y,N,0,0,Y,,2021-04-21 开始转股,计算使用3.6年期 评级为AAA 债参考YTM：3.1486,N,160.0,全价：134.500 最后更新：14:59:54,,,,,buy
110084,贵燃转债,grzz,124.367,-0.54,600903,贵州燃气,gzrq,8.0,-0.74,3.22,7.18,111.42,0,11.62,135.99,410301,shmb,C,2022-01-18,N,0,0,buy,AA,,5.03,9.33,11.0,buy,27-12-27,4.764,9.994,4112.46,3180.51,3.31,-1.7,,0,,,14:59:46,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-07-01 开始转股,计算使用4.8年期 评级为AA 债参考YTM：3.9817,N,10.0,全价：124.367 最后更新：14:59:46,,,,,buy
123164,法本转债,fbzz,163.971,2.29,300925,法本信息,fbxx,16.32,2.97,4.56,11.12,146.76,34,11.73,175.7,710401,szcy,C,2022-11-14,N,0,0,buy,A+,,7.78,14.46,18.4,buy,28-10-20,5.581,6.007,72417.02,43219.87,72.3,-5.33,,0,,,15:34:39,00,R,Y,N,0,0,Y,,未到转股期；2023-04-27 开始转股,计算使用5.6年期 评级为A+ 债参考YTM：8.9883,N,6.01,全价：163.971 最后更新：15:34:39,,,,,buy
113647,禾丰转债,hfzz,127.779,0.27,603609,禾丰股份,hfgf,11.7,1.39,1.53,10.26,114.04,0,12.05,139.83,110402,shmb,C,2022-05-18,N,0,0,buy,AA,,7.18,13.34,13.6,buy,28-04-22,5.085,14.67,3815.41,6468.95,2.03,-1.73,,0,,,14:59:22,00,R,Y,N,0,0,Y,,2022-10-28 开始转股,计算使用5.1年期 评级为AA 债参考YTM：4.0681,N,15.0,全价：127.779 最后更新：14:59:22,,,,,buy
128106,华统转债,htzz,202.599,-0.2,002840,华统股份,htgf,16.0,-0.5,3.69,8.85,180.79,0,12.06,214.66,340401,szmb,C,2020-05-08,N,0,0,buy,AA,,6.2,11.51,3.9,buy,26-04-09,3.047,2.869,5814.64,5957.39,9.98,-17.91,,0,本次（2023年1月18日至2023年2月14日）不提前赎回，以2023年8月14日后首个交易日重新计算,G,15:34:18,00,R,Y,N,0,0,Y,,2020-10-16 开始转股,计算使用3.1年期 评级为AA 债参考YTM：3.6772,N,5.5,全价：202.599 最后更新：15:34:18,,,,,buy
127065,瑞鹄转债,rhzz,170.963,0.74,002997,瑞鹄模具,rhmj,26.46,0.04,3.75,17.36,152.42,0,12.17,183.13,280205,szmb,C,2022-07-27,N,0,0,buy,A+,,12.15,22.57,14.5,buy,28-06-22,5.252,4.392,8398.47,5375.75,11.21,-6.43,,0,本次（2022年12月28日至2023年1月18日）不提前赎回，以2023年7月18日之后的首个交易日重新起算,G,15:34:27,00,R,Y,N,0,0,Y,,2022-12-28 开始转股,计算使用5.3年期 评级为A+ 债参考YTM：8.9569,N,4.398,全价：170.963 最后更新：15:34:27,,,,,buy
118021,新致转债,xzzz,146.259,0.67,688590,新致软件,xzrj,13.92,-0.29,2.95,10.68,130.34,17,12.22,158.48,710401,shkc,C,2022-11-02,N,0,0,buy,A,,7.48,13.88,21.7,buy,28-09-26,5.515,4.85,10287.99,20136.09,14.49,-3.87,,0,,,14:59:58,00,R,Y,N,0,0,Y,,未到转股期；2023-04-10 开始转股,计算使用5.6年期 评级为A 债参考YTM：11.2783,N,4.85,全价：146.259 最后更新：14:59:58,,,,,buy
123156,博汇转债,bhzz,137.205,-0.08,300839,博汇股份,bhgf,18.4,-0.65,3.42,15.05,122.26,0,12.22,149.43,750303,szcy,C,2022-09-02,N,0,0,buy,A+,,10.54,19.57,27.2,buy,28-08-16,5.403,3.97,1960.28,4232.45,3.58,-2.3,,0,,,15:34:57,00,,Y,N,0,0,Y,,2023-02-22 开始转股,计算使用5.5年期 评级为A+ 债参考YTM：8.9804,N,3.97,全价：137.205 最后更新：15:34:57,,,,,buy
127063,贵轮转债,glzz,127.259,-0.54,000589,贵州轮胎,gzlt,5.2,-0.95,0.93,4.6,113.04,0,12.58,139.84,280204,szmb,C,2022-05-30,N,0,0,buy,AA,,3.22,5.98,31.1,buy,28-04-21,5.082,17.996,3310.2,6573.76,1.44,-1.99,,0,,,15:34:09,00,R,Y,N,0,0,Y,,2022-10-28 开始转股,计算使用5.1年期 评级为AA 债参考YTM：4.0681,N,18.0,全价：127.259 最后更新：15:34:09,,,,,buy
123152,润禾转债,rhzz,139.1,2.13,300727,润禾材料,rhcl,36.06,7.19,5.71,29.27,123.2,0,12.91,152.01,220316,szcy,C,2022-08-11,N,0,0,buy,A+,,20.49,38.05,7.2,buy,28-07-21,5.332,2.92,140645.61,35385.97,341.21,-2.1,,0,,,15:34:54,00,,Y,N,0,0,Y,,2023-01-30 开始转股,计算使用5.4年期 评级为A+ 债参考YTM：8.9702,N,2.92,全价：139.100 最后更新：15:34:54,,,,,buy
113615,金诚转债,jczz,273.573,-0.49,603979,金诚信,jcx,30.33,-2.79,3.08,12.55,241.67,0,13.2,286.77,620404,shmb,C,2021-01-14,N,0,0,buy,AA,,8.79,16.32,4.2,buy,26-12-22,3.751,7.638,9927.07,16554.76,4.75,-20.65,,0,本次（2022年12月16日至2023年1月6日）不提前赎回，以2023年7月7日为首个交易日重新计算,G,14:59:54,00,R,Y,N,0,0,Y,,2021-06-29 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7550,N,10.0,全价：273.573 最后更新：14:59:54,,,,,buy
128049,华源转债,hyzz,130.0,0.05,002787,华源控股,hykg,8.46,-0.12,1.72,7.37,114.79,0,13.25,143.25,360203,szmb,C,2018-12-20,N,0,0,buy,AA-,,5.16,9.58,19.4,buy,24-11-27,1.682,3.631,4124.06,7297.46,8.75,-8.56,,0,,,15:34:57,00,,Y,N,0,0,Y,,2019-06-03 开始转股,计算使用1.7年期 评级为AA- 债参考YTM：5.4766,N,4.0,全价：130.000 最后更新：15:34:57,,,,,buy
