bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,short_maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
127058,科伦转债,klzz,166.899,-1.74,002422,科伦药业,klyy,27.08,-2.62,2.67,16.65,162.64,0,2.62,169.52,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.66,21.65,6.6,buy,28-03-18,4.992,20.949,19163.57,44469.17,5.48,-7.73,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:18,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用5.0年期 评级为AA+ 债参考YTM：3.5797,N,30.0,全价：166.899 最后更新：15:34:18,,,,,buy
113044,大秦转债,dqzz,112.976,0.05,601006,大秦铁路,dqtl,7.32,0.27,0.85,6.7,109.25,0,3.41,116.39,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,29.4,buy,26-12-13,3.729,319.988,27919.72,18483.89,0.77,0.1,,0,,,14:59:55,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.8年期 评级为AAA 债参考YTM：3.1610,N,320.0,全价：112.976 最后更新：14:59:55,,,,,buy
111006,嵘泰转债,rtzz,137.648,-1.7,605133,嵘泰股份,rtgf,36.29,-3.61,3.27,27.34,132.74,0,3.7,141.35,280203,shmb,C,2022-09-21,N,0,0,buy,AA-,,19.14,35.54,44.8,buy,28-08-11,5.392,6.505,18285.4,17916.19,20.38,-2.51,,0,,,14:59:57,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-17 开始转股,计算使用5.4年期 评级为AA- 债参考YTM：6.5084,N,6.507,全价：137.648 最后更新：14:59:57,,,,,buy
113534,鼎胜转债,dszz,283.893,0.74,603876,鼎胜新材,dsxc,40.86,0.12,3.37,14.98,272.76,0,4.08,287.97,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,10.49,19.47,2.0,buy,25-04-08,2.047,3.933,25005.05,20763.37,22.53,-36.59,,0,本次（2023年1月16日至2023年2月10日）不提前赎回，以2023年5月10日后的首个交易日重新起算,G,14:59:57,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用2.1年期 评级为AA- 债参考YTM：5.5712,N,12.54,全价：283.893 最后更新：14:59:57,,,,,buy
110083,苏租转债,szzz,128.027,-0.75,600901,江苏金租,jsjz,6.21,-1.9,1.21,5.07,122.49,0,4.52,132.55,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,27.1,buy,27-11-11,4.641,49.98,4635.61,16051.96,0.72,-3.2,,0,,,14:59:57,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.7年期 评级为AAA 债参考YTM：3.2789,N,50.0,全价：128.027 最后更新：14:59:57,,,,,buy
123077,汉得转债,hdzz,155.949,-0.63,300170,汉得信息,hdxx,14.63,-2.47,3.28,9.82,148.98,0,4.68,160.63,710301,szcy,C,2020-12-15,N,0,0,buy,AA,,6.87,12.77,7.7,buy,26-11-23,3.674,9.367,58878.07,116974.52,40.7,-6.04,,0,,,15:34:54,00,R,Y,N,0,0,Y,,2021-05-27 开始转股,计算使用3.7年期 评级为AA 债参考YTM：3.7586,N,9.37,全价：155.949 最后更新：15:34:54,,,,,buy
110068,龙净转债,ljzz,167.108,-2.39,600388,ST龙净,ljhb,16.25,-2.99,2.36,10.3,157.77,0,5.92,173.03,760201,shmb,C,2020-04-15,N,0,0,buy,AA+,,7.21,13.39,10.8,buy,26-03-23,3.0,18.888,9589.15,28127.85,3.01,-12.3,,0,本次（2023年2月17日至2023年3月9日）不提前赎回，以2023年6月9日之后的首个交易日重新起算,G,14:59:58,00,,Y,N,0,0,Y,,2020-09-30 开始转股,计算使用3.0年期 评级为AA+ 债参考YTM：3.2254,N,20.0,全价：167.108 最后更新：14:59:58,,,,,buy
127029,中钢转债,zgzz,161.6,2.74,000928,中钢国际,zggj,8.44,1.93,1.7,5.54,152.35,0,6.07,167.67,620403,szmb,C,2021-04-23,N,0,0,buy,AA+,,3.88,7.2,7.6,buy,27-03-18,3.989,8.186,52966.03,33860.99,40.7,-7.9,,0,本次（2023年2月2日起至3月10日）不提前赎回，自2023年9月11日起重新计算,G,15:34:48,00,R,Y,N,0,0,Y,,2021-09-27 开始转股,计算使用4.0年期 评级为AA+ 债参考YTM：3.3523,N,9.6,全价：161.600 最后更新：15:34:48,,,,,buy
113504,艾华转债,ahzz,140.825,0.09,603989,艾华集团,ahjt,27.16,1.84,3.35,20.51,132.42,0,6.34,147.17,270203,shmb,C,2018-03-23,N,0,0,buy,AA,,14.36,26.66,4.3,buy,24-03-02,0.945,4.627,17431.0,6719.31,26.86,-26.17,,0,,,14:59:51,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-09-08 开始转股,计算使用1.0年期 评级为AA 债参考YTM：2.9562,N,6.91,全价：140.825 最后更新：14:59:51,,,,,buy
123098,一品转债,ypzz,188.6,-0.47,300723,一品红,yph,44.72,-0.4,6.29,25.3,176.76,0,6.7,195.3,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,17.71,32.89,6.8,buy,27-01-28,3.855,4.047,12912.59,3034.32,16.89,-10.66,,0,本次（2022年11月9日至2022年11月29日）不提前赎回，以2023年5月29日后首个交易日重新计算,G,15:34:09,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.9年期 评级为AA- 债参考YTM：6.1718,N,4.8,全价：188.600 最后更新：15:34:09,,,,,buy
113585,寿仙转债,sxzz,251.787,-1.5,603896,寿仙谷,sxg,51.03,-1.7,5.97,21.64,235.81,0,6.77,258.56,370201,shmb,C,2020-07-07,N,0,0,buy,AA-,,15.15,28.13,1.0,buy,26-06-08,3.214,1.001,13805.03,20538.11,54.69,-21.64,,0,本次（2022年9月22日至2022年10月19日）不提前赎回，以2023年4月20日为首个交易日重新计算,G,15:00:00,00,,Y,N,0,0,Y,,2020-12-15 开始转股,计算使用3.3年期 评级为AA- 债参考YTM：6.1212,N,3.6,全价：251.787 最后更新：15:00:00,,,,,buy
110077,洪城转债,hczz,127.46,0.16,600461,洪城环境,hchj,7.33,-0.41,1.22,6.21,118.04,0,7.98,135.44,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,25.3,buy,26-11-19,3.663,17.672,2899.57,4239.23,1.29,-3.29,,0,,,14:59:42,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.7年期 评级为AA+ 债参考YTM：3.3151,N,18.0,全价：127.460 最后更新：14:59:42,,,,,buy
113626,伯特转债,btzz,212.582,-0.49,603596,伯特利,btl,70.35,-0.65,6.88,35.88,196.07,0,8.42,221.0,280203,shmb,C,2021-07-21,N,0,0,buy,AA,,25.12,46.64,2.7,buy,27-06-28,4.268,7.806,13522.49,26354.25,8.15,-12.59,,0,本次（2023年2月16日至2023年3月8日）不提前赎回，以2023年9月9日为首个交易日重新计算,G,14:59:55,00,R,Y,N,0,0,Y,,2022-01-05 开始转股,计算使用4.3年期 评级为AA 债参考YTM：3.8372,N,9.02,全价：212.582 最后更新：14:59:55,,,,,buy
110075,南航转债,nhzz,134.578,-0.24,600029,南方航空,nfhk,7.64,-1.04,2.68,6.17,123.82,0,8.68,143.26,421001,shmb,C,2020-11-03,N,0,0,buy,AAA,,4.32,8.02,7.6,buy,26-10-14,3.564,58.96,2535.66,28550.99,0.32,-5.71,,0,,,14:59:55,00,R,Y,N,0,0,Y,,2021-04-21 开始转股,计算使用3.6年期 评级为AAA 债参考YTM：3.1379,N,160.0,全价：134.578 最后更新：14:59:55,,,,,buy
128111,中矿转债,zkzz,707.9,-0.94,002738,中矿资源,zkzy,71.7,-1.1,5.35,11.01,651.23,0,8.7,716.6,240504,szmb,C,2020-07-07,N,0,0,buy,AA-,,7.71,14.31,0.4,buy,26-06-10,3.219,1.147,67048.4,59403.29,81.55,,,0,本次（2022年8月29日至2022年9月19日）不提前赎回，以2023年9月19日后首个交易日起重新计算,G,15:34:21,00,R,Y,N,0,0,Y,,2020-12-17 开始转股,计算使用3.3年期 评级为AA- 债参考YTM：6.1212,N,8.0,全价：707.900 最后更新：15:34:21,,,,,buy
123116,万兴转债,wxzz,157.398,-1.32,300624,万兴科技,wxkj,71.79,-2.19,10.78,49.79,144.19,0,9.16,166.56,710402,szcy,C,2021-07-01,N,0,0,buy,A+,,34.85,64.73,4.7,buy,27-06-08,4.214,3.78,198571.97,120794.65,337.49,-6.18,,0,,,15:35:00,00,,Y,N,0,0,Y,,2021-12-16 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.6787,N,3.788,全价：157.398 最后更新：15:35:00,,,,,buy
128128,齐翔转2,qxz2,138.062,-0.03,002408,齐翔腾达,qxtd,7.17,0.0,1.47,5.69,126.01,0,9.56,147.62,750303,szmb,C,2020-09-15,N,0,0,buy,AA,,3.98,7.4,3.4,buy,26-08-19,3.411,6.795,838.4,6594.63,0.89,-5.46,,0,,,15:34:15,00,R,Y,N,0,0,Y,,2021-02-26 开始转股,计算使用3.5年期 评级为AA 债参考YTM：3.7458,N,29.9,全价：138.062 最后更新：15:34:15,,,,,buy
128140,润建转债,rjzz,225.0,5.45,002929,润建股份,rjgf,53.8,3.66,2.98,26.2,205.34,0,9.57,234.57,730103,szmb,C,2020-12-29,N,0,0,buy,AA,,18.34,34.06,12.6,buy,26-12-04,3.704,10.894,130496.43,45441.86,54.64,-16.95,,0,本次（2022年12月1日至2022年12月30日）不提前赎回，至2023年6月30日均不提前赎回,G,15:34:33,00,,Y,N,0,0,Y,,2021-06-15 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7644,N,10.9,全价：225.000 最后更新：15:34:33,,,,,buy
128087,孚日转债,frzz,126.1,-0.31,002083,孚日股份,frgf,4.78,-0.62,1.04,4.16,114.9,0,9.74,135.84,350102,szmb,C,2020-01-16,N,0,0,buy,AA-,,2.91,5.41,16.6,buy,25-12-17,2.74,6.445,3514.72,3415.16,4.33,-4.52,,0,,,15:34:48,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2020-06-23 开始转股,计算使用2.8年期 评级为AA- 债参考YTM：5.9370,N,6.5,全价：126.100 最后更新：15:34:48,,,,,buy
128141,旺能转债,wnzz,129.445,-0.25,002034,旺能环境,wnhj,18.46,-0.22,1.37,15.67,117.8,0,9.88,139.33,760103,szmb,C,2021-01-18,N,0,0,buy,AA,,10.97,20.37,16.1,buy,26-12-17,3.74,12.701,1392.87,5343.07,0.85,-3.33,,0,,,15:34:36,00,R,Y,N,0,0,Y,,2021-06-23 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7644,N,14.0,全价：129.445 最后更新：15:34:36,,,,,buy
127014,北方转债,bfzz,226.99,0.66,000065,北方国际,bfgj,16.04,1.78,2.07,7.8,205.64,0,10.38,237.37,620403,szmb,C,2019-11-21,N,0,0,buy,AA+,,5.46,10.14,3.7,buy,25-10-23,2.589,5.343,546009.71,177431.35,449.65,-23.82,,0,,,15:34:48,00,R,Y,N,0,0,Y,,2020-04-30 开始转股,计算使用2.6年期 评级为AA+ 债参考YTM：3.1745,N,5.78,全价：226.990 最后更新：15:34:48,,,,,buy
128017,金禾转债,jhzz,159.382,0.49,002597,金禾实业,jhsy,30.79,0.2,2.6,21.33,144.35,0,10.41,169.79,220315,szmb,C,2017-11-27,N,0,0,buy,AA,,14.93,27.73,3.2,buy,23-11-01,0.611,5.518,1811.39,11963.34,2.07,-54.82,,0,2022年1月25日公告：本次（2022年1月1日至2022年1月24日）不提前赎回，至存续期结束前2023年11月1日均不提前赎回,G,15:34:27,00,R,Y,N,0,0,Y,,2018-08-07 开始转股,计算使用0.7年期 评级为AA 债参考YTM：2.8741,N,6.0,全价：159.382 最后更新：15:34:27,,,,,buy
123112,万讯转债,wxzz,148.7,1.16,300112,万讯自控,wxzk,11.75,1.03,2.85,8.73,134.59,0,10.48,159.18,640107,szcy,C,2021-04-23,N,0,0,buy,AA-,,6.11,11.35,9.1,buy,27-04-07,4.044,2.452,75360.36,34284.51,202.5,-4.49,,0,,,15:34:15,00,,Y,N,0,0,Y,,2021-10-14 开始转股,计算使用4.1年期 评级为AA- 债参考YTM：6.1972,N,2.457,全价：148.700 最后更新：15:34:15,,,,,buy
113615,金诚转债,jczz,274.921,-0.04,603979,金诚信,jcx,31.2,-1.27,3.17,12.55,248.61,0,10.59,285.51,620404,shmb,C,2021-01-14,N,0,0,buy,AA,,8.79,16.32,4.1,buy,26-12-22,3.753,7.638,39756.71,12319.82,18.62,-20.75,,0,本次（2022年12月16日至2023年1月6日）不提前赎回，以2023年7月7日为首个交易日重新计算,G,15:00:00,00,R,Y,N,0,0,Y,,2021-06-29 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7644,N,10.0,全价：274.921 最后更新：15:00:00,,,,,buy
123085,万顺转2,wsz2,140.62,0.38,300057,万顺新材,wsxc,8.52,-0.12,2.0,6.72,126.79,0,10.91,151.53,240301,szcy,C,2020-12-28,N,0,0,buy,AA-,,4.7,8.74,12.1,buy,26-12-10,3.721,5.712,3173.58,5316.37,3.96,-5.97,,0,本次不提前赎回，以2024年1月1日后首个交易日重新计算,G,15:34:45,00,R,Y,N,0,0,Y,,2021-06-17 开始转股,计算使用3.8年期 评级为AA- 债参考YTM：6.1644,N,9.0,全价：140.620 最后更新：15:34:45,,,,,buy
110048,福能转债,fnzz,190.371,-1.22,600483,福能股份,fngf,13.1,-1.58,1.36,7.64,171.47,0,11.03,201.4,410110,shmb,C,2018-12-28,N,0,0,buy,AA+,,5.35,9.93,5.6,buy,24-12-06,1.71,12.76,4122.58,19893.74,1.7,-27.32,,0,本次（2022年12月19日至2023年1月9日）不提前赎回，至2023年7月9日均不行使提前赎回权利,G,14:59:59,00,R,Y,N,0,0,Y,,2019-06-13 开始转股,计算使用1.8年期 评级为AA+ 债参考YTM：3.0466,N,28.3,全价：190.371 最后更新：14:59:59,,,,,buy
118021,新致转债,xzzz,145.283,1.05,688590,新致软件,xzrj,13.96,2.57,2.95,10.68,130.71,18,11.15,156.43,710401,shkc,C,2022-11-02,N,0,0,buy,A,,7.48,13.88,21.6,buy,28-09-26,5.518,4.85,11283.1,20746.1,16.06,-3.75,,0,,,14:59:53,00,R,Y,N,0,0,Y,,未到转股期；2023-04-10 开始转股,计算使用5.6年期 评级为A 债参考YTM：11.2647,N,4.85,全价：145.283 最后更新：14:59:53,,,,,buy
128083,新北转债,xbzz,130.084,0.1,002376,新北洋,xby,7.78,0.39,1.53,6.65,116.99,0,11.19,141.27,710103,szmb,C,2019-12-31,N,0,0,buy,AA,,4.66,8.65,17.8,buy,25-12-12,2.726,8.768,3950.18,3677.85,3.46,-5.01,,0,,,15:34:48,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2020-06-18 开始转股,计算使用2.8年期 评级为AA 债参考YTM：3.5363,N,8.77,全价：130.084 最后更新：15:34:48,,,,,buy
110084,贵燃转债,grzz,125.036,-0.46,600903,贵州燃气,gzrq,8.06,-0.86,3.24,7.18,112.26,0,11.38,136.42,410301,shmb,C,2022-01-18,N,0,0,buy,AA,,5.03,9.33,10.9,buy,27-12-27,4.767,9.994,3024.96,4095.7,2.42,-1.81,,0,,,14:59:56,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-07-01 开始转股,计算使用4.8年期 评级为AA 债参考YTM：3.9687,N,10.0,全价：125.036 最后更新：14:59:56,,,,,buy
127065,瑞鹄转债,rhzz,169.7,-0.77,002997,瑞鹄模具,rhmj,26.45,-2.22,3.75,17.36,152.36,0,11.38,181.08,280205,szmb,C,2022-07-27,N,0,0,buy,A+,,12.15,22.57,14.5,buy,28-06-22,5.255,4.393,6545.57,8554.51,8.73,-6.3,,0,本次（2022年12月28日至2023年1月18日）不提前赎回，以2023年7月18日之后的首个交易日重新起算,G,15:34:18,00,R,Y,N,0,0,Y,,2022-12-28 开始转股,计算使用5.3年期 评级为A+ 债参考YTM：8.9322,N,4.398,全价：169.700 最后更新：15:34:18,,,,,buy
123156,博汇转债,bhzz,137.318,-0.32,300839,博汇股份,bhgf,18.52,-1.38,3.45,15.05,123.06,0,11.59,148.91,750303,szcy,C,2022-09-02,N,0,0,buy,A+,,10.54,19.57,27.1,buy,28-08-16,5.405,3.97,2264.31,3291.61,4.15,-2.32,,0,,,15:34:24,00,,Y,N,0,0,Y,,2023-02-22 开始转股,计算使用5.5年期 评级为A+ 债参考YTM：8.9625,N,3.97,全价：137.318 最后更新：15:34:24,,,,,buy
128106,华统转债,htzz,203.0,-0.1,002840,华统股份,htgf,16.08,-0.43,3.71,8.85,181.69,0,11.73,214.73,340401,szmb,C,2020-05-08,N,0,0,buy,AA,,6.2,11.51,3.9,buy,26-04-09,3.049,2.869,5769.23,9495.86,9.86,-17.95,,0,本次（2023年1月18日至2023年2月14日）不提前赎回，以2023年8月14日后首个交易日重新计算,G,15:34:54,00,R,Y,N,0,0,Y,,2020-10-16 开始转股,计算使用3.1年期 评级为AA 债参考YTM：3.6726,N,5.5,全价：203.000 最后更新：15:34:54,,,,,buy
128044,岭南转债,lnzz,126.14,1.16,002717,岭南股份,lngf,3.87,6.91,1.47,3.43,112.83,0,11.8,137.94,620307,szmb,C,2018-09-04,N,0,0,buy,AA-,,2.4,4.46,12.3,buy,24-08-14,1.397,6.569,401421.72,164095.33,463.49,-10.15,,0,,,15:34:54,00,,Y,N,2,2,Y,转股价下修2次，成功下修2次,2019-02-20 开始转股,计算使用1.4年期 评级为AA- 债参考YTM：5.4261,N,6.6,全价：126.140 最后更新：15:34:54,,,,,buy
127063,贵轮转债,glzz,127.948,-0.67,000589,贵州轮胎,gzlt,5.25,-1.69,0.94,4.6,114.13,0,12.11,140.06,280204,szmb,C,2022-05-30,N,0,0,buy,AA,,3.22,5.98,30.8,buy,28-04-21,5.085,17.996,1661.06,7139.41,0.72,-2.1,,0,,,15:34:18,00,R,Y,N,0,0,Y,,2022-10-28 开始转股,计算使用5.1年期 评级为AA 债参考YTM：4.0423,N,18.0,全价：127.948 最后更新：15:34:18,,,,,buy
123164,法本转债,fbzz,160.3,1.14,300925,法本信息,fbxx,15.85,0.83,4.43,11.12,142.54,35,12.46,172.76,710401,szcy,C,2022-11-14,N,0,0,buy,A+,,7.78,14.46,18.9,buy,28-10-20,5.584,6.007,13186.41,28030.93,13.77,-4.94,,0,,,15:34:18,00,R,Y,N,0,0,Y,,未到转股期；2023-04-27 开始转股,计算使用5.6年期 评级为A+ 债参考YTM：8.9747,N,6.01,全价：160.300 最后更新：15:34:18,,,,,buy
128091,新天转债,xtzz,192.6,-0.37,002873,新天药业,xtyy,14.04,-1.61,3.22,8.21,171.01,0,12.62,205.22,370201,szmb,C,2020-01-17,N,0,0,buy,A+,,5.75,10.67,4.9,buy,25-12-30,2.775,1.526,10752.89,11607.57,36.45,-16.64,,0,本次（2023年1月3日至2023年1月30日）不提前赎回，以2023年6月30日后首个交易日重新计算,G,15:34:18,00,,Y,N,0,0,Y,,2020-07-06 开始转股,计算使用2.8年期 评级为A+ 债参考YTM：8.3773,N,1.77,全价：192.600 最后更新：15:34:18,,,,,buy
128049,华源转债,hyzz,129.937,1.2,002787,华源控股,hykg,8.47,2.17,1.73,7.37,114.93,0,13.06,143.0,360203,szmb,C,2018-12-20,N,0,0,buy,AA-,,5.16,9.58,19.4,buy,24-11-27,1.685,3.631,8087.71,6834.15,17.15,-8.52,,0,,,15:34:06,00,,Y,N,0,0,Y,,2019-06-03 开始转股,计算使用1.7年期 评级为AA- 债参考YTM：5.4849,N,4.0,全价：129.937 最后更新：15:34:06,,,,,buy
