bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
123075,贝斯转债,2020-11-23,169.99,-1.99,-11.26,5.707,248.6,3.367,300580,贝斯特,szcy
123098,一品转债,2021-02-23,161.698,-0.8,,3.28,40.51,,300723,一品红,szcy
127069,小熊转债,2022-09-07,166.15,-0.58,-6.08,5.08,163.02,5.148,002959,小熊电器,szmb
123118,惠城转债,2021-07-26,321.0,0.43,-21.78,1.808,89.42,4.044,300779,惠城环保,szcy
123092,天壕转债,2021-01-15,221.8,1.43,-16.26,4.132,4.29,3.51,300332,天壕环境,szcy
110061,川投转债,2019-12-02,172.578,2.27,-17.64,34.8,2.5,2.392,600674,川投能源,shmb
127036,三花转债,2021-06-30,150.16,2.4,-6.86,29.983,11.29,3.945,002050,三花智控,szmb
110053,苏银转债,2019-04-03,124.948,2.46,-5.01,155.24,1.19,1.729,600919,江苏银行,shmb
118021,新致转债,2022-11-02,235.801,2.71,-12.5,4.848,184.87,5.274,688590,新致软件,shkc
127058,科伦转债,2022-04-20,185.8,2.84,-10.21,20.342,2.55,4.745,002422,科伦药业,szmb
113595,花王转债,2020-08-18,108.237,2.95,4.62,2.707,32.76,3.082,603007,ST花王,shmb
110068,龙净转债,2020-04-15,183.909,3.05,-16.32,18.759,9.12,2.756,600388,ST龙净,shmb
128081,海亮转债,2019-12-16,127.289,3.34,-4.77,27.861,1.08,2.422,002203,海亮股份,szmb
127065,瑞鹄转债,2022-07-27,180.2,3.65,-7.74,4.392,23.99,5.008,002997,瑞鹄模具,szmb
113626,伯特转债,2021-07-21,242.713,4.81,-16.17,7.806,39.67,4.022,603596,伯特利,shmb
113044,大秦转债,2021-01-15,115.206,4.88,-0.46,299.872,0.83,3.482,601006,大秦铁路,shmb
113534,鼎胜转债,2019-04-30,262.625,5.0,-37.99,3.919,54.15,1.8,603876,鼎胜新材,shmb
128083,新北转债,2019-12-31,131.2,5.68,-5.84,8.768,5.92,2.48,002376,新北洋,szmb
113588,润达转债,2020-07-13,150.986,5.79,-9.55,5.498,335.36,2.989,603108,润达医疗,shmb
