,110088.SH,113545.SH,113631.SH,123128.SZ,123156.SZ,127027.SZ,127061.SZ,110047.SH,110063.SH,110070.SH,110087.SH,110089.SH,110092.SH,111001.SH,111002.SH,111003.SH,111007.SH,111012.SH,113025.SH,113027.SH,113046.SH,113047.SH,113058.SH,113059.SH,113064.SH,113534.SH,113535.SH,113566.SH,113591.SH,113600.SH,113615.SH,113621.SH,113623.SH,113632.SH,113636.SH,113638.SH,113640.SH,113641.SH,113649.SH,113650.SH,113653.SH,113657.SH,113663.SH,118000.SH,118005.SH,118006.SH,118008.SH,118010.SH,118018.SH,118020.SH,118022.SH,118023.SH,118028.SH,118029.SH,123012.SZ,123013.SZ,123031.SZ,123046.SZ,123052.SZ,123076.SZ,123078.SZ,123085.SZ,123091.SZ,123106.SZ,123118.SZ,123124.SZ,123126.SZ,123129.SZ,123144.SZ,123152.SZ,123158.SZ,123165.SZ,123166.SZ,123168.SZ,123169.SZ,127017.SZ,127018.SZ,127019.SZ,127020.SZ,127022.SZ,127025.SZ,127030.SZ,127031.SZ,127035.SZ,127042.SZ,127043.SZ,127053.SZ,127054.SZ,127056.SZ,127059.SZ,127062.SZ,127067.SZ,127068.SZ,127070.SZ,127073.SZ,127075.SZ,127078.SZ,128039.SZ,128049.SZ,128063.SZ,128071.SZ,128072.SZ,128079.SZ,128081.SZ,128085.SZ,128095.SZ,128109.SZ,128111.SZ,128117.SZ,128123.SZ,128128.SZ,128130.SZ,128144.SZ,110060.SH,110064.SH,110068.SH,110074.SH,110075.SH,110080.SH,110082.SH,110086.SH,110091.SH,111000.SH,113024.SH,113030.SH,113044.SH,113054.SH,113505.SH,113519.SH,113526.SH,113530.SH,113546.SH,113549.SH,113574.SH,113578.SH,113593.SH,113595.SH,113597.SH,113598.SH,113608.SH,113609.SH,113637.SH,113644.SH,113646.SH,113651.SH,113652.SH,113654.SH,113656.SH,113658.SH,113664.SH,113665.SH,118009.SH,118014.SH,118016.SH,118017.SH,118019.SH,118025.SH,118026.SH,123002.SZ,123004.SZ,123010.SZ,123014.SZ,123034.SZ,123038.SZ,123044.SZ,123048.SZ,123049.SZ,123061.SZ,123063.SZ,123067.SZ,123071.SZ,123080.SZ,123089.SZ,123101.SZ,123103.SZ,123109.SZ,123112.SZ,123114.SZ,123120.SZ,123127.SZ,123130.SZ,123136.SZ,123141.SZ,123142.SZ,123146.SZ,123147.SZ,123149.SZ,123155.SZ,123159.SZ,123160.SZ,123161.SZ,123162.SZ,123163.SZ,127012.SZ,127014.SZ,127024.SZ,127029.SZ,127033.SZ,127034.SZ,127036.SZ,127039.SZ,127040.SZ,127041.SZ,127044.SZ,127047.SZ,127051.SZ,127052.SZ,127055.SZ,127064.SZ,127066.SZ,127071.SZ,127072.SZ,127074.SZ,127077.SZ,127079.SZ,128037.SZ,128041.SZ,128042.SZ,128044.SZ,128066.SZ,128070.SZ,128076.SZ,128120.SZ,128121.SZ,128125.SZ,128127.SZ,128132.SZ,128134.SZ,128138.SZ,128141.SZ,128143.SZ,110044.SH,110045.SH,110052.SH,110072.SH,110090.SH,111004.SH,111005.SH,111008.SH,111009.SH,111011.SH,113017.SH,113033.SH,113049.SH,113061.SH,113063.SH,113524.SH,113527.SH,113537.SH,113542.SH,113561.SH,113575.SH,113576.SH,113589.SH,113625.SH,113626.SH,113627.SH,113628.SH,113629.SH,113633.SH,113643.SH,113655.SH,113659.SH,113662.SH,123011.SZ,123039.SZ,123072.SZ,123075.SZ,123088.SZ,123093.SZ,123154.SZ,123174.SZ,127007.SZ,127016.SZ,127037.SZ,127050.SZ,127063.SZ,127065.SZ,127069.SZ,128023.SZ,128056.SZ,128075.SZ,128082.SZ,128087.SZ,128090.SZ,110055.SH,113565.SH,113584.SH,113605.SH,113634.SH,113647.SH,113648.SH,123056.SZ,123107.SZ,123133.SZ,123172.SZ,127015.SZ,127045.SZ,127046.SZ,127049.SZ,127060.SZ,127076.SZ,128017.SZ,128026.SZ,128030.SZ,128036.SZ,128106.SZ,128114.SZ,128119.SZ,128135.SZ,128142.SZ,110076.SH,113563.SH,113579.SH,113588.SH,113601.SH,113606.SH,113610.SH,113618.SH,113624.SH,113660.SH,118004.SH,118012.SH,123018.SZ,123064.SZ,123065.SZ,123082.SZ,123090.SZ,123098.SZ,123099.SZ,123108.SZ,123113.SZ,123117.SZ,123119.SZ,123132.SZ,123135.SZ,123145.SZ,123150.SZ,123151.SZ,123171.SZ,127006.SZ,127028.SZ,127058.SZ,128021.SZ,128025.SZ,128053.SZ,128062.SZ,128091.SZ,128097.SZ,128108.SZ,128124.SZ,128133.SZ,110043.SH,110053.SH,110059.SH,110067.SH,110073.SH,110079.SH,110083.SH,113013.SH,113021.SH,113037.SH,113042.SH,113043.SH,113050.SH,113052.SH,113055.SH,113056.SH,113057.SH,113060.SH,113062.SH,113065.SH,113516.SH,127005.SZ,127032.SZ,128034.SZ,128048.SZ,128116.SZ,128129.SZ,110058.SH,110062.SH,110081.SH,110085.SH,111010.SH,113045.SH,113053.SH,113504.SH,113569.SH,113573.SH,113577.SH,113582.SH,113594.SH,113596.SH,113602.SH,113604.SH,113616.SH,113619.SH,113639.SH,113661.SH,118003.SH,118007.SH,118011.SH,118013.SH,118015.SH,118021.SH,118024.SH,118027.SH,118030.SH,123015.SZ,123022.SZ,123025.SZ,123035.SZ,123050.SZ,123054.SZ,123059.SZ,123087.SZ,123096.SZ,123100.SZ,123104.SZ,123115.SZ,123121.SZ,123122.SZ,123131.SZ,123138.SZ,123140.SZ,123143.SZ,123153.SZ,123157.SZ,123164.SZ,123167.SZ,123170.SZ,123173.SZ,127026.SZ,127038.SZ,127080.SZ,128033.SZ,128035.SZ,128074.SZ,128083.SZ,128101.SZ,128118.SZ,128122.SZ,128131.SZ,128136.SZ,128137.SZ,128140.SZ,110048.SH,110061.SH,110077.SH,110084.SH,113039.SH,113048.SH,113051.SH,113532.SH,123092.SZ,128105.SZ,123175.SZ,118031.SH,113666.SH,123176.SZ,123178.SZ,123177.SZ,123179.SZ,123180.SZ,118032.SH,113066.SH,123181.SZ,113667.SH,118033.SH,123182.SZ,123184.SZ,123183.SZ,110093.SH,123185.SZ,127084.SZ,123186.SZ,123187.SZ,123189.SZ,127081.SZ,123188.SZ,123190.SZ,127083.SZ,113668.SH,127082.SZ,123191.SZ,123194.SZ,111013.SH,123195.SZ,123193.SZ,113669.SH,123192.SZ,113670.SH,118034.SH,123196.SZ,127085.SZ,123197.SZ,123057.SZ,128014.SZ,113570.SH,113622.SH,123134.SZ,123148.SZ,111006.SH,113016.SH,127004.SZ,128100.SZ,110057.SH,113585.SH,123029.SZ,127057.SZ,113011.SH,123077.SZ,123083.SZ,123116.SZ,127021.SZ,128078.SZ,113567.SH,123105.SZ,128145.SZ,128040.SZ,123060.SZ,123125.SZ,113525.SH,128029.SZ,123123.SZ,128022.SZ,128069.SZ,128015.SZ,110056.SH,123139.SZ,123110.SZ,113642.SH,110038.SH,128046.SZ,128073.SZ,123027.SZ,113635.SH,123137.SZ,118001.SH,113502.SH,123023.SZ,123062.SZ,123097.SZ,127048.SZ,113620.SH,123045.SZ,123086.SZ,123084.SZ,128139.SZ,123073.SZ,113548.SH,113630.SH,123070.SZ,113599.SH,128013.SZ,128107.SZ,110071.SH,127013.SZ,113541.SH,113568.SH,127003.SZ,113550.SH,118002.SH,113036.SH,123024.SZ,110066.SH,113026.SH,128093.SZ,128103.SZ,123111.SZ,128096.SZ,123042.SZ,128094.SZ,127011.SZ,128113.SZ,123043.SZ,128050.SZ,113034.SH,113009.SH,110034.SH,113536.SH,123053.SZ,113607.SH,113528.SH,123081.SZ,110051.SH,123074.SZ,113614.SH,113603.SH,123028.SZ,128057.SZ,113580.SH,123102.SZ,123069.SZ,110033.SH,110041.SH,128018.SZ,123047.SZ,123051.SZ,123068.SZ,113014.SH,113572.SH,123030.SZ,113612.SH,123079.SZ,128051.SZ,123094.SZ,113012.SH,113508.SH,123033.SZ,128064.SZ,113509.SH,123066.SZ,123007.SZ,113040.SH,113611.SH,128032.SZ,127023.SZ,113543.SH,123058.SZ,110065.SH,113041.SH,113559.SH,110031.SH,113564.SH,128126.SZ,113557.SH,110069.SH,113038.SH,128052.SZ,113029.SH,113590.SH,113592.SH,128028.SZ,113583.SH,127008.SZ,128112.SZ,128065.SZ,128010.SZ,123055.SZ,123017.SZ,128115.SZ,113587.SH,128110.SZ,113035.SH,113556.SH,113586.SH,113008.SH,113032.SH,113520.SH,128019.SZ,128104.SZ,128102.SZ,113562.SH,123026.SZ,113581.SH,123036.SZ,113553.SH,113555.SH,123032.SZ,113020.SH,113521.SH,128058.SZ,128099.SZ,113571.SH,128098.SZ,128067.SZ,128043.SZ,113028.SH,113544.SH,128092.SZ,113547.SH,113554.SH,123037.SZ,128084.SZ,110042.SH,113019.SH,123020.SZ,113031.SH,113514.SH,113518.SH,123041.SZ,128045.SZ,128086.SZ,113022.SH,123040.SZ,128088.SZ,113558.SH,128089.SZ,128059.SZ,113552.SH,128080.SZ,113551.SH,128077.SZ,128054.SZ,113515.SH,113511.SH,113503.SH,128012.SZ,113531.SH,123021.SZ,110050.SH,128055.SZ,113517.SH,128016.SZ,123019.SZ,113510.SH,113540.SH,110046.SH,123009.SZ,110054.SH,128038.SZ,123016.SZ,113539.SH,128061.SZ,113522.SH,113538.SH,128060.SZ,123003.SZ,113523.SH,128068.SZ,128020.SZ,113533.SH,110049.SH,110030.SH,113529.SH,113507.SH,128047.SZ,127009.SZ,123001.SZ,128027.SZ,127010.SZ,113015.SH,128024.SZ,110040.SH,113513.SH,113018.SH,123006.SZ,113506.SH,123008.SZ,113512.SH,110032.SH,113010.SH,123005.SZ,110039.SH,128011.SZ,128009.SZ,110035.SH,113501.SH,113007.SH,110023.SH,128007.SZ,128008.SZ,125089.SZ,126729.SZ,110029.SH,128002.SZ,128005.SZ,110012.SH,113006.SH,110011.SH,110019.SH,110028.SH,128006.SZ,110020.SH,113001.SH,110022.SH,110018.SH,110027.SH,113002.SH,110015.SH,110017.SH,127002.SZ,113005.SH,110025.SH,128004.SZ,110024.SH,113003.SH,128003.SZ,128001.SZ,110007.SH,110016.SH,125887.SZ,110003.SH,129031.SZ,125731.SZ,110009.SH
2023-06-16,94.9256,105.6782,99.4599,98.5086,80.8994,102.9897,92.9374,110.8044,106.793,105.5579,95.6949,96.8511,93.4257,93.0219,99.7683,91.6898,87.8221,78.3447,106.3239,92.9083,101.7258,100.8984,98.4343,97.8576,95.817,101.931,107.5534,99.6925,102.3416,104.8958,103.3237,101.1833,102.1724,100.0627,92.8077,99.5634,91.5815,96.6431,89.7501,89.5966,89.7034,84.2077,86.9075,97.4923,87.8776,83.7492,89.6811,77.602,76.093,84.9523,94.6701,87.6379,86.7922,73.9573,102.2342,103.9763,97.3511,99.6972,99.5184,97.0256,101.7987,92.3785,102.4377,100.5987,88.8227,80.3153,93.5525,83.5885,90.6127,83.5726,94.8153,87.4805,79.5592,87.4359,84.2385,106.8272,117.4194,103.2865,103.2639,98.0849,99.7982,99.7504,102.3076,102.9667,101.227,95.2023,94.7638,98.9777,96.0456,90.7529,90.5012,95.9531,83.8448,96.9787,96.5139,88.3421,78.7673,99.0337,104.2263,112.7699,106.2859,96.863,97.5345,105.2428,58.8558,104.1468,102.7428,103.6318,103.5603,96.8436,102.9799,102.782,99.8723,105.4557,110.2439,104.6202,104.6914,99.8664,100.3822,100.2577,98.1313,93.8228,95.6036,102.0404,106.6921,103.0771,97.4926,106.1226,112.4017,103.3374,112.6309,99.7285,105.296,92.5101,56.6522,95.6802,57.0565,103.7844,100.9718,93.0748,98.593,92.9563,90.5539,85.3806,97.3728,95.3127,87.4493,88.2363,90.2047,87.3813,86.6626,80.4231,76.4595,73.7558,80.8402,94.9121,94.0294,74.7772,104.9061,104.7368,102.137,105.2077,97.5331,96.8937,105.7914,102.6366,104.7268,92.1881,105.6914,100.1279,99.65,96.2133,98.5672,100.7345,90.3374,96.8818,99.4566,96.0122,95.5892,82.625,100.1212,92.2428,76.337,79.8313,90.7624,89.5691,97.7707,81.1276,87.298,72.415,96.3079,72.2421,72.2421,101.8662,106.146,103.1579,104.2246,102.0953,94.7924,100.7818,100.7007,99.0322,99.6489,92.1054,93.4839,93.6491,97.9125,91.3958,95.8393,95.8325,94.7618,96.4949,87.7931,87.3161,78.497,106.0591,103.7573,107.7745,102.8053,103.8283,99.819,100.1685,87.6182,94.6875,98.8649,83.528,104.378,102.36,111.9396,101.6086,91.8622,106.9501,106.3713,109.8868,103.7315,94.4077,91.2874,84.5918,78.1934,94.2749,86.0165,104.723,103.558,98.1273,97.1455,94.3234,106.5703,111.8184,106.0416,106.4977,96.1346,101.8501,108.9919,96.7649,98.0821,105.2583,99.8236,81.0019,94.7039,98.1428,90.8628,97.2159,94.6411,85.3564,107.9487,98.8017,99.9027,94.81,92.3071,97.602,88.9992,85.5674,107.0121,105.4076,99.7566,98.4128,96.4571,82.0753,89.4686,106.8098,103.7528,105.8628,94.6662,97.2458,98.8404,106.3866,100.1058,102.7334,102.1885,102.3217,98.1313,86.8971,101.6091,101.0516,92.5475,85.2318,101.6651,97.3697,98.9187,97.7714,77.9322,84.6438,105.0617,103.5725,106.6853,97.9575,101.6512,47.2931,100.6257,106.7167,101.5991,102.0839,102.6764,102.3191,102.7166,100.5936,99.417,98.8755,93.4732,89.4896,85.4936,92.6917,81.8666,103.7022,102.7725,100.658,92.5472,103.343,100.3729,99.7067,101.7659,94.5789,100.1044,101.5567,93.031,85.2012,96.5534,86.1489,82.0937,78.9627,103.177,100.9119,96.4093,104.8726,103.6659,106.6289,74.3477,97.1659,97.758,100.9968,86.536,104.3104,104.4742,109.654,108.4424,101.5631,101.0242,100.5685,97.0414,104.8695,109.4345,105.087,108.601,99.5668,98.7505,100.1362,96.6655,100.5443,95.408,94.4269,93.1256,97.2319,108.6646,103.256,102.9207,104.5007,106.8231,103.6011,102.3438,101.8307,102.43,98.3621,97.5013,95.8367,99.7751,97.1653,104.185,102.0575,98.8856,99.3019,102.9117,95.3036,78.9445,101.0535,96.6252,102.4404,101.2403,96.9499,93.282,98.1524,82.935,81.8132,99.9776,81.6005,70.4759,96.044,70.7839,93.6254,106.4717,106.321,104.106,105.9746,104.4225,101.1135,103.7408,98.6596,86.9455,94.844,109.419,93.7354,95.3934,87.22,85.7963,84.0343,74.3414,88.6145,81.5802,88.4999,79.7697,79.2968,89.1959,70.4785,99.9195,100.704,78.0959,104.6757,103.4425,110.5279,104.9515,103.7059,102.4179,105.7852,102.7157,100.8663,96.2529,101.7036,106.6012,102.6342,101.8689,97.8838,101.0535,101.9833,101.0089,104.2963,92.1306,97.032,75.2062,96.9511,92.8353,82.5557,85.2957,76.2089,85.2447,85.0761,85.2672,93.2369,76.7642,85.0544,84.9974,76.5643,84.9322,84.9689,93.4104,74.5305,98.3872,76.2691,68.1937,75.143,73.9342,76.6876,84.7554,92.7116,76.8238,94.3021,81.9362,83.2585,85.4183,76.3864,84.6702,90.741,84.6702,96.1982,92.4792,74.9058,92.5566,75.9895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-19,94.9062,105.6141,99.3956,98.4946,80.8762,102.9875,92.9156,110.7685,106.6957,105.493,95.6065,96.7546,93.3308,93.0376,99.753,91.6835,87.7538,78.321,106.2704,92.9065,101.6981,100.8704,98.3871,97.797,95.7233,101.8925,107.5308,99.6705,102.2989,104.871,103.3053,101.1655,102.1496,100.0481,92.821,99.5475,91.5757,96.5684,89.704,89.5504,89.6492,84.1429,86.9449,97.4948,87.8822,83.7736,89.6353,77.58,76.0707,84.9273,94.5813,87.5695,86.7158,73.9323,102.2373,103.9975,97.3301,99.6526,99.4973,97.0177,101.8245,92.3775,102.4194,100.6005,88.8033,80.2948,93.528,83.5676,90.5917,83.5491,94.7272,87.4081,79.5346,87.3623,84.1669,106.7932,117.3529,103.2422,103.2393,98.0758,99.7502,99.7232,102.2852,102.9065,101.2873,95.2104,94.769,98.9447,95.9849,90.7321,90.5405,95.8613,83.7875,96.8934,96.4979,88.2734,78.741,99.0608,104.2469,112.729,106.2267,96.843,97.5963,105.1767,58.9618,104.0841,102.6907,103.5895,103.517,96.8114,102.9438,102.7453,99.8538,105.392,110.1435,104.5597,104.6548,99.8161,100.3596,100.2436,98.1616,93.7249,95.6037,101.9674,106.6242,103.0268,97.4172,106.1163,112.3587,103.2923,112.5762,99.7918,105.2305,92.4905,56.7316,95.659,57.1407,103.7497,100.9378,93.052,98.5847,92.9694,90.5328,85.3608,97.2926,95.2339,87.3956,88.1744,90.2994,87.3051,86.5858,80.4005,76.438,73.7498,80.8737,94.9545,93.9387,74.7541,104.9163,104.748,102.2114,105.2634,97.512,96.8716,105.7429,102.5758,104.6776,92.1849,105.6563,100.1477,99.6772,96.1898,98.5655,100.7153,90.3123,96.8829,99.4575,96.012,95.5917,82.6047,100.1067,92.2479,76.3744,79.8132,90.7289,89.5242,97.6984,81.1045,87.231,72.4085,96.2174,72.235,72.235,101.7956,106.0535,103.1534,104.1963,102.0721,94.793,100.7312,100.6125,98.9766,99.6164,92.1133,93.4999,93.6645,97.897,91.3899,95.7552,95.7543,94.6689,96.4055,87.7248,87.2399,78.4708,106.0519,103.7792,107.7767,102.8019,103.7882,99.7978,100.1268,87.6155,94.6567,98.8318,83.5402,104.393,102.3314,111.9304,101.5907,91.839,106.9296,106.3681,109.8346,103.7152,94.3199,91.2669,84.5485,78.1692,94.1833,86.0457,104.7328,103.4953,98.0418,97.0532,94.2321,106.5408,111.7676,106.0023,106.4388,96.1122,101.7878,108.9253,96.7251,98.0821,105.2287,99.7977,80.9973,94.7112,98.128,90.8425,97.1349,94.5521,85.284,107.9521,98.7791,99.9435,94.803,92.2837,97.5769,88.9446,85.488,107.0162,105.3452,99.7291,98.3985,96.4869,82.0524,89.4077,106.822,103.7403,105.8008,94.6637,97.2048,98.7977,106.3338,100.061,102.6812,102.2076,102.3061,98.1616,86.8654,101.5673,100.9789,92.5607,85.1563,101.6238,97.3119,98.9018,97.7144,77.9103,84.5735,105.0734,103.6039,106.6965,98.0358,101.589,46.3798,100.5932,106.6864,101.5811,102.0627,102.6123,102.3802,101.6641,100.5693,99.4097,92.1786,93.475,89.4662,85.4222,92.775,81.9059,103.6727,102.7358,100.6329,92.5243,103.3247,100.3741,99.7537,101.7062,94.5796,100.0765,101.5304,93.0443,85.1785,96.5062,86.1048,82.0705,78.9962,103.175,100.907,96.3329,104.889,103.6976,106.5796,74.4544,97.1434,97.7143,101.0298,86.5157,104.2821,104.4906,109.5814,108.3609,101.4931,100.9699,100.496,96.9844,104.7869,109.3634,105.0621,108.5432,99.5184,98.6643,100.0793,96.6041,100.4753,95.3425,94.3513,93.1116,97.1315,108.6601,103.2468,102.8457,104.5173,106.7894,103.5475,102.2915,101.7914,102.3557,98.3058,97.4259,95.7431,99.7603,97.1086,104.1793,102.0107,98.8632,99.2551,102.8515,95.2823,78.9557,101.0179,96.6096,102.4377,101.2227,96.8788,93.19,98.2258,82.9132,81.8511,99.896,81.5776,70.4696,95.9515,70.8297,93.5305,106.443,106.3085,104.0681,105.8792,104.3732,101.0724,103.707,98.6581,86.9389,94.8887,109.4404,93.7356,95.3957,87.1968,85.7747,84.0115,74.3359,88.5944,81.5574,88.4382,79.805,79.2716,89.1204,70.4693,99.9022,100.653,78.0692,104.6865,103.4587,110.4632,104.886,103.7788,102.3754,105.7273,102.6787,100.8619,96.2458,101.686,106.5614,102.5547,101.8645,97.8682,101.0179,102.0044,100.9574,104.2447,92.1066,96.9866,75.1787,96.8516,92.7396,82.4778,85.2154,76.1805,85.1644,84.9957,85.1868,93.1882,76.7352,85.0581,84.9177,76.5353,84.8525,84.8891,93.3616,74.502,98.2671,76.2399,68.1819,75.1139,73.9067,76.6582,84.6749,92.6078,76.7946,94.2039,81.8578,83.1791,85.3379,76.3566,84.5894,90.6446,84.5894,96.095,92.374,74.8761,92.4518,75.9595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
