bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
128100,搜特转债,stzz,18.002,0.0,002503,*ST搜特,syt,0.42,,6.09,1.600,26.25,0,-31.42,-13.42,350209,szmb,C,2020-04-09,N,0,0,buy,CCC,,1.12,2.08,70.5,buy,2026-03-11,2.803,7.84,0.0,0.0,0.0,97.58,,0,,,15:34:39,03,,S,N,2,2,Y,转股价下修2次，成功下修2次,2020-09-18 开始转股,计算使用2.9年期 评级为CCC 债参考YTM：45.6275,N,8.0,全价：18.002 最后更新：15:34:39,,,,,buy
123148,上能转债,snzz,136.81,-1.55,300827,上能电气,sndq,49.91,-1.46,11.0,36.310,137.46,0,-0.47,136.34,630503,szcy,C,2022-07-01,N,0,0,buy,A+,,25.42,47.2,1.6,buy,2028-06-14,,1.35,31086.98,28624.15,165.19,,,0,"最后交易日：2023年5月24日
最后转股日：2023年5月29日
赎回价：100.29元/张",R,15:34:45,00,R,Y,N,0,0,Y,,2022-12-20 开始转股,强赎登记日2023-05-24，赎回价格100.290元，如不考虑强赎纯债价值为78.41元，计算使用5.1年期 评级为A+ 债参考YTM：8.6378,N,4.2,全价：136.810 最后更新：15:34:45,2023-05-24,100.290,如不考虑强赎期权价值为90.27元,,buy
110057,现代转债,xdzz,129.209,-1.8,600420,国药现代,gyxd,12.29,-1.84,1.5,9.510,129.23,0,-0.02,129.19,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,3.9,buy,2025-03-31,1.858,5.428,7087.93,18409.8,9.99,-9.37,,0,公告要强赎,O,14:59:59,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,已公告要强赎，如不考虑强赎纯债价值为102.57元，计算使用1.9年期 评级为AAA 债参考YTM：2.7405,N,16.16,全价：129.209 最后更新：14:59:59,,,如不考虑强赎期权价值为40.74元,,buy
127058,科伦转债,klzz,199.999,0.83,002422,科伦药业,klyy,32.07,0.88,2.86,16.040,199.94,0,0.03,200.03,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.5,buy,2028-03-18,4.825,20.825,38002.71,58118.85,9.0,-11.42,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,15:34:33,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.9年期 评级为AA+ 债参考YTM：3.3082,N,30.0,全价：199.999 最后更新：15:34:33,,,,,buy
113585,寿仙转债,sxzz,208.765,2.14,603896,寿仙谷,sxg,45.13,1.64,4.51,21.640,208.55,0,0.1,208.87,370201,shmb,C,2020-07-07,N,0,0,buy,AA-,,15.15,28.13,0.9,buy,2026-06-08,3.047,0.794,58623.97,17112.35,351.78,-17.72,,0,公告要强赎,O,15:00:00,00,,Y,N,0,0,Y,,2020-12-15 开始转股,已公告要强赎，如不考虑强赎纯债价值为98.16元，计算使用3.1年期 评级为AA- 债参考YTM：5.9294,N,3.6,全价：208.765 最后更新：15:00:00,,,如不考虑强赎期权价值为120.07元,,buy
127028,英特转债,ytzz,133.58,-0.09,000411,英特集团,ytjt,13.43,1.82,1.82,10.110,132.84,0,0.56,134.14,370402,szmb,C,2021-03-10,N,0,0,buy,AA+,,7.08,13.14,14.2,buy,2027-01-04,3.622,5.757,11301.09,9092.33,14.61,-4.76,,0,,,15:34:48,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-07-12 开始转股,计算使用3.7年期 评级为AA+ 债参考YTM：3.1479,N,6.0,全价：133.580 最后更新：15:34:48,,,,,buy
110061,川投转债,ctzz,170.615,-2.0,600674,川投能源,ctny,14.92,-2.16,1.91,8.800,169.55,0,0.63,171.25,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.2,buy,2025-11-10,2.471,34.8,19606.77,35395.83,3.27,-16.73,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:59:56,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.8392,N,40.0,全价：170.615 最后更新：14:59:56,,,,,buy
113534,鼎胜转债,dszz,223.386,-1.41,603876,鼎胜新材,dsxc,33.19,-1.48,2.52,14.980,221.56,0,0.82,224.21,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,10.49,19.47,2.4,buy,2025-04-08,1.879,3.921,13610.82,13340.32,15.4,-31.0,,0,,,14:59:56,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用1.9年期 评级为AA- 债参考YTM：5.3569,N,12.54,全价：223.386 最后更新：14:59:56,,,,,buy
110053,苏银转债,syzz,128.169,-0.7,600919,江苏银行,jsyh,7.56,-1.31,0.52,5.970,126.63,0,1.21,129.38,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.5,buy,2025-03-13,1.808,161.511,22068.35,56918.42,1.06,-6.15,,0,,,14:59:50,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.9年期 评级为AAA 债参考YTM：2.7405,N,200.0,全价：128.169 最后更新：14:59:50,,,,,buy
123092,天壕转债,thzz,240.69,-0.25,300332,天壕环境,thhj,12.22,0.08,2.55,5.140,237.74,0,1.24,241.93,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.0,buy,2026-12-23,3.589,4.142,9223.45,10836.19,9.15,-17.85,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,15:34:36,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.6年期 评级为A+ 债参考YTM：8.4484,N,4.23,全价：240.690 最后更新：15:34:36,,,,,buy
128081,海亮转债,hlzz,127.684,-0.03,002203,海亮股份,hlgf,12.08,-0.08,1.83,9.620,125.57,0,1.68,129.36,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,12.0,buy,2025-11-21,2.501,27.864,3632.9,4287.73,1.02,-4.74,,0,,,15:34:51,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.6年期 评级为AA 债参考YTM：3.2571,N,31.5,全价：127.684 最后更新：15:34:51,,,,,buy
110077,洪城转债,hczz,131.557,-1.52,600461,洪城环境,hchj,8.03,-2.19,1.18,6.210,129.31,0,1.74,133.3,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,21.9,buy,2026-11-19,3.496,17.608,4484.8,4658.64,1.93,-4.33,,0,,,14:59:56,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.5年期 评级为AA+ 债参考YTM：3.1249,N,18.0,全价：131.557 最后更新：14:59:56,,,,,buy
123118,惠城转债,hczz,305.5,-2.12,300779,惠城环保,hchb,51.05,-5.08,6.5,17.060,299.24,0,2.09,307.59,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,3.7,buy,2027-07-06,4.123,1.809,128273.71,48913.67,234.77,-20.44,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,15:34:57,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.2年期 评级为A+ 债参考YTM：8.5130,N,3.2,全价：305.500 最后更新：15:34:57,,,,,buy
123136,城市转债,cszz,124.0,-9.95,300778,新城市,xcs,21.11,-10.89,2.7,17.440,121.04,0,2.44,126.44,620601,szcy,C,2022-02-15,N,0,0,buy,AA-,,12.21,22.67,10.0,buy,2028-01-21,,3.226,70098.37,29867.91,170.88,,,0,"最后交易日：2023年6月29日
最后转股日：2023年7月4日
赎回价：100.23元/张",R,15:34:36,00,,Y,N,0,0,Y,,2022-07-27 开始转股,强赎登记日2023-06-29，赎回价格100.230元，如不考虑强赎纯债价值为91.62元，计算使用4.7年期 评级为AA- 债参考YTM：6.1515,N,4.6,全价：124.000 最后更新：15:34:36,2023-06-29,100.230,如不考虑强赎期权价值为71.08元,,buy
123150,九强转债,jqzz,135.345,-1.21,300406,九强生物,jqsw,23.06,-0.99,4.02,17.530,131.55,0,2.89,138.24,370504,szcy,C,2022-07-20,N,0,0,buy,AA-,,12.27,22.79,14.6,buy,2028-06-30,5.11,11.389,4164.18,4193.69,2.69,-3.1,,0,,,15:35:00,00,R,Y,N,0,0,Y,,2023-01-06 开始转股,计算使用5.2年期 评级为AA- 债参考YTM：6.2262,N,11.39,全价：135.345 最后更新：15:35:00,,,,,buy
