bond_id,bond_nm,list_dt,price,premium_rt,ytm_rt,curr_iss_amt,turnover_rt,year_left,stock_id,stock_nm,market_cd
127057,盘龙转债,2022-04-08,148.0,-0.95,,1.556,1343.42,,002864,盘龙药业,szmb
123057,美联转债,2020-07-27,169.8,-0.67,,1.85,57.61,,300586,美联新材,szcy
123083,朗新转债,2021-01-06,175.505,-0.57,,5.479,43.33,,300682,朗新科技,szcy
123118,惠城转债,2021-07-26,239.13,-0.47,-14.92,2.497,46.75,4.29,300779,惠城环保,szcy
128114,正邦转债,2020-07-15,93.491,-0.46,6.56,13.168,9.25,3.236,002157,正邦科技,szmb
113595,花王转债,2020-08-18,132.893,0.4,-2.1,3.168,116.62,3.329,603007,ST花王,shmb
128078,太极转债,2019-11-08,202.173,0.72,-19.78,5.89,84.47,2.584,002368,太极股份,szmb
110061,川投转债,2019-12-02,153.852,1.57,-12.33,34.82,1.1,2.638,600674,川投能源,shmb
128081,海亮转债,2019-12-16,127.57,2.35,-4.42,28.231,0.99,2.668,002203,海亮股份,szmb
110053,苏银转债,2019-04-03,122.61,2.38,-3.46,199.99,1.14,1.975,600919,江苏银行,shmb
123092,天壕转债,2021-01-15,233.719,2.5,-16.46,4.142,2.58,3.756,300332,天壕环境,szcy
110052,贵广转债,2019-03-29,171.792,2.56,-18.71,2.893,15.14,1.953,600996,贵广网络,shmb
127058,科伦转债,2022-04-20,166.899,2.62,-7.73,20.949,5.48,4.992,002422,科伦药业,szmb
113044,大秦转债,2021-01-15,112.976,3.41,0.1,319.988,0.77,3.729,601006,大秦铁路,shmb
111006,嵘泰转债,2022-09-21,137.648,3.7,-2.51,6.505,20.38,5.392,605133,嵘泰股份,shmb
113534,鼎胜转债,2019-04-30,283.893,4.08,-36.59,3.933,22.53,2.047,603876,鼎胜新材,shmb
110083,苏租转债,2021-12-10,128.027,4.52,-3.2,49.98,0.72,4.641,600901,江苏金租,shmb
123077,汉得转债,2020-12-15,155.949,4.68,-6.04,9.367,40.7,3.674,300170,汉得信息,szcy
110068,龙净转债,2020-04-15,167.108,5.92,-12.3,18.888,3.01,3.0,600388,ST龙净,shmb
127029,中钢转债,2021-04-23,161.6,6.07,-7.9,8.186,40.7,3.989,000928,中钢国际,szmb
113504,艾华转债,2018-03-23,140.825,6.34,-26.17,4.627,26.86,0.945,603989,艾华集团,shmb
123098,一品转债,2021-02-23,188.6,6.7,-10.66,4.047,16.89,3.855,300723,一品红,szcy
113585,寿仙转债,2020-07-07,251.787,6.77,-21.64,1.001,54.69,3.214,603896,寿仙谷,shmb
110077,洪城转债,2020-12-17,127.46,7.98,-3.29,17.672,1.29,3.663,600461,洪城环境,shmb
113626,伯特转债,2021-07-21,212.582,8.42,-12.59,7.806,8.15,4.268,603596,伯特利,shmb
110075,南航转债,2020-11-03,134.578,8.68,-5.71,58.96,0.32,3.564,600029,南方航空,shmb
128111,中矿转债,2020-07-07,707.9,8.7,,1.147,81.55,3.219,002738,中矿资源,szmb
123116,万兴转债,2021-07-01,157.398,9.16,-6.18,3.78,337.49,4.214,300624,万兴科技,szcy
128128,齐翔转2,2020-09-15,138.062,9.56,-5.46,6.795,0.89,3.411,002408,齐翔腾达,szmb
128140,润建转债,2020-12-29,225.0,9.57,-16.95,10.894,54.64,3.704,002929,润建股份,szmb
128087,孚日转债,2020-01-16,126.1,9.74,-4.52,6.445,4.33,2.74,002083,孚日股份,szmb
128141,旺能转债,2021-01-18,129.445,9.88,-3.33,12.701,0.85,3.74,002034,旺能环境,szmb
127014,北方转债,2019-11-21,226.99,10.38,-23.82,5.343,449.65,2.589,000065,北方国际,szmb
128017,金禾转债,2017-11-27,159.382,10.41,-54.82,5.518,2.07,0.611,002597,金禾实业,szmb
123112,万讯转债,2021-04-23,148.7,10.48,-4.49,2.452,202.5,4.044,300112,万讯自控,szcy
113615,金诚转债,2021-01-14,274.921,10.59,-20.75,7.638,18.62,3.753,603979,金诚信,shmb
123085,万顺转2,2020-12-28,140.62,10.91,-5.97,5.712,3.96,3.721,300057,万顺新材,szcy
110048,福能转债,2018-12-28,190.371,11.03,-27.32,12.76,1.7,1.71,600483,福能股份,shmb
118021,新致转债,2022-11-02,145.283,11.15,-3.75,4.85,16.06,5.518,688590,新致软件,shkc
128083,新北转债,2019-12-31,130.084,11.19,-5.01,8.768,3.46,2.726,002376,新北洋,szmb
110084,贵燃转债,2022-01-18,125.036,11.38,-1.81,9.994,2.42,4.767,600903,贵州燃气,shmb
127065,瑞鹄转债,2022-07-27,169.7,11.38,-6.3,4.393,8.73,5.255,002997,瑞鹄模具,szmb
123156,博汇转债,2022-09-02,137.318,11.59,-2.32,3.97,4.15,5.405,300839,博汇股份,szcy
128106,华统转债,2020-05-08,203.0,11.73,-17.95,2.869,9.86,3.049,002840,华统股份,szmb
128044,岭南转债,2018-09-04,126.14,11.8,-10.15,6.569,463.49,1.397,002717,岭南股份,szmb
127063,贵轮转债,2022-05-30,127.948,12.11,-2.1,17.996,0.72,5.085,000589,贵州轮胎,szmb
123164,法本转债,2022-11-14,160.3,12.46,-4.94,6.007,13.77,5.584,300925,法本信息,szcy
128091,新天转债,2020-01-17,192.6,12.62,-16.64,1.526,36.45,2.775,002873,新天药业,szmb
128049,华源转债,2018-12-20,129.937,13.06,-8.52,3.631,17.15,1.685,002787,华源控股,szmb
123136,城市转债,2022-02-15,131.48,13.18,-1.84,4.485,167.67,4.836,300778,新城市,szcy
127043,川恒转债,2021-09-23,144.0,13.23,-4.04,10.443,1.34,4.389,002895,川恒股份,szmb
113647,禾丰转债,2022-05-18,127.434,13.3,-1.68,14.67,1.94,5.088,603609,禾丰股份,shmb
113537,文灿转债,2019-07-05,300.901,13.62,-34.58,1.238,41.13,2.216,603348,文灿股份,shmb
123107,温氏转债,2021-04-21,126.666,13.76,-2.91,77.387,0.77,4.016,300498,温氏股份,szcy
127021,特发转2,2020-09-04,147.14,13.77,-10.81,4.159,78.69,2.375,000070,特发信息,szmb
128034,江银转债,2018-02-14,113.798,13.8,-8.09,17.58,1.59,0.847,002807,江阴银行,szmb
128048,张行转债,2018-11-29,116.866,13.85,-3.22,24.97,0.6,1.644,002839,张家港行,szmb
113591,胜达转债,2020-07-23,130.112,13.95,-2.24,4.743,6.53,3.274,603687,大胜达,shmb
