bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,short_maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
123077,汉得转债,hdzz,156.495,-2.83,300170,汉得信息,hdxx,14.87,-2.43,3.33,9.82,151.43,0,3.35,159.85,710301,szcy,C,2020-12-15,N,0,0,buy,AA,,6.87,12.77,7.6,buy,26-11-23,3.663,9.367,152457.07,157661.32,102.7,-6.15,,0,,,15:34:45,00,R,Y,N,0,0,Y,,2021-05-27 开始转股,计算使用3.7年期 评级为AA 债参考YTM：3.7578,N,9.37,全价：156.495 最后更新：15:34:45,,,,,buy
110052,贵广转债,ggzz,170.524,-0.76,600996,贵广网络,ggwl,13.1,-1.43,3.18,7.94,164.99,0,3.36,173.88,721001,shmb,C,2019-03-29,N,0,0,buy,AA+,,5.56,10.32,1.8,buy,25-03-05,1.942,2.893,14065.63,21571.6,28.34,-18.5,,0,,,15:00:00,00,R,Y,N,0,0,Y,,2019-09-11 开始转股,计算使用2.0年期 评级为AA+ 债参考YTM：3.0789,N,16.0,全价：170.524 最后更新：15:00:00,,,,,buy
127021,特发转2,tfz2,158.4,2.56,000070,特发信息,tfxx,11.19,7.49,5.09,7.33,152.66,0,3.76,162.16,730205,szmb,C,2020-09-04,N,0,0,buy,AA,,5.13,9.53,4.5,buy,25-08-06,2.364,4.158,425998.62,204278.48,636.98,-13.63,,0,,,15:34:30,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-02-18 开始转股,计算使用2.4年期 评级为AA 债参考YTM：3.3317,N,5.5,全价：158.400 最后更新：15:34:30,,,,,buy
110053,苏银转债,syzz,121.705,-0.36,600919,江苏银行,jsyh,6.99,-0.99,0.5,5.97,117.09,0,3.95,125.66,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,19.5,buy,25-03-13,1.964,199.99,29164.42,37855.29,1.2,-3.11,,0,,,14:59:55,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用2.0年期 评级为AAA 债参考YTM：2.9668,N,200.0,全价：121.705 最后更新：14:59:55,,,,,buy
113534,鼎胜转债,dszz,294.78,2.5,603876,鼎胜新材,dsxc,42.46,2.31,3.5,14.98,283.44,0,4.0,298.78,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,10.49,19.47,1.9,buy,25-04-08,2.036,3.933,41713.9,43437.31,36.31,-37.91,,0,本次（2023年1月16日至2023年2月10日）不提前赎回，以2023年5月10日后的首个交易日重新起算,G,15:00:00,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用2.1年期 评级为AA- 债参考YTM：5.5775,N,12.54,全价：294.780 最后更新：15:00:00,,,,,buy
127014,北方转债,bfzz,218.3,-1.22,000065,北方国际,bfgj,16.32,2.13,2.11,7.8,209.23,0,4.33,222.63,620403,szmb,C,2019-11-21,N,0,0,buy,AA+,,5.46,10.14,3.6,buy,25-10-23,2.578,5.343,309944.77,135951.09,261.29,-22.73,,0,,,15:34:21,00,R,Y,N,0,0,Y,,2020-04-30 开始转股,计算使用2.6年期 评级为AA+ 债参考YTM：3.1722,N,5.78,全价：218.300 最后更新：15:34:21,,,,,buy
113044,大秦转债,dqzz,112.74,-0.17,601006,大秦铁路,dqtl,7.23,-0.69,0.84,6.7,107.91,0,4.48,117.22,420903,shmb,C,2021-01-15,N,0,0,buy,AAA,,4.69,8.04,29.8,buy,26-12-13,3.718,319.988,23569.01,22711.69,0.65,0.16,,0,,,14:59:56,00,R,Y,N,0,0,Y,,2021-06-18 开始转股,计算使用3.8年期 评级为AAA 债参考YTM：3.1834,N,320.0,全价：112.740 最后更新：14:59:56,,,,,buy
123116,万兴转债,wxzz,166.5,0.61,300624,万兴科技,wxkj,79.3,2.96,11.9,49.79,159.27,0,4.54,171.04,710402,szcy,C,2021-07-01,N,0,0,buy,A+,,34.85,64.73,4.2,buy,27-06-08,4.203,3.78,290510.63,149454.78,464.48,-7.47,,0,,,15:34:03,00,,Y,N,0,0,Y,,2021-12-16 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.6510,N,3.788,全价：166.500 最后更新：15:34:03,,,,,buy
123164,法本转债,fbzz,166.9,1.79,300925,法本信息,fbxx,17.7,8.46,4.95,11.12,159.17,31,4.85,171.75,710401,szcy,C,2022-11-14,N,0,0,buy,A+,,7.78,14.46,17.0,buy,28-10-20,5.573,6.007,115196.28,69412.27,112.71,-5.64,,0,,,15:34:15,00,R,Y,N,0,0,Y,,未到转股期；2023-04-27 开始转股,计算使用5.6年期 评级为A+ 债参考YTM：8.9870,N,6.01,全价：166.900 最后更新：15:34:15,,,,,buy
123092,天壕转债,thzz,242.34,3.51,300332,天壕环境,thhj,11.84,1.54,2.68,5.14,230.35,0,5.21,247.55,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.2,buy,26-12-23,3.745,4.142,23723.07,10876.23,23.52,-17.32,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,15:34:54,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.8年期 评级为A+ 债参考YTM：8.5911,N,4.23,全价：242.340 最后更新：15:34:54,,,,,buy
123098,一品转债,ypzz,184.3,0.82,300723,一品红,yph,44.0,0.55,6.19,25.3,173.91,0,5.97,190.27,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,17.71,32.89,7.0,buy,27-01-28,3.844,4.047,16810.65,10134.6,22.68,-10.14,,0,本次（2022年11月9日至2022年11月29日）不提前赎回，以2023年5月29日后首个交易日重新计算,G,15:35:00,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.9年期 评级为AA- 债参考YTM：6.1648,N,4.8,全价：184.300 最后更新：15:35:00,,,,,buy
110068,龙净转债,ljzz,169.495,2.23,600388,ST龙净,ljhb,16.44,0.8,2.38,10.3,159.61,0,6.19,175.69,760201,shmb,C,2020-04-15,N,0,0,buy,AA+,,7.21,13.39,10.7,buy,26-03-23,2.992,18.888,25129.82,26434.27,7.99,-12.75,,0,本次（2023年2月17日至2023年3月9日）不提前赎回，以2023年6月9日之后的首个交易日重新起算,G,14:59:59,00,,Y,N,0,0,Y,,2020-09-30 开始转股,计算使用3.0年期 评级为AA+ 债参考YTM：3.2264,N,20.0,全价：169.495 最后更新：14:59:59,,,,,buy
113504,艾华转债,ahzz,140.271,-0.09,603989,艾华集团,ahjt,27.0,-0.55,3.33,20.51,131.64,0,6.55,146.82,270203,shmb,C,2018-03-23,N,0,0,buy,AA,,14.36,26.66,4.3,buy,24-03-02,0.934,4.627,4793.45,4598.1,7.38,-26.16,,0,,,14:59:52,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-09-08 开始转股,计算使用1.0年期 评级为AA 债参考YTM：2.9413,N,6.91,全价：140.271 最后更新：14:59:52,,,,,buy
127029,中钢转债,zgzz,154.0,-1.41,000928,中钢国际,zggj,7.99,-0.12,1.61,5.54,144.22,0,6.78,160.78,620403,szmb,C,2021-04-23,N,0,0,buy,AA+,,3.88,7.2,8.0,buy,27-03-18,3.978,8.186,24539.9,26333.11,19.47,-6.78,,0,本次（2023年2月2日起至3月10日）不提前赎回，自2023年9月11日起重新计算,G,15:34:33,00,R,Y,N,0,0,Y,,2021-09-27 开始转股,计算使用4.0年期 评级为AA+ 债参考YTM：3.3299,N,9.6,全价：154.000 最后更新：15:34:33,,,,,buy
110083,苏租转债,szzz,126.624,-1.01,600901,江苏金租,jsjz,6.0,-2.6,1.17,5.07,118.34,0,7.0,133.62,490305,shmb,C,2021-12-10,N,0,0,buy,AAA,,,6.59,28.1,buy,27-11-11,4.63,49.98,5517.75,13855.96,0.87,-2.97,,0,,,14:59:55,00,R,Y,N,0,0,Y,,2022-05-17 开始转股,计算使用4.7年期 评级为AAA 债参考YTM：3.3197,N,50.0,全价：126.624 最后更新：14:59:55,,,,,buy
113585,寿仙转债,sxzz,244.511,-0.06,603896,寿仙谷,sxg,49.36,0.33,5.77,21.64,228.1,0,7.2,251.71,370201,shmb,C,2020-07-07,N,0,0,buy,AA-,,15.15,28.13,1.0,buy,26-06-08,3.203,1.001,14864.71,16789.11,60.85,-20.98,,0,本次（2022年9月22日至2022年10月19日）不提前赎回，以2023年4月20日为首个交易日重新计算,G,14:59:59,00,,Y,N,0,0,Y,,2020-12-15 开始转股,计算使用3.3年期 评级为AA- 债参考YTM：6.1297,N,3.6,全价：244.511 最后更新：14:59:59,,,,,buy
128128,齐翔转2,qxz2,137.759,0.33,002408,齐翔腾达,qxtd,7.28,1.25,1.49,5.69,127.94,0,7.67,145.43,750303,szmb,C,2020-09-15,N,0,0,buy,AA,,3.98,7.4,3.4,buy,26-08-19,3.4,6.795,2371.99,29916.77,2.53,-5.42,,0,,,15:34:39,00,R,Y,N,0,0,Y,,2021-02-26 开始转股,计算使用3.4年期 评级为AA 债参考YTM：3.7408,N,29.9,全价：137.759 最后更新：15:34:39,,,,,buy
110077,洪城转债,hczz,126.715,-0.77,600461,洪城环境,hchj,7.23,-1.23,1.2,6.21,116.43,0,8.84,135.56,760102,shmb,C,2020-12-17,N,0,0,buy,AA+,,4.35,8.07,25.7,buy,26-11-19,3.652,17.672,2233.41,2781.0,1.0,-3.15,,0,,,14:59:54,00,,Y,N,0,0,Y,,2021-05-26 开始转股,计算使用3.7年期 评级为AA+ 债参考YTM：3.3016,N,18.0,全价：126.715 最后更新：14:59:54,,,,,buy
123112,万讯转债,wxzz,149.881,-1.39,300112,万讯自控,wxzk,12.02,-2.28,2.91,8.73,137.69,0,8.86,158.74,640107,szcy,C,2021-04-23,N,0,0,buy,AA-,,6.11,11.35,8.9,buy,27-04-07,4.033,2.452,20645.58,26367.56,56.09,-4.7,,0,,,15:34:24,00,,Y,N,0,0,Y,,2021-10-14 开始转股,计算使用4.1年期 评级为AA- 债参考YTM：6.1801,N,2.457,全价：149.881 最后更新：15:34:24,,,,,buy
128017,金禾转债,jhzz,156.62,-0.88,002597,金禾实业,jhsy,30.63,-0.78,2.59,21.33,143.6,0,9.07,165.69,220315,szmb,C,2017-11-27,N,0,0,buy,AA,,14.93,27.73,3.2,buy,23-11-01,0.6,5.518,2434.69,8614.88,2.82,-53.87,,0,2022年1月25日公告：本次（2022年1月1日至2022年1月24日）不提前赎回，至存续期结束前2023年11月1日均不提前赎回,G,15:34:36,00,R,Y,N,0,0,Y,,2018-08-07 开始转股,计算使用0.6年期 评级为AA 债参考YTM：2.8223,N,6.0,全价：156.620 最后更新：15:34:36,,,,,buy
113626,伯特转债,btzz,212.611,-0.97,603596,伯特利,btl,69.72,-1.13,6.82,35.88,194.31,0,9.42,222.03,280203,shmb,C,2021-07-21,N,0,0,buy,AA,,25.12,46.64,2.7,buy,27-06-28,4.258,7.806,10522.32,23097.37,6.31,-12.63,,0,本次（2023年2月16日至2023年3月8日）不提前赎回，以2023年9月9日为首个交易日重新计算,G,14:59:58,00,R,Y,N,0,0,Y,,2022-01-05 开始转股,计算使用4.3年期 评级为AA 债参考YTM：3.8195,N,9.02,全价：212.611 最后更新：14:59:58,,,,,buy
128083,新北转债,xbzz,131.783,0.76,002376,新北洋,xby,8.0,1.52,1.57,6.65,120.3,0,9.54,141.32,710103,szmb,C,2019-12-31,N,0,0,buy,AA,,4.66,8.65,17.3,buy,25-12-12,2.715,8.768,3898.75,7830.42,3.4,-5.49,,0,,,15:34:24,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2020-06-18 开始转股,计算使用2.8年期 评级为AA 债参考YTM：3.5803,N,8.77,全价：131.783 最后更新：15:34:24,,,,,buy
118021,新致转债,xzzz,143.582,-1.83,688590,新致软件,xzrj,13.91,-0.07,2.94,10.68,130.24,14,10.24,153.82,710401,shkc,C,2022-11-02,N,0,0,buy,A,,7.48,13.88,21.7,buy,28-09-26,5.507,4.85,8847.6,17746.85,12.63,-3.54,,0,,,14:59:55,00,R,Y,N,0,0,Y,,未到转股期；2023-04-10 开始转股,计算使用5.6年期 评级为A 债参考YTM：11.2770,N,4.85,全价：143.582 最后更新：14:59:55,,,,,buy
128141,旺能转债,wnzz,128.457,-0.56,002034,旺能环境,wnhj,18.22,-0.38,1.35,15.67,116.27,0,10.48,138.94,760103,szmb,C,2021-01-18,N,0,0,buy,AA,,10.97,20.37,16.3,buy,26-12-17,3.729,12.701,1077.22,2518.81,0.66,-3.14,,0,,,15:34:06,00,R,Y,N,0,0,Y,,2021-06-23 开始转股,计算使用3.8年期 评级为AA 债参考YTM：3.7611,N,14.0,全价：128.457 最后更新：15:34:06,,,,,buy
123085,万顺转2,wsz2,140.462,-0.18,300057,万顺新材,wsxc,8.53,-0.23,2.0,6.72,126.93,0,10.66,151.12,240301,szcy,C,2020-12-28,N,0,0,buy,AA-,,4.7,8.74,12.1,buy,26-12-10,3.71,5.712,3469.22,5700.14,4.32,-5.96,,0,本次不提前赎回，以2024年1月1日后首个交易日重新计算,G,15:34:51,00,R,Y,N,0,0,Y,,2021-06-17 开始转股,计算使用3.8年期 评级为AA- 债参考YTM：6.1611,N,9.0,全价：140.462 最后更新：15:34:51,,,,,buy
110075,南航转债,nhzz,134.887,0.29,600029,南方航空,nfhk,7.52,0.53,2.64,6.17,121.88,0,10.67,145.56,421001,shmb,C,2020-11-03,N,0,0,buy,AAA,,4.32,8.02,7.7,buy,26-10-14,3.553,58.96,13869.07,24929.57,1.75,-5.79,,0,,,14:59:50,00,R,Y,N,0,0,Y,,2021-04-21 开始转股,计算使用3.6年期 评级为AAA 债参考YTM：3.1667,N,160.0,全价：134.887 最后更新：14:59:50,,,,,buy
128106,华统转债,htzz,209.731,3.52,002840,华统股份,htgf,16.75,4.69,3.86,8.85,189.27,0,10.81,220.54,340401,szmb,C,2020-05-08,N,0,0,buy,AA,,6.2,11.51,3.7,buy,26-04-09,3.038,2.869,74336.11,20650.62,122.99,-18.9,,0,本次（2023年1月18日至2023年2月14日）不提前赎回，以2023年8月14日后首个交易日重新计算,G,15:34:45,00,R,Y,N,0,0,Y,,2020-10-16 开始转股,计算使用3.1年期 评级为AA 债参考YTM：3.6934,N,5.5,全价：209.731 最后更新：15:34:45,,,,,buy
113647,禾丰转债,hfzz,127.26,-0.41,603609,禾丰股份,hfgf,11.71,0.09,1.53,10.26,114.13,0,11.5,138.76,110402,shmb,C,2022-05-18,N,0,0,buy,AA,,7.18,13.34,13.6,buy,28-04-22,5.077,14.67,4625.32,6298.79,2.48,-1.66,,0,,,14:59:25,00,R,Y,N,0,0,Y,,2022-10-28 开始转股,计算使用5.1年期 评级为AA 债参考YTM：4.0607,N,15.0,全价：127.260 最后更新：14:59:25,,,,,buy
123107,温氏转债,wszz,127.96,0.75,300498,温氏股份,wsgf,19.92,2.57,3.62,17.37,114.68,0,11.58,139.54,110702,szcy,C,2021-04-21,N,0,0,buy,AAA,,12.16,22.58,7.3,buy,27-03-28,4.005,77.387,32362.91,113718.99,3.28,-3.17,,0,,,15:34:57,00,R,Y,N,0,0,Y,,2021-10-08 开始转股,计算使用4.1年期 评级为AAA 债参考YTM：3.2134,N,92.97,全价：127.960 最后更新：15:34:57,,,,,buy
128087,孚日转债,frzz,124.759,-0.46,002083,孚日股份,frgf,4.65,-1.48,1.01,4.16,111.78,0,11.61,136.37,350102,szmb,C,2020-01-16,N,0,0,buy,AA-,,2.91,5.41,17.1,buy,25-12-17,2.729,6.444,2542.95,3760.86,3.16,-4.16,,0,,,15:34:27,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2020-06-23 开始转股,计算使用2.8年期 评级为AA- 债参考YTM：5.9803,N,6.5,全价：124.759 最后更新：15:34:27,,,,,buy
110084,贵燃转债,grzz,124.02,-0.28,600903,贵州燃气,gzrq,7.95,-0.62,3.2,7.18,110.72,0,12.01,136.03,410301,shmb,C,2022-01-18,N,0,0,buy,AA,,5.03,9.33,11.0,buy,27-12-27,4.756,9.994,2335.62,3288.98,1.88,-1.64,,0,,,14:59:59,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-07-01 开始转股,计算使用4.8年期 评级为AA 债参考YTM：3.9759,N,10.0,全价：124.020 最后更新：14:59:59,,,,,buy
110048,福能转债,fnzz,183.884,-3.31,600483,福能股份,fngf,12.5,-5.23,1.3,7.64,163.61,0,12.39,196.27,410110,shmb,C,2018-12-28,N,0,0,buy,AA+,,5.35,9.93,5.8,buy,24-12-06,1.699,12.76,7366.35,24627.96,3.12,-25.97,,0,本次（2022年12月19日至2023年1月9日）不提前赎回，至2023年7月9日均不行使提前赎回权利,G,14:59:55,00,R,Y,N,0,0,Y,,2019-06-13 开始转股,计算使用1.7年期 评级为AA+ 债参考YTM：3.0199,N,28.3,全价：183.884 最后更新：14:59:55,,,,,buy
128111,中矿转债,zkzz,704.5,0.57,002738,中矿资源,zkzy,68.88,-1.11,5.14,11.01,625.61,0,12.61,717.11,240504,szmb,C,2020-07-07,N,0,0,buy,AA-,,7.71,14.31,0.4,buy,26-06-10,3.208,1.147,55414.31,76682.19,68.96,,,0,本次（2022年8月29日至2022年9月19日）不提前赎回，以2023年9月19日后首个交易日起重新计算,G,15:34:36,00,R,Y,N,0,0,Y,,2020-12-17 开始转股,计算使用3.3年期 评级为AA- 债参考YTM：6.1297,N,8.0,全价：704.500 最后更新：15:34:36,,,,,buy
128091,新天转债,xtzz,187.128,-2.03,002873,新天药业,xtyy,13.64,-0.37,3.13,8.21,166.14,0,12.63,199.76,370201,szmb,C,2020-01-17,N,0,0,buy,A+,,5.75,10.67,5.0,buy,25-12-30,2.764,1.526,12626.21,7625.59,43.92,-15.81,,0,本次（2023年1月3日至2023年1月30日）不提前赎回，以2023年6月30日后首个交易日重新计算,G,15:34:33,00,,Y,N,0,0,Y,,2020-07-06 开始转股,计算使用2.8年期 评级为A+ 债参考YTM：8.4103,N,1.77,全价：187.128 最后更新：15:34:33,,,,,buy
128140,润建转债,rjzz,216.548,2.24,002929,润建股份,rjgf,50.37,4.03,2.79,26.2,192.25,0,12.64,229.19,730103,szmb,C,2020-12-29,N,0,0,buy,AA,,18.34,34.06,13.4,buy,26-12-04,3.693,10.894,58277.05,37331.33,24.75,-16.12,,0,本次（2022年12月1日至2022年12月30日）不提前赎回，至2023年6月30日均不提前赎回,G,15:35:00,00,,Y,N,0,0,Y,,2021-06-15 开始转股,计算使用3.7年期 评级为AA 债参考YTM：3.7578,N,10.9,全价：216.548 最后更新：15:35:00,,,,,buy
128044,岭南转债,lnzz,130.2,1.96,002717,岭南股份,lngf,3.96,3.13,1.51,3.43,115.45,0,12.77,142.97,620307,szmb,C,2018-09-04,N,0,0,buy,AA-,,2.4,4.46,12.1,buy,24-08-14,1.386,6.568,95250.97,109075.67,111.91,-12.28,,0,,,15:34:48,00,,Y,N,2,2,Y,转股价下修2次，成功下修2次,2019-02-20 开始转股,计算使用1.4年期 评级为AA- 债参考YTM：5.4292,N,6.6,全价：130.200 最后更新：15:34:48,,,,,buy
127063,贵轮转债,glzz,127.0,-0.2,000589,贵州轮胎,gzlt,5.18,-0.38,0.92,4.6,112.61,0,12.78,139.78,280204,szmb,C,2022-05-30,N,0,0,buy,AA,,3.22,5.98,31.2,buy,28-04-21,5.074,17.996,3124.96,7914.47,1.37,-1.96,,0,,,15:34:09,00,R,Y,N,0,0,Y,,2022-10-28 开始转股,计算使用5.1年期 评级为AA 债参考YTM：4.0607,N,18.0,全价：127.000 最后更新：15:34:09,,,,,buy
113582,火炬转债,hjzz,187.913,-3.76,603678,火炬电子,hjdz,40.83,-1.28,3.55,24.51,166.59,0,12.8,200.71,650501,shmb,C,2020-06-23,N,0,0,buy,AA,,17.16,31.86,2.2,buy,26-05-27,3.17,4.175,12430.83,15843.34,15.72,-14.77,,0,本次（2022年11月17日至2022年12月7日）不提前赎回，以2023年5月8日为首个交易日重新计算,G,14:59:56,00,R,Y,N,0,0,Y,,2020-12-02 开始转股,计算使用3.2年期 评级为AA 债参考YTM：3.7142,N,6.0,全价：187.913 最后更新：14:59:56,,,,,buy
127065,瑞鹄转债,rhzz,170.0,-0.56,002997,瑞鹄模具,rhmj,26.13,-1.25,3.71,17.36,150.52,0,12.94,182.94,280205,szmb,C,2022-07-27,N,0,0,buy,A+,,12.15,22.57,14.7,buy,28-06-22,5.244,4.392,6709.26,7147.74,8.97,-6.34,,0,本次（2022年12月28日至2023年1月18日）不提前赎回，以2023年7月18日之后的首个交易日重新起算,G,15:34:33,00,R,Y,N,0,0,Y,,2022-12-28 开始转股,计算使用5.3年期 评级为A+ 债参考YTM：8.9441,N,4.398,全价：170.000 最后更新：15:34:33,,,,,buy
