bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,short_maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
123141,宏丰转债,hfzz,126.78,0.5,300283,温州宏丰,wzhf,5.76,0.52,2.71,5.39,106.86,0,18.64,145.42,630802,szcy,C,2022-04-08,N,0,0,buy,A,,3.77,7.01,18.0,buy,28-03-15,4.986,3.212,1298.99,1266.51,3.19,-0.92,,0,,,11:23:36,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-09-21 开始转股,计算使用5.0年期 评级为A 债参考YTM：11.1479,N,3.213,全价：126.780 最后更新：11:23:36,,,,,buy
123080,海波转债,hbzz,142.8,0.06,300517,海波重科,hbzk,13.85,0.73,2.75,11.53,120.12,0,18.88,161.68,620401,szcy,C,2020-12-22,N,0,0,buy,A+,,8.07,14.99,8.7,buy,26-12-01,3.699,1.489,1414.84,1803.72,6.62,-3.56,,0,本次（2022年12月16日至2023年1月6日）不提前赎回，自2023年4月6日后首个交易日重新计算,G,11:23:36,00,,Y,N,0,0,Y,,2021-06-08 开始转股,计算使用3.7年期 评级为A+ 债参考YTM：8.6037,N,2.45,全价：142.800 最后更新：11:23:36,,,,,buy
113660,寿22转债,s22zz,164.54,0.29,603896,寿仙谷,sxg,52.67,1.41,6.15,38.08,138.31,62,18.96,183.5,370201,shmb,C,2022-12-12,N,0,0,buy,AA-,,26.66,49.5,3.8,buy,28-11-16,5.66,3.98,3409.65,8122.17,5.21,-5.84,,0,,,11:23:32,00,,Y,N,0,0,Y,,未到转股期；2023-05-23 开始转股,计算使用5.7年期 评级为AA- 债参考YTM：6.5498,N,3.98,全价：164.540 最后更新：11:23:32,,,,,buy
111007,永和转债,yhzz,168.697,1.03,605020,永和股份,yhgf,47.65,2.83,5.79,33.6,141.43,26,19.28,187.98,220311,shmb,C,2022-11-01,N,0,0,buy,AA-,,23.52,43.68,13.5,buy,28-10-10,5.559,8.0,26153.98,13625.13,18.98,-5.99,,0,,,11:23:35,00,R,Y,N,0,0,Y,,未到转股期；2023-04-17 开始转股,计算使用5.6年期 评级为AA- 债参考YTM：6.5358,N,8.0,全价：168.697 最后更新：11:23:35,,,,,buy
110045,海澜转债,hlzz,120.791,-0.09,600398,海澜之家,hlzj,6.61,-2.22,1.95,6.53,101.23,0,19.33,140.12,350209,shmb,C,2018-07-31,N,0,0,buy,AA+,,4.57,8.49,10.3,buy,24-07-13,1.312,29.495,3694.19,9504.81,1.04,-7.4,,0,,,11:23:21,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-01-19 开始转股,计算使用1.4年期 评级为AA+ 债参考YTM：2.9821,N,30.0,全价：120.791 最后更新：11:23:21,,,,,buy
128025,特一转债,tyzz,208.9,7.35,002728,特一药业,tyyy,23.02,4.07,4.36,13.15,175.06,0,19.33,228.23,370201,szmb,C,2017-12-28,N,0,0,buy,AA-,,9.21,17.1,5.8,buy,23-12-06,0.71,2.118,287551.4,53224.16,634.94,-69.38,,0,本次（2023年3月1日至2023年3月21日）不提前赎回，至2023年12月6日均不提前赎回,G,11:23:36,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-06-12 开始转股,计算使用0.8年期 评级为AA- 债参考YTM：5.2687,N,3.54,全价：208.900 最后更新：11:23:36,,,,,buy
123158,宙邦转债,zbzz,134.964,1.71,300037,新宙邦,xzb,48.28,5.85,4.45,42.69,113.09,8,19.34,154.3,630702,szcy,C,2022-10-21,N,0,0,buy,AA,,29.88,55.5,7.6,buy,28-09-25,5.518,19.7,20647.25,48866.76,7.65,-2.89,,0,,,11:23:36,00,R,Y,N,0,0,Y,,未到转股期；2023-03-30 开始转股,计算使用5.6年期 评级为AA 债参考YTM：4.1249,N,19.7,全价：134.964 最后更新：11:23:36,,,,,buy
113017,吉视转债,jszz,115.087,0.02,601929,吉视传媒,jscm,2.15,-0.46,0.98,2.23,96.41,0,19.37,134.46,721001,shmb,C,2018-01-15,N,0,0,buy,AA+,,1.56,2.9,16.0,buy,23-12-27,0.767,11.349,1638.97,5510.98,1.26,-10.29,,0,,,11:23:34,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-07-03 开始转股,计算使用0.8年期 评级为AA+ 债参考YTM：2.8187,N,15.6,全价：115.087 最后更新：11:23:34,,,,,buy
113651,松霖转债,slzz,124.779,1.54,603992,松霖科技,slkj,17.33,3.83,2.84,16.58,104.52,0,19.38,144.16,360309,shmb,C,2022-08-17,N,0,0,buy,AA,,11.61,21.55,8.8,buy,28-07-20,5.334,6.1,8203.23,3133.12,10.76,-1.21,,0,,,11:23:34,00,,Y,N,0,0,Y,,2023-01-30 开始转股,计算使用5.4年期 评级为AA 债参考YTM：4.0910,N,6.1,全价：124.779 最后更新：11:23:34,,,,,buy
113058,友发转债,yfzz,117.67,-0.28,601686,友发集团,yfjt,6.48,0.0,1.47,6.58,98.48,0,19.49,137.16,230403,shmb,C,2022-04-26,N,0,0,buy,AA,,4.61,8.55,54.8,buy,28-03-30,5.027,20.0,509.62,587.71,0.22,-0.1,,0,,,11:23:32,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-10-10 开始转股,计算使用5.1年期 评级为AA 债参考YTM：4.0301,N,20.0,全价：117.670 最后更新：11:23:32,,,,,buy
118030,睿创转债,rczz,152.0,0.65,688002,睿创微纳,rcwn,50.87,0.47,6.13,40.09,126.89,106,19.79,171.79,650501,shkc,C,2023-02-10,N,0,0,buy,AA,,28.06,52.12,6.9,buy,28-12-29,5.778,15.64,4864.98,8205.84,2.06,-4.77,,0,,,11:23:36,00,R,Y,N,0,0,Y,,未到转股期；2023-07-06 开始转股,计算使用5.8年期 评级为AA 债参考YTM：4.1514,N,15.64,全价：152.000 最后更新：11:23:36,,,,,buy
127036,三花转债,shzz,136.82,-0.07,002050,三花智控,shzk,24.33,0.25,7.26,21.3,114.08,0,19.93,156.75,330601,szmb,C,2021-06-30,N,0,0,buy,AA+,,14.91,27.69,3.5,buy,27-05-31,4.195,29.984,4557.4,38424.46,1.1,-4.26,,0,,,11:23:21,00,R,Y,N,0,0,Y,,2021-12-07 开始转股,计算使用4.2年期 评级为AA+ 债参考YTM：3.3853,N,30.0,全价：136.820 最后更新：11:23:21,,,,,buy
127018,本钢转债,bgzz,119.136,-0.64,000761,本钢板材,bgbc,3.92,-3.69,0.81,3.95,99.24,0,20.05,139.19,230402,szmb,C,2020-08-04,N,0,0,buy,AAA,,2.77,5.14,38.7,buy,26-06-28,3.271,56.31,8759.2,11771.07,1.3,2.1,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2021-01-04 开始转股,计算使用3.3年期 评级为AAA 债参考YTM：3.1069,N,68.0,全价：119.136 最后更新：11:23:36,,,,,buy
127064,杭氧转债,hyzz,146.35,-0.17,002430,杭氧股份,hygf,34.95,0.43,4.18,28.68,121.83,0,20.13,166.48,640209,szmb,C,2022-07-05,N,0,0,buy,AA+,,20.08,37.28,3.4,buy,28-05-19,5.164,11.368,7693.25,12710.74,4.58,-5.04,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2022-11-25 开始转股,计算使用5.2年期 评级为AA+ 债参考YTM：3.6102,N,11.37,全价：146.350 最后更新：11:23:36,,,,,buy
113057,中银转债,zyzz,121.619,0.18,601881,中国银河,zgyh,10.05,-0.5,1.0,9.93,101.21,0,20.17,141.79,490101,shmb,C,2022-05-10,N,0,0,buy,AAA,,,12.91,12.0,buy,28-03-24,5.011,77.997,4208.67,21228.68,0.44,-2.01,,0,,,11:23:35,00,R,Y,N,0,0,Y,,2022-09-30 开始转股,计算使用5.1年期 评级为AAA 债参考YTM：3.3118,N,78.0,全价：121.619 最后更新：11:23:35,,,,,buy
128042,凯中转债,kzzz,122.828,0.22,002823,凯中精密,kzjm,10.3,0.49,2.2,10.08,102.18,0,20.2,143.03,630101,szmb,C,2018-09-03,N,0,0,buy,AA-,,7.06,13.1,25.6,buy,24-07-30,1.359,4.154,1384.19,1449.27,2.7,-5.52,,0,,,11:23:36,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-02-03 开始转股,计算使用1.4年期 评级为AA- 债参考YTM：5.4449,N,4.16,全价：122.828 最后更新：11:23:36,,,,,buy
123147,中辰转债,zczz,127.414,0.09,300933,中辰股份,zcgf,8.24,-0.24,2.44,7.78,105.91,0,20.3,147.71,630805,szcy,C,2022-06-21,N,0,0,buy,AA-,,5.45,10.11,29.5,buy,28-05-31,5.197,5.705,507.99,1210.08,0.7,-1.15,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2022-12-07 开始转股,计算使用5.2年期 评级为AA- 债参考YTM：6.4627,N,5.705,全价：127.414 最后更新：11:23:36,,,,,buy
127045,牧原转债,myzz,121.014,0.04,002714,牧原股份,mygf,47.5,-0.11,4.63,47.26,100.51,0,20.4,141.41,110702,szmb,C,2021-09-10,N,0,0,buy,AA+,,33.08,61.44,5.6,buy,27-08-16,4.405,95.437,3375.45,59198.79,0.29,-1.99,,0,,,11:23:36,00,R,Y,Y,0,0,Y,,2022-02-21 开始转股,计算使用4.5年期 评级为AA+ 债参考YTM：3.4500,N,95.5,全价：121.014 最后更新：11:23:36,,,,,buy
123168,惠云转债,hyzz,132.9,0.29,300891,惠云钛业,hyty,11.92,-0.5,3.68,10.8,110.37,68,20.41,153.31,220206,szcy,C,2022-12-14,N,0,0,buy,AA-,,7.56,14.04,17.8,buy,28-11-22,5.677,4.9,6250.75,8195.89,9.5,-1.71,,0,,,11:23:36,00,R,Y,N,0,0,Y,,未到转股期；2023-05-29 开始转股,计算使用5.7年期 评级为AA- 债参考YTM：6.5498,N,4.9,全价：132.900 最后更新：11:23:36,,,,,buy
127016,鲁泰转债,ltzz,118.094,0.68,000726,鲁泰A,lta,8.44,1.81,0.85,8.61,98.03,0,20.47,138.56,350102,szmb,C,2020-05-13,N,0,0,buy,AA+,,6.03,11.19,29.1,buy,26-04-08,3.049,13.999,3055.52,3464.31,1.85,-0.8,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2020-10-15 开始转股,计算使用3.1年期 评级为AA+ 债参考YTM：3.2375,N,14.0,全价：118.094 最后更新：11:23:36,,,,,buy
113051,节能转债,jnzz,129.518,-0.16,601016,节能风电,jnfd,3.88,-0.51,2.08,3.61,107.48,0,20.51,150.03,410107,shmb,C,2021-07-22,N,0,0,buy,AA+,,2.53,4.69,13.0,buy,27-06-21,4.252,29.988,1157.11,8599.11,0.3,-2.94,,0,,,11:23:15,00,R,Y,N,0,0,Y,,2021-12-27 开始转股,计算使用4.3年期 评级为AA+ 债参考YTM：3.4052,N,30.0,全价：129.518 最后更新：11:23:15,,,,,buy
113025,明泰转债,mtzz,253.326,-0.9,601677,明泰铝业,mtly,16.1,-0.8,1.32,7.66,210.18,0,20.53,273.86,240301,shmb,C,2019-05-07,N,0,0,buy,AA,,5.36,9.96,6.3,buy,25-04-09,2.052,9.841,8381.93,12159.64,3.31,-32.81,,0,本次（2023年2月6日至2023年2月24日）不提前赎回，从2023年8月25日为首个交易日重新计算,G,11:23:37,00,R,Y,N,0,0,Y,,2019-10-16 开始转股,计算使用2.1年期 评级为AA 债参考YTM：3.1937,N,18.39,全价：253.326 最后更新：11:23:37,,,,,buy
128095,恩捷转债,ejzz,203.313,-0.8,002812,恩捷股份,ejgf,108.85,0.74,5.53,64.62,168.65,0,20.56,223.87,630702,szmb,C,2020-02-28,N,0,0,buy,AA,,45.23,84.01,0.6,buy,26-02-11,2.896,4.537,57588.87,125152.29,60.94,-18.49,,0,本次（2023年1月3日至2023年1月30日）不提前赎回，以2023年6月30日之后的首个交易日重新起算,G,11:23:36,00,R,Y,N,0,0,Y,,2020-08-17 开始转股,计算使用2.9年期 评级为AA 债参考YTM：3.6100,N,16.0,全价：203.313 最后更新：11:23:36,,,,,buy
113609,永安转债,yazz,124.901,0.4,603776,永安行,yax,16.97,0.35,1.14,16.4,103.48,0,20.71,145.61,280402,shmb,C,2020-12-23,N,0,0,buy,AA-,,11.48,21.32,18.6,buy,26-11-23,3.677,7.337,3165.26,4906.17,3.44,-1.22,,0,,,11:23:35,00,R,Y,N,0,0,Y,,2021-05-31 开始转股,计算使用3.7年期 评级为AA- 债参考YTM：6.1637,N,8.86,全价：124.901 最后更新：11:23:35,,,,,buy
113050,南银转债,nyzz,115.001,0.71,601009,南京银行,njyh,9.16,0.66,0.71,9.64,95.12,0,20.9,135.9,480401,shmb,C,2021-07-01,N,0,0,buy,AAA,,,12.53,20.6,buy,27-06-14,4.233,166.16,6057.1,9454.73,0.32,-0.85,,0,,,11:23:26,00,R,Y,Y,0,0,Y,,2021-12-21 开始转股,计算使用4.3年期 评级为AAA 债参考YTM：3.2193,N,200.0,全价：115.001 最后更新：11:23:26,,,,,buy
113055,成银转债,cyzz,118.636,1.17,601838,成都银行,cdyh,13.63,1.34,0.89,13.9,98.06,0,20.99,139.63,480401,shmb,C,2022-04-06,N,0,0,buy,AAA,,,18.07,12.4,buy,28-03-03,4.953,62.832,2875.66,19686.68,0.39,-1.35,,0,,,11:23:35,00,R,Y,N,0,0,Y,,2022-09-09 开始转股,计算使用5.0年期 评级为AAA 债参考YTM：3.3013,N,80.0,全价：118.636 最后更新：11:23:35,,,,,buy
123146,中环转2,zhz2,118.45,0.15,300692,中环环保,zhhb,7.31,-0.41,1.4,7.47,97.86,0,21.04,139.49,760102,szcy,C,2022-05-26,N,0,0,buy,AA-,,5.23,9.71,31.6,buy,28-05-06,5.129,8.64,757.98,2492.59,0.74,0.43,,0,,,11:23:36,00,,Y,N,0,0,Y,,2022-11-14 开始转股,计算使用5.2年期 评级为AA- 债参考YTM：6.4627,N,8.64,全价：118.450 最后更新：11:23:36,,,,,buy
128119,龙大转债,ldzz,118.757,0.14,002726,龙大美食,ldms,9.11,-0.65,2.95,9.3,97.96,0,21.23,139.99,340401,szmb,C,2020-08-07,N,0,0,buy,AA-,,6.51,12.09,9.6,buy,26-07-12,3.31,9.461,763.48,2572.24,0.68,0.14,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2021-01-18 开始转股,计算使用3.4年期 评级为AA- 债参考YTM：6.1432,N,9.5,全价：118.757 最后更新：11:23:36,,,,,buy
123131,奥飞转债,afzz,141.077,3.35,300738,奥飞数据,afsj,14.16,7.35,5.78,12.17,116.35,0,21.25,162.33,710301,szcy,C,2021-12-22,N,0,0,buy,A+,,8.52,15.82,6.6,buy,27-12-03,4.704,6.348,45264.19,60266.53,50.79,-3.24,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2022-06-09 开始转股,计算使用4.8年期 评级为A+ 债参考YTM：8.8067,N,6.35,全价：141.077 最后更新：11:23:36,,,,,buy
118029,富淼转债,fmzz,134.968,0.07,688350,富淼科技,fmkj,22.54,0.22,1.99,20.26,111.25,91,21.32,156.29,220309,shkc,C,2023-01-09,N,0,0,buy,A+,,14.18,26.34,31.8,buy,28-12-14,5.737,4.5,758.44,1145.36,1.25,-2.86,,0,,,11:23:13,00,R,Y,N,0,0,Y,,未到转股期；2023-06-21 开始转股,计算使用5.8年期 评级为A+ 债参考YTM：9.0017,N,4.5,全价：134.968 最后更新：11:23:13,,,,,buy
123167,商络转债,slzz,130.254,0.36,300975,商络电子,sldz,7.44,0.27,2.79,6.93,107.36,62,21.33,151.58,270203,szcy,C,2022-12-09,N,0,0,buy,A+,,4.85,9.01,16.6,buy,28-11-16,5.66,3.965,1295.64,8099.5,2.5,-1.25,,0,,,11:23:33,00,R,Y,N,0,0,Y,,未到转股期；2023-05-23 开始转股,计算使用5.7年期 评级为A+ 债参考YTM：8.9898,N,3.965,全价：130.254 最后更新：11:23:33,,,,,buy
128037,岩土转债,ytzz,118.83,-0.1,002542,中化岩土,zhyt,3.03,-0.66,1.58,3.1,97.74,0,21.58,140.41,620404,szmb,C,2018-04-25,N,0,0,buy,AA,,2.17,4.03,12.6,buy,24-03-15,0.984,6.019,2856.68,4142.27,4.0,-9.26,,0,,,11:23:36,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-09-21 开始转股,计算使用1.0年期 评级为AA 债参考YTM：2.9584,N,6.037,全价：118.830 最后更新：11:23:36,,,,,buy
110092,三房转债,sfzz,121.23,1.11,600370,三房巷,sfx,3.15,0.96,1.83,3.17,99.68,112,21.61,142.84,220401,shmb,C,2023-02-07,N,0,0,buy,AA,,2.22,4.12,68.1,buy,29-01-05,5.797,25.0,1438.09,2326.99,0.48,-0.91,,0,,,11:23:34,00,,Y,N,0,0,Y,,未到转股期；2023-07-12 开始转股,计算使用5.8年期 评级为AA 债参考YTM：4.1514,N,25.0,全价：121.230 最后更新：11:23:34,,,,,buy
118012,微芯转债,wxzz,138.786,-0.18,688321,微芯生物,wxsw,28.94,0.66,7.59,25.36,114.12,0,21.62,160.41,370102,shkc,C,2022-07-28,N,0,0,buy,A+,,17.75,32.97,4.2,buy,28-07-05,5.293,4.999,424.37,4470.82,0.61,-2.54,,0,,,11:23:31,00,R,Y,N,0,0,Y,,2023-01-11 开始转股,计算使用5.3年期 评级为A+ 债参考YTM：8.9233,N,5.0,全价：138.786 最后更新：11:23:31,,,,,buy
127060,湘佳转债,xjzz,121.465,0.1,002982,湘佳股份,xjgf,42.5,-0.05,2.37,42.56,99.86,0,21.64,143.11,110703,szmb,C,2022-06-10,N,0,0,buy,A+,,29.79,55.33,31.9,buy,28-04-19,5.082,6.4,401.1,2272.69,0.51,-1.23,,0,,,11:23:06,00,,Y,N,0,0,Y,,2022-10-25 开始转股,计算使用5.1年期 评级为A+ 债参考YTM：8.8809,N,6.4,全价：121.465 最后更新：11:23:06,,,,,buy
123052,飞鹿转债,flzz,146.888,0.0,300665,飞鹿股份,flgf,8.54,-1.16,3.13,7.08,120.62,0,21.78,168.67,220305,szcy,C,2020-07-03,N,0,0,buy,A+,,4.96,9.2,13.1,buy,26-06-04,3.205,1.503,3375.75,3838.15,15.33,-4.79,,0,,,11:23:36,00,,Y,N,0,0,Y,,2020-12-11 开始转股,计算使用3.3年期 评级为A+ 债参考YTM：8.5699,N,1.77,全价：146.888 最后更新：11:23:36,,,,,buy
110055,伊力转债,ylzz,202.775,-0.63,600197,伊力特,ylt,26.63,0.57,3.43,16.0,166.44,0,21.83,224.61,340501,shmb,C,2019-04-04,N,0,0,buy,AA,,11.2,20.8,1.9,buy,25-03-15,1.984,2.434,15585.33,12135.54,31.29,-26.08,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年8月1日为首个交易日重新计算,G,11:23:33,00,R,Y,N,0,0,Y,,2019-09-23 开始转股,计算使用2.0年期 评级为AA 债参考YTM：3.1666,N,8.76,全价：202.775 最后更新：11:23:33,,,,,buy
127070,大中转债,dzzz,134.803,-0.22,001203,大中矿业,dzky,12.56,-1.1,3.04,11.36,110.56,0,21.92,156.72,230301,szmb,C,2022-10-11,N,0,0,buy,AA,,7.95,14.77,27.8,buy,28-08-17,5.411,15.198,2312.68,4900.14,1.13,-2.61,,0,,,11:23:36,00,,Y,N,0,0,Y,,2023-02-23 开始转股,计算使用5.5年期 评级为AA 债参考YTM：4.1088,N,15.2,全价：134.803 最后更新：11:23:36,,,,,buy
118003,华兴转债,hxzz,139.5,0.09,688001,华兴源创,hxyc,35.18,0.77,4.1,30.76,114.37,0,21.97,161.47,640107,shkc,C,2021-12-20,N,0,0,buy,AA,,21.53,39.99,5.5,buy,27-11-29,4.693,7.999,3050.18,4207.92,2.73,-4.14,,0,,,11:23:30,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-06-06 开始转股,计算使用4.7年期 评级为AA 债参考YTM：3.9327,N,8.0,全价：139.500 最后更新：11:23:30,,,,,buy
113588,润达转债,rdzz,141.699,0.28,603108,润达医疗,rdyl,15.38,-4.05,2.43,13.25,116.15,0,22.0,163.7,370402,shmb,C,2020-07-13,N,0,0,buy,AA,,9.28,17.23,6.2,buy,26-06-16,3.238,5.499,16191.83,28825.05,20.44,-6.8,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2020-12-23 开始转股,计算使用3.3年期 评级为AA 债参考YTM：3.7299,N,5.5,全价：141.699 最后更新：11:23:36,,,,,buy
113632,鹤21转债,h21zz,127.287,0.36,603733,仙鹤股份,xhgf,28.37,-0.07,2.98,27.23,104.19,0,22.17,149.46,360103,shmb,C,2021-12-09,N,0,0,buy,AA,,19.06,35.4,10.2,buy,27-11-17,4.66,20.499,3288.0,5103.42,1.26,-1.86,,0,,,11:23:34,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2022-05-23 开始转股,计算使用4.7年期 评级为AA 债参考YTM：3.9327,N,20.5,全价：127.287 最后更新：11:23:34,,,,,buy
127040,国泰转债,gtzz,117.773,-0.04,002091,江苏国泰,jsgt,8.44,0.12,1.0,8.77,96.24,0,22.38,140.15,450201,szmb,C,2021-08-10,N,0,0,buy,AA+,,6.14,11.4,30.0,buy,27-07-06,4.293,39.873,490.22,4129.72,0.1,-1.12,,0,,,11:23:27,00,R,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.3年期 评级为AA+ 债参考YTM：3.4052,N,45.574,全价：117.773 最后更新：11:23:27,,,,,buy
110085,通22转债,t22zz,123.425,0.85,600438,通威股份,twgf,38.6,-0.28,3.08,38.36,100.63,0,22.66,146.09,630501,shmb,C,2022-03-18,N,0,0,buy,AA+,,26.85,49.87,6.9,buy,28-02-24,4.932,119.844,10115.9,81102.87,0.68,-1.75,,0,,,11:23:36,00,R,Y,N,0,0,Y,,2022-09-02 开始转股,计算使用5.0年期 评级为AA+ 债参考YTM：3.5679,N,120.0,全价：123.425 最后更新：11:23:36,,,,,buy
113516,苏农转债,snzz,112.226,0.14,603323,苏农银行,snyh,4.76,0.42,0.6,5.21,91.36,0,22.84,135.07,480501,shmb,C,2018-08-20,N,0,0,buy,AA+,,,6.77,17.5,buy,24-08-01,1.364,12.885,783.06,3798.69,0.54,-0.28,,0,,,11:23:27,00,R,Y,N,0,0,Y,,2019-02-11 开始转股,计算使用1.4年期 评级为AA+ 债参考YTM：2.9821,N,25.0,全价：112.226 最后更新：11:23:27,,,,,buy
123071,天能转债,tnzz,134.415,-0.65,300569,天能重工,tnzg,8.49,-0.24,1.75,7.76,109.41,0,22.86,157.28,630602,szcy,C,2020-11-25,N,0,0,buy,AA-,,5.43,10.09,11.8,buy,26-10-20,3.584,6.941,2048.07,3363.96,2.18,-3.15,,0,,,11:23:33,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-04-27 开始转股,计算使用3.6年期 评级为AA- 债参考YTM：6.1588,N,7.0,全价：134.415 最后更新：11:23:33,,,,,buy
127037,银轮转债,ylzz,156.009,1.9,002126,银轮股份,ylgf,13.54,2.19,2.36,10.69,126.75,0,23.08,179.09,280203,szmb,C,2021-07-09,N,0,0,buy,AA,,7.48,13.9,6.9,buy,27-06-04,4.205,6.995,50711.53,27562.34,45.47,-7.16,,0,本次（2023年2月17日至2023年3月9日）不提前赎回，2023年9月9日后首个交易日重新计算,G,11:23:36,00,R,Y,N,0,0,Y,,2021-12-13 开始转股,计算使用4.3年期 评级为AA 债参考YTM：3.8325,N,7.0,全价：156.009 最后更新：11:23:36,,,,,buy
128021,兄弟转债,xdzz,124.754,0.66,002562,兄弟科技,xdkj,5.26,2.14,1.66,5.19,101.35,0,23.09,147.84,220315,szmb,C,2017-12-27,N,0,0,buy,AA,,3.63,6.75,7.2,buy,23-11-28,0.688,2.651,1426.35,7326.32,4.31,-21.85,,0,,,11:23:36,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-06-04 开始转股,计算使用0.7年期 评级为AA 债参考YTM：2.8622,N,7.0,全价：124.754 最后更新：11:23:36,,,,,buy
123152,润禾转债,rhzz,130.559,-0.56,300727,润禾材料,rhcl,30.97,-1.18,4.9,29.27,105.84,0,23.35,153.91,220316,szcy,C,2022-08-11,N,0,0,buy,A+,,20.49,38.05,8.3,buy,28-07-21,5.337,2.92,2669.67,4508.68,6.98,-0.91,,0,,,11:23:36,00,,Y,N,0,0,Y,,2023-01-30 开始转股,计算使用5.4年期 评级为A+ 债参考YTM：8.9424,N,2.92,全价：130.559 最后更新：11:23:36,,,,,buy
128076,金轮转债,jlzz,134.7,-0.81,002722,物产金轮,wcjl,15.14,-0.85,1.52,13.87,109.16,0,23.4,158.1,350106,szmb,C,2019-11-08,N,0,0,buy,AA-,,9.71,18.03,8.0,buy,25-10-14,2.567,2.136,4714.89,4899.18,16.28,-6.62,,0,,,11:23:36,00,,Y,N,0,0,Y,,2020-04-20 开始转股,计算使用2.6年期 评级为AA- 债参考YTM：5.8488,N,2.14,全价：134.700 最后更新：11:23:36,,,,,buy
110079,杭银转债,hyzz,113.75,0.65,600926,杭州银行,hzyh,11.65,0.34,0.71,12.64,92.17,0,23.42,137.17,480401,shmb,C,2021-04-23,N,0,0,buy,AAA,,,16.43,25.4,buy,27-03-29,4.022,149.985,9391.15,10459.44,0.55,-0.35,,0,,,11:23:34,00,R,Y,Y,1,1,Y,转股价下修1次，成功下修1次,2021-10-08 开始转股,计算使用4.1年期 评级为AAA 债参考YTM：3.1962,N,150.0,全价：113.750 最后更新：11:23:34,,,,,buy
111010,立昂转债,lazz,134.0,-0.08,605358,立昂微,law,49.25,-0.51,4.22,45.38,108.55,57,23.45,157.45,270103,shmb,C,2022-12-07,N,0,0,buy,AA,,31.77,58.99,13.7,buy,28-11-13,5.652,33.9,3221.59,34741.12,0.71,-2.4,,0,,,11:23:16,00,R,Y,N,0,0,Y,,未到转股期；2023-05-18 开始转股,计算使用5.7年期 评级为AA 债参考YTM：4.1392,N,33.9,全价：134.000 最后更新：11:23:16,,,,,buy
113594,淳中转债,czzz,134.9,-0.69,603516,淳中科技,czkj,19.72,-1.55,3.55,18.03,109.26,0,23.46,158.36,710103,shmb,C,2020-08-28,N,0,0,buy,A+,,12.62,23.44,8.2,buy,26-07-20,3.332,2.997,3372.02,7635.12,8.36,-3.48,,0,,,11:23:30,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-01-27 开始转股,计算使用3.4年期 评级为A+ 债参考YTM：8.5832,N,3.0,全价：134.900 最后更新：11:23:30,,,,,buy
127035,濮耐转债,pnzz,120.792,0.44,002225,濮耐股份,pngf,4.28,0.47,1.35,4.38,97.72,0,23.61,144.4,610301,szmb,C,2021-06-18,N,0,0,buy,AA,,3.07,5.69,17.7,buy,26-05-25,3.178,6.262,741.24,2387.24,0.98,-1.82,,0,,,11:23:36,00,,Y,N,0,0,Y,,2021-12-01 开始转股,计算使用3.2年期 评级为AA 债参考YTM：3.7112,N,6.264,全价：120.792 最后更新：11:23:36,,,,,buy
113062,常银转债,cyzz,114.7,-0.05,601128,常熟银行,csyh,7.49,0.27,0.93,8.08,92.7,0,23.74,138.44,480501,shmb,C,2022-10-17,N,0,0,buy,AA+,,,10.5,30.3,buy,28-09-15,5.49,60.0,2824.13,6125.37,0.41,-0.67,,0,,,11:23:27,00,R,Y,N,0,0,Y,,2023-03-21 开始转股,计算使用5.5年期 评级为AA+ 债参考YTM：3.6675,N,60.0,全价：114.700 最后更新：11:23:27,,,,,buy
