bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
113595,花王转债,hwzz,131.129,-1.78,603007,ST花王,sthw,5.92,-0.84,4.43,4.48,132.14,0,-0.77,130.36,620307,shmb,C,2020-08-18,N,0,0,buy,B+,,3.14,5.82,15.3,buy,2026-07-20,3.29,3.071,40158.73,6054.84,100.01,-1.72,,0,,,15:00:00,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2021-01-27 开始转股,,N,3.3,全价：131.129 最后更新：15:00:00,,,,,buy
123057,美联转债,mlzz,162.68,-0.38,300586,美联新材,mlxc,15.53,0.19,5.19,9.5,163.47,0,-0.49,162.19,220503,szcy,C,2020-07-27,N,0,0,buy,AA-,,6.65,12.35,0.9,buy,2026-06-30,,0.584,9028.96,10995.03,95.22,,,0,"最后交易日：2023年4月7日
最后转股日：2023年4月12日
赎回价：100.784元/张",R,15:34:36,00,R,Y,N,0,0,Y,,2021-01-07 开始转股,强赎登记日2023-04-07，赎回价格100.784元，如不考虑强赎纯债价值为96.99元，计算使用3.3年期 评级为AA- 债参考YTM：6.1182,N,2.07,全价：162.680 最后更新：15:34:36,2023-04-07,100.784,如不考虑强赎期权价值为93.49元,,buy
123077,汉得转债,hdzz,131.41,-7.91,300170,汉得信息,hdxx,12.96,-7.23,2.93,9.82,131.98,0,-0.43,130.98,710301,szcy,C,2020-12-15,N,0,0,buy,AA,,6.87,12.77,8.5,buy,2026-11-23,3.636,9.227,82680.51,133956.85,67.54,-1.5,,0,已满足强赎条件,B,15:34:33,00,R,Y,N,0,0,Y,,2021-05-27 开始转股,如不考虑强赎纯债价值为109.14元，计算使用3.7年期 评级为AA 债参考YTM：3.7580,N,9.37,全价：131.410 最后更新：15:34:33,,,,,buy
123083,朗新转债,lxzz,166.0,-3.4,300682,朗新科技,lxkj,25.28,-3.51,3.99,15.2,166.32,0,-0.19,165.81,710301,szcy,C,2021-01-06,N,0,0,buy,AA,,10.64,19.76,0.9,buy,2026-12-09,,2.415,11440.51,31798.04,27.64,,,0,"最后交易日：2023年4月17日
最后转股日：2023年4月20日
赎回价：100.36元/张",R,15:34:54,00,R,Y,N,0,0,Y,,2021-06-15 开始转股,强赎登记日2023-04-17，赎回价格100.360元，如不考虑强赎纯债价值为100.06元，计算使用3.7年期 评级为AA 债参考YTM：3.7580,N,8.0,全价：166.000 最后更新：15:34:54,2023-04-17,100.360,如不考虑强赎期权价值为92.37元,,buy
128078,太极转债,tjzz,205.289,5.01,002368,太极股份,tjgf,45.17,4.32,7.4,22.02,205.13,0,0.08,205.37,710301,szmb,C,2019-11-08,N,0,0,buy,AA,,15.41,28.63,1.0,buy,2025-10-21,,2.832,270479.06,185409.22,468.92,,,0,"最后交易日：2023年4月17日
最后转股日：2023年4月20日
赎回价：100.75元/张",R,15:34:36,00,R,Y,N,0,0,Y,,2020-04-27 开始转股,强赎登记日2023-04-17，赎回价格100.750元，如不考虑强赎纯债价值为106.01元，计算使用2.6年期 评级为AA 债参考YTM：3.4147,N,10.0,全价：205.289 最后更新：15:34:36,2023-04-17,100.750,如不考虑强赎期权价值为124.33元,,buy
123118,惠城转债,hczz,229.937,5.23,300779,惠城环保,hchb,39.08,6.2,5.8,17.06,229.07,0,0.38,230.32,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,5.9,buy,2027-07-06,4.252,2.161,102383.72,13432.79,208.78,-14.25,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,15:34:18,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.3年期 评级为A+ 债参考YTM：8.6634,N,3.2,全价：229.937 最后更新：15:34:18,,,,,buy
113648,巨星转债,jxzz,143.511,1.4,603477,巨星农牧,jxnm,36.06,2.04,4.97,25.24,142.87,0,0.45,143.96,110702,shmb,C,2022-05-17,N,0,0,buy,AA-,,17.67,32.81,5.8,buy,2028-04-25,5.058,9.998,66089.95,81446.34,46.21,-4.25,,0,,,14:59:59,00,R,Y,N,0,0,Y,,2022-10-31 开始转股,计算使用5.1年期 评级为AA- 债参考YTM：6.3656,N,10.0,全价：143.511 最后更新：14:59:59,,,,,buy
128114,正邦转债,zbzz,94.465,-0.85,002157,正邦科技,zbkj,3.4,-2.86,147.83,3.62,93.92,0,0.58,95.05,110702,szmb,C,2020-07-15,N,0,0,buy,B,,2.53,4.71,14.4,buy,2026-06-16,3.197,11.899,9237.5,22852.3,8.2,6.29,,0,,,15:34:30,00,R,Y,N,3,3,Y,转股价下修3次，成功下修3次,2020-12-23 开始转股,计算使用3.2年期 评级为B 债参考YTM：36.8964,N,16.0,全价：94.465 最后更新：15:34:30,,,,,buy
110061,川投转债,ctzz,153.499,0.42,600674,川投能源,ctny,13.35,0.6,1.83,8.8,151.7,0,1.18,154.68,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.8,buy,2025-11-10,2.6,34.818,6076.49,8420.24,1.14,-12.42,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:59:55,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.6年期 评级为AAA 债参考YTM：3.0278,N,40.0,全价：153.499 最后更新：14:59:55,,,,,buy
111006,嵘泰转债,rtzz,117.013,-0.44,605133,嵘泰股份,rtgf,31.35,-2.88,3.0,27.34,114.67,0,2.05,119.06,280203,shmb,C,2022-09-21,N,0,0,buy,AA-,,19.14,35.54,22.7,buy,2028-08-11,5.353,3.574,12330.79,11611.81,29.43,0.53,,0,公告要强赎,O,14:59:57,00,,Y,N,1,1,Y,转股价下修1次，成功下修1次,2023-02-17 开始转股,已公告要强赎，如不考虑强赎纯债价值为86.74元，计算使用5.4年期 评级为AA- 债参考YTM：6.4331,N,6.507,全价：117.013 最后更新：14:59:57,,,如不考虑强赎期权价值为72.61元,,buy
