Date,600985.SH,603113.SH,603689.SH,300483.SZ,300839.SZ,000552.SZ,000723.SZ,600567.SH,600231.SH,600075.SH,600141.SH,600370.SH,605006.SH,605007.SH,605166.SH,605020.SH,605488.SH,601677.SH,601020.SH,601609.SH,601636.SH,601686.SH,601865.SH,601208.SH,603876.SH,603278.SH,603499.SH,603687.SH,603978.SH,603979.SH,603650.SH,603225.SH,603733.SH,603995.SH,603055.SH,603585.SH,603799.SH,603810.SH,603916.SH,603681.SH,603601.SH,603867.SH,688388.SH,688116.SH,688179.SH,688680.SH,688026.SH,688323.SH,688148.SH,688779.SH,688186.SH,688219.SH,688350.SH,300057.SZ,300539.SZ,300655.SZ,300587.SZ,300665.SZ,300586.SZ,300429.SZ,300398.SZ,300196.SZ,300641.SZ,300779.SZ,300243.SZ,300798.SZ,300305.SZ,300727.SZ,300037.SZ,300041.SZ,300876.SZ,300891.SZ,300224.SZ,000789.SZ,000761.SZ,000688.SZ,000060.SZ,000703.SZ,000401.SZ,000301.SZ,000902.SZ,002225.SZ,002969.SZ,002895.SZ,002988.SZ,002381.SZ,000708.SZ,002753.SZ,002398.SZ,002996.SZ,001203.SZ,002709.SZ,002455.SZ,002998.SZ,002224.SZ,002787.SZ,002631.SZ,002228.SZ,002842.SZ,002846.SZ,002203.SZ,002002.SZ,002812.SZ,002171.SZ,002738.SZ,002838.SZ,002749.SZ,002408.SZ,002067.SZ,002734.SZ,600326.SH,600939.SH,600388.SH,600577.SH,600029.SH,600133.SH,600885.SH,600496.SH,600761.SH,605222.SH,601611.SH,601515.SH,601006.SH,601330.SH,603618.SH,603569.SH,603797.SH,603081.SH,603320.SH,603861.SH,603331.SH,603679.SH,603030.SH,603131.SH,603007.SH,603912.SH,603966.SH,603956.SH,603776.SH,603298.SH,603112.SH,603638.SH,603058.SH,603992.SH,603568.SH,603901.SH,603535.SH,603713.SH,603757.SH,603176.SH,688059.SH,688556.SH,688096.SH,688328.SH,688676.SH,688301.SH,688499.SH,300388.SZ,300197.SZ,300422.SZ,300407.SZ,300265.SZ,300545.SZ,300427.SZ,300527.SZ,300190.SZ,300424.SZ,300021.SZ,300382.SZ,300569.SZ,300517.SZ,300040.SZ,300607.SZ,300767.SZ,300151.SZ,300112.SZ,300775.SZ,300263.SZ,300818.SZ,300732.SZ,300863.SZ,300778.SZ,300283.SZ,300853.SZ,300692.SZ,300933.SZ,300827.SZ,300185.SZ,301040.SZ,301002.SZ,300992.SZ,300850.SZ,300486.SZ,300984.SZ,001965.SZ,000065.SZ,000967.SZ,000928.SZ,002822.SZ,002887.SZ,002050.SZ,000582.SZ,002091.SZ,002833.SZ,002918.SZ,002798.SZ,002975.SZ,002534.SZ,002989.SZ,002430.SZ,002850.SZ,003009.SZ,002698.SZ,002851.SZ,002645.SZ,003043.SZ,002542.SZ,002446.SZ,002823.SZ,002717.SZ,002811.SZ,002877.SZ,002722.SZ,002921.SZ,002930.SZ,002949.SZ,002775.SZ,002941.SZ,002541.SZ,002973.SZ,002034.SZ,002931.SZ,600831.SH,600398.SH,600996.SH,600297.SH,600933.SH,605068.SH,605189.SH,605133.SH,605128.SH,605138.SH,605088.SH,601127.SH,601929.SH,601366.SH,601633.SH,601689.SH,601058.SH,603677.SH,603518.SH,603348.SH,603898.SH,603089.SH,603377.SH,603557.SH,603608.SH,603208.SH,603596.SH,603877.SH,603685.SH,603982.SH,603486.SH,603466.SH,603833.SH,603355.SH,603809.SH,300473.SZ,300577.SZ,300729.SZ,300580.SZ,300707.SZ,300651.SZ,300894.SZ,300258.SZ,000700.SZ,000665.SZ,000726.SZ,002126.SZ,002984.SZ,000589.SZ,002997.SZ,002959.SZ,002284.SZ,002863.SZ,002406.SZ,002806.SZ,002083.SZ,002510.SZ,002503.SZ,600197.SH,603336.SH,603708.SH,603233.SH,603605.SH,603609.SH,603477.SH,300511.SZ,300498.SZ,300673.SZ,301017.SZ,000876.SZ,002714.SZ,002568.SZ,002982.SZ,002891.SZ,002597.SZ,002772.SZ,002100.SZ,002548.SZ,002840.SZ,002157.SZ,002726.SZ,002557.SZ,002946.SZ,600420.SH,600521.SH,603368.SH,603707.SH,603896.SH,603108.SH,603716.SH,603579.SH,603669.SH,603538.SH,603976.SH,688166.SH,688321.SH,300381.SZ,300677.SZ,300482.SZ,300246.SZ,300016.SZ,300298.SZ,300723.SZ,300630.SZ,300003.SZ,300791.SZ,300529.SZ,300601.SZ,300871.SZ,300813.SZ,300725.SZ,300406.SZ,300869.SZ,300966.SZ,000623.SZ,000411.SZ,002864.SZ,002422.SZ,002562.SZ,002728.SZ,002551.SZ,002370.SZ,002873.SZ,002614.SZ,002382.SZ,002022.SZ,002287.SZ,600908.SH,600919.SH,600000.SH,600909.SH,600061.SH,600926.SH,600901.SH,601818.SH,601211.SH,601998.SH,601860.SH,601229.SH,601108.SH,601009.SH,601166.SH,601838.SH,601963.SH,601881.SH,601878.SH,601128.SH,601665.SH,603323.SH,000783.SZ,002966.SZ,002807.SZ,002839.SZ,002961.SZ,002958.SZ,600105.SH,600498.SH,600745.SH,600438.SH,605358.SH,601231.SH,601012.SH,603989.SH,603660.SH,603602.SH,603890.SH,603678.SH,603516.SH,603887.SH,603228.SH,603528.SH,603501.SH,603920.SH,603186.SH,603806.SH,688001.SH,688030.SH,688689.SH,688208.SH,688595.SH,688590.SH,688772.SH,688066.SH,688002.SH,300297.SZ,300088.SZ,300567.SZ,300296.SZ,300303.SZ,300608.SZ,300231.SZ,300170.SZ,300682.SZ,300739.SZ,300078.SZ,300543.SZ,300253.SZ,300623.SZ,300624.SZ,300776.SZ,300613.SZ,300738.SZ,300556.SZ,300743.SZ,300843.SZ,300956.SZ,300663.SZ,300925.SZ,300975.SZ,300346.SZ,300605.SZ,000070.SZ,000823.SZ,002049.SZ,003004.SZ,002658.SZ,002008.SZ,002174.SZ,002368.SZ,002376.SZ,002036.SZ,002861.SZ,002436.SZ,002815.SZ,002475.SZ,002859.SZ,002929.SZ,600483.SH,600674.SH,600461.SH,600903.SH,601619.SH,601778.SH,601016.SH,603817.SH,300332.SZ,002616.SZ,300614.SZ,688599.SH,603529.SH,300401.SZ,603617.SH,300229.SZ,002953.SZ,002758.SZ,300416.SZ,300174.SZ,002078.SZ,300666.SZ,002707.SZ,002907.SZ,002279.SZ,600487.SH,300811.SZ,300705.SZ,603185.SH,600566.SH,002258.SZ,002615.SZ,300487.SZ,603305.SH,300763.SZ,688598.SH,603822.SH,300335.SZ,300554.SZ,300611.SZ,002896.SZ,603363.SH,300652.SZ,300065.SZ,300499.SZ,002965.SZ,300636.SZ,603688.SH,603212.SH,300438.SZ,603871.SH,002325.SZ,002061.SZ,600929.SH,000810.SZ,603165.SH,603667.SH,000861.SZ,603035.SH,601789.SH,300700.SZ,600711.SH,601985.SH,002360.SZ,300059.SZ,002701.SZ,300619.SZ,002860.SZ,000887.SZ,002832.SZ,300645.SZ,002865.SZ,601678.SH,601238.SH,600998.SH,603578.SH,300031.SZ,603897.SH,300709.SZ,600522.SH,300752.SZ,603606.SH,300437.SZ,002649.SZ,603665.SH,300490.SZ,300505.SZ,600755.SH,600863.SH,002527.SZ,300631.SZ,300532.SZ,300657.SZ,601222.SH,603663.SH,300772.SZ,002741.SZ,300568.SZ,601311.SH,300748.SZ,002538.SZ,603179.SH,300687.SZ,300409.SZ,601799.SH,002472.SZ,000932.SZ,300207.SZ,601899.SH,600271.SH,603136.SH,002460.SZ,603098.SH,600323.SH,002783.SZ,601615.SH,603187.SH,603345.SH,603939.SH,002241.SZ,002497.SZ,002245.SZ,300138.SZ,300618.SZ,002444.SZ,603039.SH,002756.SZ,603690.SH,601727.SH,601233.SH,603313.SH,002318.SZ,002831.SZ,002311.SZ,603659.SH,603906.SH,300450.SZ,603180.SH,603301.SH,300591.SZ,603626.SH,002139.SZ,002641.SZ,002773.SZ,002727.SZ,002793.SZ,601200.SH,603866.SH,002567.SZ,603612.SH,300260.SZ,002745.SZ,600372.SH,601966.SH,300497.SZ,601137.SH,603023.SH,603816.SH,002013.SZ,002074.SZ,002916.SZ,603218.SH,002841.SZ,603960.SH,002352.SZ,002928.SZ,603588.SH,603027.SH,603738.SH,002496.SZ,603883.SH,300168.SZ,600728.SH,002391.SZ,603019.SH,002271.SZ,300393.SZ,603636.SH,600233.SH,002131.SZ,300232.SZ,603079.SH,002439.SZ,603658.SH,300433.SZ,002402.SZ,002273.SZ,600690.SH,600185.SH,603517.SH,603668.SH,002179.SZ,000811.SZ,300058.SZ,000001.SZ,002142.SZ,600183.SH,603421.SH,600031.SH,601199.SH,600845.SH,600004.SH,603993.SH,600016.SH,002491.SZ,002521.SZ,000089.SZ,000729.SZ,600023.SH,002065.SZ,600798.SH,601139.SH,600037.SH,600356.SH,600067.SH,600219.SH,601988.SH,600085.SH,600795.SH,600875.SH,601398.SH,600028.SH,600026.SH,000425.SZ,601318.SH,600109.SH,600820.SH,601989.SH,002185.SZ,002347.SZ,600966.SH,600782.SH,002031.SZ,000731.SZ,600481.SH,300826.SZ,300973.SZ,300837.SZ,688357.SH,601666.SH,301085.SZ,688268.SH,300900.SZ,300872.SZ,300501.SZ,600810.SH,301046.SZ,000528.SZ,300986.SZ,301186.SZ,300967.SZ,001212.SZ,300740.SZ,000498.SZ,603051.SH,002540.SZ,300918.SZ,301015.SZ,605162.SH,300787.SZ,300856.SZ,688223.SH,002120.SZ
2017/3/31,"241,181,356.1000","128,588,316.4800","319,032,712.1300","119,081,374.4800",0.0000,"2,289,815,477.2800","355,602,740.5600","1,378,880,578.1000","2,856,849,209.6500","180,193,365.6800","658,118,447.4500","1,010,459,844.1100",0.0000,0.0000,0.0000,0.0000,0.0000,"708,912,925.1200","342,787,041.6100",0.0000,"699,555,677.6900",0.0000,0.0000,"164,388,226.0700",0.0000,0.0000,0.0000,0.0000,"65,721,879.4300","972,501,992.2600",0.0000,"617,275,833.9400",0.0000,0.0000,0.0000,"901,434,881.3600","1,291,072,989.7700",0.0000,"81,887,711.9500",0.0000,"343,568,800.1400",0.0000,"23,922,455.4600",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"410,083,824.7900","29,294,093.8300",0.0000,"211,550,408.6600","21,387,558.7500","105,546,188.1400","125,600,428.4700","122,478,618.5700","349,491,678.9500","237,971,530.8700",0.0000,"68,652,809.3200",0.0000,"494,416,272.4800",0.0000,"311,526,103.8100","252,017,850.2100",0.0000,0.0000,"1,027,962,765.0500","934,817,925.8700","11,455,441,876.1900","357,042,673.5600","1,707,426,982.4700","2,325,784,580.6100","3,356,428,326.3600","551,383,811.7900","844,440,331.5800","295,963,970.1300",0.0000,"199,771,844.3700",0.0000,"408,436,049.9400","714,712,735.1400","29,622,825.8600","57,739,591.6500",0.0000,0.0000,"138,459,848.6500","238,537,394.9300",0.0000,"794,192,913.1000","77,578,828.2100","344,813,752.8100","374,333,305.8800","242,256,681.3400","255,843,426.7600","1,098,726,292.4700","1,104,581,784.6200","354,420,075.0900","252,142,261.6300","106,097,221.6800","279,428,481.2400","629,053,240.2900","946,108,713.1100","159,534,093.3800","159,265,786.7100","1,601,677,780.8900","3,626,459,719.2500","2,116,474,507.1600","648,586,503.5000","5,201,000,000.0000","2,120,768,052.7000","367,083,291.5400","867,726,196.0000","1,130,415,662.0800",0.0000,"5,120,744,158.1200","832,555,219.3900","14,829,480,833.0000",0.0000,"554,303,135.7100","1,304,675,168.4800","74,185,769.4800","176,532,381.3400","83,049,818.8200","94,109,039.1300","31,509,525.8100",0.0000,"598,028,519.1600","435,741,996.8700","203,093,791.8500",0.0000,"332,617,094.0200",0.0000,0.0000,"658,249,117.3200",0.0000,"265,377,061.9700","111,199,165.4800",0.0000,"445,600,403.0300","180,817,416.9700",0.0000,0.0000,"83,172,595.7400",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"493,489,281.2500","1,759,798,956.4800","513,204,019.5500","563,231,328.6200","82,432,455.1800","142,038,635.7500","450,501,223.0000","1,451,905,321.5300","1,531,847,949.6400","110,841,462.0100","476,379,339.6800","164,650,277.4900","524,623,549.6900","194,366,391.6200","360,310,728.5000","401,574,920.4400",0.0000,"136,134,954.6200","126,227,995.9100",0.0000,"347,639,469.6900",0.0000,0.0000,0.0000,0.0000,"40,951,237.4100",0.0000,0.0000,0.0000,0.0000,"1,562,333,972.2900",0.0000,0.0000,0.0000,0.0000,"143,625,059.1700",0.0000,"3,431,153,700.0000","4,674,595,544.6200","436,975,874.2500","1,834,798,910.9900","1,343,023,116.4400","30,295,645.7900","1,687,024,351.2500","1,097,285,099.8900","6,892,026,138.1500","41,356,345.4200",0.0000,"163,672,185.5200",0.0000,"670,800,417.8700",0.0000,"764,341,386.7000","1,377,334,490.8600",0.0000,"87,216,532.0700","577,953,997.6100","266,265,219.7100",0.0000,"211,196,803.0700","250,072,846.3800","360,445,968.8100","293,613,388.0900","470,186,667.5900",0.0000,"148,730,366.2400",0.0000,0.0000,0.0000,"271,556,993.4200",0.0000,"1,033,023,221.9800",0.0000,"289,748,931.7300",0.0000,"699,010,014.9700","9,074,250,862.1500","1,718,973,864.4100","19,122,086,698.6800",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"4,819,568,403.6400","694,182,108.5700","396,699,840.9100","2,686,479,097.8500","88,412,281.7400","1,463,699,026.0800","83,696,625.7300","558,342,709.3100",0.0000,"188,087,691.2800","237,970,152.0200","583,246,625.8500",0.0000,"299,774,959.0000","368,837,990.9400",0.0000,"1,860,631,861.9800",0.0000,0.0000,0.0000,0.0000,"2,544,088,026.4700","2,833,945,358.4200",0.0000,"1,038,664,744.8200","231,749,308.8100",0.0000,"70,002,210.7200","90,391,493.8300","9,345,093.2700",0.0000,"88,144,516.5600","605,244,543.6300","346,307,381.5400","648,000,301.8100","209,657,079.4000",0.0000,"1,820,892,850.8600",0.0000,0.0000,"484,312,213.9000","329,381,787.8800","380,378,394.3400","34,956,248.6700","667,761,166.7700","626,324,098.1500","928,967,188.9800","1,232,614,299.4900","119,967,467.7400","3,149,569,892.9400","684,267,653.8700",0.0000,"617,658,969.3900",0.0000,"157,135,035.4600","1,007,767,495.7600","223,112,258.3000",0.0000,"3,220,329,457.0300","797,904,447.6500","519,370,497.2900",0.0000,0.0000,"564,024,238.7100","179,113,306.7500","622,779,669.3500","264,779,686.2700","156,510,158.7100","1,309,052,445.1300","913,221,993.7000","212,235,299.4300",0.0000,"1,416,451,948.4900","680,461,008.1300","1,007,331,537.6300",0.0000,"16,352,997.3100","489,310,473.8400","266,235,962.4900","1,261,315,111.7200","208,552,547.8500","561,670,410.8200",0.0000,0.0000,0.0000,"234,035,892.1300",0.0000,"422,558,553.7700","133,944,279.4600","145,492,275.6100","120,691,054.8700",0.0000,"401,037,974.5100","1,258,015,227.3100",0.0000,"545,778,843.2900","99,206,738.6700",0.0000,0.0000,0.0000,"823,964,457.3800","204,140,607.8600",0.0000,"1,356,882,900.6400","704,540,031.7300",0.0000,"2,330,670,036.0000","487,782,334.2800","143,444,687.6000","487,914,055.5300","881,484,007.4200","55,083,466.1200","620,287,219.9800","286,872,355.8700","776,013,878.2100","463,473,466.2700",0.0000,0.0000,0.0000,"11,441,715,962.6000","55,743,109,623.7500",0.0000,0.0000,0.0000,"104,370,941,778.0000",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"70,612,136,645.3200","16,831,073,466.4400",0.0000,0.0000,0.0000,"27,252,356,633.0600",0.0000,0.0000,0.0000,0.0000,0.0000,"655,602,313.6500","2,914,633,694.3600","565,154,647.1400","1,691,158,641.9200",0.0000,"4,752,229,173.4800","5,051,971,805.3300","262,717,592.5500","227,245,210.6900",0.0000,0.0000,"358,878,468.5300",0.0000,"188,062,480.8800","1,311,831,402.3300","811,551,665.9700","221,041,186.8400","417,704,234.8600","287,752,557.1800","298,072,949.8500",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"1,494,233,892.9800","905,720,827.1600","315,839,123.0400","1,873,826,483.2700","391,599,673.5800","379,852,688.0300","89,117,655.2700","468,971,359.6500","231,012,138.1500",0.0000,"382,772,053.9600","324,665,576.5400","520,572,330.3000","706,131,134.1900",0.0000,0.0000,"754,361,946.8800",0.0000,"139,751,856.2900",0.0000,0.0000,0.0000,"46,298,083.2900",0.0000,0.0000,"57,707,977.0900","154,178,390.1900","351,467,898.0100","985,838,443.9800","727,514,990.4700",0.0000,"419,070,954.3200","719,282,288.1500","770,086,972.9300","751,478,431.9000","679,851,720.6400","229,896,620.2400","154,570,119.9800","344,897,410.2000","378,344,309.9500","4,738,268,424.2900","819,986,212.5400",0.0000,"2,781,625,603.1600","499,338,795.0500","820,839,579.4600",0.0000,0.0000,0.0000,"1,673,625,878.4900","234,490,738.9100","527,871,621.0400","101,013,939.0000",0.0000,0.0000,0.0000,"33,554,756.0500","43,227,676.7200","298,593,518.0200",0.0000,"190,179,406.9700","70,433,515.3100","130,896,926.7400","1,286,076,659.4800","81,467,883.8100","721,838,642.0400",0.0000,"539,790,878.1900","2,405,430,128.4900","39,903,067.9800",0.0000,0.0000,"1,067,579,382.6400","170,057,904.3800","117,552,038.2800","202,227,275.4400",0.0000,0.0000,0.0000,"106,573,495.0100","687,886,670.2700","7,370,518.1500","276,480,431.4500",0.0000,0.0000,"121,576,620.9100","366,348,597.5400","190,393,405.3700",0.0000,"301,668,241.3600","167,135,846.9300",0.0000,"965,369,802.5700",0.0000,"794,528,201.3400","1,132,614,049.0400",0.0000,"737,684,518.2100","74,660,567.3100","138,937,416.2300","1,617,288,270.3700","441,890,332.8700","1,864,428,730.9900",0.0000,"1,093,311,794.9000","6,617,407,829.5800","379,262,431.9000","10,963,051,464.8000","1,693,391,974.0000","204,328,631.4700","56,793,478.3400","1,642,798,482.5200","1,038,495,278.6400","65,446,224.3100","197,068,909.7800","564,862,616.1300","19,015,960,495.0000","4,772,119,343.6600","212,432,567.7500","408,905,334.1000",0.0000,0.0000,"4,803,343,773.0000",0.0000,"343,556,254.0800","221,642,134.9900","976,543,480.4800","298,808,513.1700","122,404,959.6100","152,412,420.9000","4,206,709,434.0300","72,659,681.4500","582,029,977.0800","221,844,639.3800","313,080,562.9200","160,710,118.5300","2,396,233,542.8800","83,951,338.4300",0.0000,"83,345,856.9100","697,793,994.7400","913,195,717.3800",0.0000,"150,654,895.3400","593,044,650.3800","17,982,467.1700","350,399,627.5700","576,619,142.3600","163,352,431.3900","6,054,057,090.2300","1,519,719,918.4600","6,268,001,780.0000","8,004,746,097.0400",0.0000,"428,147,520.2300","188,016,051.6400","1,113,769,041.2600","255,808,419.1700",0.0000,0.0000,"907,282,178.5000","399,006,625.3700","4,129,257,026.2600","191,402,894.8400","318,604,671.6400","190,214,445.3600","415,469,965.5200","2,821,086,041.8600","96,265,432.1800","668,623,701.4300","90,304,350.9600","37,328,791,000.0000","2,236,077,590.6600","990,338,913.7700","249,033,306.9000","2,014,032,753.5000","1,291,183,250.6600","203,410,413.3400","606,385,498.9700","424,618,081.0300","108,926,372.1200",0.0000,"220,643,747.6700","891,245,792.6100","331,921,012.8400","409,420,724.7300","2,196,029,554.7300","1,110,883,674.0600","187,079,834.4300","590,186,987.8100","289,672,033.8800","615,868,048.8500",0.0000,"44,117,737.1300","3,988,939,048.3200","1,652,244,505.1000","2,601,736,188.0600","351,365,184.0500","287,391,154.2400","30,511,260.5700","841,109,146.4900","1,771,743,824.9900","1,473,620,662.3600",0.0000,"952,275,096.0900","1,529,504,967.0300","215,135,087.4300","9,307,992,945.7800",0.0000,"124,193,667.5200","72,427,029.4900","144,742,642.5300","1,010,722,974.0300","842,734,769.0000","685,187,523.0200","588,698,229.7400","223,660,021.7800","1,259,860,853.8700","1,298,211,290.3800","431,684,009.9400","164,621,251.2100","2,127,273,210.0300","456,142,691.5500","755,090,636.4300",0.0000,"620,783,670.7800","126,962,581.2000","3,669,897,680.3500","414,497,145.8800","468,001,954.2800","27,190,619,848.0900","4,007,653,636.6900","1,327,922,686.5200","163,473,883.7900","1,320,118,809.8700","761,071,757.7700","3,185,083,726.1100",0.0000,0.0000,"715,824,540.6600","412,177,675.2100","5,846,534,000.0000","1,406,391,741.5100","1,908,480,194.3200","635,647,757.7000","10,302,756,068.9400",0.0000,"1,426,354,376.9400","361,741,253.0600","2,740,415,592.9100","1,292,275,350.2700","16,336,731,515.7600","922,644,010.0300","246,723,845.4000","2,804,501,275.7000","6,632,400,648.6100","533,911,379.3000","3,844,214,649.5500","4,784,910,874.0700",0.0000,"5,735,492,450.3000","6,654,527,430.1300","27,156,910,570.2400",0.0000,"135,050,000,000.0000","6,398,361,925.0000","4,118,402,439.0200","541,587,000,000.0000","15,711,554,230.9600","10,914,099,811.8500","57,449,067,993.0900","978,282,871.1300","163,270,248.1200","1,195,077,044.2100","3,391,207,510.6200","498,521,143.5400","251,975,472.4400","1,377,335,549.5100",0.0000,0.0000,0.0000,0.0000,"4,938,815,751.5200",0.0000,0.0000,0.0000,0.0000,"119,487,666.5800","2,384,262,788.0600",0.0000,"3,249,843,451.7900",0.0000,0.0000,0.0000,0.0000,0.0000,"1,690,863,157.9100",0.0000,"321,827,863.2700",0.0000,0.0000,0.0000,0.0000,0.0000,"4,918,117,764.8800","548,166,499.4400"
