Date,nlmy,jchg,gt,ysjs,dz,jydq,spyl,fzfs,qgzz,yysw,gysy,jtys,fdc,smls,shfw,zh,jzcl,jzzs,dlsb,gfjg,jsj,cm,tx,yx,fyjr,qc,jxsb,ms,sysh,hb,mrhl
2017/1/3,"3,388.74","3,350.08","2,610.63","3,623.94","3,085.68","5,143.15","7,537.06","3,614.36","3,445.80","7,849.56","2,906.30","2,763.28","4,909.34","5,194.14","5,680.67","3,556.88","5,704.95","3,244.57","5,917.92","1,587.45","4,744.15","1,214.40","2,922.81","3,251.24","1,698.36","5,271.78","1,640.12","1,933.77","2,416.09","3,652.31","5,339.19"
2017/1/4,"3,423.82","3,405.95","2,642.13","3,670.89","3,125.47","5,202.55","7,721.91","3,645.32","3,486.39","7,898.61","2,923.57","2,794.90","4,939.61","5,244.20","5,732.57","3,583.30","5,741.54","3,283.48","5,994.00","1,601.41","4,796.97","1,228.56","2,961.34","3,257.88","1,702.97","5,353.27","1,657.20","1,944.62","2,447.54","3,696.69","5,403.02"
2017/1/5,"3,421.90","3,411.20","2,645.93","3,688.33","3,119.82","5,195.79","7,691.23","3,641.26","3,483.27","7,888.97","2,924.28","2,818.02","4,931.60","5,250.75","5,739.03","3,569.45","5,741.97","3,275.54","5,986.57","1,620.04","4,798.57","1,223.23","2,972.03","3,255.66","1,698.95","5,352.67","1,661.64","1,964.33","2,487.47","3,690.55","5,413.89"
2017/1/6,"3,410.66","3,394.32","2,656.73","3,665.62","3,081.86","5,150.36","7,662.84","3,603.81","3,455.01","7,820.13","2,934.12","2,812.67","4,913.59","5,199.77","5,721.59","3,537.97","5,691.96","3,257.16","5,937.25","1,617.44","4,730.21","1,209.57","2,942.07","3,234.39","1,682.68","5,335.80","1,652.43","1,968.23","2,498.10","3,715.77","5,443.08"
2017/1/9,"3,399.36","3,410.87","2,680.69","3,677.00","3,092.85","5,152.42","7,676.93","3,614.42","3,463.23","7,858.13","2,960.11","2,830.07","4,928.25","5,240.98","5,739.51","3,564.87","5,696.90","3,280.92","5,969.71","1,676.04","4,740.33","1,211.43","2,946.43","3,242.13","1,689.31","5,374.57","1,667.90","1,973.19","2,511.22","3,732.23","5,451.41"
2017/1/10,"3,377.76","3,393.36","2,704.98","3,695.50","3,081.76","5,153.01","7,681.03","3,605.45","3,455.41","7,842.40","2,942.12","2,830.55","4,917.70","5,274.91","5,717.73","3,549.03","5,689.53","3,249.36","5,952.04","1,647.37","4,718.78","1,208.75","2,924.22","3,238.04","1,686.23","5,351.91","1,658.12","1,990.01","2,483.09","3,702.91","5,315.90"
2017/1/11,"3,344.89","3,346.70","2,715.39","3,675.47","3,048.97","5,093.54","7,584.76","3,558.20","3,411.28","7,772.05","2,917.13","2,783.06","4,870.24","5,214.01","5,664.75","3,503.46","5,647.28","3,219.53","5,893.64","1,651.76","4,670.00","1,195.82","2,871.22","3,226.80","1,681.04","5,288.55","1,643.06","1,969.99","2,434.84","3,649.85","5,257.24"
2017/1/12,"3,326.66","3,314.42","2,677.67","3,635.67","3,040.40","5,040.93","7,542.79","3,527.66","3,366.52","7,707.97","2,892.67","2,761.71","4,845.10","5,152.04","5,621.62","3,482.87","5,579.16","3,197.98","5,843.31","1,627.12","4,629.81","1,186.96","2,839.99","3,223.50","1,679.25","5,235.73","1,625.44","1,943.54","2,431.59","3,615.00","5,186.79"
2017/1/13,"3,263.00","3,267.38","2,654.75","3,575.78","3,000.27","5,003.09","7,476.85","3,472.36","3,307.33","7,628.91","2,876.64","2,741.02","4,836.63","5,048.32","5,541.11","3,422.16","5,504.19","3,160.69","5,774.66","1,603.83","4,524.91","1,174.85","2,801.30","3,248.43","1,686.45","5,202.33","1,600.65","1,928.66","2,417.38","3,576.85","5,089.66"
2017/1/16,"3,187.55","3,163.00","2,633.65","3,500.20","2,898.74","4,925.62","7,379.23","3,355.48","3,168.14","7,439.03","2,828.56","2,700.52","4,736.18","4,879.72","5,360.23","3,292.66","5,331.18","3,116.59","5,593.48","1,564.52","4,334.72","1,136.67","2,697.51","3,294.21","1,694.33","5,106.14","1,546.72","1,915.44","2,365.09","3,486.15","4,910.29"
2017/1/17,"3,209.00","3,192.52","2,646.36","3,520.22","2,946.44","4,985.60","7,469.99","3,367.49","3,218.95","7,482.51","2,833.11","2,712.42","4,740.03","4,929.47","5,398.15","3,306.66","5,385.89","3,118.89","5,642.18","1,593.19","4,419.30","1,159.41","2,730.76","3,279.55","1,687.46","5,146.53","1,564.61","1,911.22","2,383.49","3,515.42","5,008.07"
2017/1/18,"3,196.61","3,181.88","2,694.05","3,518.02","2,927.09","5,024.83","7,544.31","3,353.92","3,212.10","7,459.44","2,828.82","2,721.96","4,758.58","4,917.55","5,391.74","3,304.02","5,425.49","3,142.12","5,622.52","1,584.93","4,367.11","1,148.55","2,713.72","3,298.51","1,688.70","5,160.05","1,556.98","1,916.41","2,390.24","3,504.88","4,994.57"
2017/1/19,"3,181.35","3,163.22","2,660.03","3,496.74","2,925.00","4,997.99","7,512.74","3,335.75","3,197.81","7,440.98","2,823.80","2,708.26","4,734.29","4,900.81","5,379.03","3,287.32","5,425.79","3,125.52","5,589.54","1,570.95","4,361.52","1,147.84","2,685.25","3,298.17","1,683.58","5,152.79","1,550.29","1,906.85","2,367.67","3,509.78","5,014.59"
2017/1/20,"3,222.73","3,209.22","2,677.04","3,525.26","2,978.41","5,071.26","7,562.72","3,379.79","3,255.75","7,536.42","2,851.79","2,733.59","4,774.58","4,963.16","5,446.03","3,326.18","5,520.34","3,162.89","5,660.77","1,592.65","4,459.16","1,166.59","2,731.98","3,312.18","1,696.38","5,221.55","1,571.18","1,923.39","2,387.37","3,556.73","5,096.19"
2017/1/23,"3,244.39","3,243.78","2,693.02","3,590.32","3,003.69","5,079.90","7,581.03","3,399.91","3,283.10","7,577.74","2,866.85","2,744.27","4,802.03","4,991.99","5,502.94","3,346.98","5,602.17","3,189.60","5,702.16","1,626.44","4,481.11","1,174.13","2,750.48","3,305.63","1,697.87","5,257.09","1,588.63","1,945.90","2,415.28","3,579.18","5,110.59"
2017/1/24,"3,234.90","3,240.12","2,731.63","3,585.78","2,986.76","5,073.97","7,584.11","3,392.99","3,280.93","7,543.83","2,851.06","2,736.31","4,788.37","4,955.96","5,482.47","3,342.67","5,678.12","3,182.49","5,689.72","1,614.03","4,445.17","1,161.71","2,726.93","3,335.49","1,691.49","5,259.48","1,584.65","1,962.92","2,443.83","3,536.37","5,047.26"
2017/1/25,"3,244.94","3,244.57","2,721.08","3,600.45","3,001.98","5,102.06","7,585.46","3,413.01","3,304.54","7,604.32","2,852.57","2,744.81","4,793.89","4,965.95","5,513.34","3,349.14","5,663.91","3,200.41","5,707.81","1,620.49","4,468.17","1,169.01","2,749.34","3,334.70","1,697.53","5,275.52","1,585.14","1,951.53","2,441.78","3,549.02","5,035.32"
2017/1/26,"3,261.28","3,259.06","2,741.80","3,691.05","3,016.55","5,148.09","7,569.60","3,435.62","3,318.47","7,649.18","2,862.42","2,750.03","4,814.98","4,982.96","5,547.25","3,357.11","5,666.00","3,201.91","5,741.62","1,633.14","4,496.57","1,175.15","2,761.22","3,354.90","1,703.20","5,292.28","1,594.32","1,974.83","2,445.13","3,575.44","5,090.49"
2017/2/3,"3,248.20","3,252.41","2,719.16","3,661.49","2,991.95","5,125.93","7,545.55","3,422.54","3,313.92","7,634.21","2,854.47","2,738.95","4,802.02","4,963.22","5,519.74","3,355.61","5,676.41","3,193.48","5,726.79","1,645.14","4,496.35","1,167.37","2,750.45","3,318.02","1,681.71","5,271.41","1,590.30","1,952.91","2,428.60","3,568.90","5,056.80"
2017/2/6,"3,285.69","3,285.34","2,713.59","3,669.82","3,020.72","5,148.82","7,580.85","3,452.20","3,347.99","7,687.99","2,877.26","2,753.61","4,826.49","5,009.08","5,547.95","3,393.07","5,695.57","3,247.00","5,780.36","1,655.80","4,544.66","1,178.03","2,786.26","3,315.11","1,688.64","5,341.09","1,608.27","1,955.26","2,456.73","3,604.78","5,119.24"
2017/2/7,"3,275.28","3,281.47","2,729.91","3,695.41","3,028.43","5,125.11","7,574.82","3,460.33","3,349.46","7,674.58","2,874.25","2,757.72","4,831.54","5,037.38","5,560.94","3,400.02","5,746.48","3,236.68","5,777.32","1,636.60","4,518.09","1,170.39","2,782.36","3,309.95","1,685.49","5,361.81","1,610.38","1,951.40","2,448.22","3,590.21","5,163.66"
2017/2/8,"3,289.62","3,299.39","2,737.09","3,708.41","3,051.28","5,159.66","7,613.12","3,474.39","3,374.54","7,707.88","2,890.27","2,777.49","4,855.62","5,043.72","5,574.15","3,407.68","5,809.86","3,251.89","5,807.99","1,677.02","4,564.69","1,179.15","2,814.88","3,313.97","1,704.61","5,396.51","1,622.95","1,971.86","2,447.02","3,611.30","5,194.08"
2017/2/9,"3,307.01","3,326.07","2,774.82","3,725.01","3,069.26","5,199.65","7,676.69","3,510.45","3,405.66","7,734.92","2,910.18","2,790.76","4,900.79","5,062.88","5,603.77","3,421.85","5,912.13","3,308.39","5,844.09","1,682.88","4,591.34","1,182.70","2,830.28","3,320.69","1,706.27","5,413.12","1,636.86","1,977.36","2,455.06","3,668.11","5,225.27"
2017/2/10,"3,307.57","3,321.53","2,851.76","3,740.05","3,056.26","5,216.83","7,678.48","3,498.12","3,387.75","7,704.67","2,919.60","2,810.75","4,895.80","5,056.07","5,585.84","3,409.26","6,036.19","3,374.72","5,845.84","1,668.93","4,556.41","1,173.26","2,825.41","3,339.36","1,712.91","5,392.25","1,640.49","2,014.21","2,466.48","3,664.13","5,228.57"
2017/2/13,"3,317.87","3,355.62","2,848.21","3,785.70","3,067.64","5,316.94","7,817.28","3,520.28","3,411.99","7,759.61","2,929.79","2,828.20","4,912.41","5,093.02","5,638.40","3,427.91","5,968.96","3,388.70","5,888.86","1,671.44","4,592.03","1,180.55","2,841.42","3,366.55","1,722.33","5,418.57","1,648.21","2,037.75","2,487.32","3,671.92","5,260.03"
2017/2/14,"3,307.00","3,350.53","2,893.70","3,819.31","3,069.41","5,301.06","7,809.09","3,517.14","3,413.63","7,742.46","2,923.83","2,835.88","4,917.15","5,081.63","5,602.44","3,433.26","6,009.17","3,423.34","5,885.11","1,663.58","4,584.66","1,181.33","2,840.91","3,353.75","1,717.73","5,406.53","1,646.90","2,049.26","2,480.26","3,661.24","5,256.23"
2017/2/15,"3,276.96","3,318.66","2,859.73","3,743.79","3,062.84","5,301.42","7,745.49","3,504.70","3,385.47","7,692.85","2,928.13","2,830.51","4,885.43","5,068.38","5,560.00","3,415.64","5,893.62","3,368.52","5,837.30","1,641.10","4,535.05","1,168.25","2,809.59","3,390.05","1,712.31","5,339.90","1,630.76","2,017.41","2,465.79","3,630.61","5,193.86"
2017/2/16,"3,293.99","3,349.88","2,884.30","3,810.55","3,078.45","5,399.72","7,750.10","3,519.07","3,419.68","7,724.91","2,952.55","2,859.05","4,909.98","5,103.85","5,576.24","3,433.45","5,950.72","3,388.99","5,865.69","1,652.48","4,551.65","1,168.11","2,818.13","3,396.50","1,726.11","5,366.49","1,641.39","2,057.41","2,482.12","3,653.59","5,306.94"
2017/2/17,"3,261.96","3,320.89","2,843.38","3,767.45","3,048.76","5,396.23","7,775.35","3,479.82","3,387.81","7,668.05","2,919.67","2,834.81","4,869.17","5,070.13","5,538.49","3,422.55","5,922.93","3,339.87","5,819.77","1,666.54","4,517.04","1,158.90","2,796.07","3,363.63","1,725.21","5,330.92","1,626.85","2,014.93","2,438.46","3,620.91","5,312.57"
2017/2/20,"3,290.41","3,343.75","2,888.09","3,796.67","3,073.44","5,519.94","7,969.14","3,487.49","3,426.90","7,731.99","2,951.95","2,884.78","4,930.97","5,133.93","5,593.49","3,462.75","6,008.82","3,396.42","5,860.29","1,671.83","4,550.39","1,165.62","2,816.19","3,424.22","1,741.99","5,389.57","1,641.16","2,043.90","2,463.52","3,663.63","5,320.70"
2017/2/21,"3,318.28","3,367.89","2,901.83","3,834.77","3,099.37","5,516.43","7,960.37","3,521.06","3,454.39","7,788.82","2,963.34","2,889.58","4,963.75","5,241.81","5,649.65","3,477.68","6,062.78","3,395.14","5,914.07","1,677.39","4,619.53","1,180.20","2,834.71","3,424.00","1,746.46","5,439.71","1,656.34","2,052.01","2,467.26","3,688.30","5,355.08"
2017/2/22,"3,334.92","3,391.71","2,935.68","3,838.62","3,115.97","5,546.80","8,047.18","3,532.21","3,461.84","7,800.14","2,971.04","2,895.19","4,979.63","5,229.74","5,681.26","3,485.11","6,237.56","3,411.37","5,921.62","1,665.44","4,634.50","1,183.01","2,845.55","3,420.83","1,742.19","5,472.79","1,666.34","2,042.90","2,498.28","3,703.61","5,415.33"
2017/2/23,"3,318.15","3,378.96","2,889.84","3,890.62","3,119.11","5,525.64","7,999.37","3,536.45","3,473.14","7,889.68","2,959.04","2,876.69","4,954.09","5,178.96","5,699.15","3,490.82","6,126.68","3,376.04","5,936.23","1,646.76","4,652.95","1,183.70","2,846.85","3,417.85","1,725.27","5,454.49","1,665.12","2,022.86","2,470.48","3,693.98","5,425.27"
2017/2/24,"3,339.30","3,381.28","2,875.37","3,847.51","3,127.82","5,501.35","7,994.35","3,553.71","3,478.95","7,904.98","2,966.38","2,903.85","4,953.95","5,185.50","5,732.76","3,497.30","6,052.40","3,380.40","5,965.48","1,668.23","4,679.85","1,199.33","2,896.46","3,411.15","1,728.33","5,457.27","1,668.53","2,008.15","2,462.81","3,711.30","5,382.70"
2017/2/27,"3,315.39","3,349.12","2,894.23","3,821.72","3,111.97","5,422.94","7,887.38","3,531.47","3,457.81","7,846.07","2,958.34","2,859.00","4,909.14","5,144.66","5,768.49","3,467.76","5,994.39","3,348.36","5,924.56","1,646.17","4,653.94","1,194.94","2,885.13","3,394.14","1,711.82","5,428.00","1,657.14","2,002.26","2,421.89","3,731.40","5,298.30"
2017/2/28,"3,326.82","3,366.35","2,873.80","3,844.11","3,115.57","5,464.24","7,884.14","3,558.51","3,492.60","7,837.78","2,966.79","2,874.45","4,930.59","5,161.16","5,764.52","3,521.30","6,046.08","3,381.34","5,937.29","1,655.42","4,673.04","1,196.32","2,889.31","3,399.80","1,713.26","5,454.04","1,667.32","2,017.28","2,438.39","3,740.73","5,305.83"
2017/3/1,"3,327.37","3,386.48","2,874.13","3,873.84","3,119.93","5,474.39","7,925.37","3,561.61","3,489.78","7,846.44","2,972.41","2,875.24","4,947.01","5,166.65","5,782.07","3,578.35","6,082.03","3,389.31","5,945.89","1,674.48","4,675.93","1,200.94","2,894.93","3,395.14","1,711.20","5,468.67","1,673.23","2,030.44","2,446.56","3,755.97","5,313.72"
2017/3/2,"3,302.12","3,371.02","2,857.57","3,874.04","3,114.78","5,424.20","7,909.92","3,546.79","3,462.33","7,805.47","2,960.59","2,848.97","4,911.97","5,114.72","5,759.04","3,563.19","5,985.72","3,345.82","5,921.74","1,660.63","4,643.79","1,189.88","2,877.59","3,374.09","1,703.50","5,438.98","1,666.43","2,013.68","2,429.75","3,736.17","5,317.03"
2017/3/3,"3,303.28","3,386.22","2,823.32","3,841.53","3,154.89","5,446.20","7,924.83","3,549.37","3,472.47","7,818.89","2,965.36","2,837.52","4,906.59","5,096.82","5,777.04","3,555.73","5,950.66","3,344.56","5,963.49","1,671.36","4,670.97","1,187.12","2,886.98","3,359.76","1,695.64","5,473.28","1,667.51","1,997.35","2,410.10","3,750.06","5,333.23"
2017/3/6,"3,323.55","3,415.49","2,847.71","3,868.19","3,209.35","5,581.97","7,981.63","3,571.48","3,514.13","7,872.21","2,984.19","2,858.74","4,940.46","5,140.67","5,816.55","3,585.68","5,988.24","3,350.20","6,021.53","1,698.23","4,746.20","1,198.76","2,929.71","3,361.34","1,703.67","5,514.92","1,692.56","2,029.91","2,425.64","3,790.26","5,411.52"
2017/3/7,"3,334.01","3,410.60","2,831.89","3,841.69","3,218.79","5,588.00","8,117.39","3,576.39","3,537.50","7,913.87","2,992.99","2,857.71","4,955.50","5,151.73","5,855.07","3,592.85","6,002.78","3,338.08","6,041.55","1,688.08","4,795.34","1,202.15","2,943.94","3,377.16","1,705.82","5,524.24","1,694.81","2,015.82","2,420.59","3,807.81","5,447.33"
2017/3/8,"3,322.79","3,398.88","2,810.57","3,835.02","3,199.57","5,576.61","8,088.26","3,560.47","3,525.07","7,888.07","2,989.32","2,858.27","4,969.20","5,120.04","5,850.73","3,568.89","6,011.08","3,356.20","6,016.90","1,697.12","4,750.97","1,193.16","2,958.89","3,371.99","1,699.00","5,490.07","1,691.05","1,998.89","2,420.17","3,814.95","5,492.64"
2017/3/9,"3,286.87","3,374.17","2,793.57","3,790.33","3,188.36","5,549.07","8,051.71","3,534.63","3,498.79","7,832.77","2,963.51","2,832.07","4,940.83","5,082.15","5,798.77","3,555.60","5,941.27","3,327.64","5,975.89","1,674.73","4,736.06","1,185.02","2,951.32","3,348.32","1,691.72","5,452.93","1,681.12","1,967.73","2,379.89","3,785.98","5,521.53"
2017/3/10,"3,280.24","3,373.68","2,803.45","3,810.37","3,190.94","5,657.58","8,066.41","3,532.48","3,523.50","7,843.16","2,953.40","2,819.94","4,953.90","5,085.76","5,798.53","3,543.05","5,975.44","3,308.07","5,981.11","1,664.26","4,738.51","1,185.35","2,958.43","3,343.36","1,685.12","5,474.29","1,680.77","1,965.59","2,369.06","3,778.02","5,480.32"
2017/3/13,"3,291.53","3,395.86","2,820.56","3,865.99","3,248.21","5,666.13","8,165.20","3,547.68","3,548.79","7,897.03","2,974.30","2,842.18","5,010.93","5,109.35","5,792.40","3,585.06","6,016.73","3,342.36","6,028.72","1,675.61","4,786.98","1,191.27","2,972.40","3,366.00","1,696.17","5,511.40","1,694.10","1,994.20","2,378.79","3,832.88","5,459.07"
2017/3/14,"3,280.27","3,390.96","2,831.54","3,853.44","3,236.42","5,649.15","8,126.01","3,541.70","3,545.33","7,898.41","2,968.47","2,836.93","5,035.83","5,091.38","5,732.31","3,566.80","6,067.42","3,351.38","6,015.93","1,674.84","4,777.43","1,188.42","2,952.85","3,365.96","1,693.15","5,526.85","1,696.15","1,991.75","2,381.30","3,829.83","5,448.98"
2017/3/15,"3,272.03","3,385.56","2,842.20","3,872.84","3,241.43","5,714.87","8,151.83","3,533.53","3,558.32","7,911.75","2,979.36","2,833.30","5,029.76","5,083.98","5,704.23","3,558.55","6,106.53","3,373.83","6,012.67","1,666.29","4,756.94","1,186.29","2,943.81","3,363.48","1,691.97","5,530.73","1,694.14","1,998.26","2,377.13","3,862.92","5,466.80"
2017/3/16,"3,294.59","3,422.31","2,861.50","3,914.14","3,271.60","5,704.27","8,147.92","3,564.10","3,596.92","7,958.44","3,000.55","2,860.51","5,054.77","5,125.98","5,735.67","3,612.57","6,154.13","3,404.20","6,077.16","1,686.99","4,812.67","1,194.78","2,995.38","3,375.64","1,718.66","5,567.44","1,711.87","2,015.49","2,411.25","3,887.04","5,503.38"
2017/3/17,"3,278.37","3,391.05","2,806.03","3,871.90","3,232.41","5,632.62","8,126.79","3,554.25","3,564.29","7,910.50","2,979.00","2,828.58","5,006.22","5,079.86","5,735.51","3,582.31","6,117.02","3,386.57","6,054.35","1,659.61","4,778.71","1,187.50","2,978.27","3,338.07","1,692.67","5,490.28","1,703.94","1,990.55","2,383.88","3,854.93","5,516.33"
2017/3/20,"3,294.73","3,404.79","2,798.17","3,884.26","3,252.88","5,658.98","8,201.03","3,570.35","3,570.80","7,950.92","2,994.14","2,841.93","4,975.72","5,091.81","5,786.26","3,580.90","6,177.86","3,422.57","6,082.23","1,656.45","4,795.05","1,188.73","2,986.45","3,325.36","1,686.73","5,486.23","1,712.09","2,042.25","2,394.22","3,854.78","5,585.47"
2017/3/21,"3,304.46","3,418.42","2,780.70","3,863.15","3,265.44","5,769.39","8,383.80","3,582.03","3,584.31","7,996.09","3,007.29","2,856.02","4,991.45","5,103.19","5,800.03","3,595.07","6,163.76","3,473.49","6,092.81","1,656.83","4,807.95","1,186.33","2,990.20","3,317.52","1,684.57","5,518.76","1,714.28","2,058.34","2,397.75","3,919.12","5,662.27"
2017/3/22,"3,290.11","3,400.90","2,731.78","3,856.66","3,271.56","5,761.60","8,404.25","3,573.26","3,570.10","8,044.22","2,986.21","2,855.42","4,945.74","5,069.81","5,920.81","3,578.67","6,147.39","3,502.27","6,076.56","1,637.96","4,784.01","1,174.03","2,973.08","3,274.05","1,663.87","5,486.28","1,712.70","2,041.46","2,389.50","3,882.53","5,754.23"
2017/3/23,"3,300.75","3,398.17","2,737.16","3,867.58","3,287.05","5,815.90","8,379.11","3,573.23","3,565.82","8,044.91","2,979.04","2,853.86","4,947.49","5,058.46","5,960.94","3,570.87","6,195.02","3,506.73","6,063.67","1,649.12","4,783.14","1,177.64","2,976.82","3,290.33","1,673.39","5,501.58","1,712.49","2,033.80","2,378.33","3,870.21","5,736.27"
2017/3/24,"3,315.59","3,414.10","2,768.80","3,840.93","3,312.38","5,863.76","8,364.64","3,579.00","3,580.57","8,052.95","2,993.28","2,894.85","4,956.89","5,081.93","5,947.19","3,570.33","6,258.84","3,579.34","6,087.64","1,657.74","4,814.97","1,181.25","2,988.69","3,302.88","1,687.87","5,542.17","1,725.99","2,035.46","2,383.51","3,903.98","5,791.76"
2017/3/27,"3,297.42","3,408.03","2,749.47","3,837.74","3,291.69","5,785.22","8,262.43","3,578.50","3,581.72","8,007.80","2,981.34","2,913.57","4,932.15","5,081.44","5,957.11","3,571.39","6,248.18","3,536.91","6,079.01","1,668.30","4,783.77","1,178.18","2,967.26","3,326.17","1,687.89","5,546.92","1,721.78","2,014.11","2,370.94","3,870.04","5,777.23"
2017/3/28,"3,290.71","3,401.32","2,750.53","3,838.19","3,297.43","5,759.11","8,244.83","3,560.09","3,564.75","7,995.63","2,969.37","2,896.38","4,926.91","5,079.34","5,937.30","3,533.68","6,215.28","3,522.07","6,058.94","1,660.17","4,754.21","1,172.64","2,951.65","3,314.95","1,680.97","5,529.44","1,716.01","2,012.23","2,364.83","3,856.96","5,723.81"
2017/3/29,"3,264.57","3,372.38","2,769.16","3,824.91","3,273.11","5,765.48","8,241.66","3,521.38","3,531.63","7,927.62","2,955.69","2,955.50","4,896.65","5,046.97","5,916.39","3,477.84","6,218.35","3,526.04","6,019.33","1,656.13","4,711.23","1,161.91","2,909.73","3,306.17","1,666.16","5,495.33","1,707.56","2,023.23","2,359.04","3,829.37","5,643.66"
2017/3/30,"3,222.11","3,316.05","2,726.59","3,744.65","3,202.41","5,665.19","8,174.07","3,449.98","3,456.97","7,799.61","2,956.47","2,922.22","4,827.57","4,934.24","5,863.91","3,393.26","6,092.73","3,458.47","5,906.25","1,615.12","4,599.47","1,136.05","2,844.73","3,301.82","1,661.33","5,406.14","1,671.47","2,003.91","2,341.92","3,777.94","5,548.47"
2017/3/31,"3,222.30","3,329.23","2,741.70","3,766.26","3,216.16","5,747.16","8,209.70","3,448.39","3,469.67","7,853.02","2,963.99","2,882.94","4,835.04","4,955.79","5,846.95","3,409.91","5,988.11","3,431.59","5,920.61","1,655.47","4,608.14","1,143.86","2,865.06","3,335.22","1,666.21","5,458.92","1,668.48","2,027.43","2,346.05","3,795.73","5,570.36"
2017/4/5,"3,271.90","3,394.70","2,822.50","3,872.85","3,286.47","5,764.28","8,290.81","3,503.31","3,522.50","7,943.93","3,025.22","2,932.37","4,947.48","5,034.77","5,938.39","3,488.37","6,190.14","3,575.32","6,032.31","1,677.62","4,697.16","1,157.85","2,910.32","3,349.88","1,686.86","5,569.41","1,707.17","2,064.16","2,383.98","3,928.01","5,647.42"
2017/4/6,"3,288.14","3,401.22","2,863.27","3,881.95","3,280.33","5,817.67","8,283.45","3,513.82","3,527.51","7,948.47","3,041.65","2,974.61","4,980.43","5,032.60","5,924.46","3,487.01","6,305.82","3,665.48","6,065.00","1,675.87","4,726.20","1,155.53","2,913.31","3,337.46","1,681.84","5,578.16","1,716.74","2,058.65","2,388.89","3,948.09","5,705.05"
2017/4/7,"3,274.23","3,400.48","2,877.29","3,899.08","3,284.58","5,807.67","8,247.54","3,516.83","3,526.32","7,935.84","3,097.45","2,973.55","5,009.47","5,018.71","5,910.47","3,495.07","6,330.93","3,651.21","6,065.48","1,696.46","4,734.40","1,155.20","2,907.69","3,335.99","1,678.92","5,571.17","1,715.65","2,058.39","2,414.24","4,092.27","5,734.49"
2017/4/10,"3,243.72","3,366.40","2,922.91","3,842.39","3,247.72","5,722.82","8,133.71","3,483.60","3,483.35","7,840.65","3,113.71","2,995.10","5,071.18","4,961.97","5,853.72","3,469.81","6,487.96","3,659.34","6,023.55","1,704.37","4,650.00","1,132.88","2,872.97","3,315.68","1,666.71","5,543.38","1,696.94","2,057.60","2,396.18","4,151.64","5,751.81"
2017/4/11,"3,253.44","3,378.16","2,973.81","3,863.11","3,255.36","5,676.34","8,109.21","3,500.19","3,483.15","7,820.34","3,137.95","3,050.74","5,168.26","4,996.71","5,821.57","3,495.70","6,643.98","3,720.07","6,057.74","1,793.91","4,688.48","1,135.61","2,891.76","3,307.93","1,669.16","5,609.01","1,719.08","2,047.52","2,401.78","4,190.24","5,835.62"
2017/4/12,"3,232.55","3,341.69","2,930.02","3,858.39","3,224.07","5,679.09","8,154.02","3,477.83","3,459.48","7,794.81","3,128.49","3,050.20","5,173.24","4,980.76","5,701.14","3,490.07","6,600.69","3,630.35","6,017.11","1,772.20","4,613.26","1,126.75","2,857.40","3,296.86","1,672.87","5,550.58","1,698.17","2,026.53","2,390.66","4,104.43","5,922.41"
2017/4/13,"3,239.33","3,357.42","2,941.50","3,879.09","3,229.00","5,729.08","8,229.35","3,502.54","3,463.11","7,843.16","3,184.68","3,071.78","5,208.01","4,993.59","5,686.11","3,499.59","6,633.42","3,622.32","6,050.30","1,755.85","4,628.58","1,127.66","2,858.97","3,279.16","1,667.89","5,570.41","1,696.06","2,045.22","2,392.12","4,252.14","5,918.23"
2017/4/14,"3,207.59","3,310.32","2,919.80","3,854.03","3,169.71","5,658.01","8,138.84","3,462.44","3,406.38","7,789.65","3,133.82","3,012.83","5,130.41","4,918.31","5,593.95","3,444.51","6,541.13","3,585.59","5,972.79","1,745.33","4,594.98","1,115.52","2,816.81","3,255.65","1,654.07","5,497.88","1,671.22","2,042.65","2,370.13","4,176.34","5,841.83"
2017/4/17,"3,168.07","3,268.17","2,857.71","3,811.63","3,136.33","5,706.94","8,138.22","3,388.93","3,355.65","7,744.12","3,086.13","2,976.37","5,045.45","4,868.99","5,570.36","3,384.62","6,476.04","3,573.08","5,895.53","1,688.84","4,553.39","1,100.81","2,777.48","3,254.31","1,650.67","5,407.43","1,643.54","2,022.61","2,348.43","4,130.92","5,820.18"
2017/4/18,"3,130.74","3,246.81","2,804.65","3,764.90","3,125.35","5,786.87","8,240.30","3,354.29","3,342.52","7,747.19","3,052.85","2,961.51","5,007.23","4,833.75","5,537.43","3,347.87","6,408.01","3,571.09","5,838.77","1,676.42","4,491.07","1,085.44","2,754.23","3,209.69","1,628.68","5,384.23","1,625.06","2,001.92","2,324.12","4,068.95","5,668.12"
2017/4/19,"3,081.43","3,213.59","2,728.08","3,686.92","3,106.00","5,815.55","8,219.11","3,301.60","3,316.16","7,709.22","3,055.71","2,924.49","4,962.25","4,772.32","5,511.06","3,290.52","6,287.52","3,548.01","5,777.25","1,641.55","4,463.51","1,082.35","2,753.80","3,181.35","1,622.54","5,337.11","1,610.74","1,946.10","2,294.60","4,115.91","5,565.03"
2017/4/20,"3,077.32","3,211.81","2,694.58","3,646.31","3,121.47","5,827.40","8,395.30","3,278.61","3,311.99","7,811.82","3,031.87","2,921.73","4,930.00","4,764.82","5,542.36","3,249.41","6,180.74","3,575.35","5,752.96","1,642.73","4,475.34","1,080.47","2,754.38","3,163.90","1,623.01","5,345.78","1,600.79","1,934.70","2,266.15","4,089.73","5,563.89"
