id,110088.SH,113545.SH,113631.SH,123128.SZ,123156.SZ,127027.SZ,127061.SZ,110047.SH,110063.SH,110070.SH,110087.SH,110089.SH,110092.SH,111001.SH,111002.SH,111003.SH,111007.SH,111012.SH,113025.SH,113027.SH,113046.SH,113047.SH,113058.SH,113059.SH,113064.SH,113534.SH,113535.SH,113566.SH,113591.SH,113600.SH,113615.SH,113621.SH,113623.SH,113632.SH,113636.SH,113638.SH,113640.SH,113641.SH,113649.SH,113650.SH,113653.SH,113657.SH,113663.SH,118000.SH,118005.SH,118006.SH,118008.SH,118010.SH,118018.SH,118020.SH,118022.SH,118023.SH,118028.SH,118029.SH,123012.SZ,123013.SZ,123031.SZ,123046.SZ,123052.SZ,123057.SZ,123076.SZ,123078.SZ,123085.SZ,123091.SZ,123106.SZ,123118.SZ,123124.SZ,123126.SZ,123129.SZ,123144.SZ,123152.SZ,123158.SZ,123165.SZ,123166.SZ,123168.SZ,123169.SZ,127017.SZ,127018.SZ,127019.SZ,127020.SZ,127022.SZ,127025.SZ,127030.SZ,127031.SZ,127035.SZ,127042.SZ,127043.SZ,127053.SZ,127054.SZ,127056.SZ,127059.SZ,127062.SZ,127067.SZ,127068.SZ,127070.SZ,127073.SZ,127075.SZ,127078.SZ,128014.SZ,128039.SZ,128049.SZ,128063.SZ,128071.SZ,128072.SZ,128079.SZ,128081.SZ,128085.SZ,128095.SZ,128109.SZ,128111.SZ,128117.SZ,128123.SZ,128128.SZ,128130.SZ,128144.SZ,110060.SH,110064.SH,110068.SH,110074.SH,110075.SH,110080.SH,110082.SH,110086.SH,110091.SH,111000.SH,113024.SH,113030.SH,113044.SH,113054.SH,113505.SH,113519.SH,113526.SH,113530.SH,113546.SH,113549.SH,113570.SH,113574.SH,113578.SH,113593.SH,113595.SH,113597.SH,113598.SH,113608.SH,113609.SH,113622.SH,113637.SH,113644.SH,113646.SH,113651.SH,113652.SH,113654.SH,113656.SH,113658.SH,113664.SH,113665.SH,118009.SH,118014.SH,118016.SH,118017.SH,118019.SH,118025.SH,118026.SH,123002.SZ,123004.SZ,123010.SZ,123014.SZ,123034.SZ,123038.SZ,123044.SZ,123048.SZ,123049.SZ,123061.SZ,123063.SZ,123067.SZ,123071.SZ,123080.SZ,123089.SZ,123101.SZ,123103.SZ,123109.SZ,123112.SZ,123114.SZ,123120.SZ,123127.SZ,123130.SZ,123134.SZ,123136.SZ,123141.SZ,123142.SZ,123146.SZ,123147.SZ,123148.SZ,123149.SZ,123155.SZ,123159.SZ,123160.SZ,123161.SZ,123162.SZ,123163.SZ,127012.SZ,127014.SZ,127024.SZ,127029.SZ,127033.SZ,127034.SZ,127036.SZ,127039.SZ,127040.SZ,127041.SZ,127044.SZ,127047.SZ,127051.SZ,127052.SZ,127055.SZ,127064.SZ,127066.SZ,127071.SZ,127072.SZ,127074.SZ,127077.SZ,127079.SZ,128037.SZ,128041.SZ,128042.SZ,128044.SZ,128066.SZ,128070.SZ,128076.SZ,128120.SZ,128121.SZ,128125.SZ,128127.SZ,128132.SZ,128134.SZ,128138.SZ,128141.SZ,128143.SZ,110044.SH,110045.SH,110052.SH,110072.SH,110090.SH,111004.SH,111005.SH,111006.SH,111008.SH,111009.SH,111011.SH,113016.SH,113017.SH,113033.SH,113049.SH,113061.SH,113063.SH,113524.SH,113527.SH,113537.SH,113542.SH,113561.SH,113575.SH,113576.SH,113589.SH,113625.SH,113626.SH,113627.SH,113628.SH,113629.SH,113633.SH,113643.SH,113655.SH,113659.SH,113662.SH,123011.SZ,123039.SZ,123072.SZ,123075.SZ,123088.SZ,123093.SZ,123154.SZ,123174.SZ,127004.SZ,127007.SZ,127016.SZ,127037.SZ,127050.SZ,127063.SZ,127065.SZ,127069.SZ,128023.SZ,128056.SZ,128075.SZ,128082.SZ,128087.SZ,128090.SZ,128100.SZ,110055.SH,113565.SH,113584.SH,113605.SH,113634.SH,113647.SH,113648.SH,123056.SZ,123107.SZ,123133.SZ,123172.SZ,127015.SZ,127045.SZ,127046.SZ,127049.SZ,127060.SZ,127076.SZ,128017.SZ,128026.SZ,128030.SZ,128036.SZ,128106.SZ,128114.SZ,128119.SZ,128135.SZ,128142.SZ,110057.SH,110076.SH,113563.SH,113579.SH,113585.SH,113588.SH,113601.SH,113606.SH,113610.SH,113618.SH,113624.SH,113660.SH,118004.SH,118012.SH,123018.SZ,123029.SZ,123064.SZ,123065.SZ,123082.SZ,123090.SZ,123098.SZ,123099.SZ,123108.SZ,123113.SZ,123117.SZ,123119.SZ,123132.SZ,123135.SZ,123145.SZ,123150.SZ,123151.SZ,123171.SZ,127006.SZ,127028.SZ,127057.SZ,127058.SZ,128021.SZ,128025.SZ,128053.SZ,128062.SZ,128091.SZ,128097.SZ,128108.SZ,128124.SZ,128133.SZ,110043.SH,110053.SH,110059.SH,110067.SH,110073.SH,110079.SH,110083.SH,113011.SH,113013.SH,113021.SH,113037.SH,113042.SH,113043.SH,113050.SH,113052.SH,113055.SH,113056.SH,113057.SH,113060.SH,113062.SH,113065.SH,113516.SH,127005.SZ,127032.SZ,128034.SZ,128048.SZ,128116.SZ,128129.SZ,110058.SH,110062.SH,110081.SH,110085.SH,111010.SH,113045.SH,113053.SH,113504.SH,113569.SH,113573.SH,113577.SH,113582.SH,113594.SH,113596.SH,113602.SH,113604.SH,113616.SH,113619.SH,113639.SH,113661.SH,118003.SH,118007.SH,118011.SH,118013.SH,118015.SH,118021.SH,118024.SH,118027.SH,118030.SH,123015.SZ,123022.SZ,123025.SZ,123035.SZ,123050.SZ,123054.SZ,123059.SZ,123077.SZ,123083.SZ,123087.SZ,123096.SZ,123100.SZ,123104.SZ,123115.SZ,123116.SZ,123121.SZ,123122.SZ,123131.SZ,123138.SZ,123140.SZ,123143.SZ,123153.SZ,123157.SZ,123164.SZ,123167.SZ,123170.SZ,123173.SZ,127021.SZ,127026.SZ,127038.SZ,127080.SZ,128033.SZ,128035.SZ,128074.SZ,128078.SZ,128083.SZ,128101.SZ,128118.SZ,128122.SZ,128131.SZ,128136.SZ,128137.SZ,128140.SZ,110048.SH,110061.SH,110077.SH,110084.SH,113039.SH,113048.SH,113051.SH,113532.SH,123092.SZ,128105.SZ,123175.SZ,118031.SH,113666.SH,123176.SZ,123178.SZ,113567.SH,123105.SZ,128145.SZ,128040.SZ,123060.SZ,123125.SZ,113525.SH,128029.SZ,123123.SZ,128022.SZ,128069.SZ,128015.SZ,110056.SH,123139.SZ,123110.SZ,113642.SH,110038.SH,128046.SZ,128073.SZ,123027.SZ,113635.SH,123137.SZ,118001.SH,113502.SH,123023.SZ,123062.SZ,123097.SZ,127048.SZ,113620.SH,123045.SZ,123086.SZ,123084.SZ,128139.SZ,123073.SZ,113548.SH,113630.SH,123070.SZ,113599.SH,128013.SZ,128107.SZ,110071.SH,127013.SZ,113541.SH,113568.SH,127003.SZ,113550.SH,118002.SH,113036.SH,123024.SZ,110066.SH,113026.SH,128093.SZ,128103.SZ,123111.SZ,128096.SZ,123042.SZ,128094.SZ,127011.SZ,128113.SZ,123043.SZ,128050.SZ,113034.SH,113009.SH,110034.SH,113536.SH,123053.SZ,113607.SH,113528.SH,123081.SZ,110051.SH,123074.SZ,113614.SH,113603.SH,123028.SZ,128057.SZ,113580.SH,123102.SZ,123069.SZ,110033.SH,110041.SH,128018.SZ,123047.SZ,123051.SZ,123068.SZ,113014.SH,113572.SH,123030.SZ,113612.SH,123079.SZ,128051.SZ,123094.SZ,113012.SH,113508.SH,123033.SZ,128064.SZ,113509.SH,123066.SZ,123007.SZ,113040.SH,113611.SH,128032.SZ,127023.SZ,113543.SH,123058.SZ,110065.SH,113041.SH,113559.SH,110031.SH,113564.SH,128126.SZ,113557.SH,110069.SH,113038.SH,128052.SZ,113029.SH,113590.SH,113592.SH,128028.SZ,113583.SH,127008.SZ,128112.SZ,128065.SZ,128010.SZ,123055.SZ,123017.SZ,128115.SZ,113587.SH,128110.SZ,113035.SH,113556.SH,113586.SH,113008.SH,113032.SH,113520.SH,128019.SZ,128104.SZ,128102.SZ,113562.SH,123026.SZ,113581.SH,123036.SZ,113553.SH,113555.SH,123032.SZ,113020.SH,113521.SH,128058.SZ,128099.SZ,113571.SH,128098.SZ,128067.SZ,128043.SZ,113028.SH,113544.SH,128092.SZ,113547.SH,113554.SH,123037.SZ,128084.SZ,110042.SH,113019.SH,123020.SZ,113031.SH,113514.SH,113518.SH,123041.SZ,128045.SZ,128086.SZ,113022.SH,123040.SZ,128088.SZ,113558.SH,128089.SZ,128059.SZ,113552.SH,128080.SZ,113551.SH,128077.SZ,128054.SZ,113515.SH,113511.SH,113503.SH,128012.SZ,113531.SH,123021.SZ,110050.SH,128055.SZ,113517.SH,128016.SZ,123019.SZ,113510.SH,113540.SH,110046.SH,123009.SZ,110054.SH,128038.SZ,123016.SZ,113539.SH,128061.SZ,113522.SH,113538.SH,128060.SZ,123003.SZ,113523.SH,128068.SZ,128020.SZ,113533.SH,110049.SH,110030.SH,113529.SH,113507.SH,128047.SZ,127009.SZ,123001.SZ,128027.SZ,127010.SZ,113015.SH,128024.SZ,110040.SH,113513.SH,113018.SH,123006.SZ,113506.SH,123008.SZ,113512.SH,110032.SH,113010.SH,123005.SZ,110039.SH,128011.SZ,128009.SZ,110035.SH,113501.SH,113007.SH,110023.SH,128007.SZ,128008.SZ,125089.SZ,126729.SZ,110029.SH,128002.SZ,128005.SZ,110012.SH,113006.SH,110011.SH,110019.SH,110028.SH,128006.SZ,110020.SH,113001.SH,110022.SH,110018.SH,110027.SH,113002.SH,110015.SH,110017.SH,127002.SZ,113005.SH,110025.SH,128004.SZ,110024.SH,113003.SH,128003.SZ,128001.SZ,110007.SH,110016.SH,125887.SZ,110003.SH,129031.SZ,125731.SZ,110009.SH,123177.SZ,123179.SZ,123180.SZ,118032.SH,113066.SH,123181.SZ,113667.SH,118033.SH,123182.SZ,123184.SZ,123183.SZ,110093.SH,123185.SZ,127084.SZ,123186.SZ,123187.SZ,123189.SZ,127081.SZ,123188.SZ,123190.SZ,127083.SZ,113668.SH,127082.SZ,123191.SZ,123194.SZ,111013.SH,123195.SZ,123193.SZ,113669.SH,123192.SZ,113670.SH,118034.SH,123196.SZ,127085.SZ,123197.SZ
name,淮北矿业(集团)有限责任公司,0,安徽省能源集团有限公司,0,0,靖远煤业集团有限责任公司,0,0,0,凌源钢铁集团有限责任公司,新疆天业(集团)有限公司,宜昌兴发集团有限责任公司,江阴市新国联产业发展有限公司,临沂矿业集团有限责任公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,陕西煤业股份有限公司,0,0,0,0,0,0,0,0,0,0,建德市国有资产经营有限公司,江西国控资本有限公司,0,0,0,0,航科新世纪科技发展(深圳)有限公司,0,中国五矿股份有限公司,0,0,华泰创新投资有限公司,0,0,0,0,0,0,中信建投证券股份有限公司,0,0,常州产业投资集团有限公司,0,0,0,0,0,0,0,0,0,0,0,山东省国有资产投资控股有限公司,江西水泥有限责任公司,本溪钢铁(集团)有限责任公司,重庆市涪陵国有资产投资经营集团有限公司,广东省广晟控股集团有限公司,0,中建材投资有限公司,江苏吴江丝绸集团有限公司,0,中央汇金资产管理有限责任公司,0,0,0,桐乡市城市建设投资有限公司,中信泰富(中国)投资有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,中国国际金融股份有限公司,0,长城国融投资管理有限公司,0,国家军民融合产业投资基金有限责任公司,0,0,0,中信建投证券股份有限公司,0,0,西藏建工建材集团有限公司,重庆建工投资控股有限责任公司,紫金矿业集团股份有限公司,0,中国南方航空集团有限公司,湖北省建设投资集团有限公司,0,六安市产业投资发展有限公司,安徽叉车集团有限责任公司,0,中国核工业集团有限公司,0,中国铁路太原局集团有限公司,北京市国有资产经营有限责任公司,0,华泰证券股份有限公司,0,0,0,0,0,0,上海城开(集团)有限公司,0,江苏镇江路桥工程有限公司,0,0,0,0,杭州市实业投资集团有限公司,山西省交通开发投资集团有限公司,0,0,0,0,0,国信证券股份有限公司,0,0,0,0,0,0,0,0,0,0,中国节能环保集团有限公司,中国节能环保集团有限公司,广州环保投资集团有限公司,中国铁路通信信号集团有限公司,0,广东恒阔投资管理有限公司,0,中国船舶重工集团有限公司,中国长城资产管理股份有限公司,0,中国水利水电科学研究院,0,珠海港控股集团有限公司,0,黑龙江辰能工大创业投资有限公司,0,0,0,0,西安航空产业投资有限公司,通用技术集团投资管理有限公司,0,河南省交通运输厅机关服务中心,0,0,0,0,0,0,0,珠海港控股集团有限公司,0,0,0,0,淄博匠图恒松控股有限公司,0,招商局集团有限公司,中国北方工业有限公司,广东恒健资本管理有限公司,中国中钢股份有限公司,国泰君安证券股份有限公司,0,0,广西北部湾国际港务集团有限公司,江苏国泰国际贸易有限公司,0,0,中信证券股份有限公司,0,杭州市实业投资集团有限公司,0,杭州杭氧控股有限公司,0,航天动力技术研究院,哈尔滨工业大学资产经营有限公司,0,0,0,成都兴城投资集团有限公司,0,0,0,0,0,物产中大元通实业集团有限公司,0,0,西藏和泰企业管理有限公司,佛山市建设发展集团有限公司,新疆维吾尔自治区人民政府国有资产监督管理委员会,0,0,0,0,陕西广电融媒体集团有限公司,0,贵州广播影视投资有限公司,0,0,0,0,0,0,0,0,东风汽车集团有限公司,吉林广播电视台,0,0,0,0,宁波工业投资集团有限公司,0,0,0,中信证券股份有限公司,北京大兴投资集团有限公司,0,中信建投证券股份有限公司,0,0,0,0,中信证券股份有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,中信证券股份有限公司,武汉广播电视台,中央汇金资产管理有限责任公司,0,0,贵阳市工业投资有限公司,0,0,0,0,0,广东省科技创业投资有限公司,高密华荣实业发展有限公司,0,广州高新区投资集团有限公司,新疆伊力特集团有限公司,0,中信证券股份有限公司,0,0,0,0,0,0,0,0,0,中信建投证券股份有限公司,0,0,0,0,0,长城国融投资管理有限公司,新疆生产建设兵团国有资产经营有限责任公司,中信建投证券股份有限公司,0,中国东方资产管理股份有限公司湖南省分公司,0,0,0,上海医药工业研究院有限公司,台州市金融投资集团有限公司,0,江苏省沿海开发集团有限公司,0,杭州市拱墅区国有投资控股集团有限公司,0,0,0,0,0,0,0,博奥生物集团有限公司,0,0,广州汇垠天粤股权投资基金管理有限公司,0,重庆三峡油漆股份有限公司,0,0,0,中国船舶重工集团公司第七二五研究所(洛阳船舶材料研究所),0,0,0,0,中信证券股份有限公司,0,中国医药投资有限公司,0,0,延边国有资产经营总公司,浙江省国际贸易集团有限公司,华泰证券股份有限公司,雅安市国有资产经营有限责任公司,0,光大证券股份有限公司,0,中信证券股份有限公司,0,0,0,0,0,国联信托股份有限公司,江苏省国际信托有限责任公司,上海国际集团有限公司,安徽省国有资本运营控股集团有限公司,国家开发投资集团有限公司,杭州市财政局,江苏交通控股有限公司,中国光大集团股份公司,上海国有资产经营有限公司,中国中信有限公司,南京紫金投资集团有限责任公司,上海联和投资有限公司,浙江省金融控股有限公司,南京紫金投资集团有限责任公司,福建省金融投资有限责任公司,成都交子金融控股集团有限公司,重庆渝富资本运营集团有限公司,中国银河金融控股有限责任公司,浙江上三高速公路有限公司,交通银行股份有限公司,济南市国有资产运营有限公司,农银国际投资(苏州)有限公司,湖北能源集团股份有限公司,苏州国际发展集团有限公司,0,张家港市国有资本投资集团有限公司,0,青岛国信发展(集团)有限责任公司,0,烽火科技集团有限公司,0,0,0,中国证券金融股份有限公司,陕西煤业股份有限公司,0,0,0,中国国际金融股份有限公司,0,0,0,0,0,0,0,0,0,0,0,中信建投投资有限公司,0,深圳市远致创业投资有限公司,0,0,0,深圳市创新投资集团有限公司,0,芜湖铁元投资有限公司,0,0,0,光大证券股份有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,海通创新证券投资有限公司,0,南京大学资本运营有限公司,中信证券股份有限公司,深圳市特发集团有限公司,汕头超声电子(集团)有限公司,0,0,0,0,0,中电太极(集团)有限公司,威海北洋电气集团股份有限公司,南昌市国金工业投资有限公司,0,0,0,中央汇金资产管理有限责任公司,0,0,福建省能源集团有限责任公司,四川省投资集团有限责任公司,南昌水业集团有限责任公司,贵阳市工业投资有限公司,中国长江电力股份有限公司,碧華創投有限公司,中国节能环保集团有限公司,福州水务集团有限公司,国信证券股份有限公司,0,0,兴银成长资本管理有限公司,0,0,0,0,北京北信科大资产管理有限公司,0,0,0,0,0,0,0,0,中信证券股份有限公司,0,广东省铁路发展基金有限责任公司,0,0,0,荆州市古城国有投资有限责任公司,四川久远投资控股集团有限公司,中信证券股份有限公司,0,0,0,0,0,光大证券股份有限公司,中国国际金融股份有限公司,0,0,0,0,海南海钢集团有限公司,0,0,0,0,吴江东运创业投资有限公司,0,0,深圳市高新投集团有限公司,浙江省交通投资集团有限公司,湖南省轻工盐业集团有限公司,遂宁兴业投资集团有限公司,0,0,0,0,兴银成长资本管理有限公司,宁波交通投资控股有限公司,中国国际金融股份有限公司,0,中国核工业集团有限公司,0,0,中央汇金资产管理有限责任公司,山东铁路发展基金有限公司,0,0,0,0,0,上饶经济技术开发区产业发展投资有限公司,滨州安泰控股集团有限公司,广州汽车工业集团有限公司,中国信达资产管理股份有限公司,0,0,0,0,中国国际金融股份有限公司,中国证券金融股份有限公司,0,江苏省沿海开发集团有限公司,宁波经济技术开发区金帆投资有限公司,0,0,0,0,0,厦门国贸控股集团有限公司,北方联合电力有限责任公司,0,南京工业大学资产经营有限公司,0,厦门海翼投资有限公司,0,0,黑龙江辰能工大创业投资有限公司,0,浙江省机电集团有限公司,0,0,0,0,赣州工业投资控股集团有限公司,0,0,0,昆仑信托有限责任公司,0,0,0,湖南钢铁集团有限公司,0,0,淮北矿业(集团)有限责任公司,闽西兴杭国有资产投资经营有限公司,0,中国航天科工集团有限公司,溧阳市城市建设发展集团有限公司,0,0,佛山市南海供水集团有限公司,陕西煤业股份有限公司,中荆投资控股集团有限公司,广东恒阔投资管理有限公司,0,0,0,0,深圳市特发集团有限公司,太平人寿保险有限公司,0,中信证券股份有限公司,0,中信建投证券股份有限公司,0,0,0,0,0,0,上海电气控股集团有限公司,0,0,0,0,0,0,0,建投嘉驰(上海)投资有限公司,0,0,通用技术集团投资管理有限公司,0,0,全国社保基金四零一组合,0,0,0,0,广州白云山医药集团股份有限公司,0,上海城投(集团)有限公司,0,湖南财信精信投资合伙企业(有限合伙),0,0,0,0,中国航空科技工业股份有限公司,中信证券股份有限公司,0,0,0,0,中央汇金资产管理有限责任公司,中航机载系统有限公司,中信证券股份有限公司,浙江上三高速公路有限公司,中国船舶重工集团公司第七二五研究所(洛阳船舶材料研究所),中航国际控股有限公司,0,0,0,0,深圳市招广投资有限公司,0,0,0,0,中信证券股份有限公司,0,0,0,上海市市场监督管理局监测评价中心,广州市番禺通信管道建设投资有限公司,0,北京中科算源资产管理有限公司,0,0,0,中电科投资控股有限公司,0,0,0,中国水务投资有限公司,0,0,0,0,0,国泰君安证券股份有限公司,中国国有企业结构调整基金股份有限公司,0,0,台州市椒江城市发展投资集团有限公司,0,0,珠海投资控股有限公司,0,0,中国航空科技工业股份有限公司,烟台冰轮控股有限公司,0,0,0,陕西煤业股份有限公司,宁波开发投资集团有限公司,广东省广新控股集团有限公司,0,交通银行股份有限公司,中央汇金资产管理有限责任公司,0,0,0,中国证券金融股份有限公司,江阴公用事业集团有限公司,上海市市场监督管理局监测评价中心,宝山钢铁股份有限公司,0,太平人寿保险有限公司,广东省机场管理集团有限公司,洛阳矿业集团有限公司,吉林广播电视台,0,0,0,深圳市机场(集团)有限公司,北京燕京啤酒投资有限公司,浙江省能源集团有限公司,0,中信建投证券股份有限公司,宁波海运集团有限公司,深圳市人民政府国有资产监督管理委员会,中国广电网络股份有限公司,牡丹江恒丰纸业集团有限责任公司,0,0,中国证券金融股份有限公司,中央汇金投资有限责任公司,中国北京同仁堂(集团)有限责任公司,国家能源投资集团有限责任公司,中国东方电气集团有限公司,中央汇金投资有限责任公司,中国石油化工集团有限公司,中国海运集团有限公司,徐州工程机械集团有限公司,深圳市投资控股有限公司,成都产业资本控股集团有限公司,0,上海城建(集团)有限公司,中国船舶重工集团有限公司,广东恒阔投资管理有限公司,马鞍山经济技术开发区建设投资有限公司,0,四川省投资集团有限责任公司,0,新余钢铁集团有限公司,0,成都华川石油天然气勘探开发有限公司,光大证券股份有限公司,0,0,0,0,中国平煤神马控股集团有限公司,0,中国国际金融股份有限公司,0,东北证券股份有限公司,0,0,中国平煤神马控股集团有限公司,0,广西柳工集团有限公司,抚州市数字经济投资集团有限公司,申万宏源证券有限公司,0,0,0,昆仑信托有限责任公司,山东高速集团有限公司,广州穗开股权投资有限公司,0,中信证券股份有限公司,0,0,0,0,0,中信证券股份有限公司,0,0,0,0,0
